,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7503-0,,,,,,,,,,,,,,,,,,070116,070201,070318,070531,070849,070954
1,AA7848-0,,,,,,,,070116,070943,071059,071153,071344,071523,071640,071819,071925,072031,072256,072412,072550,072750,073100,073254
2,MW4647-0,,,,,070116,070256,070542,070710,071746,071904,071958,072136,072307,072412,072550,072634,072739,072858,072954,073122,073349,073646,073825
3,MS4934-0,,,,070116,070509,070648,070900,071015,071936,072020,072114,072245,072402,072507,072655,072750,072847,073016,073122,073243,073349,073657,073814
4,MW4781-0,,070116,070413,070710,071026,071322,071534,071702,072728,072847,072943,073100,073232,073316,073444,073539,073635,073741,073847,074014,074153,074417,074522
5,AA7428-0,070116,070743,071015,071405,071607,071757,072041,072329,073327,073433,073528,073657,073825,073942,074153,074248,074406,074617,074723,074839,074945,075206,075349
6,MW4366-0,071142,071311,071438,071724,071925,072114,072340,072507,073528,073624,073719,073847,074014,074109,074342,074428,074511,074639,074723,074901,074955,075305,075422
7,AA7094-0,,071958,072307,072706,072943,073254,073624,073814,074744,074923,075017,075155,075400,075528,075709,075814,075953,080111,080217,080344,080546,080855,081001
8,AA7530-0,072351,072517,072728,073111,073422,073602,073657,073952,075006,075122,075221,075400,075528,075625,075836,075942,080122,080239,080356,080525,080748,081045,081246
9,MR7938-0,,,,,,,,,072932,073038,073122,073243,073411,073506,073624,073657,073752,073909,074014,074142,074342,074650,074755
10,MP6039-0,,073111,073444,073752,074047,074310,074606,074806,075731,075825,075920,080037,080155,080301,080429,080536,080631,080833,080939,081055,081202,081530,081648
11,AA7246-0,074014,074901,075327,075753,080037,080144,080429,080609,081637,081742,081826,082005,082132,082227,082449,082533,082649,082744,082849,083006,083155,083512,083702
12,AA7637-0,,074355,074755,075133,075433,075753,080100,080250,081425,081530,081637,081815,082005,082110,082343,082406,082555,082733,082849,083006,083144,083512,083651
13,AA7101-0,075506,075625,075847,080122,080440,080631,080917,081402,082428,082533,082638,082744,082922,083028,083229,083335,083440,083618,083734,083840,083957,084335,084441
14,AA7503-1,,080546,080939,081257,081530,082005,,082237,083756,083851,083957,,084302,084335,084536,084641,084851,085029,085134,085253,085358,085726,085842
15,AA6345-0,081001,081235,081457,081742,082038,082248,082606,082849,084935,085050,085134,085253,085431,085536,085810,085917,090022,090224,090329,090413,090551,090813,090919
16,AA7848-1,082417,082700,083100,,083840,084019,084345,084536,090624,090718,090802,,,091141,091332,091416,091710,091826,091943,092059,092215,092426,092542
17,AA7428-1,,,083902,084357,084452,084746,085029,085326,091259,091427,091522,091649,091826,091932,092110,092215,092404,092626,092731,092847,092953,093228,093439
18,MW4647-1,083924,084229,084441,084913,085050,085304,085704,085855,091605,091710,,091816,091954,092110,092258,092341,092531,092648,092804,092920,093204,093450,093627
19,AA7094-1,084641,084956,085243,085643,085928,090022,090329,090518,092026,092142,092236,092426,092554,092710,093004,093121,093301,093428,093544,093700,093838,094217,094903
20,MW4781-1,085441,085547,085759,090055,090318,090446,090729,090952,092542,092648,092731,092858,093048,093132,093250,093345,093450,093638,093816,093921,094026,094312,094640
21,MW4366-1,090540,090646,090835,091130,091354,091500,091754,091943,093334,093450,093533,093700,093827,093910,094121,094239,094406,094629,094746,094903,094957,095252,095430
22,AA7530-1,091416,091659,091921,092330,,092920,093110,093356,094450,094629,094724,,095019,095125,095419,095524,095641,095830,095936,100041,100242,100546,100756
23,AA7637-1,093533,093805,094059,094406,094830,094957,095230,095346,100430,100524,100629,100819,100935,101029,101155,101302,101417,101546,101702,101807,101935,102258,102510
24,AA7246-1,094512,094914,095219,095513,095725,095958,100220,100336,101417,101502,101557,101713,101829,101902,102050,102145,102258,102426,102521,102616,102721,103004,103132
25,AA7101-1,095630,095747,095936,100304,100713,100956,101312,101535,103048,103204,103251,,103546,103653,103905,104010,104221,104410,104526,104631,104736,105008,105212
