,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
19,AA7279-1,-1,3,1,2,2,3,1,1,-1,-1,1,1,1,1,4,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,-1,1,1,-1,2,3,4,4,2,1,1,-1
20,MX4535-0,-1,,1,2,2,1,1,-1,-1,4,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,2,1,5,1,3,1,1,-1
21,MX4365-1,,1,1,1,1,3,1,-1,4,4,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,4,3,4,1,1,-1
22,AA7393-0,-1,1,1,1,2,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,2,1,4,2,4,1,1,-1
23,MX4383-1,-1,1,1,1,2,2,1,3,5,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,3,4,3,2,1,1,-1
24,MX3783-1,-1,,1,1,3,3,1,3,5,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,4,3,2,1,1,-1
25,AA7562-1,-1,1,1,3,2,1,1,2,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,-1,-1,1,,1,1,1,1,1,1,2,1,1,-1,1,1,1,2,2,3,3,4,1,2,-1
26,MX4458-1,,,2,1,2,1,1,1,4,3,1,1,1,2,4,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2,3,4,1,1,-1
27,MX4551-1,-1,2,1,1,1,2,1,-1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,2,2,5,3,4,1,1,-1
28,AA6738-0,-1,1,1,2,2,3,1,-1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,1,1,1,1,1,-1,1,1,1,3,,4,2,4,1,1,-1
29,AA7450-2,-1,1,1,1,1,2,1,-1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,-1,1,1,1,2,2,4,2,3,1,3,-1
30,AA7920-1,-1,1,2,2,2,2,2,-1,2,3,1,1,1,1,2,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,4,3,1,2,-1
31,MX4614-1,,1,-1,1,2,2,1,-1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,1,2,3,4,1,1,-1
32,AA7537-0,-1,1,2,1,1,1,1,-1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,1,1,-1,1,1,2,3,3,5,2,3,1,1,-1
33,AA6374-0,,1,1,1,1,2,1,-1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,3,1,5,3,2,1,1,-1
34,MW5425-0,-1,1,1,1,1,2,1,-1,3,4,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,1,1,1,3,2,4,3,2,1,1,-1
35,AA7712-2,-1,1,2,2,2,2,1,-1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,5,2,2,1,1,-1
36,AA7864-0,-1,1,2,2,2,2,1,-1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,4,3,2,1,1,-1
37,AA7838-0,-1,,2,2,2,3,1,-1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,5,3,3,1,1,-1
38,AA7539-0,-1,1,1,2,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,4,5,2,3,1,1,-1
39,AA7731-1,-1,1,2,2,1,2,1,-1,3,4,,1,1,1,1,1,1,1,1,1,1,1,1,,2,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,1,1,1,3,3,5,3,3,,1,-1
40,AA7279-2,-1,1,2,1,1,3,1,-1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,3,4,4,5,2,1,1,-1
41,MX4535-1,-1,,1,2,1,2,2,-1,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,3,4,4,5,2,1,2,-1
42,MX4021-2,,1,1,2,1,1,3,-1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,1,1,1,3,2,3,2,4,1,1,-1
43,AA7393-1,-1,1,2,3,3,4,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,-1,1,1,1,2,1,3,2,4,1,1,-1
44,MX4159-2,-1,1,1,3,2,2,1,-1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,2,1,1,-1
45,MX4365-2,,1,2,4,2,1,2,1,4,4,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,2,1,1,1,1,1,2,2,4,2,1,1,1,-1
46,MX4383-2,-1,1,2,2,1,3,2,1,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,3,1,2,-1,1,1,1,3,2,4,2,3,1,1,-1
47,MX4458-2,-1,1,2,4,2,2,2,-1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,-1,1,1,1,3,2,5,4,2,1,1,-1
48,AA7562-2,-1,1,1,1,2,3,5,-1,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,-1,1,1,1,3,2,5,3,2,1,1,-1
49,MX3783-2,-1,1,2,1,2,3,2,-1,3,4,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,-1,1,1,1,3,2,5,3,2,1,1,-1
50,AA6738-1,-1,1,1,1,2,2,1,-1,4,3,1,1,1,1,4,2,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,,1,1,2,4,2,1,,,1,1,2,,2,,2,1,1,-1
51,AA7450-3,-1,,1,1,1,1,1,1,4,5,1,1,1,1,5,2,1,1,1,1,1,1,4,,1,1,1,1,,1,-1,1,1,1,1,4,3,1,-1,1,1,1,2,2,3,1,3,1,1,-1
52,MX4614-2,,1,2,1,2,2,2,-1,4,4,1,1,1,1,5,2,1,1,1,1,1,1,1,,1,1,1,1,1,,1,,2,1,2,4,2,1,1,1,1,1,2,2,3,2,,1,1,-1
53,MW5425-1,-1,1,2,1,2,2,1,-1,4,4,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,4,2,1,-1,1,1,2,2,1,4,4,4,1,1,-1
54,AA7279-3,-1,1,2,1,2,3,2,-1,4,4,1,1,1,1,5,3,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,-1,1,1,1,2,2,4,3,2,1,2,-1
55,AA7712-3,,1,2,1,2,1,2,-1,3,4,1,1,1,1,4,2,1,1,1,1,1,-1,2,1,1,1,1,1,1,,,1,1,1,1,3,3,1,1,1,1,1,2,2,4,2,2,1,1,-1
56,MX4021-3,-1,1,1,1,1,3,1,1,4,4,1,1,1,1,4,2,1,1,1,1,1,-1,2,1,1,1,1,1,1,,1,1,1,1,1,3,2,1,-1,1,1,1,3,1,4,2,4,1,1,-1
57,MX4159-3,,1,1,1,2,4,1,-1,3,4,1,1,1,1,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,1,1,1,3,2,5,2,3,2,1,-1
58,MX4365-3,,1,1,1,2,2,1,-1,3,4,1,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,5,3,4,1,1,-1
59,MX4383-3,-1,2,1,1,3,3,1,-1,3,5,1,3,1,1,4,1,1,1,1,1,1,-1,3,1,1,1,1,1,1,4,1,1,1,1,2,4,1,1,-1,1,1,1,4,2,5,5,4,1,1,-1
60,MX4458-3,,1,2,1,2,4,1,-1,3,4,1,3,1,1,4,1,1,1,1,1,1,-1,3,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,3,4,5,3,3,1,1,-1
61,AA7562-3,,1,1,1,3,2,1,-1,2,4,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,2,1,1,1,1,1,1,4,4,3,3,3,1,1,-1
62,MX3783-3,-1,1,1,2,2,3,2,-1,4,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,-1,1,1,1,1,3,2,1,-1,1,1,1,4,4,3,3,3,1,3,-1
63,AA7450-4,-1,,1,4,3,2,1,-1,5,4,1,1,1,1,3,2,1,1,1,1,1,2,1,,1,1,1,1,,1,,1,1,1,1,4,2,1,-1,1,1,1,4,,3,4,3,1,1,-1
64,AA6738-2,-1,1,3,2,4,2,1,1,5,4,1,1,1,1,3,2,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,4,1,1,1,1,1,1,4,,4,4,3,1,1,-1
65,MX4614-3,,1,1,1,4,2,2,-1,4,4,1,1,1,1,5,1,1,1,1,1,1,-1,,1,1,1,1,1,1,1,4,1,2,2,3,5,2,1,-1,1,1,1,4,4,5,3,3,1,1,-1
66,MX4598-0,-1,1,2,2,4,2,1,-1,5,4,1,1,1,1,5,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,1,1,1,1,1,3,3,4,4,3,1,-1,-1
67,MW5425-2,-1,2,2,2,4,3,1,-1,4,4,1,1,1,1,1,2,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,5,1,1,1,4,4,2,1,-1,1,1,1,4,4,5,3,4,1,4,-1
68,MX4021-4,-1,1,1,2,3,3,3,-1,2,4,1,1,1,1,5,2,3,1,1,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,2,3,4,3,1,-1,1,1,1,2,3,5,3,3,3,2,-1
69,AA7279-4,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,MX4159-4,-1,1,2,3,,4,1,2,5,5,1,1,1,1,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,1,-1,1,1,1,4,4,5,3,2,1,4,-1
71,AA6374-1,-1,1,2,2,4,3,1,-1,5,4,1,1,1,1,5,4,2,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,2,3,5,2,1,-1,1,1,1,4,4,5,4,2,1,4,-1
72,AA7712-4,,,,,,,,,,,,,,,,,,,,,1,-1,1,,1,1,1,1,1,1,-1,1,1,1,4,3,2,1,-1,1,1,1,4,3,4,3,3,1,4,-1
73,MX4365-4,-1,1,3,3,2,2,1,-1,5,4,1,1,1,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,2,3,4,5,4,3,1,1,-1
74,AA7920-2,-1,1,1,1,3,3,2,-1,4,4,1,1,4,4,5,4,2,1,1,1,1,-1,2,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,1,4,4,5,4,3,1,1,-1
75,MX4383-4,-1,2,2,4,2,2,2,4,4,4,1,1,1,5,5,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,-1,1,1,1,1,3,2,1,1,1,1,1,4,4,5,4,3,1,1,-1
76,AA7559-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,,5,4,3,1,4,-1
77,MX4458-4,-1,2,2,1,4,4,1,-1,5,4,1,1,1,4,5,4,1,1,1,1,1,-1,1,1,1,1,1,3,1,2,1,1,1,1,1,3,2,1,1,1,1,1,4,4,5,4,3,1,1,-1
78,MX4551-2,-1,3,2,1,3,4,2,-1,4,3,1,1,1,1,5,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,3,2,2,1,1,1,1,3,4,5,3,4,1,2,-1
79,MX3783-4,-1,1,3,2,4,4,4,-1,4,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,4,5,2,2,1,4,-1
80,AA7562-4,-1,2,1,2,4,4,4,-1,5,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,2,1,-1,1,1,1,2,4,5,2,3,1,4,-1
81,AA7450-5,-1,2,1,2,4,2,2,-1,5,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,4,3,5,1,2,1,1,-1
82,MX4614-4,,3,2,4,5,2,1,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,2,1,1,1,1,1,4,4,5,2,2,1,4,-1
83,AA7393-2,,2,1,4,5,2,2,-1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,-1,1,1,1,1,1,1,1,-1,1,1,1,4,3,4,3,3,1,4,-1
84,AA7712-5,,1,2,4,5,4,1,-1,5,5,1,1,1,1,4,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,3,3,5,3,3,2,1,-1
85,MX4021-5,,1,1,2,5,4,4,1,2,5,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,-1,1,1,1,4,4,4,4,2,1,1,-1
86,MX4159-5,-1,1,3,2,4,4,4,-1,5,4,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,-1,1,1,1,1,4,2,2,-1,1,1,1,4,4,5,3,2,1,1,-1
87,AA6374-2,-1,2,1,1,4,5,5,-1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,3,3,3,2,1,5,1,1,1,4,4,5,1,4,1,2,-1
88,AA7559-2,,2,,1,4,4,4,-1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,4,2,1,-1,1,1,1,4,,4,4,2,1,1,-1
89,AA7920-3,-1,1,1,2,4,4,4,2,5,4,1,3,2,2,4,3,2,1,1,1,1,1,1,1,1,1,1,1,,1,-1,1,1,1,1,3,2,2,-1,1,1,1,3,4,4,1,2,1,1,-1
90,MX4365-5,,2,1,1,3,4,4,-1,4,4,1,1,1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,3,-1,2,1,1,1,1,3,2,1,-1,1,1,1,3,4,5,1,2,1,1,-1
91,MX4551-3,-1,1,4,4,4,4,4,1,4,5,1,4,3,5,5,3,3,1,1,1,1,-1,1,1,1,4,4,1,1,1,1,1,1,1,1,2,2,1,4,1,1,1,3,4,5,1,3,1,1,-1
92,MX3783-5,-1,2,2,5,5,5,2,-1,5,4,1,5,2,3,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,-1,1,1,1,2,3,1,1,1,1,1,1,1,2,5,3,2,1,1,-1
93,AA7562-5,,2,2,3,4,4,1,-1,3,5,1,2,4,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,-1,1,1,1,3,3,5,3,3,1,1,-1
94,MX4458-5,,,,,,,,,,,,,,,,,,1,1,1,1,-1,1,1,1,1,1,1,1,1,2,1,1,2,3,4,2,2,-1,1,1,1,2,4,5,3,2,1,1,-1
95,AA7450-6,,3,2,4,5,3,3,-1,3,5,1,5,1,3,5,1,1,1,1,1,1,1,2,,1,4,5,1,1,,1,1,1,1,1,2,2,1,-1,1,1,1,3,3,5,3,3,1,1,-1
96,MX4383-5,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,4,3,4,1,2,-1
97,MX4614-5,,2,2,4,5,5,3,2,5,5,1,5,1,3,5,1,1,1,1,1,1,1,-1,-1,1,1,2,1,1,1,,1,1,1,1,2,1,1,-1,1,1,1,3,3,5,3,2,1,1,-1
98,AA7393-3,-1,2,2,4,5,5,4,2,5,5,1,5,1,3,5,1,1,1,1,1,1,1,-1,-1,1,2,4,1,1,1,1,1,1,1,1,2,1,1,-1,1,1,1,3,3,5,3,2,1,1,-1
99,AA7712-6,-1,1,2,4,5,4,1,3,5,3,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,-1
100,AA7559-3,-1,1,2,4,4,2,1,1,5,5,1,1,1,1,3,1,1,1,1,1,1,-1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,,2,1,3,1,1,-1
101,MX4021-6,,1,2,1,3,4,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,1,2,-1
102,MX4159-6,-1,,2,4,4,4,3,2,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,-1
103,MX4383-6,-1,1,1,1,2,4,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,5,3,2,1,1,-1
104,MX4458-6,,1,1,1,1,1,1,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,1,3,1,2,1,1,-1
105,MX4365-6,,1,1,1,1,2,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,1,1,-1
106,AA7562-6,-1,1,3,1,1,1,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,-1
107,MX4551-4,,,,,,,,,,,,,,,,,,,,,,1,1,,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,1,4,1,2,1,1,-1
108,MX4614-6,,1,1,1,1,1,1,-1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,-1
109,MX4021-7,,1,1,1,1,1,1,-1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,2,1,3,1,2,1,1,-1
110,MX4159-7,-1,1,3,1,1,2,1,-1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,-1
111,MX4383-7,-1,1,1,2,3,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,2,1,,,,
112,MX4551-5,-1,1,1,1,2,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,
113,MX4458-7,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,2,1,1,-1
114,AA7562-7,,1,1,1,1,2,1,-1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1,1,1,1,1,,1,1,1,1,,,,,,,,,,,,,,,,
115,MX4365-7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,1,-1
116,MX4614-7,,1,3,1,1,1,1,-1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,MX4159-8,-1,1,1,1,1,1,1,-1,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,MX4365-8,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
