,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,070111,070156,070514,070725,070853,070947,071042,071115,071220,071253,071326,071348,071431,071504,071632,071715
1,MZ3825-0,,,,,,,,,,,070111,070251,070346,070431,070547,070652,070736,070926,071031,071137,071304,071326,071409,071525,071821,072009,072147,072219,072314,072335,072452,072525,072609,072630,072725,072746,072915,073009
2,MZ3956-0,,,,,,,,,070111,070302,070420,070904,071009,071042,071158,071304,071348,071536,071632,071759,071832,071915,071958,072114,072420,072619,072725,072904,073020,073041,073146,073230,073241,073302,073356,073418,073545,073650
3,MZ3978-0,,070111,070240,070431,070703,071042,071137,071253,071453,071715,071842,072324,072431,072525,072630,072736,072820,073103,073157,073302,073346,073429,073512,073640,073933,074121,074321,074426,074520,074542,074648,074753,074850,074901,074956,075040,075145,075229
4,MZ3987-0,071104,071348,071610,071715,071904,072158,072230,072357,072609,072746,072915,073418,073523,073640,073806,073900,073955,074248,074342,074459,074542,074626,074648,074753,075112,075302,075512,075617,075733,075817,075933,080006,080101,080123,080217,080239,080407,080451
5,MW5964-0,072420,072630,072820,073041,073313,073607,073701,073755,073900,074027,074143,074659,074753,074901,075029,075134,075240,075439,075533,075639,075744,075817,075849,080017,080345,080535,080724,080832,080959,081031,081148,081221,081326,081348,081442,081526,081642,081758
6,MZ4228-0,073451,073556,073900,074016,074216,074448,074520,074604,074710,074850,074956,075450,075617,075711,075817,075911,075943,080228,080322,080429,080546,080630,080702,080810,081115,081315,081526,081620,081725,081830,081937,082032,082116,082159,082232,082254,082421,082454
7,MW5853-0,074005,075007,075123,075323,075407,075701,075755,075900,080017,080249,080418,080926,081021,081104,081221,081315,081421,081642,081747,081915,082010,082043,082116,082254,082633,082811,082950,083056,083214,083246,083353,083426,083510,083543,083638,083700,083806,083906
8,MZ3556-0,080112,080249,080502,080702,080937,081315,081348,081453,081620,081926,082043,082600,082655,082822,082917,083034,083128,083342,083437,083543,083744,083817,083845,084002,084306,084434,084655,084749,084917,084950,085106,085149,085244,085327,085400,085421,085559,085704
9,MZ3559-0,081253,081348,081526,081653,081830,082127,082159,082304,082454,082727,082856,083353,083448,083543,083711,083806,083906,084035,084107,084234,084339,084412,084445,084550,084855,085055,085233,085349,085454,085515,085620,085704,085725,085809,085904,085926,090041,090135
10,MW5936-0,082432,082622,082907,083045,083236,083532,083627,083744,083906,084150,084328,084822,084917,085011,085138,085244,085327,085515,085620,085747,085936,090009,090052,090157,090450,090617,090805,090911,091027,091100,091143,091238,091310,091345,091439,091500,091605,091627
11,MX1135-1,083437,083700,083928,084118,084306,084539,084738,084855,085011,085233,085349,085904,085958,090052,090208,090302,090356,090555,090700,090816,090943,091016,091049,091205,091544,091723,092007,092113,092219,092303,092419,092452,092514,092536,092630,092714,092819,092904
12,MZ3825-1,084622,084738,084950,085138,085400,085620,085704,085820,085926,090114,090230,090733,090816,090922,091027,091121,091205,091355,091439,091616,091745,091818,091902,092041,092419,092608,092714,092819,092915,092948,093054,093127,093210,093232,093316,093359,093516,093548
13,MX1197-0,085515,085620,085830,090009,090241,090545,090639,090744,090838,091111,091238,091756,091851,091945,092102,092146,092241,092441,092547,092714,092809,092842,093021,093127,093432,093621,093821,093915,094010,094043,094148,094253,094315,094348,094453,094515,094631,094703
14,MZ3956-1,090146,090555,090911,091100,091321,091533,091616,091723,091945,092157,092252,092809,092915,093054,093148,093243,093316,093516,093610,093726,093842,093904,093926,094043,094359,094453,094725,094808,094926,094958,095042,095136,095221,095243,095315,095337,095442,095515
15,MZ3978-1,091227,091355,091756,091923,092029,092314,092419,092525,092714,092937,093105,093621,093726,093842,093948,094043,094138,094337,094442,094620,094758,094842,094926,095031,095326,095504,095653,095747,095853,095926,100042,100114,100157,100219,100251,100335,100440,100512
16,MZ3987-1,092335,092503,092809,092937,093105,093454,093527,093621,093759,094010,094116,094631,094725,094830,094947,095053,095147,095421,095515,095620,095726,095820,095853,095958,100251,100357,100523,100617,100733,100806,100911,100954,101016,101038,101132,101205,101259,101404
17,MW5964-1,,093643,093904,094116,094315,094653,094936,095042,095326,095620,095758,100302,100407,100512,100639,100733,100828,101038,101143,101248,101415,101448,101542,101700,101956,102135,102428,102512,102606,102702,102757,102842,102926,102959,103054,103115,103253,103337
18,MW5943-0,094105,094526,094747,094915,095147,095453,095715,095809,095958,100241,100407,100922,101005,101121,101248,101353,101448,101700,101806,101912,102008,102051,102207,102323,102555,102724,102937,103115,103221,103315,103421,103505,103537,103559,103621,103654,103759,103843
19,MW5966-0,095042,101616,101956,102146,102512,102757,102937,103115,103232,103610,103705,104221,104326,104421,104537,104631,104725,104948,105042,105222,105327,105410,105547,105642,105948,110115,110358,110504,110621,110704,110810,110905,110926,110937,111032,111116,111211,111316
