,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
10,MX4604-0,071840,072116,072413,072457,072530,072731,072920,073004,073205,073300,,074017,074134,074207,074336,074421,074527,074623,074656,074814,074930,075216,075427,075617,075723,075839,075923,080124,080241,080631,080726,080843,081116,081211,081339,081455,081614,081647,,081909,081931,082344,082500,082807,083032,083221,083456,083658,083816,083944
11,MX4535-1,072658,073015,073300,073354,073438,073744,073901,073945,074145,074314,074539,075109,075216,075322,075427,075522,075650,075756,075839,080018,080146,080526,080726,080915,081032,081211,081328,081528,081636,081836,082004,082121,082449,082629,082914,083021,083126,083232,083401,083506,083603,084038,084206,084442,084803,084941,085109,085533,085735,085841
12,MX3651-1,073544,074006,074156,074241,074314,074505,074645,074729,074919,075131,075406,075850,075956,080040,080219,080241,080409,080537,080620,080653,080821,081211,081350,081528,081719,081836,081909,082048,082216,082533,082702,082841,083148,083243,083456,083603,083658,083753,083922,084049,084133,084600,084741,085058,085343,085533,085903,090306,090414,090542
13,MS1953-1,074336,074803,074941,075004,075036,075216,075416,075511,075712,075807,075956,080548,080704,080759,080904,080937,081105,081211,081255,081412,081528,081847,082004,082143,082300,082416,082500,082640,082745,083043,083232,083401,083709,083827,084100,084155,084252,084325,084504,084600,084644,085131,085259,085511,085746,085925,090115,090447,090615,090711
14,MX3783-1,075522,075712,075923,080007,080029,080241,080358,080442,080631,080759,081222,081814,081931,082037,082154,082216,082333,082427,082500,082618,082712,083010,083126,083328,083423,083550,083625,083753,083849,083955,084155,084348,084706,084825,085058,085204,085259,085354,085544,085629,085713,090115,090339,090531,090901,091040,091254,091443,091549,091709
15,MX4041-1,080325,080558,080843,080926,081043,081255,081350,081528,081658,081836,082048,082607,082702,082807,082925,083021,083210,083339,083423,083506,083614,083922,084112,084241,084348,084515,084549,084730,084835,,085248,085500,085808,090020,090115,090233,090317,090425,090553,090700,090744,091157,091316,091538,091839,092029,092252,092506,092644,092814
16,MX4159-1,080926,081401,081719,081741,081814,082016,082110,082154,082355,082449,082712,083306,083401,083456,083614,083720,083849,083944,084028,084100,084206,084515,084611,084803,084920,085036,085109,085237,085354,085511,085724,085841,090115,090210,090317,090425,090520,090542,090700,090755,090839,091232,091349,091549,091839,092041,092304,092644,092741,092909
17,MX4338-1,082227,082344,082511,082533,082651,082903,083032,083115,083148,083306,083517,084017,084112,084206,084325,084420,084549,084741,084825,084858,085025,085259,085500,085651,085746,085903,085936,090115,090221,090425,090626,090850,091124,091220,091338,091433,091538,091647,091839,091945,092019,092421,092549,092814,093155,093336,093610,093939,094055,094223
18,MX4365-1,082841,083306,083614,083658,083731,083911,084028,084112,084303,084515,084741,085237,085354,085449,085544,085639,085757,085936,090020,090115,090210,090531,090733,090901,091007,091135,091220,091400,091517,091647,091817,092007,092325,092421,092527,092633,092741,092825,092932,093038,093122,093610,093800,094023,094329,094509,094703,095128,095247,095416
19,MX4383-1,083849,084241,084515,084549,084633,084930,085142,085226,085354,085544,085757,090306,090414,090531,090711,090806,090934,091135,091232,091327,091506,091901,092114,092347,092454,092633,092741,092921,093016,093155,093420,093621,094001,094106,094351,094509,094652,094736,094927,095043,095128,095555,095746,100114,100433,100623,100803,101112,101240,101357
20,MX4388-1,,085215,085533,085606,085746,085947,090115,090210,090403,090553,090817,091338,091422,091528,091625,091720,091828,091945,092029,092114,092219,092506,092730,092836,092943,093100,093144,093303,093409,093537,093800,093906,094151,094307,094531,094652,094747,094842,095000,095106,095139,095555,095819,100114,100422,100455,100601,100848,101005,101123
21,MX4604-1,085533,,090317,090447,090509,090711,090901,090956,091146,091243,091625,092157,092325,092444,092549,,,092932,093027,093100,093207,093504,093610,093811,093906,094012,094045,094213,094319,094652,094842,095000,095320,095416,095640,095746,095841,095924,100052,100158,100232,100645,100803,101123,,101557,101809,102159,102306,102402
22,MX4535-2,090744,090945,091316,091338,091410,091625,091839,091934,092124,092230,092644,093218,093325,093431,093610,093705,093822,094034,094117,094256,094402,094820,095000,095150,095236,095405,095438,095629,095757,095957,100232,100400,100803,100921,101134,101251,101408,101503,101652,101831,101926,102413,102541,102806,103126,103317,103530,103946,104041,104209
23,MX4551-0,091443,091602,091806,091828,091945,092219,092421,092516,092706,092836,093100,093632,093727,093844,094001,094055,094245,094436,094509,094640,094809,095139,095343,095544,095640,095808,095841,100030,100136,,100539,100634,100943,101101,101335,101419,101535,101630,101747,101853,101958,102424,102603,103009,103317,103401,103541,103946,104103,104241
24,MX3651-2,091828,092421,092741,092814,092847,093049,093207,093303,093504,093705,093928,094425,094531,094652,094820,094905,095032,095150,095236,095405,095511,095819,095957,100147,100338,100506,100550,100803,100910,101112,101324,101513,101842,102020,102255,102402,102509,102552,102720,102829,102924,103412,103552,103828,104114,104252,104421,104803,104920,105059
25,MS1953-2,092836,093207,093526,093610,093654,093928,094012,094151,094307,094509,094736,095258,095416,095511,095618,095713,095852,100103,100147,100232,100349,100656,100859,101027,101156,101324,101419,101630,101736,101842,102031,102159,102457,102603,102818,102936,103031,103126,103306,103401,103457,103946,104125,104432,104814,104909,105110,105452,105621,105749
26,MX3783-2,093738,094001,094329,094340,094509,094747,094927,095011,095203,095332,095555,100209,100305,100411,100539,100656,100815,100921,101005,101101,101217,101524,101758,101915,102020,102159,102233,102457,102603,102720,103031,103211,103519,103710,103946,104136,104241,104348,104516,104655,104741,105313,105358,105705,110003,110154,110322,110651,110822,110939
27,MX4041-2,094414,094820,095139,095214,095354,095651,095852,095946,100147,100349,100815,101419,101524,101630,101758,101842,102031,102148,102233,102402,102530,102818,102936,103211,103339,103508,103541,103721,103817,,104230,104443,104814,105015,105240,105347,105452,105547,105726,105906,105950,110406,110556,110928,111140,111343,111703,112131,112300,112427
28,MX4598-0,094531,100752,101005,101101,101134,101419,101619,101714,101904,102053,102435,103137,103255,103412,103552,103648,103817,104008,104103,104241,104348,104730,104942,,105240,105430,105525,105749,105855,110036,110300,110450,110833,111046,111321,111449,111556,111703,111906,112025,112120,112544,112712,113008,113255,113445,113636,114216,114355,114547
29,MX4159-2,095236,095746,100008,100052,100136,100349,100444,100517,100718,100815,101207,101714,101758,101904,102031,102137,102317,102413,102509,102552,102658,103009,103200,103317,103412,103530,103614,103806,103901,104315,104454,104600,104909,105015,105240,105409,105514,105547,105726,105811,105950,110355,110512,110737,111140,111214,111511,111906,112120,112300
30,MX4338-2,101038,101346,101703,101758,101831,102104,102159,102244,102435,102625,103053,103710,103828,103935,104052,104147,104326,104432,104516,104622,104741,105048,105217,105420,105536,105705,105800,105950,110047,110216,110406,110607,110939,111056,111140,111258,111405,111500,111630,111747,111822,112227,112405,112756,113052,113233,113551,113848,113954,114059
31,MX4365-2,,102137,102402,102446,102509,102743,102936,103148,103317,103508,103912,104432,104538,104633,104741,104836,104942,105133,105217,105358,105503,105833,110058,110238,110344,110501,110556,110713,110822,110939,111140,111258,111534,111630,111844,112003,112120,112205,112332,112500,112555,112957,113158,113412,113636,113826,113954,114418,114524,114641
32,MX4383-2,102636,103115,103434,103530,103710,104008,104114,104209,104348,104516,104920,105514,105632,105749,105906,110014,110205,110300,110355,110501,110629,111035,111236,111511,111619,111758,111833,112047,112215,112343,112522,112701,113041,113136,113350,113445,113551,113647,113803,113921,114026,114502,114619,114853,115200,115400,115646,120105,120214,120333
33,MW5936-0,103530,103755,104052,104209,104241,104633,104836,104920,105133,105325,105749,110501,110607,110748,110951,111056,111236,111405,111449,111619,111758,112227,112416,112628,112745,112946,113030,113244,113401,113730,113954,114110,114502,114630,114853,115031,115200,115327,115528,115731,115831,120311,120512,120745,121114,121136,121434,121814,121943,122110
34,MX4604-2,,,,105037,,,105430,105547,105811,110003,110355,110906,111013,111140,111225,111247,111416,111545,111630,111714,111822,112131,112311,112449,112606,112734,112756,112946,113103,113423,113753,113836,114110,114238,114502,114619,114714,114747,114915,115031,115104,115528,115708,115915,120138,120322,120544,120851,120957,121114
35,MX4388-2,,105855,110133,110300,110344,110607,110759,110855,111035,111203,111416,112003,112109,112227,112343,112438,112555,112701,112756,112924,113041,113401,113602,113815,113921,114059,114154,114333,114440,,114853,115010,115254,115400,115613,115745,115853,115936,120105,120300,120355,120756,120957,121317,121657,121836,122059,122356,122526,122654
36,MX4535-3,110322,112227,112544,112701,112756,113041,113244,113328,113529,113657,113910,114630,114736,114842,114959,115042,115211,115327,115400,115528,115646,115947,120138,120406,120544,120712,120756,121041,121158,121317,121507,121657,122015,122143,122419,122537,122705,122800,123002,123119,123214,123628,123807,124022,124341,124543,124839,125403,125519,125648
37,MX4551-1,110618,111107,111500,111534,111703,112120,112322,112416,112606,112840,113255,113859,114015,114154,114322,114451,114630,114747,114842,114948,115104,115349,115539,115745,115904,120043,120138,120344,120512,120712,120946,121136,121507,121613,121836,122015,122132,122238,122419,122537,122621,123046,123237,123605,123948,124129,124352,124733,124850,125031
38,MX3651-3,113255,113518,113859,113932,114015,114355,114440,114630,114758,114926,115338,115958,120127,120300,120428,120523,120701,120807,120902,121019,121158,121529,121657,121920,122015,122121,122205,122430,122621,122823,123024,123152,123459,123639,123913,124055,124212,124330,124509,124627,124722,125202,125403,125659,130051,130146,130431,130919,131025,131204
39,MS1953-3,114322,114619,114831,114948,115020,115400,115550,115758,115925,120138,120406,121052,121317,121445,121624,121741,121932,122110,122143,122333,122503,122823,122928,123108,123224,123342,123448,123723,123840,124011,124223,124436,124744,124945,125213,125352,125447,125541,125755,125900,125955,130453,130654,131120,131449,131628,131840,132254,132400,132528
40,MX3783-3,115411,115602,115958,120138,120225,120512,120712,120756,120957,121158,121613,122216,122333,122526,122643,122749,122917,123035,123119,123248,123426,123818,123937,124223,124341,124520,124554,124818,124945,125149,125319,125436,125755,125911,130146,130303,130420,130537,130738,130857,130952,131427,131701,131946,132316,132444,132719,133048,133205,133347
41,MX4598-1,,,,,120946,121221,121317,121529,121657,121836,122238,123035,123203,123321,123448,123554,123723,123948,124033,124212,124330,124649,124923,,125246,125436,125530,125744,125900,130102,130241,130453,130802,131014,131237,131416,131544,131701,131902,131957,132041,132455,132645,133216,133611,133706,133932,134336,134517,134707
42,MX4041-3,,121518,121814,121910,121954,122228,122441,122526,122727,122856,123248,123851,124022,124129,124330,124447,124605,124733,124829,124934,125042,125403,125541,125828,125922,130051,130124,130314,130420,,130857,131014,131343,131555,131829,132019,132136,132231,132400,132539,132645,133121,133347,133622,133932,134051,134314,134753,134923,135102
43,MX4159-3,121847,,122654,122749,122834,123224,123415,123521,123723,123902,124319,125009,125115,125246,125436,125530,125721,125839,125933,130051,130208,130548,130738,131036,131142,131343,131438,131723,131902,132125,132338,132634,132942,133059,133313,133527,133622,133731,133954,134040,134113,134539,134707,135040,135424,135530,135816,140253,140421,140655
44,MX4338-3,123013,123141,123426,123510,123650,123948,124151,124245,124447,124711,125115,125806,125922,130102,130241,130336,130559,130749,130835,131014,131120,131438,131617,131807,131946,132114,132158,132338,132444,132825,133015,133132,133506,133622,133848,134017,134102,134146,134336,134420,134550,134956,135146,135446,135816,135922,140157,140505,140611,140825
45,MX4365-3,123840,124234,124520,124649,124722,124945,125127,125224,125414,125530,125933,130643,130802,130930,131120,131204,131405,131533,131628,131734,131851,132136,132349,132601,132707,132847,132920,133250,133358,133600,133837,134208,134504,134601,134816,134934,135051,135135,135255,135412,135457,135922,140051,140315,140633,140803,141015,141334,141450,164731
46,MX4383-3,125053,125224,125552,125710,125744,130051,130325,130420,130537,130813,131215,131851,131957,132147,132411,132539,132741,132858,132942,133048,133216,133538,133804,133943,134124,134252,134347,134656,134816,135040,135209,135350,135710,135900,140124,140242,140359,140454,140655,140814,140942,141450,141640,141948,142341,142448,142745,143244,143434,143636
47,MX4535-4,125755,132752,133037,133154,133239,133644,133848,133954,134241,134504,134731,135401,135508,135615,135838,135944,140146,140348,140443,140611,140717,141026,141238,141429,141534,141702,141853,142202,142341,142605,142734,142936,143306,143445,143658,143837,143954,144111,144253,144400,144456,145005,145155,145445,145848,150007,150231,150719,150849,151115
48,MX4388-3,,130156,130442,130548,130654,131025,131204,131310,131438,131606,132019,132623,132730,132858,133026,133132,133324,133549,133655,133815,133920,134252,134431,134827,134945,135112,135508,135816,135944,140051,140253,140454,140920,141026,141238,141607,141746,141831,142021,142202,142319,142807,142958,143401,143954,144122,144507,145049,145241,145517
49,MX4551-2,130952,131131,131427,131500,131639,131913,132030,132125,132231,132433,132847,133506,133611,133815,134006,134135,134336,134517,134612,134731,134923,135255,135457,135659,135816,135955,140253,140538,140717,141048,141300,141523,141937,142107,142341,142459,142605,142712,142936,143127,143244,143742,143921,144219,144613,144804,145027,145434,145614,145742
50,MX4604-3,131851,132052,132316,132411,132528,132825,132909,133004,133216,133313,133655,134443,134634,134731,134849,134934,135146,135317,135401,135457,135615,135900,140124,140242,140410,140600,140931,141227,141406,141831,142107,142308,142627,142841,143138,143306,143401,143507,143658,143859,143954,144456,144646,145038,145445,145614,145922,150551,150838,151104
51,MX3651-4,133527,134146,134528,134601,134656,135018,135135,135255,135530,135743,140146,140836,141015,141154,141355,141501,141651,141904,141948,142118,142330,142723,142936,143138,143306,143614,143848,144253,144624,144753,145111,145304,145753,150029,150316,150540,150753,150947,151221,151417,151523,152025,152300,152608,153013,153131,153511,154033,154201,154416
52,MS1953-4,134900,,135519,135615,135659,140040,140157,140304,140549,140803,141205,142010,142118,142246,142403,142554,142734,143009,143054,143222,143350,143753,143954,144122,144304,144613,144909,145218,,145647,145837,150040,150435,150602,150849,151042,151233,151344,151620,151726,151833,152355,152557,153002,153427,153702,154106,154416,154555,154746
53,MX3783-4,140029,140231,140600,140655,140717,141110,141216,141344,141607,141808,142224,143222,143401,143551,143742,143826,144005,144146,144253,144349,144507,144858,145016,145207,145411,145709,145944,150242,150435,150936,151042,151210,151545,151726,152003,152153,152344,152524,152727,152834,152929,153354,153629,154033,154438,154617,154926,155245,155413,155606
54,MX4598-2,,,,,141819,142140,142308,142532,142734,143032,143445,144135,144231,144434,144624,144731,144943,145100,145155,145304,145411,145826,150040,150316,150435,150900,151158,151557,151726,152047,152311,152535,152811,153025,153258,153427,153534,153640,153853,154000,154055,154522,154713,155105,155446,155606,155903,160116,160245,160448
55,MX4041-4,142010,142319,142712,142756,142936,143350,143518,143636,143921,144135,144507,145133,145241,145400,145550,145720,145933,150136,150231,150400,150519,150900,151053,151333,151501,151704,151855,152142,152311,,152653,152811,153047,153226,153449,153640,153758,153904,154044,154139,154234,154735,154926,155318,155701,155807,160105,160532,160711,160947
56,MX4159-4,142818,143149,143456,143614,143709,144038,144146,144242,144411,144708,144931,145709,145826,150007,,150316,150613,150742,150838,150947,151147,151534,151715,152014,152131,152535,152855,153153,153320,,,154246,154555,154713,154948,155329,155543,155735,155925,160042,160138,160627,160903,161221,161741,161910,162133,162441,162632,162845
57,MX4338-4,144038,144231,144635,144815,144909,145434,145602,145720,145944,150136,150540,151210,151321,151512,151726,151905,152058,152237,152322,152440,152608,153002,153153,153405,153618,154033,154500,154808,154926,155043,155307,155435,155807,160009,160256,160509,160914,161031,161221,161401,161445,161910,162110,162452,163023,163140,163459,163744,163934,164052
58,MX4383-4,145326,150457,150816,150911,150958,151233,151501,151557,151748,152036,152440,153215,153320,153523,153725,153831,154033,154246,154352,154500,154617,154959,155200,155402,155606,160042,160403,160755,160914,161125,161317,161517,161825,161910,162133,162300,162430,162610,162749,163002,163034,163459,163649,163945,164306,164402,164709,165113,165231,165410
59,MX4388-4,,,151810,151938,152025,152355,152524,152631,152800,153047,153511,154212,154330,154511,154757,154937,155127,155351,155458,155617,155735,160116,160330,160448,160605,161041,161423,161708,161848,162038,162300,162419,162749,163012,163257,163510,163700,163817,164030,164209,164317,164805,165006,165410,165731,165848,170133,170535,170653,170810
60,MX4604-4,152311,,153058,153142,153226,153629,153747,153915,154139,154522,154959,155650,155829,160054,160127,160245,160414,160711,160818,160925,161041,161434,161636,,162143,162610,162811,163045,163224,163425,163638,163828,164114,164317,164552,164816,164933,165102,165304,165421,165526,165954,170155,170440,170843,170938,171258,171651,171819,171958
61,MX4535-5,153556,153758,154044,154128,154201,154438,154617,154735,154959,155149,155617,160330,160458,160700,160841,160947,161211,161434,161517,161550,161730,162049,162205,162408,162536,162834,163213,163520,163638,164019,164231,164338,164647,164849,165124,165326,165611,165742,165932,170111,170206,170619,170748,171055,171436,171639,171914,172245,172350,172531
62,MX4551-3,154427,154948,155329,155413,155554,160031,160245,160403,160627,160841,161306,161954,162121,162300,162430,162621,162929,163140,163331,163532,163722,164114,164231,164541,164658,164944,165454,165753,165921,170122,170407,170513,171000,171235,171531,171757,172031,172149,172318,172459,172604,173051,173232,173613,174017,174217,174505,174825,174931,175058
63,MX3651-5,155947,160234,160627,160733,160830,161255,161517,161613,161814,162110,162334,163002,163118,163320,163520,163649,163839,164041,164136,164306,164424,164753,164933,165124,165421,165932,170345,170737,170905,171106,171258,171425,171903,172043,172256,172520,172850,172945,173113,173243,173326,173753,173932,174230,174549,174740,174920,175248,175343,175522
64,MS1953-5,,161350,161657,161814,161942,162216,162345,162452,162716,162951,163224,163828,163934,164125,164306,164402,164530,164709,164816,164900,165006,165337,165600,165731,165848,170301,170810,171106,171224,171341,171604,171639,172021,172222,172509,172710,173007,173135,173316,173443,173528,173943,174206,174505,174750,174942,175259,175701,175829,180009
65,MX3783-5,162227,,162654,162749,162823,163224,163403,163510,163744,164008,164231,164944,165102,165242,165443,165537,165731,165921,170016,170155,170301,170704,170854,171106,171150,171509,171713,172053,172211,172615,172816,172901,173305,173443,173731,173848,174017,174217,174410,174549,174655,175204,175405,175712,180053,180221,180506,181048,181207,181359
66,MX4041-5,,163722,163945,164125,164220,164446,164636,164753,164922,165039,165454,170217,170323,170440,170619,170737,170938,171150,171246,171425,171553,171958,172104,172234,172350,172542,172912,173220,173326,173602,173826,173921,174326,174454,174858,175047,175237,175332,175511,175701,175756,180232,180422,180750,181144,181326,181516,181837,181956,182209
67,MX4598-3,,,165231,165348,165454,165859,170100,170155,170356,170546,171000,171651,171819,171937,172200,172350,172542,172754,172850,173018,173135,173505,173636,173848,174006,174155,174253,174633,174803,175047,175405,175500,175850,180031,180338,180444,180622,180836,181027,181207,181315,181742,182007,182243,182623,182805,183113,183644,183823,184036
68,MX4383-5,165548,173602,173910,173943,174028,174421,174611,174706,174836,175003,175354,180009,180115,180243,180422,180516,180644,180803,180836,181015,181133,181516,181731,181956,182114,182220,182305,182601,182707,182933,183156,183304,183611,183823,184058,184322,184523,184639,184808,184936,185020,185528,185731,190231,190623,190815,191101,191538,191717,191929
69,MX4159-5,165706,170111,170429,170535,170608,171011,171117,171319,171531,171746,172021,172710,172805,172923,173113,173220,173410,173602,173647,173826,174017,174359,174505,174655,174803,174931,175025,175259,175405,,175840,175935,180221,180422,180655,180931,181207,181315,181454,181614,181720,182158,182349,182645,183113,183208,183538,184014,184131,184259
70,MX4338-5,165718,171235,171509,171542,171604,171830,172031,172222,172350,172615,172839,173432,173528,173636,173753,173859,174039,174155,174241,174315,174432,174814,174920,175204,175343,175449,175533,175745,175850,,180243,180433,180728,180836,181111,181253,181516,181647,181815,181932,182052,182551,182742,183050,183348,183527,183856,184226,184332,184500
71,MX4365-4,,172425,172710,172732,172816,173018,173135,173316,173539,173826,174315,174931,175036,175204,175332,175427,175712,175946,180031,180053,180243,180516,180706,180920,181037,181207,181242,181636,181804,182158,182422,182517,182827,183028,183326,183516,183739,183907,184109,184259,184354,184841,185053,185401,185720,185910,190112,190656,190815,190932
72,MX4388-5,174337,174600,174920,174942,175142,175427,175533,175723,175850,180210,180433,181015,181144,181326,181454,181603,181742,181945,182052,182220,182411,182742,182900,183039,183146,183304,183348,183644,183834,,184332,184617,184936,185042,185506,185657,185837,190017,190219,190433,190612,191050,191326,191655,192109,192309,192521,192946,193104,193254
73,MX4604-5,175047,,175449,175533,175618,175850,180041,180137,180316,180611,180836,181359,181505,,181742,181815,181956,182147,182243,182422,182540,182922,183028,,183337,183454,183538,183834,184014,184427,184617,184745,185104,185233,185550,185943,190112,190231,190517,190718,190804,191242,191611,191918,192459,,,193210,193327,193516
74,MX4535-6,180243,180433,180644,180728,180814,181207,181337,181432,181625,181859,182114,182816,182944,183050,183242,183359,183600,183750,183845,184014,184131,184500,184617,184808,184914,185020,185115,185401,185506,185954,190208,190411,190731,190837,191123,191337,191505,191634,191834,192025,192203,192627,192839,193136,193600,193739,194111,194451,194607,194808
75,MX4551-4,181359,181603,181932,181956,182136,182433,182634,182707,182911,183124,183549,184248,184405,184533,184701,184808,185009,185221,185317,185423,185550,185910,190134,190337,190455,190612,190656,190910,191027,191242,191516,191634,191951,192225,192521,192721,192912,193030,193243,193433,193539,194100,194249,194607,195008,195146,195516,195844,200026,200216
76,MX3651-6,182422,182601,182816,182933,183017,183242,183410,183538,183655,183812,184204,184808,184903,185020,185148,185244,185455,185603,185636,185826,185932,190242,190411,190550,190656,190804,190848,191134,191253,191443,191623,191812,192109,192236,192543,192732,192923,193041,193305,193443,193600,194111,194300,194618,195019,195209,195538,195917,200037,200216
77,MS1953-6,183242,183549,183801,183929,184014,184248,184500,184701,184925,185210,185646,190422,190601,190718,191005,191123,191315,191538,191645,191812,191951,192309,192532,192806,192912,193030,193126,193349,193455,,194027,194205,194502,194629,194913,195136,195326,195421,195611,195728,195811,200259,200450,200852,201415,201605,201756,202103,202231,202403
78,MX4338-6,184606,192426,192743,192817,192946,193210,193327,193506,193717,193845,194249,194830,194946,195136,195315,195421,195611,195749,195833,195928,200048,200428,200607,200808,200914,201043,201138,201342,201459,201638,201818,202008,202339,202510,202745,202923,203040,203157,203326,203443,203527,204003,204130,204404,204757,204852,205042,205411,205517,205657
79,MX3783-6,184712,184958,185306,185401,185539,185826,185932,190005,190157,190315,190718,191326,191454,191655,191823,191929,192203,192353,192437,192616,192743,193126,193316,193516,193633,193801,193856,194049,194238,194735,194935,195114,195454,195622,195917,200121,200216,200321,200607,200746,200903,201437,201627,201924,202254,202425,202807,203157,203337,203527
80,MX4041-6,,190134,190455,190550,190623,191016,191218,191315,191454,191739,191951,192710,192828,193041,193126,193243,193411,193549,193644,193823,193942,194322,194451,194651,194757,194935,195019,195209,195326,195454,195655,195844,200216,200439,200735,200936,201054,201236,201426,201616,201756,202242,202448,202734,203102,203242,203516,204025,204141,204404
81,MX4598-4,190753,191337,191655,191739,191823,192058,192141,192320,192510,192721,193041,193706,193823,193942,194111,194205,194344,194545,194629,194713,194830,195158,195348,195549,195633,195833,195917,200143,200332,200523,200735,200841,201247,201415,201649,202019,202146,202305,202459,202638,202807,203304,203505,203751,204119,204258,204521,204852,204948,205137
82,MX4159-6,193644,194016,194344,194451,194556,194830,195030,195158,195421,195527,195928,200512,200640,200808,200936,201033,201236,201342,201448,201616,201722,202040,202231,202437,202554,202711,202745,202923,203029,203432,203600,203751,204035,204203,204459,204650,204757,204852,205031,205222,205349,205826,210005,210301,210654,210822,211128,211448,211640,211808
83,MX4365-5,,195432,195655,195728,195801,200121,200259,200343,200512,200724,200936,201459,201554,201734,201913,202019,202157,202254,202339,202510,202605,202912,203124,203326,203432,203549,203644,203802,203907,204130,204225,204258,204543,204747,205021,205222,205327,205422,205540,205719,205909,210323,210452,210704,211055,211247,211521,211840,211956,212124
84,MX4388-6,201203,201510,201851,201924,202008,202328,202425,202605,202807,203007,203231,203835,203940,204119,204320,204415,204605,204714,204757,204925,205042,205349,205529,205804,205909,210016,210100,210250,210356,210547,210748,210928,211236,211403,211808,212007,212135,212231,212431,212653,212811,213255,213455,213804,214204,214353,214637,215039,215145,215303
85,MX4604-6,202956,203253,203454,203538,203611,203835,204003,204130,204342,204448,204703,205305,205411,205551,205708,205815,210016,210155,210250,210430,210547,210906,211044,211203,211415,211510,211607,211746,211851,212041,212348,212409,212704,212843,213116,213338,213444,213603,,214026,214120,214605,214816,215156,215454,215634,215826,220335,220502,220652
86,MX4535-7,204554,204725,204959,205031,205159,205411,205540,205719,205909,210111,210536,211128,211247,211403,211521,211607,211746,211851,211946,212102,212242,212620,212726,212916,213127,213244,213317,213455,213635,,214120,214215,214510,214721,215005,215242,215420,215538,215708,215826,215942,220430,220557,220947,221400,221552,221900,222450,222534,222734
87,MX3651-7,205954,210206,210514,210620,210810,211224,211403,211532,211735,211946,212431,213032,213211,213338,213455,213603,213742,213920,214015,214142,214248,214554,214721,214900,215005,215123,215156,215337,215443,215612,215815,215859,220229,220408,220652,220852,221020,221137,221350,221552,221743,222240,222429,222756,223029,223218,223442,223738,223855,224003
