,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070134,070218
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070109,070334,070544,070733,070828,070933,071006,071122,071205,071311,071322,071416,071437,071542,071637
2,MZ3978-0,,,,,,,,,,,,,070109,070134,070250,070344,070428,070711,070806,070912,071006,071100,071216,071343,071626,071850,072040,072135,072251,072324,072431,072525,072547,072609,072652,072714,072842,072937
3,MZ3825-0,,,,,070109,070148,070218,070334,070450,070711,070828,071332,071427,071532,071648,071744,071839,072029,072135,072240,072335,072357,072420,072547,072842,073031,073209,073315,073420,073504,073620,073715,073747,073809,073904,073925,074019,074103
4,MW5853-0,,070109,070334,070501,070711,070933,071049,071216,071354,071553,071659,072208,072313,072420,072547,072642,072736,072925,073031,073158,073242,073326,073420,073537,073842,074052,074231,074410,074516,074559,074705,074810,074843,074905,074938,074959,075116,075210
5,MZ4228-0,070839,070933,071216,071332,071605,071817,071901,072007,072146,072357,072453,073020,073126,073231,073358,073504,073548,073737,073831,073958,074147,074220,074252,074432,074759,075011,075138,075243,075400,075444,075600,075655,075738,075800,075833,075854,080000,080043
6,MZ4072-0,071637,071806,072102,072302,072431,072747,072842,073009,073220,073409,073537,074041,074147,074303,074432,074538,074621,074905,074959,075127,075221,075305,075422,075538,075843,080054,080256,080351,080458,080531,080636,080731,080816,080838,080910,080922,081059,081143
7,MZ3559-0,072156,072431,072631,072831,073031,073358,073515,073620,073809,074030,074136,074643,074737,074843,075021,075127,075221,075455,075600,075717,075800,075843,080011,080159,080520,080731,080910,081038,081154,081216,081332,081426,081509,081531,081626,081648,081806,081828
8,MW5936-0,072903,072914,073020,073209,073409,073620,073820,073915,074041,074231,074347,074854,074938,075043,075159,075305,075400,075633,075738,075854,080000,080054,080223,080340,080709,080859,081143,081248,081415,081509,081542,081626,081648,081709,081755,081817,081944,082017
9,MZ3956-0,073326,073653,073831,074114,074231,074643,074705,074759,074916,075221,075400,075854,075949,080054,080210,080307,080403,080625,080731,080859,080954,081038,081110,081237,081615,081817,081933,082028,082144,082206,082301,082355,082417,082501,082555,082606,082701,082755
10,MW5966-0,073537,075127,075506,075655,075916,080351,080531,080731,080910,081132,081248,081806,081900,082017,082206,082301,082355,082701,082744,082923,083028,083112,083217,083406,083734,083956,084250,084406,084544,084627,084745,084850,084945,085006,085050,085112,085240,085334
11,MX1197-0,074103,074231,074548,074949,075054,075455,075717,075854,080033,080307,080436,080943,081038,081143,081321,081437,081542,081744,081849,082039,082155,082250,082417,082555,082923,083050,083300,083428,083544,083628,083734,083807,083850,083934,083956,084039,084156,084250
12,MX1067-0,075633,075833,080011,080340,080805,081049,081310,081459,081806,082122,082311,082901,083006,083112,083300,083428,083533,083828,083934,084207,084345,084428,084522,084638,085101,085302,085557,085702,085756,085840,085945,090050,090112,090134,090228,090250,090355,090450
13,MX1084-0,,080340,080647,080922,081227,081520,081722,081900,082039,082355,082512,083006,083039,083155,083344,083428,083533,083828,083934,084050,084156,084228,084250,084406,084723,084923,085122,085229,085345,085356,085451,085535,085608,085640,085702,085724,085829,085912
14,MX1105-0,080848,080910,081154,081404,081626,082039,082301,082417,082723,083144,083511,084007,084112,084217,084345,084450,084555,084850,084945,085133,085218,085302,085418,085546,085851,085956,090239,090333,090428,090512,090606,090638,090723,090744,090839,090901,091006,091100
15,MX1135-0,081817,081944,082344,082639,082901,083238,083500,083649,083923,084406,084555,085101,085218,085334,085513,085640,085746,090101,090217,090344,090544,090628,090711,090839,091144,091314,091514,091630,091820,091842,092053,092137,092223,092234,092307,092350,092520,092637
16,MZ3556-0,082449,082744,083101,083344,083617,083912,084207,084501,084734,085039,085206,085713,085851,085956,090155,090301,090406,090628,090734,090901,091006,091049,091122,091252,091536,091714,091915,092020,092126,092223,092339,092425,092458,092531,092615,092637,092744,092839
17,MZ3740-1,082555,085144,085356,085746,085945,090417,090555,090723,091027,091347,091652,092210,092317,092436,092615,092806,092922,093156,093301,093439,093544,093627,093756,093946,094251,094441,094631,094737,094854,094949,095107,095150,095203,095236,095320,095342,095522,095617
18,MZ3734-1,083522,083818,084101,084323,084638,084923,085122,085229,085407,085702,090007,090522,090700,090850,091006,091111,091206,091503,091558,091736,091947,092020,092115,092234,092615,092733,092956,093101,093217,093250,093355,093439,093501,093522,093555,093617,093734,093818
19,MZ3978-1,090344,090555,091027,091217,091442,091725,091947,092159,092542,092755,092922,093439,093544,093700,093829,093924,094008,094251,094345,094514,094642,094726,094811,094927,095225,095404,095555,095723,095840,095901,100018,100102,100135,100146,100240,100302,100419,100514
20,MZ3825-1,091958,092053,092339,092542,092934,093323,093533,093711,093946,094229,094345,094905,095023,095150,095320,095438,095544,095745,095851,100040,100157,100240,100357,100514,100810,100948,101126,101220,101337,101421,101526,101559,101621,101644,101739,101800,101906,102000
21,MW5853-1,092922,093156,093355,093638,093840,094218,094408,094547,094843,095056,095331,095923,100040,100146,100357,100503,100557,100854,100948,101115,101253,101337,101515,101621,101906,102033,102318,102402,102457,102529,102710,102756,102842,102904,102959,103042,103209,103253
22,MZ4228-1,093946,094157,094430,094726,095129,095628,095806,095956,100240,100652,100821,101359,101515,101706,101855,102011,102138,102351,102518,102659,102819,102904,103021,103137,103516,103611,103822,103939,104047,104131,104259,104353,104427,104449,104544,104605,104711,104756
23,MZ4072-1,094609,094737,095034,095320,095606,095934,100157,100313,100641,101054,101242,101750,101844,102000,102200,102307,102402,102648,102745,102853,102948,103010,103042,103159,103516,103739,103928,104036,104131,104215,104332,104405,104438,104500,104544,104605,104722,104818
24,MZ3559-1,095544,095840,100135,100430,100843,101159,101421,101537,101822,102540,102915,103454,103600,103717,103906,104025,104131,104353,104522,104638,104840,104913,105041,105208,105558,105704,105948,110032,110159,110223,110350,110446,110602,110646,110740,110803,110930,111024
25,MW5936-1,100641,100905,101231,101526,101906,102211,102457,102637,102926,103611,103917,104500,104605,104722,104902,105008,105124,105431,105547,105737,105926,110021,110105,110210,110518,110635,110835,111013,111108,111140,111247,111404,111425,111447,111520,111627,111755,111850
26,MP5813-0,102011,102223,102446,102745,103021,103505,103706,103928,104204,104627,104756,105420,105525,105704,105842,110010,110116,110350,110457,110646,110857,111002,111119,111258,111627,111911,112217,112427,112606,112649,112817,112912,113007,113028,113123,113144,113250,113345
27,MW5966-1,102904,103032,103326,103538,104036,104427,104700,104829,105041,105504,105558,110210,110318,110414,110657,110814,110930,111203,111258,111458,111627,111723,111850,111955,112300,112427,112649,112755,112901,112945,113112,113218,113250,113313,113407,113430,113546,113651
28,MZ3956-1,103844,104120,104332,104616,104935,105231,105504,105620,105853,110339,110551,111046,111140,111258,111447,111606,111700,111901,112006,112144,112354,112416,112449,112555,112901,113123,113323,113524,113629,113651,113807,113851,113913,113935,114008,114030,114135,114230
