,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,MW4557-0,,,,,,,,,,,,,,,070106,070201,070245,070404,070459,070615,070731,071025,071203
1,MW4619-0,,,,,,,,070106,070636,070742,070825,070953,071119,,071426,071521,071605,071721,071816,071954,072050,072333,072451
2,MW4647-0,,,,,,,070106,070128,071130,071257,071342,071448,071605,071711,071827,071911,072017,072144,072300,072356,072418,072618,072724
3,MW3430-0,,,,070106,070342,070426,070658,070803,071754,071900,071954,072101,072217,072311,072440,072524,072607,072735,072830,072915,072958,073243,073348
4,MW4705-0,,,070106,070212,070415,070459,070709,070825,071805,071911,072017,072111,072239,072345,072513,072545,072629,072735,072842,072936,073147,073421,073611
5,MW4825-0,070106,070731,070931,071257,071521,071616,071911,072039,072936,073020,073115,073221,073348,073443,073632,073716,073759,073915,074010,074053,074137,074431,074631
6,MW4781-0,070106,070118,070307,070531,070825,070953,071141,071247,072133,072300,072345,,072640,072735,072947,073042,073137,073327,073421,073527,073737,074021,074126
7,MW4837-0,071108,071257,071554,071849,072050,072133,072356,072513,073527,073621,073716,073832,073948,074042,074209,074303,074347,074503,074609,074715,074937,075209,075314
8,MW5124-0,071257,073727,073915,074220,074431,074620,074821,074948,075937,080010,080053,080136,080252,080336,080432,080526,080620,080726,080821,080904,080958,081209,081303
9,MR7938-0,,,,,071448,071616,071900,072028,072915,073009,073053,073158,073316,073410,073632,073727,073821,073915,074021,074137,074336,074620,074737
10,MW4846-0,071816,071911,072217,072451,072746,072926,073020,073115,074115,074147,074231,074325,074431,074525,074631,074715,074810,074926,075020,075115,075147,075357,092438
11,MW4856-0,,,072629,072853,073115,073316,073454,073548,074536,074609,074703,074748,074842,074937,075125,075209,075241,075357,075452,075535,075557,075758,075915
12,MW5645-0,073009,073053,073254,073505,073705,073759,074042,074158,075136,075209,075303,075357,075513,075620,075736,075820,075937,080125,080209,080303,080358,080620,080758
13,MW4619-1,082448,082542,082827,083059,083310,083437,083732,083845,084925,085019,085113,085229,085334,085417,085649,085743,085837,085953,090058,090153,073948,090543,090710
14,MW5142-0,,074420,074558,074853,075031,075125,075325,075419,080347,080421,080515,080620,080726,080831,081009,081053,081147,081303,081408,081451,081556,081849,082110
15,MW4229-0,074853,075031,075209,075535,075831,075937,080209,080325,081157,081241,081336,081440,081545,081650,081755,081839,081933,082027,082132,082215,082342,082637,082805
16,MW4366-0,075314,075513,075631,075842,080042,080136,080336,080453,081325,081408,081451,081556,081701,081755,081933,082027,082121,082320,082415,082510,082553,082816,082932
17,MW4705-1,080303,081817,082006,082248,082437,082615,082827,082942,083928,084035,084129,084245,084411,084455,084610,084704,084758,084947,085052,085146,085355,085617,085732
18,MW4503-0,,,080715,081042,081241,081440,081723,081849,082721,082827,082921,083015,083143,083237,083426,083521,083616,083754,083855,083939,084140,084400,084538
19,MW4557-1,081031,081103,081336,081607,081828,081933,082038,082154,083143,083248,083331,083448,083605,083649,083805,083906,084013,084212,084317,084422,084549,084809,084936
20,MW4825-1,083121,083331,083700,083928,084129,084245,084505,084622,085522,085627,085711,085837,085953,090037,090225,090257,090405,090543,090700,090754,090943,091226,091343
21,MW4647-1,083928,084107,084317,084726,084853,085113,085417,085700,090543,090649,090732,090848,091004,091037,091205,091259,091353,091448,091605,091710,091743,092004,092058
22,MW4781-1,,085627,085826,090131,090426,090627,090827,090921,091805,091910,092004,092058,092204,092309,092449,092532,092627,092743,092900,092944,093206,093437,093615
23,MW4837-1,090416,090605,090859,091143,091459,091616,091848,092015,092922,093027,093122,093238,093405,093448,093615,093647,093752,093930,094058,094141,094426,094626,094732
24,MW5124-1,091121,092638,092816,093100,093416,093615,093836,094014,094920,095015,095058,095152,095320,095353,095520,095615,095709,095835,095940,100035,100108,100342,100459
25,MW4856-1,,091448,,092120,092342,092511,,092743,093720,093803,093847,093941,094108,094141,094342,094426,094521,094659,094754,094826,094953,095142,095226
26,MW5142-1,093448,093521,093658,093941,094257,094448,094648,094754,095825,095857,095951,100108,100225,100308,100437,100521,100615,100732,100837,100943,101026,101321,101510
27,MW4229-1,094415,094521,094721,095004,095320,095448,095720,095951,101005,101110,101154,101310,101415,101510,101700,101806,101911,102038,102154,102238,102343,102554,102722
28,MW4366-1,095426,095531,095803,100108,100235,100426,100732,100910,101744,101828,101911,102005,102122,102205,102332,102405,102459,102626,102733,102817,102923,103123,103217
29,MW4705-2,095520,100521,100848,101248,101553,101806,102016,102300,103322,103428,103523,103639,103805,103849,104121,104215,104309,104426,104532,104615,104753,104953,105215
30,MW4619-2,101143,101415,101711,102111,102300,102438,102755,102923,103932,104016,104059,104153,104309,104353,104521,104615,104721,104837,104942,105037,105120,105331,105447
31,MW4825-2,102311,102322,102543,102901,103123,103250,103534,103700,104532,104615,104659,104804,104931,105004,105109,105153,105247,105426,105520,105616,105710,105932,110120
32,MW4503-1,,103228,103428,103744,104005,104110,104330,104605,105426,105520,105616,105710,105816,105859,110015,110120,110214,110308,110414,110519,110635,110846,111001
33,MW4846-1,103954,104225,104510,104858,105120,105342,105542,105816,110740,110835,110918,111034,111117,111200,111316,111421,111525,111630,111746,111829,111934,112123,112251
