,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MW2856-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070212,070256,070329,070435,070541,070657,070803,071057,071151,071257,071341,071457,071541
1,MW3053-0,,,,,,,,,,,,,070104,070116,070435,070602,070646,070740,070857,071024,071057,071246,071508,071729,071813,071856,072013,072140,072224,072447,072542,072614,072710,072720,072753,072911,073158,073400,073611,073655,073749,073844
2,MW5346-0,,070104,070224,070424,070646,071024,071129,071246,071341,071435,071657,071751,071929,072246,072637,072742,072827,072933,073028,073158,073244,073455,073706,073916,074043,074137,074255,074413,074519,074645,074729,074803,074940,075002,075035,075151,075457,075614,075826,075909,080004,080037
3,MW3116-0,,072351,072637,072849,073134,073528,073706,073855,074011,074116,074328,074413,074602,074908,075246,075424,075457,075625,075720,080015,080110,080240,080503,080725,080808,080903,080957,081125,081232,081443,081527,081621,081759,081832,081904,082020,082350,082531,082744,082840,082934,083007
4,MS1953-0,,074116,074350,074602,074751,075129,075225,075319,075530,075552,075720,075753,075920,080302,080630,080757,080841,081008,081125,081243,081326,081516,081727,081937,082031,082125,082244,082403,082509,082637,082732,082829,082945,083029,083101,083219,083642,083821,084010,084127,084244,084338
5,MW3053-1,,090338,090600,090917,091309,091603,091825,092003,092206,092300,092500,092554,092722,093040,093414,093519,093603,093721,093817,094018,094102,094324,094536,094821,094916,094959,095054,095211,095306,095434,095529,095614,095814,095847,095920,100025,075446,100552,100825,100908,101025,101047
6,MS2365-0,,080218,080345,080514,080725,081114,081326,081454,081810,081843,082104,082211,082403,082711,083101,083219,083303,083419,083547,083653,083726,083938,084148,084422,084505,084611,084728,084905,084938,085159,085231,085337,085420,085515,085620,085759,090137,090338,090611,090705,090800,090844
7,MW2390-0,,082053,082255,082520,082806,083101,083230,083419,083631,083737,083927,084010,084116,084455,084843,085021,085104,085220,085304,085515,085559,085748,090009,090220,090304,090349,090454,090611,090705,090855,090949,091055,091149,091225,091258,091403,091647,091836,092026,092131,092249,092343
8,MW2856-1,084054,084455,084739,085021,085358,085748,090053,090220,090538,090643,090822,090928,091022,091341,091730,091836,091930,092026,092120,092311,092354,092616,092817,093029,093124,093200,093307,093435,093530,093648,093743,093817,093934,094007,094040,094146,094441,094558,094832,094916,095022,095105
9,MW5346-1,,092449,092755,093051,093446,093817,094040,094240,094441,094547,094759,094854,095033,095412,095753,095930,100025,100152,100258,100458,100603,100825,101047,101250,101322,101406,101500,101628,101711,101838,101933,102016,102049,102121,102206,102301,102556,102746,103039,103112,103206,103250
10,MW3098-0,,094631,094949,095211,095423,095825,100108,100237,100458,100603,100752,100847,101036,101428,101827,101954,102049,102206,102239,102429,102513,102702,102902,103101,103145,103239,103344,103522,103617,103817,103922,104005,104110,104132,104218,104323,104640,104832,105043,105137,105246,105318
11,MW3116-1,,101036,101311,101544,101806,102100,102334,102524,102934,103039,103217,103323,103501,103849,104250,104356,104451,104607,104715,104937,105032,105224,105446,105720,105814,105909,110015,110346,110431,110632,110727,110833,111056,111140,111215,111344,111723,111902,112050,112206,112323,112355
12,MS2365-1,,103439,103733,104027,104545,104854,104959,105224,105636,105741,105920,110026,110122,110442,110833,111012,111056,111215,111311,111501,111545,111756,112018,112250,112344,112440,112556,112830,112914,113103,113233,113316,113528,113549,113622,113750,114201,114338,114507,114645,114739,114846
13,MS1953-1,,110357,110537,110749,111355,111723,112155,112640,113030,113136,113327,113422,113538,113928,114306,114445,114528,114656,114813,114951,115056,115308,115613,115824,115857,115951,120109,120510,120604,120804,120909,120942,121110,121156,121313,121419,121800,121854,122116,122221,122328,122403
14,MW2390-1,,113030,113222,113517,113800,114317,114739,115139,115602,115719,115857,120003,120142,120510,120909,121026,121121,121313,121408,121620,121749,122021,122255,122521,122616,122711,122816,122943,123016,123229,123346,123430,123524,123546,123620,123737,124046,124215,124450,124557,124735,124830
15,MW2856-2,,115708,120026,120259,120353,120942,121346,121800,122317,122414,122616,122711,122910,123313,123727,123928,124013,124140,124215,124428,124523,124830,125104,125306,125339,125424,125508,125636,125709,130005,130156,130252,130325,130410,130527,130654,131003,131239,131451,131619,131736,131808
16,MW3053-2,,122116,122436,122638,123005,123822,124406,124903,125328,125446,125636,125753,125942,130336,130739,130908,131003,131120,131301,131535,131714,132032,132316,132539,132623,132730,132847,133035,133129,133226,133321,133426,133509,133553,133709,133825,134229,134335,134536,134714,134842,134926
17,MW5346-2,,124248,124439,124724,125020,130027,130421,130750,131109,131312,131513,131703,131902,132232,132634,132836,132930,133035,133140,133342,133437,133720,133953,134207,134240,134335,134430,134558,134652,134853,134948,135106,135150,135235,135352,135508,135753,135909,140130,140238,140355,140449
18,MW3098-1,,130643,130836,131120,131440,131819,131913,132116,132254,132516,132655,132814,133002,133426,133858,134101,134156,134335,134441,134631,134725,135043,135319,135529,135603,135658,135753,135930,140014,140152,140300,140405,140500,140606,140711,140838,141240,141418,141703,141746,141841,141924
19,MW3116-2,,133604,133909,134134,134430,134641,134747,134853,135055,135202,135424,135614,135753,140130,140544,140711,140806,140911,141005,141206,141312,141534,141913,142125,142210,142305,142400,142600,142728,142855,142950,143117,143245,143318,143401,143539,143930,144036,144204,144258,144414,144447
20,MS1953-2,,140227,140544,140816,141143,141545,141852,142338,142600,142655,142822,142950,143138,143539,143941,144108,144225,144425,144530,144803,144858,145121,145418,145701,145755,145850,145955,150144,150241,150525,150630,150747,150842,150915,151021,151148,151529,151647,151923,152029,152113,152145
21,MW3053-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140606,,,,
22,MW2390-2,,141556,141746,142125,142444,143012,143528,143919,144258,144414,144635,144752,144932,145418,145817,150006,150101,150231,150315,150536,150641,150926,151413,151636,151720,151826,151945,152313,152356,152609,152714,152830,153030,153124,153253,153358,153801,153940,154059,154155,154301,154356
23,MW2856-3,,144014,144352,144635,144847,145406,145744,150039,150315,150525,150714,150904,151105,151529,151945,152102,152207,152356,152524,152736,152852,153124,153326,153600,153655,153801,153855,154059,154143,154312,154430,154559,154740,154825,154931,155047,155449,155649,155838,155956,160124,160157
24,MX1084-0,145344,145555,145817,150122,150358,150831,151043,151424,151752,151923,152102,152207,152345,152757,153230,153420,153516,153706,153812,154026,154121,154356,154718,154942,155047,155141,155249,155522,155627,155805,155900,155945,160040,160135,160234,160350,160636,160753,160931,161036,161130,161215
25,MS2365-2,,151202,151529,151730,152029,152419,152703,152925,153209,153315,153611,153655,154037,154430,154836,155014,155058,155217,155322,155522,155616,155900,160135,160350,160435,160519,160626,160931,161014,161130,161226,161320,161404,161447,161553,161731,162111,162227,162355,162511,162628,162701
26,MW5346-3,,154920,155130,155449,155945,160307,160626,161025,161353,161531,161815,161932,162122,162522,162936,163231,163315,163442,163558,163841,164052,164504,164714,164936,165020,165103,165200,165446,165530,165720,165826,165922,170029,170112,170221,170348,170646,170813,171014,171131,171241,171313
