,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7214-0,,,,,,,,,,,,,,,,,070104,070215
1,AA7195-0,,,,,,,,,,,070104,070530,,,071002,071107,071214,071458
2,AA7536-0,,,,,,,,,070104,070552,070646,071824,071929,072046,072151,072235,072318,072717
3,AA7522-0,070104,070309,070646,070846,071023,071107,071225,071352,071436,072013,072201,073530,073741,073952,074119,074236,074414,074846
4,AA7322-0,,071117,071331,071436,071603,071636,071845,071940,072013,072424,072706,073752,073857,074119,074236,074319,074425,074856
5,AA7706-0,,072212,072424,072529,072655,072750,072824,072918,073013,073447,073741,074751,075012,075225,075341,075424,075458,075909
6,MW4705-0,073013,073236,073614,073824,073931,074003,074213,074308,074414,074907,075128,080405,080638,080827,080933,081048,081215,081520
7,AA6952-0,073931,074319,074613,074835,075002,075045,075225,075341,075435,080047,080438,081614,081814,082014,082152,082247,,083014
8,AA7488-0,,075730,080025,080226,080342,080427,080616,080711,080755,081342,081625,082647,082930,083141,083248,083342,083437,083942
9,AA7149-0,080331,080554,080900,081027,081153,081236,081320,081436,081520,082119,082320,083709,083931,084204,084320,084437,084521,085028
10,AA7101-0,081553,081636,082014,082047,082203,082258,082509,082636,082741,083320,083459,084806,085050,085312,085428,085512,085629,090100
11,AA7214-1,082353,,082847,083036,083153,083237,083353,083459,083553,084342,084543,085934,090217,090417,090533,090638,090756,091124
12,AA7248-0,082426,,084923,085039,085155,085301,085450,085640,085734,,090450,091809,,,092315,092420,092547,093020
13,AA7195-1,083353,083826,084026,084215,084353,084448,084615,084722,084806,,085923,,091218,091420,091525,091630,091715,093325
14,AA7536-1,085417,085450,085901,090028,090206,090300,090343,090428,090512,,090852,092536,092820,093031,093137,093304,093358,093747
15,AA7522-1,090311,090617,090935,091113,091229,091325,091547,091653,091758,092504,092715,094030,094323,094535,094651,094807,094925,095504
16,AA7530-0,091252,091514,091820,092020,092158,092231,092420,092515,092558,093137,093430,094702,094947,095136,095242,095348,095515,095937
17,AA7322-1,092420,092536,092904,093020,093231,093325,093452,093547,093630,094124,094345,095504,095748,095904,100053,100126,100220,100737
18,AA7706-1,093325,093608,093924,094019,094146,094240,094429,094535,094607,095114,095547,100821,101104,101304,101410,101453,101620,102124
19,MW4705-1,094451,094524,094914,095103,095231,095326,095420,095525,095621,100148,100420,101620,102052,102241,102357,102525,102609,103146
20,AA6952-1,095242,095304,095915,100115,100220,100315,100525,100620,100703,,101714,102747,103041,103304,,103536,103609,104230
21,AA7488-1,,100536,100904,101010,101137,101221,101326,101421,101526,102146,102452,103557,103853,104136,104252,104358,104442,104736
22,AA7149-1,101242,101558,101925,102103,102208,102241,102430,102525,102620,103231,103409,104725,104903,105041,105156,105251,105346,105831
23,AA7214-2,102346,102620,102935,103030,103135,103209,103358,103452,103546,104114,104252,105357,105714,105903,110020,110114,110253,110549
24,AA7101-1,103114,103409,103703,103820,103925,104009,104031,104136,104219,104820,105102,110347,110643,110854,111021,111115,111220,111903
25,AA7195-2,,104420,104903,105102,,105302,105452,105619,105714,,110621,111703,,,112345,112450,112617,113007
