,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070154
1,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070121,070238,070438,070523,070713,071031
2,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,070109,070121,070143,070618,070808,070914,071158,071336,071600,071717,072035,072130,072235,072518
3,MW5853-0,,,,,,,,,,,,,,070109,070154,070249,070344,070406,070618,070830,070903,070925,071031,071147,071315,071336,071834,072035,072141,072446,072551,072836,073037,073249,073415,073459,073756
4,MZ3556-0,070109,070143,070311,070406,070417,070501,070523,070607,070702,070819,070914,070958,071158,071242,071600,071749,072003,072035,072225,072529,072623,072707,072813,072953,073121,073205,073639,073912,074018,074251,074420,074537,074809,075053,075209,075325,075621
5,MZ3559-0,070607,070819,070947,071020,071031,071103,071125,071158,071231,071347,071442,071515,071749,071823,072203,072318,072424,072446,072645,072858,072931,073015,073132,073300,073415,073510,073923,074124,074302,074503,074620,074758,075020,075420,075547,075653,080213
6,MZ3734-0,071611,071800,071950,072014,072035,072108,072130,072214,072235,072351,072446,072540,072813,072836,073216,073415,073521,073555,073712,074018,074051,074146,074251,074431,074537,074609,075031,075336,075442,075653,075821,075916,080057,080446,080624,080751,081058
7,MX1135-0,,072953,073121,073154,073216,073238,073310,073343,073415,073521,073618,073723,073828,074018,074302,074420,074525,074609,074726,074937,075031,075125,075230,075347,075504,075525,080002,080202,080307,080551,080708,080909,081058,081435,081551,081802,082109
8,MW5964-0,,074135,074240,074302,074335,074409,074420,074453,074537,074653,074737,074831,075009,075209,075431,075621,075715,075737,075905,080140,080224,080256,080413,080529,080657,080741,081131,081425,081530,081751,081909,082109,082309,082530,082658,082912,083420
9,MZ3956-0,075219,075358,075558,075631,075653,075726,075748,075821,075916,080035,080140,080256,080435,080646,080942,081025,081258,081352,081519,081847,081931,082025,082203,082331,082458,082541,083029,083302,083453,083705,083854,084115,084242,084653,084810,084905,085550
10,MZ3978-0,080613,080719,080847,080931,081004,081047,081120,081152,081236,081352,081457,081613,081835,081942,082236,082425,082658,082720,082828,083102,083145,083240,083431,083559,083727,083810,084559,084737,084927,085434,085539,085730,090003,090414,090519,090602,091130
11,MZ3987-1,081602,081751,081858,081931,081952,082036,082047,082152,082225,082320,082414,082530,082709,082850,083112,083229,083453,083536,083748,084053,084126,084221,084431,084548,084726,084821,085244,085550,085730,090319,090425,090530,090635,090847,091025,091108,091630
