,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070112,070230,070302,070324,070431,070802,070921,071037,071131,071300,071344
1,MX1582-0,,,,,,,,,,,,,070112,070324,070716,070857,070942,071110,071205,071355,071428,071606,071817,072028,072112,072155,,072439,072522,072721,072805,072838,072912,072956,073051,073156,073505,073727,073916,074054,074149,074222
2,MX1708-0,070112,072101,072344,072605,072816,072945,073123,073241,073537,073610,073759,073916,074043,074426,074827,075017,075111,075249,075322,075605,075806,080028,080323,080536,080630,080725,080842,081019,081125,081251,081357,081431,081548,081632,081716,081832,082242,082347,082609,082716,082832,082926
3,MX1614-0,,070134,070409,070526,070706,070931,071026,071131,071322,071355,071511,071606,071755,072112,072449,072555,072638,072754,072827,072956,073018,073230,073505,073810,073843,073937,074043,074200,074255,074437,074521,074543,074627,074700,074817,074923,075249,075521,075755,075850,075956,080028
4,MX1722-0,,074105,074532,074923,075206,075649,075923,080101,080419,080503,080757,080852,081030,081357,081759,082009,082053,082314,082410,082926,082958,083209,083532,083826,083932,084028,084134,084240,084346,084558,084652,084843,084948,085042,085115,085253,085621,085726,085936,090041,090157,090220
5,MX4068-0,,075956,080430,080903,081324,081632,081915,082253,082442,082526,082716,082810,082948,083343,083732,083954,084039,084156,084240,084431,084525,084738,085148,085410,085515,085610,085715,085925,090019,090136,090242,090453,090547,090630,090652,090808,091135,091313,091526,091632,091749,091844
6,MX1545-0,,083415,083743,084017,084346,084714,085232,085504,085642,085747,090019,090147,090347,090808,091241,091442,091526,091654,091749,091949,092034,092244,092458,092730,092826,092921,093110,093237,093321,093459,093553,093659,093742,093826,093942,094131,094543,094720,094901,095007,095123,095156
7,MS2365-1,,084218,084452,084810,085210,085526,085853,090304,090714,090757,090957,091103,091146,091504,091844,092012,092044,092223,092328,092458,092541,092848,093121,093343,093459,093604,093732,093847,093953,094204,094237,094332,094448,094510,094532,094637,094935,095134,095312,095417,095533,095605
8,MX1582-1,,090114,090420,090703,091135,091537,091855,092139,092317,092447,092719,092837,093026,093353,093732,093920,094015,094131,094215,094416,094510,094720,094945,095156,095301,095344,095500,095627,095711,095900,095955,100049,100154,100238,100300,100415,100709,,101015,101111,101300,101322
9,MX1614-1,091621,092509,092826,093037,093259,093659,093804,093858,094204,094258,094510,094615,094720,095101,095449,095605,095649,095755,095838,100016,100100,100249,100520,100709,100742,100836,100953,101111,101154,101355,101500,101533,101638,101700,101733,101839,102146,102303,102535,102608,102735,102809
10,MX1708-1,094153,101015,101249,101555,101806,102135,102303,102408,102641,102746,103020,103147,103338,103708,104109,104226,104259,104415,104520,104657,104752,104942,105153,105404,105509,105604,105709,105806,105850,110040,110134,110241,110336,110408,110441,110557,110946,111041,111240,111346,111431,111504
11,MX1698-0,,094626,094805,095145,095449,095755,095944,100205,100459,100553,100825,100909,100953,101333,101733,101912,101955,102113,102219,102419,102441,102703,102925,103136,103242,103338,103456,103635,103719,103846,103942,104058,104248,104321,104509,104636,105004,105109,105248,105404,105520,105604
12,MX4068-1,,103434,103635,103802,104153,104531,104730,104846,105037,105109,105321,105404,105542,105911,110252,110408,110503,110641,110724,110946,111124,111504,111736,111957,112053,112136,112253,112409,112504,112653,112748,112855,112939,113012,113150,113331,113646,113834,114035,114140,114235,114308
13,MX1722-1,,105604,105839,110134,110535,110946,111124,111229,111346,111442,111642,111736,111819,112136,112515,112632,112716,112855,113001,113128,113214,113447,113657,113907,113939,114035,114151,114257,114402,114530,114624,114657,114802,114846,114857,115015,115352,115458,115603,115657,115815,115859
14,MX1545-1,,112231,112504,112748,113001,113435,113551,113707,113907,114024,114246,114413,114551,114942,115403,115530,115625,115804,115848,120029,120123,120355,120638,120852,120946,121052,121157,121335,121418,121541,121626,121720,121815,121847,122026,122153,122518,122707,122918,123023,123150,123214
15,MS2365-2,,114351,114624,114910,115131,115458,115603,115742,115848,120006,120228,120355,120543,120914,121313,121451,121530,121648,121731,121858,121942,122142,122435,122645,122707,122802,122907,123013,123056,123224,123352,123435,123518,123551,123614,123708,124003,124131,124319,124446,124541,124613
16,MX1582-2,,,,121135,121440,121942,122131,122236,122403,122457,122656,122824,123001,123330,123741,123846,123940,124057,124153,124341,124435,124657,124910,125121,125153,125236,125341,125457,125541,125646,125751,125848,125931,125953,130132,130258,130614,130753,131005,131049,131143,131216
17,MX1614-2,,122645,122929,123118,123424,123813,123918,124035,124225,124319,124435,124541,124707,125026,125403,125519,125613,125740,125848,130026,130121,130320,130542,130753,130837,130921,131016,131121,131205,131322,131417,131500,131608,131641,131713,131840,132136,132241,132410,132518,132613,132645
18,MX1708-2,123214,130910,131439,131703,131935,132219,132336,132446,132551,132645,132846,132953,133205,133532,133932,134101,134155,134313,134418,134559,134653,134844,135128,135349,135443,135526,135631,135747,135841,135959,140116,140200,140254,140316,140454,140622,141015,141131,141310,141415,141520,141625
