,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070144
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070133,070227,070311,070418,070523,070555,070628,070701,070733,070901,070945
2,MZ3825-0,,,,,,,,,,,,,,070108,070122,070206,070300,070534,070639,070807,070913,070956,071040,071156,071450,071649,071805,071859,072005,072048,072153,072215,072248,072310,072353,072426,072553,072625
3,MZ3956-0,,,,,,,070108,070133,070344,070512,070617,071134,071218,071312,071428,071522,071617,071849,071943,072059,072215,072259,072320,072436,072730,072919,,,073257,073341,073446,073519,073551,073613,073708,073730,073859,073943
4,MZ3978-0,,070108,070227,070333,070606,070901,070945,071051,071250,071511,071649,072153,072259,072342,072509,072603,072658,072919,073013,073118,073203,073224,073257,073424,073752,073943,074121,074227,074343,074416,074522,074605,074649,074722,074755,074839,074955,075038
5,MZ3987-0,071207,071356,071617,071733,072005,072215,072415,072520,072636,072802,072908,073424,073541,073624,073741,073836,073910,074110,074205,074332,074416,074438,074616,074755,075133,075311,075521,075628,075744,075806,075913,075946,080040,080102,080134,080156,080301,080355
6,MZ4072-0,,072846,073013,073140,073352,073613,073741,073846,074038,074238,074405,074911,075017,075133,075300,075405,075459,075700,075755,075902,075956,080040,080113,080250,080616,080838,081100,081207,081324,081407,081513,081618,081701,081723,081828,081850,082020,082115
7,MX1135-0,073635,073719,073859,074038,074227,074605,074700,074806,074922,075049,075155,075700,075755,075902,080040,080146,080218,080450,080555,080700,080743,080827,080910,081100,081440,081640,081850,081957,082115,082159,082316,082411,082444,082517,082550,082612,082729,082802
8,MW3528-0,074827,075006,075144,075344,075449,075755,075924,080355,080638,080910,081027,081546,081640,081745,081850,081946,082042,082221,082327,082444,082550,082623,082707,082824,083121,083310,083521,083627,083744,083838,083934,084008,084052,084136,084220,084241,084348,084411
9,MW3343-0,080134,080250,080500,080743,081005,081251,081451,081546,081756,081935,082104,082612,082718,082835,083016,083110,083154,083416,083510,083638,083744,083827,083911,084041,084337,084444,084644,084802,084931,085025,085120,085152,085236,085320,085352,085425,085552,085635
10,MZ3559-0,080334,081346,081546,081807,082031,082327,082528,082645,082751,082954,083121,083616,083711,083806,083934,084041,084136,084359,084455,084623,084750,084825,084847,085004,085309,085458,085624,085729,085834,085907,090035,090130,090151,090224,090246,090329,090445,090539
11,MZ3734-1,082031,082210,082422,082601,082751,083132,083354,083459,083627,083901,083934,084433,084601,084706,084814,084909,085004,085214,085309,085447,085541,085624,085708,085824,090130,090351,090539,090706,090811,090844,090959,091054,091148,091233,091316,091349,091515,091559
12,MZ3740-1,083438,083554,083806,084041,084231,084455,084601,084655,084836,085058,085152,085657,085813,085918,090035,090140,090224,090424,090529,090655,090749,090822,090905,091010,091316,091515,091726,091820,091925,091957,092103,092157,092252,092325,092410,092432,092559,092653
13,MZ3825-1,084444,084633,084836,085025,085309,085613,085824,085940,090057,090318,090413,090833,090927,091021,091148,091305,091349,091526,091620,091726,091809,091852,091914,092030,092314,092527,092715,092809,092926,092958,093053,093136,093220,093231,093326,093359,093515,093537
14,MW5898-0,,085552,085729,085907,090119,090402,090550,090655,090844,091116,091233,091747,091831,091957,092125,092230,092336,092537,092621,092809,092937,092958,093042,093147,093515,093621,093747,093853,093958,094032,094148,094220,094253,094314,094359,094421,094526,094621
15,MZ3956-1,085845,090550,090811,091010,091159,091515,091704,091809,091936,092146,092252,092748,092842,092947,093125,093220,093315,093515,093559,093715,093842,093925,094010,094115,094410,094526,094831,094925,095052,095147,095252,095336,095359,095421,095505,095527,095633,095717
16,MZ3978-1,091537,091620,,092219,092443,092842,093053,093209,093347,093610,093726,094231,094336,094526,094704,094809,094903,095114,095219,095359,095527,095611,095622,095749,100011,100211,100421,100559,100654,100737,100853,100926,100947,101009,101052,101114,101230,101313
17,MZ3987-1,092410,092559,092831,093009,093125,093453,093653,093831,094032,094231,094526,095008,095103,095230,095347,095443,095527,095811,095917,100044,100138,100222,100327,100432,100759,100937,101052,101158,101252,101324,101441,101513,101546,101608,101652,101725,101851,101924
18,MZ4072-1,092831,093537,093925,094137,094410,094736,094914,095041,095347,095706,100000,100515,100610,100726,100926,101042,101136,101408,101513,101641,101808,101830,101902,102019,102357,102514,102746,102829,102946,103019,103136,103209,103242,103304,103336,103359,103516,103549
19,MW5943-0,094220,094610,094809,095030,095241,095516,095717,095927,100232,100454,100621,101136,101252,101357,101535,101641,101735,101946,102041,102208,102336,102408,102452,102557,102851,103019,103220,103315,103411,103454,103600,103632,103716,103810,103832,103905,104021,104054
20,MW3528-1,095949,100211,100454,100643,100759,101136,101346,101441,101714,101946,102052,102557,102702,102757,102935,103041,103136,103359,103454,103600,103654,103727,103854,104010,104338,104516,104644,104739,104835,104908,105014,105108,105130,105152,105247,105309,105437,105520
21,MW5966-0,101546,101641,102114,102346,102514,102902,103019,103147,103516,103810,103916,104443,104610,104717,104846,105003,105119,105320,105426,105626,105720,105804,105921,110111,110430,110557,110819,110925,111041,111136,111303,111400,111422,111455,111538,111600,111717,111751
22,MZ3559-1,101630,102913,103304,103516,103759,104127,104349,104505,104655,105014,105130,105637,105753,105910,110100,110207,110324,110535,110640,110808,110903,110936,111041,111147,111455,111611,111751,111845,111940,112035,112142,112248,112310,112354,112427,112450,112606,112639
23,MW5936-0,102146,104221,104516,104728,105025,105331,105615,105710,105910,110240,110408,110925,111041,111220,111336,111444,111600,111751,111856,112035,112131,112215,112343,112501,112755,112957,113157,113253,113411,113455,113611,113706,113728,113750,113844,113927,114033,114138
24,MW3343-1,104857,105035,105309,105447,105710,110016,110155,110313,110524,110903,111030,111549,111717,111834,112014,112119,112237,112533,112639,112807,112913,112957,113113,113231,113600,113750,114000,114105,114159,114254,114411,114506,114528,114600,114644,114717,114857,114951
25,MX1084-0,,110640,110947,111241,111623,111952,112226,112332,112533,112946,113253,113905,114022,114138,114349,114506,114622,114919,115035,115235,115329,115424,115530,115635,120025,120142,120344,120500,120627,120659,120817,120901,120934,120956,121029,121112,121240,121324
26,MW5898-1,,111655,111919,112057,112310,112555,112830,112935,113113,113549,113706,114210,114316,114411,114600,114655,114802,114951,115046,115224,115329,115402,115530,115708,120025,120142,120354,120511,120627,120710,120828,120901,120934,120956,121029,121112,121251,121324
27,MP6380-0,,112002,112204,112427,112523,112807,113102,113231,113347,113750,113905,114411,114506,114622,114750,114857,114951,115140,115235,115424,115519,115603,115719,115835,120204,120311,120449,120554,120721,120754,120901,120956,121050,121112,121156,121229,121345,121418
28,MZ3734-2,112204,112512,112807,113041,113549,113833,114043,114221,114411,114633,114930,115519,115635,115802,115941,120131,120248,120511,120627,120817,120956,121050,121218,121345,121702,121829,122103,122208,122303,122346,122503,122535,122557,122630,122713,122735,122852,122936
29,MZ3740-2,113422,113549,113855,114105,114232,114655,114846,115024,115235,115657,115752,120311,120416,120532,120710,120806,120850,121050,121156,121334,121535,121608,121630,121746,122052,122208,122335,122514,122641,122724,122830,122903,122936,123009,123031,123104,123210,123243
30,MZ3825-2,114538,114644,114802,114951,115257,115613,115835,115930,120047,120438,120616,121112,121156,121334,121524,121619,121713,121947,122103,122219,122314,122408,122525,122652,123009,123221,123434,123528,123647,123709,123836,123911,123932,123954,124027,124049,124205,124227
31,MZ3956-2,115530,115857,120142,120354,120659,121007,121112,121229,121418,121735,121840,122325,122430,122546,122808,122925,123031,123305,123412,123528,123626,123709,123826,123954,124310,124449,124649,124827,124932,125004,125120,125153,125214,125236,125320,125403,125508,125552
32,MZ3978-2,120923,121040,121324,121513,121652,122030,122252,122419,122641,123221,123506,124143,124259,124438,124627,124732,124859,125142,125258,125425,125635,125740,125856,130014,130246,130341,130541,130613,130657,130740,130846,130929,131013,131034,131056,131140,131308,131330
33,MW5943-1,121925,122125,122335,122535,122925,123232,123327,123455,123815,124343,124521,125037,125153,125309,125447,125530,125635,125824,125940,130046,130214,130257,130330,130458,130802,131034,131257,131436,131604,131719,131835,131919,131941,132003,132058,132142,132248,132331
34,MZ3987-2,122925,123159,123327,123506,123615,123911,124143,124259,124605,125015,125142,125719,125813,125951,130202,130308,130413,130613,130729,130846,131002,131045,131202,131330,131647,131803,132058,132226,132404,132437,132553,132647,132709,132731,132835,132858,133014,133046
35,MW5966-1,,125037,125541,125846,130141,130446,130657,130824,131034,131308,131436,131952,132058,132204,132331,132509,132625,132835,132930,133046,133215,133259,133320,133448,134418,134606,134850,134946,135059,135131,135322,135416,135449,135522,135605,135651,135824,135857
36,MR8452-0,130003,130036,130257,130508,130802,131107,131319,131436,131625,131930,132226,132731,132835,132952,133130,133259,133404,133637,133745,133913,134128,134208,134240,134356,134850,135023,135249,135333,135449,135522,135640,135719,135740,135802,135835,135919,140036,140121
37,MW3528-2,130929,131056,131308,131458,131709,132058,132237,132404,132625,133003,133259,133807,133913,134040,134229,134345,134512,134829,134935,135142,135300,135343,135500,135605,135941,140132,140405,140511,140604,140652,140819,140903,140924,140952,141028,141049,141207,141302
38,MW5936-1,131824,132120,132321,132647,132952,133310,133404,133532,133829,134218,134512,135059,135216,135354,135640,135730,135846,140109,140213,140353,140551,140628,140757,140940,141240,141428,141639,141745,141843,141909,142041,142117,142143,142206,142228,142250,142407,142451
39,MW3343-2,132458,132647,132919,133119,133415,133717,133924,134128,134407,134807,134935,135522,135651,135802,135941,140121,140203,140449,140551,140725,140924,141016,141144,141251,141618,141756,142031,142143,142250,142322,142502,142550,142622,142643,142749,142812,142923,143017
40,MX1084-1,133342,133437,133745,133957,134302,134755,134957,135322,135706,140025,140405,141016,141100,141251,141511,141650,141756,142031,142143,142322,142429,142524,142632,142759,143209,143353,143608,143718,143826,143922,144038,144111,144133,144206,144238,144300,144405,144449
