,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
12,MS2243-1,101228,101406,101449,101607,101829,101912,102249,102416,102605,102710,102816,102849,103311,103702,103924,104018,104207,104251,104442,104558,104703,104757,104925,105356,105629,105839,110028,110206,110311,110511,110609,110725,110854,111022,111128,111247
13,MS2365-1,102605,103059,103154,103238,103417,103533,103913,104040,104113,104207,104313,104347,104842,105102,105302,105407,105534,105639,105807,105901,110028,110122,110249,110747,111055,111225,111341,111531,111720,111836,111942,112154,112312,112451,112619,112832
14,MS1903-1,,105545,105650,105807,110050,110144,110511,110653,110916,111011,111106,111203,111731,112004,112228,112323,112451,112557,112736,112822,112948,113032,113126,113602,113909,114206,114354,114533,114711,114817,115017,115133,115322,115510,115629,115806
15,MS1935-1,111352,111447,111531,111614,111814,111920,112250,112356,112557,112832,112926,113010,113455,113751,114101,114217,114406,114449,,114700,114806,114839,115017,115521,115817,120039,120228,120355,120512,120700,120839,121038,121217,121416,121616,121732
16,MR8026-0,113824,113942,114101,114206,114500,114627,114933,115123,115217,115438,115543,115639,120122,120407,120617,120744,120850,120955,121122,121217,121322,121427,121616,122144,122449,122700,122816,122942,123109,123235,123402,123529,123649,124026,124215,124428
17,MS1953-2,,,120017,120133,120333,120429,120700,120806,120850,121122,121300,121332,121859,122133,122438,122544,122722,122827,123015,123109,123235,123330,123446,123921,124131,124333,124533,124722,124850,125006,125122,125227,125344,125521,125710,125815
18,MS2259-2,121859,122038,122133,122216,122427,122521,122743,122848,122932,123026,123120,123152,123605,123827,124026,124142,124311,124417,124606,124649,124754,124901,125017,125510,125742,125910,130048,130204,130320,130437,130625,,130824,131035,131213,131340
19,MW5645-2,123529,124354,124512,124555,124744,124923,125217,125354,125531,125637,125731,125836,130426,130657,130930,131025,131235,131340,131518,131646,131802,131856,132035,132552,132859,133120,133238,133405,133512,133619,133747,133926,134055,134255,134435,134649
20,MX1517-2,130226,130237,130331,130448,130708,130813,131140,131235,131413,131507,131624,131708,132235,132508,132708,132835,132931,133036,133249,133354,133512,133608,133747,134340,134649,134827,135004,135059,135259,135353,135509,135636,135752,135952,140152,140352
21,MS2243-2,131939,132057,132213,132403,132457,132657,133025,133142,133300,133523,133619,133652,134222,134457,134649,134754,134943,135059,135226,135332,135458,135552,135730,140246,140529,140750,140931,141037,141204,141354,141520,141616,141805,141956,142112,142312
22,MS2365-2,132331,134044,134128,134244,134543,134616,134910,135026,135131,135404,135520,135614,140214,140435,140623,140728,140920,141026,141142,141247,141415,141520,141700,142218,142522,142805,143016,143132,143248,143425,143552,143657,143909,144121,144259,144438
23,MS1903-2,135708,135909,135952,140058,140246,140424,140750,140909,141015,141236,141415,141459,141945,142239,142449,142606,142732,142838,143016,143121,143237,143353,143541,144038,144321,144521,144710,144816,145028,145227,145355,145628,145934,150050,150227,150332
24,MR8026-1,141616,141816,141922,142008,142218,142333,142711,142827,142911,143132,143248,143342,143909,144154,144406,144500,144637,144732,144912,144955,145111,145155,145323,145756,150101,150321,150415,150604,150658,150909,151047,151213,151341,151719,151909,152141
25,MS1953-3,,,,144143,144321,144406,144659,144805,144923,145028,145155,145227,145756,150050,150300,150415,150553,150658,150858,150953,151119,151203,151330,151802,152047,152307,152445,152612,152859,153130,153308,153456,153719,153931,154131,154320
26,MS2259-3,145650,145901,145945,150101,150405,150510,150836,150931,151014,151235,151403,151457,152130,152413,152645,152802,152910,153058,,153624,,,153708,154203,154447,154647,154814,155004,155225,155435,155603,155719,155921,160110,160321,160626
27,MW5645-3,150542,152004,152108,152203,152434,152634,153025,153214,153413,153518,153635,153719,154309,154636,154858,155015,155131,155246,155457,155614,155741,155859,160026,160543,160848,161154,161248,161426,161604,161836,162004,162142,162415,162711,163059,163236
28,MX1517-3,154014,154236,154341,154447,154647,154804,155058,155203,155257,155519,155625,155657,160204,160416,160626,160753,160848,160953,161121,161216,161321,161426,161542,162059,162353,162649,162744,162954,163120,163247,163447,163741,163920,164158,164350,164623
29,MS2243-3,160215,160416,160510,160605,160815,160921,161154,161310,161520,161753,162004,162048,162627,162932,163225,163404,163531,163647,163813,163909,164036,164158,164317,164811,165126,165315,165442,165547,165704,165952,170059,170236,170552,170819,171135,171324
30,MS2365-3,162533,162627,162711,162827,162954,163142,163520,163636,163741,164003,164120,164158,164623,164905,165115,165220,165336,165453,165621,165725,165820,165915,170048,170541,170819,171135,171348,171517,171749,171927,172044,172254,172410,172717,172928,173150
31,MS1903-3,164211,164402,164456,164550,164749,164833,165104,165159,165253,165504,165558,165642,170120,170403,170646,170803,170946,171051,171230,171324,171444,171538,171738,172233,172506,172822,172939,173106,173332,173438,173609,173725,173903,174221,174443,174705
32,MS1935-2,170109,170142,170247,170341,170613,170819,171208,171313,171433,171705,171843,171927,172432,172727,173000,173106,173300,173405,173547,173642,173830,173937,174115,174643,174955,175249,175450,175608,175830,180200,180337,180559,180758,180938,181220,181612
33,MS1953-4,171749,171938,172022,172106,172305,172539,172917,173011,173227,173321,173449,173536,174042,174304,174527,174632,174803,174849,175028,175100,175217,175323,175450,175926,180221,180559,180726,180855,181010,181148,181326,181505,181803,182036,182215,182604
34,MR8026-2,173511,173642,173736,173841,174115,174159,174505,174643,174825,175100,175217,175312,180032,180243,180516,180631,180844,180959,181137,181253,181411,181516,181624,182142,182509,183404,183459,183702,183935,184230,184359,184538,184738,185054,185255,185506
35,MS2259-4,175122,175206,175301,175417,175556,,175904,180009,180221,180327,180516,180610,181105,181326,181527,181635,182004,182058,182226,182320,182437,182531,182647,183143,183618,184102,184219,184313,184622,184917,185043,185116,185422,185655,185833,190046
36,MW5645-4,175736,180844,180959,181126,181338,181433,181803,181920,182026,182259,182709,182803,183310,183521,183724,183851,184241,184348,184527,184622,184738,184822,184938,185433,190014,190519,190617,190755,191110,191328,191446,191617,191723,192009,192104,192255
37,MX1517-4,183048,183110,183204,183321,183437,183545,183829,183946,184040,184303,184516,184600,185105,185317,185516,185600,185801,185855,190025,190119,190246,190340,190519,191000,191435,191817,191936,192053,192212,192317,192435,192555,192720,192914,193137,193253
38,MS2243-4,185349,185506,185611,185655,185906,190036,190340,190436,190617,190734,190841,190917,191402,191606,191755,191900,192149,192255,192446,192606,192744,192851,193021,193526,193836,194055,194257,194353,194513,194655,194750,194855,195016,195237,195438,195640
39,MS2365-4,191508,191532,191617,191733,191911,191957,192306,192413,192446,192720,192902,192948,193410,193656,193848,193948,194055,194150,194308,194407,194524,194633,194811,195248,195522,195829,195945,200104,200212,200346,200441,200600,200705,200942,201015,201144
40,MS1903-4,193421,193622,193708,193814,194022,194055,194353,194451,194623,194717,194844,194931,195416,195629,195840,195935,200054,200148,200313,200451,200611,200705,200859,201410,201653,201854,202025,202142,202312,202443,202527,202633,202739,202855,203011,203130
41,MS1935-3,,195924,200031,200201,200324,200346,200739,200859,201039,201303,201453,201537,202121,202337,202538,202644,202750,202906,203035,203140,203246,203352,203543,204109,204352,204531,204805,204921,205110,205259,205405,205534,205628,205817,205945,210123
42,MS1953-5,,,202550,202644,202833,202950,203340,203435,203629,203747,203846,203921,204331,204544,204711,204805,204932,205027,205204,205309,205428,205512,205639,210123,210406,210522,210627,210805,210859,211004,211059,211205,211321,211524,211713,211839
43,MS2259-5,,204700,204754,204910,205059,205121,205405,205501,205701,205817,205901,205934,210406,210606,210743,210827,210954,211048,211216,211321,211405,211502,211629,212134,212406,212511,212616,212710,212804,212910,213037,213132,213228,213301,213406,213512
44,MW5645-5,205839,211131,211226,211310,211502,211618,211923,212029,212134,212406,212533,212605,213015,213228,213406,213523,213619,213714,213852,213936,214053,214209,214336,214831,215105,215255,215351,215434,215550,215719,215825,215921,220109,220227,220321,220415
45,MX1517-5,213417,213450,213619,213714,213914,214008,214303,214421,214537,214809,214914,214948,215445,215647,215848,220004,220131,220216,220353,220448,220545,220629,220757,221255,221531,221709,221900,222008,222148,222232,222349,222454,222552,222803,222918,223045
46,MS2243-5,215456,215636,215741,215835,220037,220120,220404,220509,220607,220852,221010,221054,221542,221742,221957,222103,222159,222243,222411,222505,222625,222719,222835,223329,223627,223754,223921,224016,224048,224153,224248,224354,224510,224756,224913,225043
47,MS2365-5,,222008,222052,222137,,222421,222636,222741,222835,223107,223213,223257,223743,223954,224142,224259,224354,224438,224556,224617,224734,224819,224935,225505,225727,225905,230054,230150,230245,230340,230434,230528,230601,230811,230938,231032
48,MS1953-6,,,,224701,224841,224935,225232,225337,225443,225549,225622,225705,230224,230402,230539,230622,230749,230844,231010,,231221,231242,231409,231830,232113,232312,232417,232554,232710,,,,,,,
49,MS2259-6,231054,231116,231210,231315,231452,231536,231747,231841,232051,232145,232250,232323,,,,,,,,,,,,,,,,,,,,,,,,
50,MW5645-6,231159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
