,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7101-0,,,,,,,,,,,,,,,,,,,,070103,070149,070436,070603
1,AA7530-0,,,,,,,,,,,,070103,070222,070340,070552,070636,070752,070930,071035,071152,071308,071603,071719
2,AA7842-0,,,,,,,070103,070116,071130,071203,071258,071446,071551,071708,071835,071940,072036,072225,072330,072446,072613,072857,073108
3,AA7637-0,,,,,070103,070255,070351,070508,071519,071635,071730,071908,072046,072152,072330,072436,072541,072657,072813,072918,073013,073330,073509
4,AA7418-0,,,070103,070200,070508,,,,071929,072036,072119,072236,072425,072530,072657,072740,072835,073013,073118,073225,,,073846
5,AA6482-0,,070447,070752,071130,071540,071813,072046,072330,073330,073509,073615,,073919,074047,074226,074310,074425,074541,074647,074825,074941,075309,075425
6,AA7492-0,,,070741,071046,071341,071802,,072025,072940,073057,073151,,073458,073615,073825,073919,074047,074226,074331,074458,074603,074858,075036
7,AA7149-0,070846,073151,073330,073553,073857,074153,074353,074509,075330,075447,075541,075731,075848,075943,162920,163014,163142,163247,163404,163447,163649,163957,164146
8,MR7938-0,,,,071119,071414,071635,071918,072036,072951,073057,073151,073330,073509,073615,073825,073908,074003,074109,074215,074321,074541,074803,074920
9,AA6952-0,,,071624,,072341,072530,072657,072813,,,074047,074120,074310,074425,,,,,,075203,075341,075614,075720
10,MW3346-0,,,,,,,,,071719,071813,071857,072025,072152,072246,072414,072446,072541,072708,072813,072929,073151,073458,073658
11,AA7195-0,084428,071940,072236,072519,072740,085830,073151,073425,074342,074447,074531,074636,074814,074909,075119,075225,075319,075508,075614,092336,092547,092747,
12,AA7488-0,072225,072508,072657,,073309,073436,073731,073908,094156,094301,094355,094523,094650,094734,094913,095007,095051,095229,075848,075910,080005,080300,100618
13,AA7536-0,,074047,074404,074720,075036,075309,075552,075848,080724,080841,080924,081029,081156,081302,081418,081524,081618,,,,,082503,082609
14,AA7252-0,074226,,075530,075859,,,080608,080808,081756,081850,081945,082102,082229,082335,,,,,083053,083104,083158,083503,083641
15,AA7871-0,075236,075530,075658,080049,080249,080452,080652,080808,081756,081850,081934,,082156,082240,082346,082441,082536,082715,082820,082925,083147,083419,083514
16,AA7101-1,,080557,080946,081240,081629,081934,082218,,110555,083724,083807,083934,084134,,,111410,111549,111738,111854,111948,112126,090042,112516
17,AA7530-1,081219,081345,081651,082051,082240,082452,082653,082925,083934,084028,084123,,084344,084450,084555,084639,084733,084944,085100,085207,085345,085640,085735
18,AA7418-1,,081745,081901,082124,082430,,,,083945,084028,084123,084239,084355,084439,084555,084701,084744,084944,085039,085122,085207,085450,085607
19,AA7492-1,,,083525,083912,084239,084450,084701,084828,085924,090031,090126,090304,090443,090600,090800,090855,091022,091211,091317,091411,091549,091810,091854
