,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070237
1,MW5191-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070131,070310,070616,070721,070837,071215
2,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,070107,070215,070237,070721,071015,071120,071404,071458,071636,071846,072058,072204,072417,072710
3,MW5853-0,,,,,,,,,,,,,,070107,070259,070343,070532,070626,070837,071048,071120,071204,071248,071331,071447,071531,071952,072237,072342,072659,072816,073059,073236,073447,,,074225
4,MX1260-0,070131,070215,070343,070427,070500,070543,070616,070648,070743,070859,071015,071120,071310,071458,071814,072003,072237,072320,072500,072659,072732,072816,072932,073037,073153,073225,073719,073908,074013,074236,074354,074532,074659,074859,075015,075216,075616
5,MZ3559-0,070837,070921,071037,071109,071120,071204,071215,071259,071331,071425,071520,071614,071730,071825,072130,072342,072449,072533,072732,073005,073037,073131,073225,073330,073436,073519,073929,074321,074416,074659,074815,074932,075037,075404,075521,075733,080038
6,MZ3734-0,071552,071741,071919,071941,072003,072036,072058,072130,072204,072320,072404,072500,072710,072921,073236,073436,073541,073602,073751,074024,074108,074141,074236,074354,074438,074510,074932,075142,075237,075426,075553,075900,080049,080259,080404,080447,080858
7,MZ3740-0,072417,073005,073110,073142,073204,073320,073330,073414,073436,073552,073646,073741,073929,074108,074416,074616,074721,074804,074932,075227,075310,075353,075459,075616,075743,075805,080259,080603,080709,081003,081109,081247,081341,081709,081826,082016,082353
8,MZ3825-0,074024,074108,074248,074321,074343,074416,074500,074543,074627,074732,074826,075004,075131,075342,075700,075827,075911,075933,080121,080321,080404,080447,080552,080709,080814,080847,081308,081625,081731,081909,082016,082248,082415,082637,082753,082848,083205
9,MZ3956-0,075216,075342,075521,075605,075627,075711,075743,075838,075911,080027,080132,080310,080458,080636,080941,081036,081258,081330,081436,081753,081826,081942,082059,082216,082310,082321,082804,083059,083205,083459,083615,083858,084025,084236,084341,084436,085025
10,MZ3978-0,080752,080858,081025,081109,081130,081214,081236,081319,081414,081530,081614,081731,081953,082048,082321,082426,082648,082721,082921,083205,083237,083321,083510,083626,083731,083825,084236,084519,084635,085047,085154,085311,085536,085750,085858,090003,090226
11,MZ3987-1,081520,081709,081836,081909,081931,082005,082027,082110,082143,082237,082332,082448,082637,082837,083132,083237,083459,083542,083803,084130,084225,084320,084447,084603,084719,084741,085217,085536,085727,090003,090153,090426,090625,091027,091206,091405,091722
12,MW5191-1,082604,083404,083532,083604,083637,083709,083731,083814,083836,084003,084058,084203,084341,084519,084814,084847,085047,085131,085250,085452,085547,085643,085811,085930,090048,090142,090614,090815,090954,091322,091438,091711,091911,092157,092252,092537,092949
13,MW3417-0,,082648,082815,082848,082911,082932,082954,083048,083121,083215,083310,083415,083626,083741,084014,084047,084258,084330,084530,084836,084920,085025,085217,085357,085525,085621,090048,090353,090458,090647,090837,091121,091449,091900,092016,092111,092526
