,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070211,070337,070442,070536,070557,070640,070723,070755,070911,070943
1,MZ3825-0,,,,,,,,,,,,,070105,070116,070232,070337,070431,070629,070723,070849,070954,071037,071120,071246,071611,071737,071914,072007,072113,072301,072407,072439,072522,072544,072638,072710,072836,072930
2,MX1105-0,,,,,,,,070105,070232,070503,070629,071142,071235,071340,071455,071611,071705,071924,072030,072156,072301,072322,072407,072544,072930,073139,073420,073525,073651,073838,073953,074059,074141,,,,074456,074601
3,MX1135-0,,070347,070536,070734,071059,071402,071455,071549,071726,071935,072051,072605,072710,072814,072930,073034,073128,073337,073431,073536,073629,073702,073827,073953,074307,074435,074644,074748,074903,075019,075123,075155,075249,075311,075404,075426,075552,075635
4,MX1197-0,071016,073139,073315,073536,073838,074005,074203,074307,074518,074810,074946,075530,075624,075718,075835,075929,080025,080245,080339,080507,080601,080633,080716,080903,081248,081414,081624,081750,081856,081939,082047,082130,082213,082246,082318,082403,082518,082602
5,MZ3987-0,071203,071246,071611,071748,072030,072345,072439,072638,072908,073149,073326,073827,073932,074037,074203,074318,074413,074622,074716,074842,074936,075008,075123,075249,075614,075856,080129,080234,080350,080550,080705,080737,080842,080903,080946,081029,081155,081238
6,MZ4072-0,072301,072450,072753,072930,073326,073503,073827,074005,074152,074424,074601,075144,075300,075354,075509,075603,075707,075939,080035,080201,080245,080328,080435,080601,080925,081040,081216,081331,081425,081540,081646,081728,081811,081856,081939,082014,082141,082202
7,MZ4228-0,073149,073557,073838,074005,074350,074644,074903,075019,075123,075426,075552,080035,080150,080245,080402,080456,080529,080748,080853,081007,081133,081205,081248,081425,081707,081811,082047,082141,082256,082518,082634,082655,082738,082811,082854,082915,083041,083135
8,MW5853-0,074727,074842,075101,075249,075415,075656,075856,080025,080201,080446,080622,081133,081238,081353,081519,081624,081728,081950,082057,082213,082318,082403,082508,082634,082948,083135,083324,083439,083555,083659,083825,083859,083953,084015,084109,084131,084258,084341
9,MZ3556-0,080339,080550,080820,081007,081133,081508,081646,081811,082047,082339,082457,083020,083114,083219,083346,083439,083544,083753,083859,084003,084120,084203,084247,084413,084728,084846,085055,085148,085305,085432,085536,085630,085724,085756,085828,085850,085954,090048
10,MZ3559-0,081259,081551,081739,082036,082350,082529,082811,082926,083146,083407,083522,084037,084131,084308,084446,084540,084645,084813,084907,085012,085105,085138,085159,085305,085619,085735,085944,090048,090225,090414,090457,090541,090613,090645,090729,090750,090856,090950
11,MZ3734-1,083020,083156,083407,083606,083732,084109,084236,084341,084529,084813,084950,085432,085525,085630,085818,085901,085944,090153,090257,090436,090541,090613,090645,090739,091033,091149,091349,091443,091526,091610,091714,091746,091840,091851,091945,092007,092112,092144
12,MZ3825-1,084109,084236,084529,084707,084939,085327,085453,085630,085828,090048,090225,090718,090813,090950,091116,091222,091317,091454,091548,091725,091840,091902,091945,092101,092416,092603,092729,092845,093001,093116,093232,093304,093325,093348,093442,093504,093630,093724
13,MW5964-0,084813,084824,085105,085349,085609,085954,090214,090330,090541,090729,090824,091338,091432,091537,091653,091757,091851,092018,092050,092228,092416,092448,092520,092614,092907,093106,093304,093431,093536,093702,093807,093849,093911,093933,094016,094059,094153,094246
14,MX1213-0,085558,085850,090048,090308,090457,090750,091012,091116,091306,091516,091642,092144,092249,092354,092520,092636,092729,093012,093106,093232,093337,093420,093504,093630,093922,094120,094246,094351,094456,094644,094737,094831,094853,094914,095009,095030,095156,095250
15,MX1105-1,090446,090656,090907,091106,091306,091610,091819,091923,092039,092321,092459,093001,093106,093210,093325,093431,093536,093745,093849,094005,094110,094131,094203,094308,094622,094759,095030,095135,095239,095437,095542,095636,095742,095814,095835,095908,100024,100108
16,MZ3987-1,091526,092813,092939,093106,093420,093817,093922,094059,094257,094601,094727,095229,095333,095437,095603,095709,095835,100046,100129,100306,100400,100444,100549,100726,101030,101156,101346,101450,101534,101606,101700,101732,101754,101815,101848,101909,102003,102057
17,MX1135-1,091559,091736,092007,092238,092531,092813,093033,093138,093337,093547,093724,094235,094351,094445,,,,,095146,095301,095416,095459,095636,095742,100035,100212,100400,100505,100621,100810,100915,100958,101030,101041,101135,101156,101312,101357
18,MZ4072-1,093420,093619,093911,094110,094456,094821,095041,095146,095405,095636,095752,100306,100411,100516,100642,100737,100831,101041,101135,101301,101440,101512,101544,101649,101942,102047,102350,102456,102601,102748,102904,102958,103019,103041,103113,103135,103239,103335
19,MX1197-1,094611,094705,094947,095156,095405,095636,095857,095951,100140,100433,100610,101113,101207,101312,101440,101606,101700,101837,101942,102108,102224,102256,102435,102539,102904,103052,103335,103450,103544,103721,103837,103921,104003,104036,104057,104130,104245,104328
20,MZ4228-1,,100035,100255,100505,100715,101041,101301,101418,101638,101920,102036,102507,102601,102705,102832,102936,103041,103301,103357,103523,103711,103753,103931,104057,104422,104621,104841,104946,105039,105101,105216,105259,105342,105425,105508,105540,105646,105750
21,MW5853-1,100129,101113,101250,101440,101721,102036,102130,102245,102435,102727,102853,103407,103523,103649,103815,103921,104036,104318,104422,104527,104631,104726,104852,104956,105342,105518,105625,105729,105823,105856,110035,110107,110150,110223,110306,110338,110444,110538
