,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,070104,070115,070345,070418,070616,070952,071108,071245
1,MX3651-0,,,,,,,,,,,,,070104,070137,070209,070616,070731,070942,071256,071454,071621,071955,072111,072215
2,MX4388-0,,,,,070104,070230,070522,070648,070753,070848,070952,071036,071151,071256,071350,071757,071923,072204,072424,072622,072854,073207,073345,073511
3,MX4159-0,071014,071422,071538,071621,071736,071840,072204,,,,072832,072854,072958,073113,073146,073604,073730,074044,074420,074502,074701,075129,075256,075433
4,MW4762-0,072319,072435,072529,072633,072759,072915,073218,073311,073521,073626,073730,073824,073939,074116,074148,074639,074805,075107,075339,075526,075714,075955,080101,080331
5,MX4365-0,074055,074148,074253,074346,074556,074711,075024,075139,075245,075350,075444,075548,075724,075901,075955,080425,080540,080739,081104,081158,081313,081710,081836,081951
6,MX4383-0,075046,075139,075256,075350,075620,075746,080050,080248,080508,080645,080800,080844,081021,081136,081230,081721,081847,082202,082454,082653,082935,083415,083530,083742
7,MX4458-0,075454,080111,080216,080320,080425,080540,080855,081021,081241,081335,081450,081533,081721,081815,081847,082307,082422,082631,082935,083133,083259,083614,083731,083847
8,MX4535-1,081208,081500,081554,081732,081930,082151,082505,082704,082924,083050,083133,083249,083447,083603,083648,084120,084246,084508,084929,085012,085149,085607,085712,085849
9,MX3651-1,082003,082433,082537,082642,082914,083040,083343,083447,083659,083753,083908,084003,084152,084307,084350,084813,084940,085305,085629,085838,090059,090457,090634,090811
10,MX4388-1,083836,083951,084109,084152,084414,084551,084857,085117,085337,085452,085557,085640,085755,085910,085953,090351,090529,090738,091001,091159,091316,091806,091921,092058
11,MX4159-1,084739,085149,085243,085358,085557,085734,090027,090225,090330,090425,090540,090634,090811,090939,091022,091431,091557,091838,092109,092317,092526,092851,093006,093154
12,MW4762-1,090540,090728,090835,090939,091211,091327,091744,091921,092026,092130,092245,092350,092537,092652,092746,093226,093403,093635,093950,094129,094338,094736,094902,095017
13,MX4365-1,091755,091900,091953,092047,092256,092443,092840,093028,093132,093248,093341,093435,093550,093707,093750,094212,094327,094642,094955,095049,095341,095924,100029,100205
14,MX4383-1,093403,093624,093718,093835,094057,094245,094537,094725,094945,095038,095154,095247,095424,095539,095632,100101,100216,100520,100802,101001,101303,101837,102003,102140
15,MX4458-1,093835,094411,094516,094620,094851,095017,095330,095445,095715,095830,095924,100029,100205,100238,100322,100740,100845,101126,101408,101544,101805,102202,102318,102435
16,MX4535-2,095111,095413,095456,095549,095715,095913,100227,100405,100509,100552,100657,100802,100950,101033,101054,101512,101638,101953,102318,102456,102832,103335,103450,103617
17,MX4551-0,095747,095946,100039,100133,100248,100437,100750,100950,101209,101303,101357,101501,101700,101754,101837,102245,102402,102612,102915,103102,103335,103711,103826,104003
18,MX3651-2,100928,101116,101231,101314,101534,101700,102036,102245,102350,102456,102601,102654,102832,103009,103052,103523,103649,104025,104401,104559,104912,105308,105434,105614
19,MX4388-2,101649,101909,102025,102140,102350,102550,102915,103019,103239,103357,103501,103555,103711,103826,103909,104318,104454,104653,105006,105049,105258,105707,105846,105950
20,MW4762-2,,,,,,,,,,,,,,101859,101931,102350,102528,102821,103207,103357,103711,104119,104256,104401
21,MW5191-0,102843,103638,103754,103848,104057,104234,104621,104704,104944,105059,105153,105247,105434,105539,105625,110024,110129,110327,110631,110818,111006,111341,111507,111625
22,MW5346-0,103931,104621,104725,104808,105006,105121,105424,105625,105707,105823,105940,110024,110140,110233,110306,110736,110851,111132,111403,111446,111708,112108,112233,112412
23,MX4159-2,,104411,104454,104537,,,104901,105049,105153,105236,105340,105445,105614,105718,105750,110233,110359,110736,111049,111248,111518,112108,112233,112434
24,MW5112-0,105413,105550,105635,105740,105907,110035,110359,110537,110631,110736,110840,110912,111027,111132,111215,111625,111740,111950,112255,112338,112600,112946,113101,113206
25,MX4365-2,110444,110548,110642,110757,110923,111143,111457,111657,111918,112046,112151,112306,112455,112622,112643,113112,113238,113624,113940,114024,114306,114652,114818,114944
26,MX4383-2,112233,112455,112600,112705,112903,113018,113310,113404,113614,113750,113846,113940,114129,114223,114256,114714,114850,115038,115308,115456,115728,120207,120335,120533
27,MX4458-2,113447,113835,113940,114035,114234,114443,114735,114850,115110,115215,115319,115402,115539,115624,115717,120146,120323,120533,120815,120953,121234,121713,121818,122005
28,MX4551-1,115153,115424,115517,115624,115822,115926,120335,120533,120753,120920,121035,121118,121256,121432,121526,121933,122048,122350,122611,122759,123009,123313,123440,123606
29,MW3430-0,120721,121129,121256,121411,121609,121735,122109,122225,122446,122611,122738,122843,123041,123218,123251,123710,123825,124222,124525,124723,125058,125505,125704,125819
30,MX3651-3,122256,122528,122633,122738,122905,123020,123346,123523,123753,124013,124201,124254,124421,124547,124630,125036,125152,125454,125808,125851,130100,130644,130749,130926
31,MX4388-3,123323,123649,123753,123857,124128,124305,124651,124828,125047,125224,125339,125444,125631,125746,125840,130320,130446,130727,131052,131300,131635,132150,132305,132433
32,MW4762-3,124828,125036,125130,125246,125411,125548,125851,125945,130205,130320,130435,130601,130810,130915,130958,131426,131552,131929,132316,132422,132652,133226,133403,133518
33,MW5264-0,130507,130749,130843,131009,131228,131426,131801,132003,132107,132222,132338,132433,132620,132746,132902,133341,133507,133813,134107,134306,134443,134954,135131,135246
34,MX4365-3,131846,132118,132212,132338,132631,132808,133133,133309,133540,133708,133813,133907,134046,134212,134306,134724,134901,135246,135632,135726,140030,140438,140615,140836
35,MW5112-1,134003,134432,134537,134652,134850,135048,135422,135537,135809,135914,140040,140156,140343,140510,140615,141107,141244,141525,141850,141943,142235,142726,142852,143018
36,MX4458-3,135109,135809,135903,140040,140311,140416,140730,140847,141107,141233,141348,141453,141713,141839,141922,142340,142517,142759,143250,143355,143657,144057,144245,144536
37,MX4551-2,135622,140554,140637,140752,140940,141128,141453,141608,141839,142015,142120,142225,142402,142456,142550,143029,143155,143416,143751,143950,144151,144713,144819,144955
38,MX3651-4,141911,142131,142214,142308,142445,142632,142946,143112,143333,143459,143603,143708,143908,144014,144108,144515,144723,145049,145351,145550,145914,150227,150353,150542
39,MW3430-1,,,,,,,,,,,,,,142257,142340,142759,142935,143217,143729,143835,144151,144547,144651,144808
40,MX4388-4,142935,143301,143355,143459,143635,143812,144245,144410,144515,144619,144723,144819,144955,145132,145225,145705,145914,150259,150636,150824,151106,151524,151639,151815
41,MW4762-4,144840,145225,145341,145445,145622,145831,150216,150310,150520,150646,150814,150929,151106,151242,151325,151743,151930,152150,152525,152608,153041,153440,153606,153732
42,MW5264-1,150835,151148,151304,151430,151607,151826,152233,152327,152547,,,,153208,153408,153512,154025,154212,154505,155018,155229,155616,155909,160047,160234
43,MX4365-4,152211,152723,152819,153008,153241,153418,153710,153825,154046,154234,154411,154455,154653,154830,154914,155334,155511,155731,160057,160256,160715,161155,161323,161500
44,MX4383-3,153241,153710,153815,153931,154118,154306,154704,154747,155018,155134,155251,155406,155605,155720,155803,160245,160422,160747,161134,161323,161720,162119,162235,162435
45,MX4458-4,154455,155040,155123,155240,155417,155532,155848,160036,160141,160317,160516,160715,160924,161007,161050,161500,161626,162025,162340,162435,162718,163046,163150,163340
46,MX4021-0,160014,160202,160317,160400,160621,160747,161050,161207,161427,161615,161730,161836,162014,162130,162214,162623,162750,163107,163412,163622,163902,164425,164529,164716
47,MX3651-5,161155,161521,161626,161730,161951,162119,162424,162645,162802,162908,163013,163150,163412,163455,163549,163945,164111,164341,164655,164903,165155,165718,165835,170014
48,MX4388-5,162058,162518,162634,162739,162846,163046,163423,163611,163830,164007,164122,164216,164435,164540,164633,165112,165249,165614,165951,170129,170548,171016,171142,171329
49,MS2259-0,162728,163455,163611,163715,163913,164122,164435,164550,164759,164935,165112,165238,165415,165541,165635,170035,170201,170454,170746,170944,171257,171819,171946,172144
50,MW4762-5,164028,164435,164529,164633,164842,165029,165310,165447,165718,165857,170056,170201,170327,170444,170559,171016,171142,171517,171946,172050,172448,172919,173056,173244
51,MX4551-3,,165614,165729,165846,170003,170212,170516,170746,171016,171204,171402,171455,171643,171758,171902,172343,172531,172751,173233,173443,173653,174217,174355,174545
52,MX4598-0,170422,170746,170912,171059,171214,171402,171715,171902,172134,172300,172426,172542,172803,172908,173023,173526,173736,174040,174502,174733,175016,175456,175643,175903
53,MX4159-3,171445,171737,171841,171946,172144,172310,172603,172824,173045,173200,173327,173443,173631,173747,173830,174250,174440,174700,175109,175319,175632,180123,180249,180511
54,MX4365-5,171956,172908,173034,173139,173421,173537,173914,174123,174355,174523,174639,174733,174900,175048,175142,175611,175820,180123,180554,180814,181034,181525,181640,181839
55,MX4383-4,173631,174051,174156,174322,174451,174805,175059,175236,175506,175654,175830,175946,180144,180405,180511,180941,181107,181409,181850,182237,182540,182959,183125,183313
56,MX4458-5,174805,175225,175308,175434,175654,175747,180155,180353,180627,180930,181128,181315,181452,181651,181807,182204,182352,182656,183053,183302,183545,183920,184036,184256
57,MX4021-1,180227,180554,180659,180858,181045,181254,181536,181713,181933,182331,182540,182717,183010,183125,183219,183639,183816,184119,184339,184526,184735,185319,185455,185737
58,MX3651-6,181630,181922,182017,182121,182341,182519,182833,183010,183230,183408,183556,183711,183920,184003,184057,184515,184642,184944,185340,185549,185747,190145,190332,190509
