,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
31,AA7214-3,124026,,130006,130100,130228,130301,130427,130522,130627,131143,131300,132406,132700,132838,133005,133120,133311,133616
32,AA7149-2,124309,124521,124817,124944,125111,125155,125312,125417,125501,130006,130239,131427,131711,132016,132123,132250,132606,132911
33,AA7195-2,130700,,131300,131406,131511,131554,131722,131900,131954,,132711,133754,134038,134134,134356,134501,,135123
34,AA7536-3,132144,,132606,132700,132805,132838,132954,133131,133227,,133932,,,135616,135721,135815,135942,140335
35,AA7522-3,,,133932,134156,134323,134418,134555,134734,134806,135238,135459,140652,140958,141221,141338,141444,141539,141920
36,AA7322-3,134901,135017,135300,135459,135616,135659,135848,140015,140121,140714,140947,142058,142333,142606,142711,142754,142849,143452
37,MW4705-3,140003,140937,141243,141539,141709,141731,141953,142058,142153,142732,143102,144213,144502,144726,144843,144959,145043,145347
38,AA7706-3,,140036,140430,140620,140747,140820,141009,141148,141243,141909,142249,143430,143714,144057,144202,144300,144440,144959
39,AA6952-3,141603,141858,142131,142333,142449,142544,142743,142911,142955,,143842,144916,145304,145537,145654,145737,145854,150431
40,AA7488-3,143208,143358,143703,143748,143926,143958,144202,144345,144440,144959,145253,150326,150631,151008,151124,151221,151327,151750
41,AA7149-3,144300,144653,144854,145104,145231,145326,145504,145832,145937,150526,150736,152047,152336,152736,152854,152959,153126,153705
42,AA7214-4,145358,145926,150253,150442,150548,150642,150747,151008,151124,151728,151928,153221,153515,153715,153821,153959,154147,154903
43,AA7195-3,152120,,152557,152758,152937,153032,153148,153315,153420,,154209,155641,155821,,160221,160327,160454,160854
44,AA7536-4,152452,152546,152927,153021,153148,153221,153315,153442,153515,,154358,,160010,,160348,160443,160548,161136
45,AA7522-4,154524,154641,154957,155051,155230,155314,155546,155832,155927,160559,160759,162009,162242,162505,162610,162738,162916,163221
46,AA7706-4,,155618,160000,160159,160316,160432,160526,160643,160748,,161820,163126,163433,163633,163843,163927,164055,164541
47,MW4905-0,160537,160704,161020,161147,161430,161524,161809,161914,161958,162538,162749,164307,164751,164951,165129,165225,165320,165658
48,AA7248-1,161408,161503,161747,161925,162042,162136,162253,162505,162527,163115,163411,164824,165151,165403,165509,165552,165636,170248
49,AA6952-4,162053,162421,162654,162810,162959,163054,163232,163400,163455,164044,164245,165941,,170804,170858,171014,171215,171509
50,AA7322-4,162632,163032,163400,163527,163644,163738,163916,164011,164117,164625,164929,170615,170909,171153,171321,171426,171530,172047
51,AA7488-4,,163821,164044,164245,164403,164436,164530,164657,164741,165309,165552,171153,171458,171741,171858,171930,172036,172628
52,AA7149-4,164011,164436,164741,164846,165002,165046,165309,165425,165520,170058,170310,171952,172416,172617,172722,172827,172921,173417
53,AA7214-5,165140,,165720,165952,170058,170130,170237,170405,170459,171014,171143,172511,172805,173016,173134,173250,173344,173700
54,MW3387-0,170226,170321,170659,170837,171014,171120,171426,171553,171647,172141,172343,173850,174135,174432,174559,174704,174820,175348
55,AA7468-0,,171025,171342,171509,171625,171720,171941,172036,172130,172754,173100,174432,174715,174947,175052,175136,175304,175915
56,AA7195-4,172036,,172533,172650,172754,172900,173016,173155,173312,173955,174251,175548,,180326,,180526,180737,181452
57,MW4705-4,172449,173733,174102,174240,174408,174443,174726,174842,174937,175504,175737,181304,181621,182011,182117,182211,182338,182803
58,AA7522-5,172827,174526,174904,175103,175209,175252,175610,175715,175820,180409,180748,182306,182750,183140,183310,183416,183543,184122
59,AA7536-5,,,173250,173428,173606,173700,173850,174040,174146,174759,175147,180925,181420,181821,181927,182033,182306,182750
60,AA7706-5,,175504,175904,180042,180158,180231,180443,180642,180737,181242,181610,183035,183320,183459,183639,183745,183901,184354
61,MW4905-1,180421,180526,180831,181031,181209,181242,181514,181610,181705,183331,183521,184748,185032,185305,185454,185611,185717,190254
62,AA7248-2,181314,181503,181821,182106,182211,182306,182539,182908,183225,,184608,185928,190211,190455,190600,190717,190833,
63,AA6952-5,182349,182401,182824,183129,183237,183310,183554,184205,184311,185116,185411,190706,191000,191236,191331,191447,191543,192049
64,AA7322-5,183202,183628,183955,184238,184407,184512,184810,185222,185327,185855,190200,191639,191933,192248,192405,192521,192615,192911
65,AA7488-5,,184630,184843,185032,185211,185243,185505,185717,185811,190211,190455,191639,191911,192154,192310,192354,192459,192805
66,AA7149-5,185327,,185800,190022,190127,190211,190516,190611,190717,191139,191258,192521,192900,193110,193207,193312,193429,193853
67,AA7214-6,190411,,191044,191225,191352,191425,191722,191838,191922,192415,192615,193759,194021,194159,194315,194430,194546,195043
68,AA7468-1,191900,192100,192437,192615,192743,192933,193134,193251,193345,193915,194210,195337,195717,195919,200025,200120,200237,200543
69,AA7195-5,193356,193545,193853,194043,194220,194304,194514,194630,194713,195326,,200710,200942,201203,201310,201416,201510,201858
70,MW4705-5,193853,194821,195104,195232,195348,195442,195729,195857,195941,200353,200616,201720,201920,202152,202320,202436,202541,202922
71,AA7522-6,195021,200047,200405,200637,200754,200826,201015,201119,201225,201742,201942,203239,203450,203650,203755,203911,204038,204438
72,AA7706-6,201510,201709,201931,202109,202237,202331,202604,202722,202816,,203555,204510,204720,204849,205015,205120,205238,205804
73,MW4905-2,,203216,203555,203806,203944,204027,204205,204321,204427,204910,205120,210207,210418,210618,210723,210839,211005,211428
74,AA6952-6,203744,205026,205216,205448,205616,205710,205804,205931,210028,,210745,212037,212259,212437,212543,212626,212721,213142
75,AA7488-6,210240,210556,210850,210955,211121,211205,211417,211533,211606,212026,212310,213501,213703,213854,213959,214104,214220,214537
76,AA7149-6,211827,212015,212237,212437,212543,212615,212827,213004,213059,213545,213703,214843,215042,215220,215325,215441,215608,220050
77,AA7214-7,213450,213556,213843,213959,214137,214210,214421,214515,214559,215114,215231,220503,220727,220855,221055,221140,221225,221551
78,AA7195-6,215336,215557,215840,220018,220145,220229,220525,220641,220749,,221551,222835,,,223331,223448,223625,224131
79,AA7706-7,,220714,220939,221117,221246,221319,221507,221602,221635,,222328,223553,223709,223857,224014,224120,224247,224658
80,MW4905-3,222129,222234,222529,222624,222751,222856,223055,223226,223331,223814,224025,225248,225459,225648,225804,225919,230035,230436
81,AA6952-7,222907,223930,224152,224330,224436,224509,224658,224742,224825,,225605,,231006,231156,231251,231356,231450,231923
82,AA7488-7,,225415,225731,225825,225930,230003,230130,230246,230351,230923,231156,232252,232503,,,,,
83,AA7149-7,230530,230818,231050,231251,231407,231450,231712,231818,231923,232441,,,,,,,,
84,AA7214-8,232050,232346,,,,,,,,,,,,,,,,
