,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7530-0,,,,,,,,,,,,,,,070107,070141,070308,070635
1,MW4366-0,,,,,,,,,,,070107,070646,070908,071046,071151,071225,071352,071709
2,MW4619-0,,,,,,,,,070107,070330,070603,,,,072003,072058,072204,072555
3,AA7101-0,070107,070141,070457,070708,070835,070918,071046,071151,071247,071814,072003,073310,073520,073720,073826,073921,074026,074332
4,AA7503-0,071035,071319,071614,071825,071941,072014,072109,072226,072320,072805,073005,074059,074259,074449,074554,074649,074805,075142
5,AA6345-0,072204,072331,072627,072733,072859,072932,073110,073237,073342,073815,073953,075216,075331,075447,075603,075636,075741,080057
6,AA7848-0,073742,073942,074131,074321,074415,074449,074605,074649,074732,075259,075531,080551,080728,080909,081014,081108,081214,081635
7,MW4647-0,074405,074616,075004,075216,075342,075426,075625,075719,075803,080235,080540,081551,081813,082024,082130,082235,082350,082656
8,MW4781-0,075342,,075930,080025,080141,080224,080329,080435,080518,080952,081214,082350,082601,082802,082857,082951,083056,083517
9,AA7530-1,080529,080728,081014,081225,081330,081413,081530,081635,081718,082256,082550,083813,083940,084203,084308,084352,084446,084931
10,MW4366-1,081813,082013,082235,082434,082540,082612,082656,082802,082835,083340,083456,084634,084847,085025,085131,085250,085323,085632
11,MP6039-0,082518,,083045,083224,083329,083412,083602,083646,083740,084308,084446,085715,085932,090124,090232,090316,090432,090707
12,AA7637-0,092435,092656,093109,093310,093416,093459,093616,093721,093754,094311,094522,095706,095931,100120,100237,100415,083740,101003
13,MW4619-1,084003,084119,,084508,084551,084645,084750,084836,084909,085441,,091003,,091236,091330,091436,091541,091835
14,AA7479-0,084729,,085131,085239,085357,085452,085621,085759,085832,090400,090656,091719,091941,092152,092257,092341,092446,092859
15,AA7101-1,085250,085419,085759,090051,090157,090243,090349,090456,090551,091152,091341,092457,092718,092921,093048,093216,093332,093710
16,AA7503-1,085726,085932,090254,090421,090551,090623,090646,090813,090846,,091658,092802,093026,093310,093416,093521,093627,094322
17,AA6345-1,090338,090602,090908,091035,091203,091247,091403,091447,091541,092119,092235,093416,093754,093921,094038,094121,094249,094733
18,AA7488-0,,091309,091530,091647,091752,091825,091952,092047,092130,092645,092921,094016,094311,094449,094606,094701,094744,095251
19,AA7848-1,091941,092152,092424,092612,092718,092750,092835,092932,093026,093616,093859,094923,095156,095346,095452,095610,095632,100109
20,MW4647-1,093227,093332,093710,093816,093943,094027,094155,094249,094354,094901,095302,100321,100659,100837,100941,101047,101130,101427
21,MP6380-0,094110,094300,094606,094744,094901,094945,095051,095145,095240,095801,100026,101047,101322,101511,101627,101743,101848,102225
22,MW4781-1,094901,095029,095302,095503,095621,095706,095801,095908,100004,100553,100837,102014,102236,102446,102551,102646,102802,103312
23,AA7530-2,,100342,100648,100815,100931,101014,101120,101216,101311,101858,102153,103228,103451,103650,103756,103850,104006,104408
24,MW4366-2,101025,101227,101511,101721,101826,101920,101952,102057,102141,102551,102708,103828,104100,104313,104419,104536,104703,104916
