,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MX1722-0,,,,,,,,,,,,,,,,,,,,,,,070133,070344,070616,070816,070921,071005,071110,071227,071322,071428,071533,071722,071850,071957
1,MX4068-0,,,,,,,,,070133,070155,070239,070312,070711,070910,071110,071216,071406,071500,071628,071711,071828,071913,072031,072515,072741,072909,073027,073217,073323,073439,073606,073736,073925,074230,074418,075051
2,MX1545-0,070816,070954,071059,071216,071428,071555,071850,072008,072147,072409,072504,072548,073038,073301,073501,073628,073736,073852,074041,074146,074324,074418,074607,075156,075442,075620,075758,075936,080053,080316,080423,080656,081320,081646,081804,082311
3,MS2365-0,072705,072752,072836,072932,073144,073323,073606,073722,073830,073925,074008,074052,074523,074712,074913,075040,075207,075314,075515,075631,075820,075947,080159,080718,081026,081152,081247,081425,081541,081732,081827,081932,082110,082511,082650,082934
4,MX1582-0,074712,074830,074924,075029,075231,075410,075715,075758,075831,075925,080019,080053,080551,080814,081036,081225,081446,081603,081732,081838,082016,082110,082311,082755,083051,083321,083448,083626,083921,084101,084218,084313,084536,084905,085043,085454
5,MX1614-0,080053,081026,081120,081258,081446,081552,081954,082110,082227,082311,082406,082450,083051,083321,083531,083721,083837,084006,084156,084313,084502,084547,084714,085210,085443,085800,090056,090202,090310,090342,090459,090826,090943,091226,091403,091552
6,MX1698-0,,,082701,082744,082934,083321,083648,083815,084017,084251,084356,084451,085338,085705,085906,090013,090213,090310,090437,090531,090648,090742,090921,091414,091657,092003,092141,092258,092403,092531,092659,092806,092934,093157,093346,093502
7,MX1708-0,082945,084101,084156,084313,084525,084810,085116,085210,085421,085516,085611,085654,090259,090510,090710,090826,091015,091109,091236,091342,091447,091552,091752,092236,092520,092637,092839,092923,093102,093313,093440,093535,093640,093818,093945,094123
8,MX1722-1,090553,090626,090720,090805,090932,091048,091320,091436,091614,091730,091824,091857,092436,092659,092923,093102,093240,093324,093451,093608,093745,093851,094007,094502,094724,095042,095209,095347,095504,095633,095739,095855,100022,100211,100349,100506
9,MS5082-0,090604,090659,090753,090921,091059,091204,,091530,091636,091730,,,,,,,,,,,,,,,,,,,,,,,,,,
10,MX4068-1,,092436,092604,092648,092923,093040,093302,093419,093618,093829,093934,094007,094451,094735,095019,095126,095314,095421,095537,095633,095728,095833,095939,100506,100749,101000,101115,101242,101421,101715,101926,102104,102230,102514,102704,102821
11,MS2365-1,,100106,100200,100244,100506,100706,101115,101220,101325,101432,101526,101610,102147,102609,102758,102915,103032,103115,103242,103337,103505,103539,103657,104141,104414,104718,104857,105002,105106,105224,105351,105507,105624,105827,110006,110100
12,MX1545-1,,,,,,,,,,,,,,,,,,,,,100916,100938,101105,101610,101831,102314,102430,102631,102821,103043,103210,103326,103454,103635,103751,104004
13,MX1582-1,101947,102114,102209,102314,,102631,102915,103021,103210,103444,103550,103635,104330,104657,104857,105034,105235,105351,105518,105624,105719,105754,105933,110406,110710,111027,111133,111301,111406,111556,111701,111817,111934,112216,112406,112533
14,MX1614-1,102831,104130,104236,104330,104530,104708,105034,105150,105246,105329,105424,105457,105944,110228,110417,110605,110816,110922,111111,111154,111334,111417,111556,112017,112311,112555,112650,112806,112923,113052,113209,113442,113632,113916,114046,114257
15,MX1698-1,,110638,110721,110816,111049,111154,111439,111607,111701,111923,112049,112133,112628,112901,113052,113231,113348,113515,113643,113749,113855,114013,114141,114635,114953,115225,115342,115449,115554,115805,115923,120113,120302,120525,120706,120813
16,MX1708-1,111523,112828,112923,113007,113231,113326,113610,113727,113916,114013,114141,114224,114741,115015,115331,115510,115627,115721,115838,115934,120040,120146,120323,120835,121142,121403,121543,121710,121805,121943,122111,122249,122534,122840,123041,123146
17,MX4068-2,115259,115331,115416,115510,115743,115912,120240,120357,120536,120802,120953,121037,121605,121932,122133,122300,122406,122534,122722,122829,122946,123052,123219,123725,124020,124303,124432,124526,124715,124916,125044,125255,125433,125634,125835,130002
18,MX1722-2,121554,121659,121754,121859,122144,122227,122512,122606,122744,122851,122957,123041,123515,123736,123914,124052,124219,124357,124526,124620,124726,124821,125011,125506,125750,130002,130118,130233,130349,130538,130654,130812,130940,131140,131331,131458
19,MX1545-2,124042,124103,124208,124324,124548,124748,125106,125233,125400,125455,125600,125645,130244,130505,130738,130907,131034,131140,131342,131520,131625,131731,131847,132427,132743,132957,133125,133303,133421,133549,133706,133906,134036,134204,134343,134532
20,MS2365-2,130233,130338,130422,130505,130727,130749,131023,131202,131246,131342,131448,131531,132037,132259,132449,132605,132815,132935,133125,133230,133357,133432,133611,134120,134354,134543,134626,134826,134956,135146,135313,135421,135526,135717,135834,140046
21,MX1582-2,132416,132554,132711,132815,133019,133113,133421,133600,133706,133928,134014,134047,134616,134913,135124,135208,135324,135454,135656,135812,135940,140057,140235,140709,141004,141237,141342,141531,141657,141846,142004,142141,142257,142509,142636,142814
22,MX1614-2,132721,134804,134924,135102,135303,135432,135801,135929,140108,140341,140510,140604,141131,141425,141657,141835,142015,142131,142351,142437,142604,142709,142910,143332,143617,143850,144007,144102,144146,144313,144408,144545,144713,145041,145230,145346
23,MX1698-2,140953,141059,141153,141248,141531,141657,142004,142109,142152,142426,142604,142647,143311,143650,143912,144102,144324,144440,144639,144735,144852,144958,145114,145658,150004,150237,150405,150543,150732,150910,151026,151203,151355,151617,151755,152007
