,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070218,070525,070725,070915,070958,071115,071148
1,MS2243-0,,,,,,,,,,,,,,,,070110,070156,070302,070357,070558,070641,070819,071020,071231,071348,071431,071547,071715,071820,071947,072031,072103,072219,072241,072313,072430,072724,072850,073006,073132,073237,073320
2,MS2365-0,,,,,070110,070229,070335,070431,070514,070609,070757,070842,070915,071220,071610,071726,071809,071937,,072136,072158,072335,072557,072817,072901,072955,073100,073237,073320,073448,073521,073553,073732,073804,073826,073942,074246,074353,074553,074648,074731,074817
3,MS2025-0,070110,073049,073331,073459,073649,073931,074004,074109,074214,074257,074404,074448,074626,075006,075417,075533,075605,075721,075826,080014,080046,080235,080415,080647,080741,080836,080940,081107,081203,081353,081447,081520,081615,081625,081709,081836,082213,082318,082426,082531,082636,082719
4,MS1903-0,,071348,071558,071726,071853,072009,072103,072208,072346,072430,072546,072618,072817,073110,073448,073553,073627,073721,073826,073942,074004,074120,074308,074521,074604,074648,074742,074850,074944,075122,075206,075239,075345,075355,075428,075544,075804,075920,080057,080202,080307,080342
5,MS1044-0,,074553,074742,074850,075049,075406,075428,075522,075721,075743,075826,075920,080036,080353,080731,080846,080930,081035,081118,081236,081320,081436,081625,081836,081941,082024,082108,082213,082256,082521,082553,082636,082741,082803,082836,082930,083226,083415,083521,083700,083805,083849
6,MS2095-0,,080509,080720,080836,081140,081436,081509,081542,081741,081836,081952,082035,082224,082542,082920,083025,083120,083226,083309,083426,083459,083627,083816,084027,084100,084144,084250,084406,084513,084712,084806,084839,084944,085006,085039,085144,085438,085605,085711,085826,085921,085954
7,MS1953-1,081625,084333,084450,084640,084828,085206,085228,085355,085616,085711,085826,085921,090048,090353,090742,090859,090921,091026,091109,091236,091309,091448,091700,091850,091923,092007,092102,092229,092323,092501,092533,092638,092743,092816,092859,093004,093249,093343,093606,093638,093733,093805
8,MR8583-0,,082256,082604,082803,082909,083258,083426,083510,083554,083649,083805,083849,083944,084301,084629,084745,084755,084901,084955,085133,085206,085333,085521,085732,085805,085848,085954,090059,090143,090259,090331,090427,090543,090615,090648,090742,091048,,091342,091448,091553,091627
9,MS2243-1,,090037,090215,090438,090626,090932,091004,091153,091226,091309,091510,091553,091744,092040,092417,092533,092555,092711,092754,092910,092953,093205,093343,093554,093649,093733,093816,093932,094026,094153,094258,094342,094425,094509,094636,094742,095046,095235,095353,095458,095542,095626
