,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4338-0,,,,,,,,,,,,,,,,,,,,,,070102,070126,070254,070400,070528,070612
1,AA7279-0,,,,,,,,,,,,,,,070102,070148,070327,070433,070517,070622,070800,071140,071330,071615,071720,071837,071921
2,AA7450-0,,,,,,,,,,,070102,070126,070221,070327,070433,070528,070706,070749,070833,071001,071140,071520,072004,,072059,072216,072259
3,MX3783-0,,,,,,,,,,,070102,070517,070633,070749,070906,070950,071107,071203,071246,071352,071520,071848,072004,072154,072310,072426,072532
4,MX4458-0,,,,,070102,070254,070349,070444,070622,070811,071023,071531,071625,071731,071848,071942,072121,072248,072332,072459,072638,073017,073155,073302,073537,073643,073726
5,MX4535-0,070102,070327,070612,070706,070749,071045,071236,071330,071447,071625,071837,072426,072532,072700,072828,072933,073100,073207,073251,073420,073610,073947,074147,,074440,074607,074651
6,MX4551-0,070148,071509,071731,071753,071931,072237,072354,072448,072616,072849,073111,073632,073737,073853,074020,074125,074313,074408,074451,074618,074757,075207,075313,075440,075607,075723,075817
7,AA7562-0,070455,070800,071107,071203,071225,071509,071658,071753,071942,072037,072259,072900,073017,073122,073240,073347,073537,073632,073715,073820,073958,074346,074524,074724,074841,075007,075113
8,MX4598-0,071804,071953,072310,072332,072405,072649,072817,072911,073049,073313,073515,074031,074125,074252,074346,074440,074556,074746,074830,074903,075018,075407,075545,,075839,075955,080017
9,MX4614-0,,072616,072849,072933,073006,073251,073453,073548,073820,073925,074324,074830,074935,075040,075135,075229,075418,075545,075618,075650,075817,080100,,080428,080512,080628,080701
10,AA7920-0,072722,073251,073759,073904,073958,074429,074640,074757,075040,075346,075817,080333,080522,080701,080806,080923,081122,081217,081300,081416,081617,082008,082157,082346,082534,082712,082807
11,AA7712-0,,074009,074418,074513,074546,075335,075545,075850,080049,080406,080639,081206,081322,081532,081701,081808,082040,082157,082240,082313,082451,082817,082956,083123,083228,083344,083427
12,MX4021-0,074252,075607,080017,080122,080206,080533,080723,081133,081355,081628,082040,082607,082712,082912,083144,083300,083449,083554,083649,083818,083934,084240,084408,084618,084724,084840,084902
13,AA7731-0,,074808,075218,075302,075346,075828,080100,080406,,080901,081300,081819,081935,082051,082251,082346,082545,082744,082839,082912,083028,083438,083554,,084018,084134,084229
14,MX4041-0,080406,081050,081808,081913,082008,082407,082650,082807,083006,083322,083722,084251,084357,084535,084746,084946,085219,085346,085441,085620,085757,090147,090315,090526,090632,090726,090822
15,MX4338-1,081449,082008,082335,082502,082607,082912,083133,083300,083616,084123,084535,085052,085157,085335,085514,085620,085830,085957,090053,090220,090421,090748,090855,091011,091150,091309,091353
16,AA7279-1,082207,082956,083416,083522,083616,083934,084240,084408,084608,084946,085346,085935,090042,090231,090453,090610,090759,090938,091033,091117,091235,091627,091744,092019,092124,092240,092335
17,AA7393-0,083300,083605,083851,083945,084018,084324,084451,084608,084851,085335,085746,090304,090421,090548,090927,091022,091247,091353,091437,091616,091722,092007,092146,092429,092545,092702,092735
18,MX4535-1,084229,,090421,090515,090610,091022,091202,091258,091426,091627,091839,092419,092535,092713,092903,093008,093158,093327,093411,093549,093705,094200,094327,094548,094759,094915,094959
19,AA7450-1,,084302,084513,084546,084629,084957,085146,085252,085641,085914,,090906,091011,091138,,091353,091606,091755,091828,091912,092040,092346,092545,092746,092903,093008,093041
