,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070122,070206,070356,070526,070715,070820,070939,071224
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070408,070610,070715,070855,071044,071235,071329,071507,071637,071720,072036
2,MW5853-0,,,,,,,,,,,,,,070110,070250,070334,070441,070503,070643,071012,071055,071139,071224,071329,071445,071518,071953,072247,072342,072532,072710,072943,073049,073345,073501,073629,074019
3,MZ3556-0,070110,070155,070312,070419,070441,070526,070548,070632,070715,070844,070950,071044,071307,071445,071742,071836,072058,072131,072258,072615,072648,072732,072848,073005,073122,073205,073629,073913,074019,074252,074420,074515,074652,074913,075019,075124,075536
4,MZ3559-0,070559,070809,070928,071001,071023,071055,071117,071202,071246,071340,071445,071529,071753,071815,072131,072214,072448,072521,072710,073005,073049,073111,073205,073312,073356,073429,073902,074125,074219,074504,074620,074819,075029,075241,075419,075503,075904
5,MZ3734-0,071659,071731,071858,071942,072015,072047,072109,072141,072214,072331,072416,072521,,072921,073122,073205,073312,073345,073556,073757,073830,073902,074030,074136,074241,074314,074736,074935,075029,075325,075430,075620,075726,075947,080053,080136,080514
6,MX1135-0,072815,072932,073111,073133,073154,073250,073312,073345,073418,073523,073608,073651,073757,073851,074125,074230,074336,074358,074620,074808,074841,074935,075041,075146,075252,075325,075747,075958,080103,080409,080525,080808,081019,081313,081429,081556,081933
7,MZ3825-0,074041,074136,074303,074336,074358,074442,074504,074536,074620,074736,074830,074924,075041,075157,075514,075620,075853,075915,080053,080253,080336,080420,080536,080641,080808,080829,081251,081628,081734,082005,082111,082216,082321,082617,082744,082828,083049
8,MZ3956-0,075029,075146,075252,075325,075347,075419,075441,075525,075558,075726,075842,075936,080220,080242,080525,080619,080851,080924,081113,081324,081418,081502,081556,081712,081755,081828,082321,082701,082806,083132,083249,083544,083651,083912,084102,084219,084559
9,MZ3978-0,080325,080420,080536,080557,080619,080651,080713,080756,080829,080924,081029,081134,081313,081418,081618,081817,081922,081955,082122,082407,082439,082523,082617,082733,082901,082933,083417,083702,083756,084030,084114,084336,084420,084643,084855,084950,085235
10,MZ3987-0,081407,081556,081723,081755,081817,081849,081911,081944,082016,082111,082205,082259,082501,082701,082922,083027,083132,083154,083310,083533,083618,083651,083756,083912,084019,084041,084515,084738,084917,085224,085352,085551,085741,090046,090152,090246,090532
11,MZ4072-1,082439,082701,082838,082901,082922,083027,083100,083132,083205,083310,083417,083500,083702,083935,084209,084420,084515,084548,084749,085012,085045,085140,085246,085341,085457,085518,085952,090203,090257,090754,090859,091143,091238,091439,091534,091618,092040
12,MP6422-0,083640,083702,083851,083935,083956,084030,084102,084147,084219,084325,084420,084621,084811,084950,085246,085424,085657,085741,085941,090246,090330,090404,090532,090710,090827,090911,091344,091618,091724,091924,092050,092344,092555,092818,093007,093207,093503
13,MZ4228-1,084611,084654,084811,084844,084855,084928,084950,085023,085056,085151,085257,085402,085602,085741,090025,090224,090319,090341,090532,090805,090859,090943,091110,091227,091333,091406,091819,092029,092134,092355,092544,092745,093007,093218,093324,093431,093736
14,MW5853-1,085624,085730,085847,085920,085930,090014,090046,090130,090152,090308,090415,090510,090659,090816,091143,091227,091311,091355,091545,091757,091829,091924,092029,092156,092334,092428,092902,093251,,,,,,,,,100408
15,MZ3556-1,090554,090710,090838,090911,090932,091005,091037,091110,091143,091300,091355,091439,091640,091819,092050,092218,092450,092533,092723,092945,093029,093112,093229,093358,093514,093620,094102,094312,094418,094841,095019,095303,095418,095756,095912,100102,100545
16,MZ3559-1,091206,091735,091902,091945,092007,092134,092156,092239,092312,092406,092501,092606,092818,092956,093229,093251,093514,093536,093736,094040,094145,094240,094356,094524,094641,094713,095135,095335,095440,095745,095901,100113,100240,100629,100745,100912,101312
17,MZ3734-1,092745,092913,093040,093123,093207,093251,093324,093409,093431,093609,093652,093736,093935,094124,094418,094557,094702,094746,094936,095208,095241,095303,095418,095546,095702,095734,100207,100408,100556,100912,101028,101218,101357,101756,101901,102038,102227
18,MX1135-1,094102,094135,094250,094334,094356,094429,094440,094524,094557,094713,094757,094914,095124,095241,095535,095713,095756,095850,095956,100229,100313,100356,100524,100651,100828,100923,101346,101618,101756,102027,102143,102428,102628,102838,103016,103153,103752
19,MX1105-0,095113,100408,100556,100618,100701,100755,100818,100901,100933,101101,101207,101334,101535,101712,101955,102122,102345,102439,102606,102817,102849,102933,103048,103216,103331,103414,103836,104059,104205,104418,104531,104652,104957,105356,105534,105745,110113
20,MZ3825-1,095146,095313,095440,095513,095535,095607,095629,095702,095734,095839,095923,100007,100146,100313,100556,100651,100850,100923,101122,101323,101357,101440,101546,101712,101817,101839,102259,102428,102617,102922,103037,103216,103320,103658,103848,104048,104429
21,MZ3956-1,101346,101451,101702,101756,101839,101944,102006,102049,102122,102227,102310,102512,102701,102806,103132,103237,103509,103603,103803,104048,104121,104216,104356,104531,104714,104746,105218,105534,105640,105902,110019,110241,110440,110703,110820,,111242
22,MZ3978-1,102523,102617,102722,102744,102806,102827,102900,102933,103005,103121,103216,103310,103414,103552,103836,104004,104110,104154,104344,104636,104714,104757,104851,105007,105124,105156,105556,105745,105924,110124,110241,110440,110546,110926,111115,,111821
23,MZ3987-1,103552,103814,103921,103954,104015,104121,104143,104216,104259,104429,104531,104615,104757,104946,105251,105501,105723,105807,105957,110335,110429,110524,110619,110758,110904,110937,111432,111621,111759,112043,112210,112453,112631,112842,113041,113231,113632
24,MZ4072-2,103625,104902,105040,105102,105134,105229,105251,105334,105418,105556,105651,105734,105935,110113,110357,110440,110652,110736,110853,111115,111220,111326,111443,111610,111726,111759,112243,112631,112820,113114,113241,113504,113653,113915,114010,114126,114453
25,MW5943-0,105723,105745,105902,105946,110008,110051,110113,110157,110313,110429,110535,110619,110758,110959,111337,111537,111759,111905,112021,112315,112432,112537,112725,112842,113009,113031,113514,113653,113842,114148,114326,114515,114736,115124,115229,115440,115808
26,MZ4228-2,110546,110703,110809,110831,110904,110948,111010,111031,111115,111220,111304,111348,111559,111632,112116,112254,112526,112620,112736,112914,113009,113031,113147,113314,113442,113453,113947,114304,114442,114808,114913,115113,115357,115629,115713,115829,120250
27,MP6031-0,111315,111515,111632,111704,111737,111854,111916,111959,112043,112210,112305,112410,112515,112631,112914,113031,113252,113359,113514,113748,113820,113926,114054,114231,114420,114526,115018,115335,115523,115902,120018,120323,120503,120735,120851,121144,121710
