,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4041-0,,,,,,,,,,,,,,,,,,,,,070103,070308,070435,070601,070705,070822,071021
1,MX4159-0,,,,,,,,,,,,,,,,,070103,070148,070224,070246,070414,070727,070843,071031,071125,071231,071420
2,MX4338-0,,,,,,,,,,,070103,070507,070601,070705,070822,070916,071031,071125,071158,071325,071503,071840,071955,072049,072205,072320,072403
3,MX4365-0,,,,,,070103,070213,070308,070435,070612,070822,071348,071442,071546,071702,071757,071912,072016,072100,072237,072414,072800,072947,073208,073312,073427,073531
4,MX4383-0,070103,070308,070612,070705,070749,070916,071031,071125,071253,071420,071641,072205,072320,072425,072540,072645,072800,072937,073030,073113,073251,073625,073855,074043,,074303,074525
5,MX4388-0,070854,071220,071503,071557,071735,071912,072132,072248,072436,072645,072905,073438,073531,073657,073812,073855,074032,074148,074231,074252,074420,074744,075025,075307,075423,075538,075653
6,MX4535-0,072038,072216,072436,072457,072540,072707,072822,072915,073030,073124,073510,073949,074032,074137,074252,074348,074525,074608,074651,074817,074942,075235,075423,075559,075653,075809,075852
7,MX3651-0,072854,073355,073708,073751,073823,074032,074158,074252,074420,074557,074942,075516,075642,075747,075935,,080122,080227,080321,080415,080541,080856,081012,081222,081316,081431,081618
8,MS2259-0,073438,074442,074744,074910,074942,075257,075351,075444,075610,075747,,080447,080602,080728,,,081106,081159,081243,081420,081546,081859,082015,082341,082414,082529,082634
9,MX4021-0,074942,075423,075632,075715,075747,080040,080206,080249,080426,080602,080813,081326,081431,081535,081651,081744,081942,082140,082226,082320,082457,082832,083030,083146,083251,083417,083604
10,MX4159-1,075852,081254,081546,081701,081744,081953,082047,082140,082309,082508,082904,083355,083500,083554,083719,083802,084000,084137,084209,084252,084420,084734,084922,085037,085300,085415,085520
11,MX4041-1,,080415,080728,080845,080939,081138,081316,081420,081535,081651,082036,082551,082645,082800,082915,083020,083146,083345,083417,083511,083636,083928,084137,084410,084514,084618,084744
12,MX4338-1,,081827,082015,082057,082140,082330,082435,082540,082655,082843,083113,083626,083730,083845,084011,084105,084242,084348,084420,084453,084618,084922,085037,085227,085343,085509,085707
13,MP6039-0,082108,082457,082821,082915,082958,083157,083334,083428,083604,083719,083918,084420,084525,084629,084744,084901,085016,085142,085238,085310,085447,085833,085959,,,090442,090525
14,MX4551-0,082749,090806,091038,091121,091206,091635,091834,091938,092116,092242,092651,093218,093312,093448,093614,093708,093856,094022,094105,094243,094409,094723,094922,095153,095301,095406,095532
15,MX4365-1,,083124,083511,083543,083626,083856,084022,084126,084252,084525,084744,085300,085415,085520,085645,085728,085905,085948,090032,090115,090231,090546,090755,090955,091059,091217,091300
16,MX4383-1,083751,084105,084359,084503,084608,084744,084922,085016,085153,085353,085750,090252,090359,090546,090629,090733,090912,091006,091049,091217,091343,091719,091917,092032,092137,092252,092431
17,MX4388-1,084744,085016,085426,085520,085552,085739,085854,085938,090104,090158,090410,090933,091027,091142,091343,091437,091552,091740,091823,091906,092043,092348,092547,092745,092851,092944,093218
18,MX4535-1,085739,085959,090209,090252,090337,090712,090806,090850,091006,091217,091625,092116,092210,092314,092431,092514,092641,092745,092828,092912,093028,093344,093448,093636,093741,093856,094011
19,MX3651-1,091217,091614,091906,091949,092126,092514,092558,092651,092901,093132,093521,094000,094105,094221,094337,094420,094557,094755,094828,094911,095048,095427,095553,095751,095918,100036,100130
20,MS2259-1,091531,092619,092944,093110,093207,093427,093604,093658,093856,094105,094337,094818,094922,,095207,095250,095406,095521,095604,095741,095856,,100633,,100821,100915,101102
21,MX4021-1,092901,093542,093834,093917,094022,094221,094348,094453,094651,094922,095131,095658,095751,095918,100025,100130,100340,100435,100518,100601,100716,101019,101207,101333,101448,101603,101657
22,MW5191-0,093110,094651,095027,095059,095229,095416,095553,095658,095845,100003,100402,100853,100947,101051,101207,101312,101416,101552,101635,101801,101906,102244,102348,102618,102712,102828,103026
23,MW5346-0,093333,095312,095647,095741,095907,100108,100151,100257,100445,100601,101008,101459,101552,101708,101823,101917,102035,102139,102211,102348,102453,102723,102849,103109,103141,103235,103423
24,MX4159-2,094105,095751,100014,100130,100203,100528,100622,100705,100925,101040,101228,101729,101834,101928,102035,102129,102244,102337,102420,102535,102650,102943,103109,103319,103413,103528,103624
25,MX4041-2,,094210,094514,094546,094702,094922,095110,095218,095355,095532,095751,100308,100402,100550,100716,100810,100947,101040,101134,101228,101405,101719,101845,102150,102327,102442,102640
26,MW5264-0,095929,100119,100413,100528,100612,100842,101040,101134,101322,101448,101823,102327,102420,102535,102701,102755,102900,103047,103131,103203,103340,103646,103855,104042,104125,104231,104410
27,MW5112-0,100130,101344,101729,101855,102035,102244,102420,102503,102650,102839,103047,103624,103718,103822,103948,104042,104147,104359,104443,104609,104725,105008,105145,105355,105521,105626,105753
28,MX4338-2,100340,100727,100936,101051,101124,101437,101635,101740,101906,102046,102442,103004,103058,103203,103329,103423,103550,103812,103855,103938,104042,104421,104526,104714,104809,104925,105019
29,MX4365-2,,102442,102806,102922,103015,103257,103434,103550,103729,103927,104325,104841,104957,105102,105334,105438,105616,105710,105804,105910,110015,110340,110446,110717,110822,110948,111125
30,MX4383-2,103340,103750,104125,104147,104304,104526,104652,104746,104936,105135,105344,105953,110109,110235,110402,110507,110623,110800,110854,111021,111136,111525,111734,111911,112015,112142,112246
31,MX4551-1,104620,111303,111651,111734,111911,112152,112257,112413,112550,112705,113040,113541,113646,113803,113939,114035,114222,114327,114411,114453,114609,114912,115017,115259,115403,115529,115740
32,MW5537-0,104914,105218,105616,105732,105910,110119,110307,110518,110749,110959,111409,111932,112026,112152,112340,112434,112601,112705,112748,112904,113008,113343,113520,113707,113835,114002,114212
33,MX4388-2,105804,110004,110246,110402,110446,110727,110749,110854,111031,111209,111420,112037,112142,112308,112424,112539,112705,112842,112925,113102,113228,113531,113635,113846,114035,114128,114411
34,MX4041-3,111242,120813,,,,121522,121804,121910,122108,122234,122432,123016,123121,123301,123510,123604,123730,123928,124011,124054,124209,124524,124711,124921,125047,125203,125412
35,MX4535-2,112048,112224,112424,112528,112601,112810,113008,113102,113249,113458,113646,114150,114255,114411,114536,114630,114807,114902,114945,115006,115100,115435,115529,115718,115834,115916,115949
36,MX3651-2,113008,113217,113509,113624,113752,114002,114045,114139,114316,114515,114713,115216,115320,115435,115603,115657,115834,120010,120104,120240,120355,120658,120834,121115,121231,121335,121501
37,MW5346-1,113707,114013,114338,114432,114515,114756,114934,115028,115226,115331,115551,120053,120158,120302,120406,120500,120626,120752,120834,120917,121022,121346,121450,121710,121804,121920,122108
38,MS2259-2,114316,114829,115111,115154,115331,115540,115708,115751,115938,120136,120355,120917,121032,121148,121324,121429,121605,121720,121804,121837,121953,122317,122504,,122901,123005,123059
39,MX4021-2,115424,115751,120053,120158,120230,120417,120615,120709,120928,121032,121407,121920,122014,122129,122234,122327,122453,122630,122713,122850,123005,123333,123542,123730,123845,124000,124043
40,MW5264-1,121407,121837,122212,122255,122338,122630,122723,122807,123016,123301,123448,124033,124126,124231,124357,124451,124639,124848,124931,125025,125140,125455,125611,125902,130007,130134,130343
41,MX4338-3,122557,122818,123153,123301,123355,123657,123856,124000,124126,124303,124513,125047,125140,125246,125434,125517,125704,125820,125852,125935,130051,130415,130602,130750,130907,131023,131328
42,MX4365-3,,123751,124137,124231,124346,124545,124711,124816,125004,125140,125538,130112,130227,130404,130541,130646,130803,130929,131001,131149,131256,131620,131746,132007,132122,132249,132321
43,MW5112-1,124513,124859,125236,125351,125445,125747,125945,130040,130206,130353,130803,131317,131432,131548,131714,131829,132007,132111,132206,132249,132353,132728,132856,133116,133315,133421,133504
44,MX4551-2,124859,131106,131317,131443,131526,131808,132007,132111,132249,132426,132845,133359,133515,133631,133746,133851,134007,134111,134154,134330,134435,134821,135019,135219,135356,135512,135606
45,MX4388-3,125506,125830,130029,130112,130134,130415,130602,130656,130857,131149,131411,131934,132039,132154,132310,132426,132613,132802,132824,132845,133000,133338,133525,133703,133756,133913,134017
46,MX4535-3,131505,132101,132415,132508,132540,132845,132950,133033,133211,133431,133641,134154,134248,134352,134507,134601,134716,134831,134925,135051,135219,135544,135700,135838,135921,140026,140152
47,MS2259-3,132404,134028,134446,134457,134622,134957,135101,135241,135428,135544,135943,140602,140717,140856,141032,141126,141315,141453,141547,141702,141828,142227,142415,142656,142738,142854,143052
48,MX3651-3,132602,,133338,133359,133442,133724,133913,134007,134143,134330,134716,135208,135313,135439,135606,135710,135848,140004,140058,140214,140341,140706,140906,141032,141137,141243,141349
49,MX4021-3,134612,134946,135241,135428,135450,135649,135815,135910,140036,140152,140540,141104,141211,141326,141443,141547,141735,141840,141912,142049,142154,142458,142634,142854,142958,143052,143241
50,MX4383-3,135743,140906,141211,141232,141349,141713,141902,141956,142133,142415,142623,143230,143346,143439,143544,143659,143825,143931,144017,144132,144310,144718,144856,145106,145232,145421,145609
51,MX4041-4,135815,140058,140435,140540,140656,141022,141232,141338,141537,141818,142216,142811,142926,143102,143346,143512,143710,143859,143942,144121,144238,144624,144824,145055,145221,145411,145559
52,MW5264-2,141338,141702,142039,142216,142248,142623,142821,142947,143113,143252,143648,144227,144343,144509,144646,144751,144939,145033,145127,145232,145421,145808,150007,150207,150312,150416,150604
53,MX4338-4,141630,,142811,142926,142958,143252,143439,143544,143721,143910,144259,144751,144846,145001,145138,145221,145432,145559,145642,145808,145924,150250,150427,150626,150731,150857,151012
54,MX4365-4,,143439,143804,143931,144027,144520,144729,144835,145001,145127,145537,150101,150218,150406,150532,150604,150752,150918,151001,151117,151245,151613,151729,151959,152104,152231,152451
55,MX4388-4,144248,144552,144846,144950,145055,145349,145516,145747,145945,150218,150553,151128,151224,151340,151539,151635,151823,151959,152042,152220,152335,152649,152825,152953,153057,153204,153435
56,MW5112-2,145934,150333,150720,150907,150950,151256,151424,151603,151801,152021,152440,153025,153141,153309,153435,153539,153727,153852,153935,154102,154217,154458,154707,154857,155001,155106,155557
57,MX4535-4,150709,150846,151128,151235,151307,151603,151729,151906,152031,152220,152451,153108,153237,153413,153550,153705,153925,154040,154123,154156,154311,154645,154835,155033,155138,155243,155755
58,MX3651-4,,152010,152325,152440,152534,152953,153141,153330,153539,153727,153925,154458,154613,154739,154907,155023,155232,155338,155421,155504,155619,155953,160152,160422,160537,160703,160957
59,MS2259-4,152804,153047,153119,153539,153622,153925,154040,154134,154343,154541,155001,155453,155557,155734,155921,155943,160058,160256,160339,160411,160516,160914,,161354,,161802,162303
60,MX4551-3,153247,153705,154029,154102,154156,154509,154645,154739,154929,155138,155410,155953,160047,160202,160350,160444,160620,160842,160925,160957,161112,161427,161542,161824,161917,162033,162502
61,MX4021-4,,154835,155127,155254,155348,155702,155911,160026,160213,160433,160852,161416,161531,161646,161802,161856,162043,162148,162231,162303,162419,162805,162954,163238,163343,163541,164032
62,MX4041-5,155723,160224,160433,160505,160559,160914,160957,161218,161416,161646,161917,162429,162544,162649,162838,163005,163152,163300,163343,163519,163635,164032,164148,164440,164545,164911,165402
