,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,MW5084-0,,,,,,,,,,,,070101,070112,070217,070354,070448,070531,070647,070751,070929,071127,071420,071607
1,MW4619-0,,,,,,,,070101,070636,070730,070824,070951,071106,071222,071420,071503,071557,071755,071859,072014,072234,072515,072619
2,MW4647-0,,,,,070101,070300,070542,070719,071942,072047,072140,072317,072504,072609,072756,072840,072945,073215,073320,073446,073550,073926,074114
3,MW5132-0,070101,071629,071932,072411,072619,072955,073204,073330,074625,074751,074856,075033,075209,075335,075533,075638,075742,075907,080024,080150,080348,080651,080806
4,MW4781-0,070332,,070647,071002,071232,071640,071849,072014,073049,073154,073237,073414,073550,073645,073833,073926,074020,074135,074218,074344,074542,074813,075000
5,MR7938-0,,,,,,,,072140,073215,073330,073414,073550,073656,073750,073905,073937,074042,074250,074406,074531,074751,075043,075126
6,MW4856-0,072515,,073017,073341,073635,073959,074146,074312,075324,075407,075501,075638,075814,075918,080107,080150,080316,080503,080618,080755,080945,081259,081446
7,MW5594-0,073822,074020,074301,074521,074824,074939,075137,075252,080107,080201,080255,080420,080525,080651,080829,080923,081017,081216,081320,081425,081541,081843,082031
8,MW4366-0,075324,075407,075555,075835,080035,080255,080607,080733,081739,081854,081937,082052,082156,082301,082520,082614,082718,082824,082928,083044,083148,083408,083533
9,MW5084-1,080945,081049,081259,081635,081843,082146,082405,082542,083555,083649,083732,083857,084014,084057,084224,084318,084413,084601,084705,084820,084946,085154,085320
10,MW4647-1,083857,084036,084245,084611,084831,084935,085205,085320,090345,090500,090605,090720,090857,091012,091210,091314,091419,091523,091649,091804,091940,092245,092435
11,MW5132-1,084014,085154,085540,085938,090126,090313,090615,090742,091743,091825,091940,092108,092234,092330,092508,092612,092727,092843,092958,093124,093323,093616,110634
12,MW4781-1,,090251,090511,090731,091001,091127,091440,091606,092551,092655,092749,092854,093020,093103,093240,093323,093428,093554,093709,093803,093857,094129,094327
13,MW4856-1,,091710,092003,092341,092602,,093052,093219,094201,094305,094348,094503,094618,094701,094806,094900,094953,095047,095152,095246,095352,095635,095729
14,MW5594-1,093009,093313,093522,093814,093950,094118,094420,094535,095507,095602,095646,095750,095905,095949,100053,100125,100230,100345,100500,100604,100709,100939,101105
15,MW4366-1,095413,095518,095718,100010,100230,100449,100709,100824,101722,101816,101910,102025,102140,102212,102338,102443,102537,102713,102817,102933,103109,103307,103435
16,MW5084-2,,103852,104144,104448,104657,104813,105054,105220,110123,110227,110320,110435,110551,110656,110822,110916,111020,111241,111357,111501,111607,111817,111954
17,MW4647-2,105956,110133,110435,110833,111114,111314,111545,111817,112843,112948,113041,113156,113333,113426,113603,113708,113823,113918,114033,114126,114356,114649,114754
18,MW4781-2,,,112517,112810,113031,113207,113405,113459,114419,114513,114556,114700,114815,114847,115034,115149,115243,115337,115441,115545,115712,115921,120119
19,MW4856-2,,114137,114252,114606,114815,114951,115200,115409,120716,120821,120925,121030,121134,121218,121322,121416,121510,121719,121813,121918,122118,122420,122557
20,MW5594-2,,120058,120402,120748,121019,121113,121427,121532,122410,122503,122557,122701,122755,122849,123005,123109,123213,123328,123432,123540,123624,123823,123928
21,MW4366-2,121950,122107,122254,122535,122755,122932,123256,123515,124345,124417,124511,124608,124714,124746,124852,125101,125206,125355,125459,125542,125647,125928,130158
22,MW4781-3,,,,,,,,,,,,,,,,,,,,,122420,135916,140104
23,MW5084-3,123939,124126,124417,124630,124830,124945,125310,125448,130335,130440,130522,130632,130758,130830,131100,131154,131248,131425,131546,131629,131723,131955,132038
24,MW4647-3,,125917,130158,130559,130747,130935,131248,131425,132341,132435,132540,132644,132810,132927,133136,133231,133346,133501,133609,133725,133808,134102,134219
25,MW4856-3,133303,,133903,134146,134355,134626,134950,135315,140345,140450,140536,140652,140808,140852,141050,141206,141300,141427,141531,141625,141856,142126,142335
26,MW5594-3,135513,135656,135855,140241,140450,140609,140913,141249,142137,142241,142335,142450,142606,142649,142804,142848,142952,143202,143307,143403,143553,143812,144010
27,MW4366-3,141823,141917,142313,142616,142858,143108,143435,143625,144756,144852,144946,145102,145228,145333,145531,145636,145740,145844,145949,150105,150159,150439,150555
28,MW5084-4,144104,144345,144651,145008,145145,145300,145603,145751,150753,150836,150919,151045,151212,151255,151420,151525,151640,151806,151910,152004,152047,152338,152454
29,MW4781-4,,151200,151327,151546,151806,152004,152151,152306,153309,153341,153424,153552,153657,153750,153905,153948,154052,154218,154334,154417,154548,154725,154841
30,MW4619-1,172125,152735,152924,153248,153456,153635,153905,154042,155007,155101,155155,155238,155404,155436,155551,155635,155729,155928,160023,160128,160326,160535,175855
31,MW4856-4,,154229,154334,154746,155040,155155,155425,155624,160535,160629,160723,160817,160910,160954,161152,161246,161352,161528,161633,161748,161842,162050,162205
32,MW4229-0,154355,161424,161705,162018,162331,162446,162759,162925,164109,164213,164317,164432,164558,164652,164807,164911,165015,165224,165339,165505,165735,170040,170227
33,MW5594-4,155529,155707,155855,160138,160305,160452,160817,161004,162342,162435,162529,162633,162809,162903,163039,163133,163237,163331,163436,163542,163708,163928,164024
34,MW4366-4,162726,162957,163248,163447,163719,163939,164152,164317,165130,165224,165317,165411,165505,165548,165703,165746,165839,170029,170133,170216,170342,170659,170803
35,MW4781-5,,,170836,,171518,171550,171800,171926,172939,173011,173054,173148,173252,173356,173547,173631,173713,173850,173954,174109,174203,174403,174507
36,MW4856-5,,173901,174152,174507,174705,174935,175101,175216,180158,180302,180356,180501,180606,180721,180940,181034,181127,181221,181336,181429,181544,181847,182035
37,MW5594-5,175905,180158,180523,180836,181055,181314,181555,181721,182557,182630,182713,182830,182935,183050,183205,183258,183353,183436,183605,183648,183753,184045,184315
38,MW4366-5,181253,181314,181555,181857,182046,182212,182504,182640,183519,183544,183627,183720,183814,183918,184118,184211,184305,184430,184547,184619,184745,185027,185214
39,MW4229-1,183143,183731,183950,184243,184513,184640,185005,185142,190335,190450,190558,190725,190903,191030,191300,191416,191556,191743,191920,192035,192151,192453,192651
40,MW5084-5,,,190853,191250,191459,191607,191837,192025,192932,193004,193057,193213,193318,193401,193527,193634,193728,193832,193926,194041,194146,194416,194510
41,MW4781-6,,,193433,193634,193926,194135,194355,194510,195335,195450,195534,195627,195732,195836,200002,200107,200211,200305,200420,200524,200612,200846,200940
42,MW4619-2,,195209,195346,195627,195825,195941,200200,200316,201105,201211,201254,,201442,201536,201726,201820,201903,202018,202112,202155,202249,202520,202658
43,MW4856-6,,201359,201504,201736,201957,202217,202321,202416,203335,203418,203501,203555,203700,203743,203858,203941,204024,204118,204232,204337,204524,204712,204910
44,MW4366-6,204003,204056,204254,204546,204723,204806,205057,205213,210113,210145,210228,210334,210450,210522,210627,210721,210753,210951,211056,211140,211319,211551,211728
45,MW5084-6,210218,210345,210616,210951,211117,211246,211540,211656,212640,212734,212827,212921,213047,213130,213235,213307,213411,213526,213632,213736,213923,214144,214310
46,MW4781-7,,,212943,213235,213526,213757,214039,214155,215043,215137,215221,215325,215441,215534,215640,215712,215755,215921,220025,220108,220202,220443,220623
47,MW4619-3,,214855,215104,215545,215618,215849,,220058,221134,221238,221321,221414,221519,221551,221718,221800,221844,222010,222115,222208,222407,222659,222826
48,MW4856-7,,,221112,221529,221656,221927,222021,222241,223222,223316,223409,223452,223620,223714,223840,223912,224006,224110,224203,224246,224446,224655,224759
49,MW4366-7,223746,223807,224006,224308,224435,224612,224853,225008,225947,230020,230102,230145,230300,230354,230542,230636,230708,230813,230907,231000,231105,,
50,MW5084-7,225937,230102,230333,230647,230845,230950,231209,,,,,,,,,,,,,,,,
