,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
54,MX1105-3,,150324,150503,150546,150630,150702,150758,150831,150915,151138,151233,151411,151541,151658,152036,152231,152516,152632,152748,153159,153338,153506,153741,154014,154154,154249,154743,155356,155555,155955,160111,160229,160451,160747,160926,161137,161727
55,MZ3556-3,151400,151457,151614,151647,151709,151814,151836,151919,151952,152120,152231,152348,152516,152621,153032,153148,153422,153550,153730,154132,154300,154416,154710,154850,155027,155122,155555,160006,160324,160843,161010,161243,161516,161905,162021,162159,162739
56,MZ4072-3,152538,152916,153104,153137,153159,153306,153327,153411,153506,153646,153752,153941,154227,154427,154754,154901,155122,155240,155450,155850,160049,160206,160418,160713,160926,161010,161516,161916,162210,162739,162846,163057,163301,163608,163713,163904,164245
57,MZ3559-3,154132,154511,154721,154817,154901,154933,154955,155038,155122,155356,155523,155650,155911,160006,160240,160345,160607,160713,160926,161232,161337,161432,161643,161854,162032,162116,162600,162941,163334,163854,164033,164256,164436,164742,164858,164942,165321
58,MZ3978-3,155806,160049,160240,160334,160418,160524,160546,160702,160821,161043,161148,161410,161621,161832,162254,162422,162835,162952,163131,163535,163640,163810,164011,164212,164339,164436,164909,165259,165848,170406,170556,170713,170913,171504,171622,171750,172108
59,MZ3734-3,161548,161759,161926,162021,162043,162148,162210,162305,162411,162600,162728,162919,163035,163131,163440,163702,163948,164044,164256,164636,164730,164847,165131,165310,165437,165510,165942,170523,170913,171537,171728,171917,172057,172343,172501,172546,173240
60,MW3496-3,162443,162716,162846,162919,163002,163057,163131,163216,163312,163440,163546,163713,163854,163948,164328,164447,164709,164814,165047,165405,165521,165627,165815,165953,170143,170237,170713,171559,172002,172713,172905,173123,173313,173759,173928,174057,175051
61,MZ4228-3,,163713,163915,163948,164011,164055,164116,164201,164245,164425,164541,164658,164953,165131,,,,170132,170332,170651,170807,170924,171147,171304,171431,171504,171951,172629,173026,173608,173726,173939,174140,174510,174710,174923,175728
62,MZ3825-4,163959,164201,164318,164350,164425,164508,164530,164625,164658,164847,165004,165120,165343,165543,165815,165942,170059,170153,170321,170523,170713,170756,171040,171231,171348,171431,171855,172439,172810,173346,173652,173928,174129,174510,174638,174912,175717
63,MX1435-0,164730,164742,164858,164931,164953,165120,165142,165227,165310,165448,165554,165754,170037,170237,170618,170818,171113,171242,171515,171750,171939,172024,172310,172501,172629,172713,173218,173641,174001,174554,174839,174945,175051,175558,175739,180000,180916
64,MZ3740-0,164814,165205,165332,165427,165459,165532,165616,165710,165743,165910,170037,170204,170429,170513,170818,171018,171304,171410,171537,171855,172035,172141,172450,172629,172820,172905,173408,173917,174310,174850,175101,175347,175547,175938,180200,180410,181021
65,MX1067-2,165120,170429,170545,170618,170640,170734,170829,170902,170956,171147,171231,171420,171655,171750,172152,172248,172501,172619,172748,173037,173156,173240,173513,173726,173906,173950,174426,174923,175230,180022,180222,180359,180610,180916,181032,181243,182011
66,MZ3956-2,165437,165659,165837,165921,165942,170015,170037,170121,170215,170355,170513,170734,171007,171051,171453,171633,171951,172057,172237,172607,172702,172748,172951,173206,173357,173419,173854,174321,174616,175145,175358,175558,175906,180305,180432,180632,181516
67,MX1213-3,170818,171420,171622,171706,171739,171812,171844,171917,172024,172214,172321,172523,172726,172951,173313,173440,173714,173821,174057,174459,174616,174806,174956,175156,175526,175621,180127,180421,180759,181538,181727,182011,182201,182539,182717,182941,183509
68,MX1197-4,172546,172713,172855,172951,173112,173134,173229,173335,173430,173619,173748,173939,174057,174202,174437,174616,174901,174956,175145,175504,175621,175801,180033,180200,180421,180516,180959,181443,181738,182201,182422,182611,182836,183141,183415,183627,184347
69,MW5936-2,,,,,,,,,,172737,172832,173037,173206,173513,173854,174046,174321,174426,174616,174934,175101,175156,175431,175621,175938,180033,180505,180821,181116,181833,182022,182233,182528,182919,183046,183213,184242
70,MX1105-4,172951,174108,174248,174321,174426,174459,174521,174616,174700,174901,174956,175123,175304,175409,175717,175833,180106,180200,180359,180737,180905,181043,181305,181454,181800,181833,182255,182506,182814,183119,183342,183617,183901,184219,184347,184547,185117
71,MW5966-4,173123,173324,173440,173535,173619,173748,173843,173939,174046,174237,174343,174510,174710,174850,175145,175230,175504,175610,175833,180359,180537,180643,180832,181021,181316,181410,181833,182106,182506,182814,183213,183426,183649,184029,184219,184453,185000
72,MX1084-4,174202,174923,175051,175145,175219,175252,175336,175420,175453,175644,175739,175906,180149,180316,180632,180821,181054,181200,181410,181800,181916,182011,182212,182350,182728,182803,183247,183542,183755,184347,184620,184822,185117,185455,185658,185931,190924
73,MZ3556-4,180610,180948,181138,181232,181254,181359,181421,181516,181622,181822,181916,182106,182339,182622,183003,183036,183331,183458,183850,184420,184609,184715,185033,185244,185636,185719,190154,190511,190924,191812,191939,192248,192425,192658,192814,192941,193416
74,MZ4072-4,181054,181516,181654,181800,181822,181916,181949,182033,182117,182255,182401,182611,182825,183036,183331,183437,183711,183817,184029,184504,184631,184749,185106,185255,185647,185741,190227,190522,190924,191823,192003,192248,192425,192658,192930,193153,193607
75,MZ3559-4,182455,182655,182825,182858,182930,183003,183025,183057,183141,183320,183415,183531,183700,183817,184029,184230,184504,184620,184906,185327,185603,185625,185814,185931,190322,190439,190902,191135,191325,192248,192520,192803,192941,193320,193448,193618,194058
76,MW4762-2,183520,184609,184749,184822,184844,184917,184949,185044,185127,185233,185349,185550,185730,185920,190249,190428,190701,190840,191113,191537,191655,191845,192151,192320,192625,192731,193214,193448,193822,194606,194828,195050,195218,195502,195629,195746,200243
77,MZ3978-4,183553,183850,184029,184102,184124,184219,184242,184314,184347,184536,184631,184844,185044,185200,185433,185625,185931,190036,190238,190755,190946,191252,191644,191918,192057,192108,192552,193025,193331,194153,194343,194500,194649,194839,194956,195101,195524
78,MZ3734-4,190416,190544,190711,190807,190840,190913,190957,191052,191124,191241,191347,191452,191633,191740,192014,192213,192509,192658,192836,193331,193448,193629,193833,194014,194226,194248,194806,195050,195251,200103,200221,200515,200559,200800,200927,201021,201359
79,MZ4228-4,192258,192331,192520,192552,192625,192647,192709,192803,192836,192941,193036,193203,193320,193416,193811,194025,194259,194427,194616,195028,195156,195313,195535,195724,195913,195957,200504,200927,201126,201810,201937,202116,202316,202704,202810,202905,203421
80,MZ3825-5,193025,193153,193331,193416,193437,193521,193544,193618,193651,193800,193906,194025,194226,194343,194627,194817,195101,195218,195451,195840,195946,200114,200359,200537,200811,200832,201253,201536,201853,202421,202632,202915,203148,203348,203434,203603,204130
81,MZ3740-1,193928,194058,194237,194309,194331,194438,194500,194543,194616,194733,194839,194945,195145,195240,195524,195640,195902,195957,200200,200504,200548,200632,200832,201010,201209,201242,201737,201959,202149,202654,202821,202937,203159,203550,203658,203920,204416
82,MW3496-4,,,,,,,,,,,,,,,,,,,,,,,,,,194131,194616,194901,195050,195902,200103,200305,200537,200800,200916,201021,201337
83,MZ3956-3,195039,195251,195419,195502,195546,195618,195651,195735,195808,195935,200041,200210,200432,200526,200927,201148,201420,201526,201726,202105,202200,202254,202454,202632,202843,202915,203348,203625,203814,204152,204310,204544,204733,205100,205205,205300,210006
84,MX1067-3,200727,200832,201010,201043,201104,201126,201159,201231,201304,201442,201526,201641,201916,201959,202254,202454,202737,202832,203010,203254,203410,203517,203709,203836,204003,204058,204544,204849,205049,205417,205533,205733,205933,210145,210313,210409,210853
85,MX1213-4,202010,202138,202305,202348,202410,202443,202515,202559,202632,202821,202926,203054,203326,203444,203741,203942,204226,204332,204555,204922,205016,205122,205311,205427,205555,205700,210145,210514,210714,211115,211242,211558,211737,211948,212104,212159,212601
86,MX1197-5,,,203625,203658,203731,203752,203814,,204014,204025,204119,204248,204438,204606,204911,205111,205344,205449,205700,205922,210028,210145,210335,210525,210652,210726,211209,211536,211727,212221,212327,212601,212717,212930,213046,213203,213816
87,MX1105-5,204152,205300,205417,205449,205511,205544,205606,205700,205733,205839,205933,210050,210302,210409,210703,210758,211031,211209,211452,211748,211915,212010,212148,212316,212455,212539,213014,213236,213425,213911,214038,214205,214438,214735,214902,214957,215607
88,MW5966-5,,,204427,204500,204511,204606,204628,204700,204722,204838,204922,205038,205238,205344,205711,205827,210101,210156,210335,210630,210737,210842,211020,211209,211358,211503,211915,212148,212316,212612,212751,213003,213203,213458,213616,213753,214249
89,MZ3556-5,210207,210357,210536,210609,210630,210652,210714,210758,210842,210947,211104,211242,211420,211525,211843,212054,212327,212455,212729,213035,213141,213225,213425,213552,213753,213849,214322,214628,214807,215419,215546,215807,220050,220229,220356,220451,220839
90,MZ4072-5,210915,211503,211643,211727,211810,211854,211915,211959,212032,212148,212254,212411,212601,212729,213035,213214,213436,213542,213721,214100,214143,214249,214438,214617,214807,214829,215313,215629,215818,220534,220650,220828,221019,221431,221537,221653,222234
91,MZ3559-5,212400,212506,212645,212717,212803,212835,212908,212941,213014,213108,213214,213320,213447,213637,213944,214121,214354,214449,214651,214924,215019,215124,215324,215513,215745,215839,220356,220639,220818,221631,221800,222024,222151,222551,222707,222813,223354
92,MZ3978-5,213710,213827,213932,214005,214027,214110,214143,214216,214249,214405,214511,214640,214840,215041,215313,215430,215702,215818,215955,220334,220428,220523,220745,220936,221147,221253,221727,222034,222329,223332,223521,223626,223753,224142,224300,224437,224710
93,MZ3734-5,215230,215335,215502,215524,215546,215618,215640,215712,215745,215901,220017,220133,220407,220512,220756,220925,221158,221304,221526,221811,221907,222002,222118,222307,222446,222529,223035,223426,223626,224815,224920,225037,225216,225426,225554,225637,225942
94,MW3496-5,220217,220418,220545,220607,220639,220734,220756,220912,220936,221103,221221,221348,221537,221631,222002,222045,222307,222435,222646,222951,223046,223140,223343,223553,223720,223815,224249,224626,224815,225554,225732,225859,230132,230416,230521,230732,231027
95,MZ4228-5,221453,221526,221642,221715,221727,221811,221832,221917,221939,222045,222151,222256,222446,222540,222813,223002,223237,223321,223448,223731,223836,223931,224214,224332,224459,224542,225015,225226,225416,230311,230427,230627,230743,231027,231134,231356,231555
96,MZ3825-6,222635,222857,223024,223107,223129,223203,223237,223310,223343,223437,223532,223648,223920,223952,224321,224448,224604,224659,224920,225226,225354,225459,225637,225815,225931,230016,230427,230827,231016,231617,231734,231839,232040,232314,232419,232546,
97,MX1213-5,223259,223941,224109,224131,224152,224238,224311,224354,224416,224532,224637,224753,224953,225109,225437,225616,225837,225942,230154,230416,230511,230554,230732,230838,230954,231027,231501,231818,232007,232524,232702,,,,,,
98,MW3204-0,224542,224615,224742,224826,224847,224931,225004,225048,225131,225237,225405,225532,225721,225848,230143,230333,230605,230649,230838,231156,231302,231429,231617,231745,231912,232007,232452,,,,,,,,,,
99,MX1197-6,225237,225300,225416,225448,225510,225543,225616,225648,225721,225837,225942,230038,230300,230354,230616,230721,231005,231111,231302,231617,231712,231756,231934,232040,232146,232219,232641,,,,,,,,,,
100,MW5966-6,230710,230816,230943,231016,231038,231111,231134,231206,231251,231345,231450,231606,231818,231912,232157,232230,232441,232535,232735,,,,,,,,,,,,,,,,,,
101,MX1105-6,231134,232018,232124,232157,232219,232241,232314,232346,232419,232535,232641,,,,,,,,,,,,,,,,,,,,,,,,,,
102,MZ3556-6,232746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
