,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3825-0,,,,,,,,,,,,,,,,,,,,,,,,,,070100,070111,070205,070248,070343,070448,070543,070604,070637,070731,070803,070929,071012
1,MZ3559-0,,,,,,,,,,,,070100,070154,070248,070416,070510,070604,070752,070846,071012,071106,071139,071305,071431,071724,072005,072152,072256,072403,072456,072611,072705,072759,072821,072843,072915,073041,073124
2,MX1135-0,,,,070100,070405,070720,070835,070940,071117,071326,071442,071954,072048,072152,072307,072413,072507,072716,072821,072926,073145,073207,073239,073405,073718,073905,074103,074207,074322,074427,074532,074625,074719,074741,074813,074846,075001,075055
3,MZ3987-0,070100,071211,071453,071608,071806,072109,072256,072424,072622,072937,073113,073707,073833,073937,074124,074228,074333,074543,074647,074751,074940,075023,075107,075243,075546,075711,075848,075952,080119,080201,080317,080349,080443,080505,080558,080631,080808,080854
4,MZ4072-0,072654,072915,073156,073312,073718,073948,074207,074301,074500,074813,074950,075441,075535,075639,075805,075910,075952,080256,080349,080505,080558,080620,080714,080832,081157,081345,081542,081647,081802,081929,082035,082108,082201,082223,082306,082327,082504,082547
5,MW5853-0,074322,074625,074751,074940,075107,075503,075607,075722,075942,080245,080422,080948,081041,081146,081334,081500,081553,081846,081939,082057,082150,082233,082306,082432,082745,083017,083237,083354,083520,083709,083824,083917,084011,084032,084137,084220,084335,084430
6,MZ3556-0,080223,080411,080558,080757,080937,081251,081406,081521,081802,081950,082057,082557,082651,082756,082923,083028,083132,083405,083458,083626,083741,083824,083917,084043,084419,084534,084754,084859,085003,085046,085151,085235,085318,085339,085443,085505,085632,085726
7,MZ4228-0,081647,081846,082201,082410,082651,082923,083028,083143,083354,083605,083719,084209,084335,084419,084556,084711,084805,085036,085118,085245,085350,085433,085454,085632,085904,090019,090239,090343,090500,090615,090731,090824,090907,090951,091045,091055,091211,091305
8,MZ3825-1,083531,083626,083845,084043,084242,084545,084617,084711,084931,085224,085350,085832,085936,090052,090228,090311,090406,090615,090720,090824,090940,091012,091045,091138,091431,091630,091911,092016,092120,092340,092435,092507,092550,092633,092716,092727,092854,092937
9,MX1213-0,084942,085003,085235,085411,085748,090113,090322,090500,090615,090907,091023,091535,091640,091745,091922,092037,092131,092340,092445,092550,092738,092821,092854,092958,093333,093427,093722,093805,093858,093930,094024,094056,094129,094150,094244,094305,094421,094515
10,MZ3559-1,085715,090030,090207,090406,090500,090824,090951,091149,091348,091702,091839,092340,092445,092539,092705,092821,092926,093146,093250,093427,093449,093510,093649,093754,094118,094316,094526,094609,094652,094851,094945,095028,095049,095111,095143,095215,095330,095403
11,MX1135-1,091211,091337,091630,091922,092203,092507,092727,092843,093030,093344,093521,094024,094129,094233,094348,094504,094620,094829,094934,095038,095132,095226,095330,095507,095800,095937,100229,100323,100407,100439,100555,100627,100710,100731,100825,100847,101002,101045
12,MZ3987-1,091337,092705,092926,093052,093416,093711,093930,094046,094233,094421,094547,095049,095205,095320,095435,095529,095624,095844,095948,100136,100219,100302,100323,100439,100731,100847,101117,101212,101327,101421,101536,101619,101652,101735,101828,101850,102005,102120
13,MW5943-0,093510,093754,094024,094201,094443,094724,094934,095111,095309,095446,095603,100103,100147,100251,100439,100533,100627,100908,101013,101200,101338,101410,101504,101608,101954,102120,102402,102507,102600,102748,102854,102926,103020,103030,103124,103146,103250,103333
14,MZ4072-1,094620,094955,095248,095424,095656,095927,100147,100302,100407,100638,100804,101255,101359,101453,101619,101724,101807,102048,102131,102235,102329,102402,102517,102643,103030,103229,103427,103542,103708,103740,103928,103939,104011,104054,104148,104210,104315,104358
15,MW5853-1,095205,101245,101443,101652,101954,102318,102550,102726,103009,103333,103510,104022,104116,104232,104420,104524,104629,104829,104922,105027,105121,105205,105323,105440,105753,105941,110224,110329,110424,110633,110727,110810,110833,110854,110948,111009,111126,111148
16,MP6025-0,100010,100208,100429,100710,101045,101338,101558,101713,101911,102329,102456,103020,103124,103240,103405,103521,103646,103928,104000,104105,104159,104243,104358,104514,104829,104944,105240,105335,105429,105512,105627,105659,105753,105815,105858,105930,110035,110118
17,MW5936-0,102351,102600,102748,102958,103207,103521,103625,103740,104000,104210,104326,104850,105006,105110,105251,105346,105440,105815,105909,110024,110213,110256,110339,110445,111020,111232,111419,111545,111701,111816,111921,112004,112026,112048,112141,112203,112308,112403
18,MZ4228-1,103240,103625,103928,104105,104442,104745,104829,105006,105229,105501,105606,110129,110235,110350,110528,110643,110749,110937,111042,111210,111326,111409,111452,111607,111910,112120,112425,112529,112634,112749,112854,112948,113031,113052,113135,113157,113313,113418
19,MZ3556-1,104756,105121,105251,105523,105732,110224,110434,110611,110810,111114,111232,111805,111921,112026,112203,112308,112403,112655,112749,112905,113020,113052,113135,113252,113606,113753,113908,114036,114151,114320,114426,114509,114541,114603,114656,114728,114847,114930
20,MX1213-1,111221,111232,111452,111617,111837,112203,112425,112551,112843,113135,113303,113815,113858,114025,114226,114332,114448,114645,114803,114940,115045,115128,115212,115317,115610,115757,120006,120110,120227,120426,120602,120635,120656,120717,120813,120835,121001,121054
21,MZ3825-2,113230,113356,113606,113721,114141,114603,114836,114930,115045,115244,115349,115829,115923,120027,120216,120321,120415,120602,120656,120835,120929,121001,121105,121223,121525,121755,122015,122119,122227,122405,122510,122604,122636,122647,122730,122803,122857,122951
22,MW5943-1,115317,115526,115703,115912,120132,120415,120645,120750,120950,121255,121504,121954,122058,122227,122344,122449,122553,122814,122918,123055,123159,123253,123408,123513,123806,123943,124238,124416,124520,124708,124824,124908,124951,125002,125055,125117,125233,125316
23,MX1135-2,121410,121608,121921,122119,122449,122814,123044,123149,123336,123556,123921,124427,124541,124719,124857,125002,125117,125305,125420,125557,125746,125840,130016,130131,130446,130612,130857,131013,131200,131244,131410,131442,131514,131546,131640,131701,131827,131910
24,MZ4072-2,123755,124238,124448,124624,124846,125200,125316,125431,125620,125850,130142,130644,130750,130908,131034,131149,131255,131514,131619,131755,131849,131921,132059,132152,132448,132718,132919,133034,133149,133339,133454,133537,133620,133642,133736,133757,133934,134017
25,MW5936-1,,,,,130847,131149,131305,131359,131536,131723,131838,132344,132448,132552,132729,132836,132919,133149,133246,133422,133537,133610,133631,133736,134205,134405,134636,134836,134951,135117,135244,135327,135349,135410,135453,135525,135630,135713
26,MZ3556-2,131932,132321,132552,132750,132951,133401,133505,133610,133747,133955,134110,134625,134730,134846,135012,135127,135255,135504,135609,135724,135933,140016,140059,140204,140511,140648,140837,140931,141058,141228,141355,141448,141521,141542,141636,141657,141824,141929
27,MZ4228-2,134142,134427,134614,134803,134908,135212,135453,135630,135756,140038,140204,140648,140753,140920,141119,141228,141333,141647,141813,141929,142148,142234,142318,142424,142811,142959,143221,143325,143440,143555,143721,143753,143825,143847,143930,143951,144057,144150
28,MZ3825-3,140238,140321,140554,140742,140848,141141,141322,141448,141657,141929,142033,142550,142644,142800,142937,143053,143210,143429,143534,143659,143847,144002,144107,144244,144630,144839,145111,145216,145343,145708,145823,145906,145927,150012,150105,150137,150244,150327
29,MX1213-2,141636,142446,142716,142948,143210,143555,143804,143930,144150,144411,144515,145038,145143,145248,145427,145531,145646,145834,145949,150148,150317,150349,150515,150630,150943,151131,151355,151542,152035,152537,152703,152746,152840,152901,152944,153006,153132,153236
30,MZ3559-2,142424,144902,145111,145343,145740,150159,150317,150432,150713,151059,151416,152024,152150,152306,152537,152631,152818,153017,153236,153435,153635,153718,153855,154044,154408,154545,154710,154817,155025,155455,155612,155706,155727,155811,155916,155959,160115,160212
31,MX1135-3,150504,150745,151026,151310,151521,151802,151919,152035,152223,152526,152703,153204,153319,153435,153614,153729,153855,154148,154303,154534,154638,154710,154817,154943,155307,155444,155633,155738,160306,160641,160757,160830,160913,160956,161028,161100,161216,161309
32,MZ4072-3,150630,152056,152306,152443,152808,153204,153319,153413,153614,153822,153959,154512,154606,154721,154921,155047,155130,155423,155527,155727,155906,155949,160126,160233,160652,160924,161143,161237,161637,162013,162200,162245,162306,162328,162400,162443,162620,162724
33,MW5853-2,154743,155036,155256,155444,155749,160104,160255,160410,160609,160924,161111,161637,161742,161846,162035,162200,162306,162548,162703,162829,162923,163016,163121,163237,163625,163813,164003,164107,164400,164713,164818,164851,164923,164944,165016,165038,165153,165258
34,MZ3556-3,155811,160924,161216,161414,161720,162056,162200,162306,162537,162840,162955,163510,163614,163719,163908,164024,164139,164410,164525,164702,164808,164851,164955,165131,165445,165634,165927,170031,170157,170441,170607,170650,170711,170743,170816,170838,171004,171036
35,MZ4228-3,162139,162516,162735,162933,163216,163521,163719,163813,164014,164306,164442,164955,165059,165153,165341,165456,165602,165800,165844,170031,170219,170302,170430,170545,170910,171047,171300,171438,171553,171802,171928,172033,172127,172210,172304,172326,172431,172535
36,MW5936-2,163614,164129,164338,164536,164745,165059,165204,165341,165528,165800,165916,170441,170534,170701,170859,170953,171119,171322,171438,171647,171740,171834,172011,172127,172441,172640,172923,173028,173143,173320,173414,173457,173529,173540,173614,173635,173739,173826
37,MZ3825-4,163625,165717,170021,170157,170451,170910,171015,171130,171405,171708,171834,172315,172431,172546,172745,172850,172945,173205,173309,173435,173603,173635,173812,173938,174336,174512,174722,174828,174933,175048,175236,175319,175341,175402,175445,175528,175634,175717
38,MX1213-3,165539,171614,171928,172105,172409,172723,172945,173100,173215,173403,173508,174022,174138,174253,174408,174512,174628,174839,174944,175120,175215,175247,175424,175602,175938,180220,180347,180451,180617,180805,180931,181014,181036,181108,181140,181214,181340,181422
39,MZ3559-3,173100,173718,174044,174242,174628,175005,175236,175341,175645,180042,180230,180816,180921,181130,181329,181455,181621,181819,181923,182122,182215,182258,182424,182550,182906,183042,183356,183500,183615,183720,183846,183939,184003,184035,184056,184150,184315,184409
40,MZ4072-4,174325,181412,181704,181913,182028,182414,182655,182821,183104,183428,183605,184139,184254,184420,184556,184712,184807,185058,185153,185340,185423,185517,185622,185737,190101,190249,190427,190532,190626,190813,190929,191023,191117,191149,191221,191253,191419,191502
41,MX1135-4,175258,175550,175800,180010,180347,180556,180701,180859,181057,181340,181505,182028,182143,182247,182435,182539,182633,182821,182938,183125,183230,183324,183417,183605,183950,184128,184409,184524,184629,184712,184807,184900,184922,184954,185048,185130,185247,185330
42,MW5853-3,184911,185142,185319,185528,185654,190040,190134,190238,190510,190752,190929,191451,191555,191700,191826,191931,192035,192245,192350,192518,192622,192644,192821,192938,193302,193439,193648,193753,193919,194107,194201,194254,194316,194337,194421,194442,194608,194640
43,MZ3556-4,191002,191034,191242,191502,191805,192107,192256,192413,192633,192906,193032,193605,193659,193825,193951,194107,194212,194504,194618,194734,194943,195026,195130,195257,195632,195819,200101,200216,200309,200425,200508,200551,200623,200644,200717,200738,200844,200906
44,MZ4228-4,193500,193753,193940,194056,194305,194546,194651,194806,195004,195214,195329,195852,195956,200133,200309,200403,200508,200717,200821,201031,201125,201219,201323,201511,201836,201941,202223,202327,202442,202546,202651,202755,202817,202838,202910,202932,203047,203141
45,MZ3825-5,200457,200634,200855,201042,201251,201532,201638,201742,202002,202255,202619,203036,203130,203235,203412,203505,203620,203829,203944,204110,204249,204334,204459,204636,205002,205203,205401,205455,205610,205704,205758,205830,205851,205913,205956,210017,210122,210216
46,MX1135-5,,203631,203757,204006,204227,204532,204625,204719,204836,205013,205107,205621,205725,205830,205934,210050,210143,210342,210447,210613,210706,210800,210916,211032,211407,211522,211659,211803,211930,212014,212118,212201,212233,212254,212327,212359,212514,212557
47,MZ4072-5,205956,210205,210353,210519,210811,211104,211208,211313,211439,211659,211803,212316,212420,212535,212723,212806,212910,213151,213257,213444,213527,213610,213726,213840,214154,214330,214539,214643,214748,214903,215008,215051,215123,215144,215217,215249,215406,215438
48,MW5853-4,212431,212546,212806,213014,213235,213610,213758,213913,214049,214330,214445,214946,215040,215144,215311,215406,215459,215657,215823,215949,220104,220147,220323,220511,220741,220930,221045,221149,221254,221419,221513,221556,221628,221700,221743,221805,221909,221952
49,MZ4228-5,215051,215311,215542,215719,220010,220334,220417,220543,220658,220919,221045,221607,221722,221815,221930,222046,222129,222421,222525,222630,222735,222818,222839,222955,223237,223352,223551,223718,223811,223927,224032,224137,224159,224220,224252,224325,224441,224514
50,MZ3825-6,221941,222056,222327,222442,222608,222839,222912,223016,223121,223342,223446,223906,224011,224126,224252,224347,224441,224640,224734,224840,224944,225048,225203,225318,225621,225808,225923,230100,230215,230247,230330,230402,230434,230445,230517,230539,230643,230726
51,MX1135-6,,225506,225631,225808,225912,230215,230247,230341,230445,230705,230842,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MZ4072-6,225757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
