,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7488-0,,,,,,,,,,,070103,070503,070619,070735,070829,070924,071051,071439
1,AA7536-0,,,,,,,,,070103,,070735,071922,,,,,,073215
2,AA6952-0,,,,070103,,,,,,,082514,,083822,084013,084118,084213,084308,084729
3,AA7871-0,070103,070303,070619,070808,070946,071018,071218,071312,071356,071911,072143,073121,073342,073530,073646,073740,073856,074309
4,AA7101-0,,071522,,,072249,072310,072510,072615,072658,073121,073258,074656,074857,075056,075202,075308,075424,075752
5,AA7530-0,,,072816,073026,073142,073226,073403,073458,073603,074120,074436,075551,075824,075930,080046,080140,080307,080655
6,AA7842-0,091827,073636,074003,092438,092605,092700,092755,092900,092944,075224,093756,080644,095019,095219,095335,095441,081358,095913
7,AA7637-0,074508,074740,075046,075224,075329,075402,075446,075551,075636,080108,080246,081242,081514,081631,081736,081809,081936,082208
8,AA6482-0,075824,075941,080246,,,,080916,081021,081115,081704,081936,083359,083515,083717,083844,083928,084108,084519
9,AA7488-1,081704,081809,082146,082230,082346,082419,082514,082609,082653,083126,083359,084329,084540,084718,084824,084929,085056,085319
10,AA7536-1,083432,083833,084108,084235,084340,084424,084602,084645,084751,085203,085413,090330,090540,090719,090814,090847,090930,091711
11,AA7252-0,083800,084457,084803,,,,,,,,090202,091414,091638,091859,092005,092110,092227,092511
12,AA7871-1,085045,085308,085551,085635,085740,085813,090035,090118,090213,090646,090952,091848,092121,092216,092343,092449,092544,092922
13,AA7530-1,090613,090708,091036,091225,091331,091404,091458,091553,091638,092154,092427,093534,093807,094113,094229,094347,094526,094925
14,AA7101-1,,,,090624,090730,090825,091003,091058,091130,091553,091700,,,,,,093545,094102
15,AA7418-0,091047,091437,091754,091848,091954,092048,092143,092238,092321,092733,092911,094146,094358,094515,094620,094715,094831,095147
16,AA6952-1,100250,100649,100900,,,,,,101705,,102358,103410,,,,,091236,104821
17,AA7492-0,092638,092839,093207,093301,093418,093450,093556,093723,093756,094218,094453,095619,095757,095945,100101,100156,100301,100722
18,AA7637-1,093407,093534,093901,094102,094240,094302,094420,094526,094609,095125,095302,100312,100544,100700,100805,100900,101100,101513
19,AA7195-0,093807,094526,,,,,,,,,,,,,,,,102422
20,AA6482-1,,095252,095630,095808,,,,,100511,,,102632,103010,103304,103420,103548,103749,104305
21,AA7488-2,124955,,,,125839,125922,130007,130103,102549,130600,130904,104516,104653,104904,105020,105126,105304,133053
22,AA7536-2,102938,,,,103811,103906,104012,104106,104149,104809,105020,110010,110336,110516,110610,110654,110915,111415
23,AA7871-2,,105653,105936,110127,110231,110410,110559,110654,110759,111331,111626,112753,113003,113152,113257,113402,113518,113844
24,AA7418-1,110527,111044,111447,,,,,,112108,,,114127,114349,114549,114655,114750,114905,115148
25,AA7492-1,112203,112403,112658,112753,112920,113014,113141,113329,113413,114011,114305,115348,115610,115821,115926,120033,120200,120527
26,AA7101-2,113340,113456,113833,114044,114211,114243,114455,114634,114728,115242,115559,120610,120822,121043,121148,121220,121315,121558
27,AA7530-2,115231,115359,115654,115915,120022,120106,120233,120338,120411,120938,121148,122113,122345,122629,122745,122819,122914,123157
28,AA7637-2,120705,120822,121043,121231,121325,121409,121536,121620,121704,122102,122251,123429,123546,123736,123851,123924,124018,124228
29,AA6952-2,,123840,,,,,,,,,,,,,131115,131158,131304,131850
30,AA7536-3,130505,,131209,131358,131503,131557,131746,131840,131934,,132831,,134324,134512,134617,134723,134819,135218
31,AA7871-3,,132145,132547,132715,132842,132925,133147,133254,133337,133820,134219,135428,135713,135949,140055,140149,140307,140615
32,AA7101-3,,,134041,134219,134335,134429,134556,134756,134841,135651,140011,,141533,141754,141859,142016,142121,142447
33,AA7530-3,,,135512,135651,135840,135937,140033,140149,140307,140754,141048,142143,142426,142625,142741,142847,143025,143508
34,AA7637-3,,140436,140710,140816,140921,141005,141132,141249,141333,141910,142215,143446,143720,143900,143955,144111,144227,144637
35,AA6952-3,,142847,143225,143424,143540,143615,143720,143849,143922,144532,144731,145953,,150446,150551,150657,150824,151257
36,AA7488-3,144405,144543,144911,145133,145227,145311,145438,145605,145659,150225,150602,151625,151858,152047,152153,152247,152414,152850
37,AA7536-4,,,150309,150425,150540,150602,150729,150813,150908,,,,,,,,154508,154718
38,AA7871-4,152627,152912,153311,153417,153554,153659,153804,154119,154225,,155635,161243,161536,161725,161903,162008,162124,162452
39,AA7101-4,154058,154235,154635,,,155257,155352,155920,160109,,161515,,163405,163533,163649,163755,163945,164356
40,AA7252-1,154540,154635,154930,155057,155214,155246,155402,155941,160120,161304,161547,163055,163343,163543,163649,163755,163945,164356
41,AA7530-4,154803,155025,155352,155508,155624,155719,160014,160225,160311,161337,161609,163238,163522,163700,163807,163851,163956,164408
42,AA7418-2,160214,160451,160735,161042,161159,161243,161453,161736,161946,,,164335,,,,,,165807
43,AA7706-0,,,161620,161841,161957,162040,162241,162419,162452,163106,163438,164718,165002,165258,165414,165446,165603,165958
44,AA7637-4,,,,,,,,,,162631,162844,164513,164802,164930,165046,165152,165308,165732
45,AA6952-4,162811,,,,,,,,,,,170253,170623,170848,171004,171110,171236,172159
46,AA7195-1,163449,163945,164240,164513,164611,164718,165002,165130,165203,,170432,171449,,,172159,172220,172410,173012
47,AA7149-0,164229,,,,,,,,,171617,171922,173107,173403,173614,173730,173802,173908,174814
48,AA7488-4,164535,164729,165036,165225,165414,,,,,,171449,172705,173001,173202,173319,173424,173541,173908
49,AA7536-5,165926,190536,190820,191031,191158,191303,191504,191705,191749,172041,172443,173457,173741,194254,194348,194454,194559,194842
50,AA7492-2,170538,170743,171110,171236,171353,171522,171901,172136,172242,173001,173435,174624,174930,,175404,175509,175651,180157
51,AA6701-0,171439,171628,171933,172220,172336,172432,172559,172811,172917,173530,173802,175014,175308,175531,175702,175829,175956,180502
52,AA7252-2,,173319,173657,173857,174015,174049,174312,174512,174602,175331,,,,,,,182007,182406
53,AA7871-5,173552,173857,174249,174439,174624,174729,175014,175203,175246,175756,180051,181323,181607,181807,181912,182028,182144,182607
54,AA7706-1,,,,174206,174323,174355,174501,174751,174836,175509,175902,181123,181407,181607,181723,181807,181934,182607
55,AA7530-5,174249,174450,174857,175046,175152,175235,175520,175651,175745,180302,180618,181701,181956,182249,182355,182417,182545,183051
56,AA7101-5,174439,174708,175014,175225,175353,175425,175531,175702,175807,,,181901,,,,,,183252
57,AA7418-3,180102,,180556,180850,181007,181050,181250,181501,181545,,,,,,184545,184606,184755,185452
58,AA7637-5,,,,,,,,,,181607,181829,183230,183523,183724,183924,184040,184228,184755
59,AA7488-5,,211036,211320,185124,185219,185313,185441,185547,185652,190231,190557,191609,191843,192021,192136,192231,215119,220414
60,AA7149-1,185441,185652,185913,190051,190209,190241,190452,190630,190725,191241,191432,192603,192859,193122,193227,193311,193438,193840
61,AA7871-6,191609,191655,192158,192253,192436,192530,192720,192859,192943,193500,193746,194914,195146,195356,195517,195624,195813,200141
