,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,,,,070103,070235,070340,070446
1,MX3651-0,,,,,,,,,,,,,070103,070115,070202,070601,070705,070948,071253,071452,071619,071923,072017,072143
2,MS2259-0,,,,,,070103,070235,070413,070633,070738,070843,,,071231,071253,071703,071851,072205,072436,072633,072727,073029,073155,073344
3,MX4021-0,070103,070136,070235,070328,070424,070601,070905,070959,071053,071158,071253,071359,071514,071619,071703,072143,072259,072612,072842,073102,073229,073521,073625,073751
4,MX4041-0,071103,071325,071442,071525,071641,071840,072122,072248,072508,072612,072716,072759,072914,073019,073051,073510,073636,073845,074209,074418,074711,074942,075036,075236
5,MX4159-0,071525,071714,071808,071912,072100,072216,072540,072633,072853,073008,073112,073144,073250,073355,073416,073845,074011,074324,074638,074910,075108,075517,075643,075841
6,MX4338-0,072705,072842,072957,073102,073239,073459,073802,073845,074054,074158,074252,074346,074512,074606,074638,075057,075214,075506,075758,075957,080300,080448,080603,080740
7,MX4365-0,073751,073845,074000,074054,,074407,074732,074826,075057,075203,075258,075340,075456,075600,075654,080112,080238,080520,080910,080931,081057,081333,081459,081626
8,MX4383-0,074721,074826,074953,075119,075214,075434,075747,080018,080300,080405,080458,080552,080740,080837,080920,081344,081521,081752,082025,082227,082459,082730,082845,083002
9,MX4388-0,075914,080008,080101,080206,080354,080520,080848,081025,081250,081416,081521,081626,081752,081909,081952,082353,082510,082824,083234,083244,083517,083936,084051,084219
10,MX4535-1,080448,080603,080646,080751,080931,081140,081437,081626,081731,081825,081909,082014,082130,082237,082310,082741,082907,083223,083549,083622,083853,084155,084324,084450
11,MX3651-1,081658,081931,082036,082130,082259,082510,082845,083023,083255,083401,083517,083633,083904,084029,084123,084533,084710,085057,085413,085600,085715,090101,090217,090405
12,MS2259-1,082708,083106,083223,083350,,,084008,084051,084302,084429,084555,084742,,,085046,085445,085622,085924,,090646,090707,091148,091304,091514
13,MX4021-1,083644,084051,084208,084313,084522,084659,084931,085025,085257,085402,085456,085611,085737,085841,085935,090405,090530,090739,090950,091200,091514,091817,091932,092130
14,MX4041-1,084825,085057,085215,085330,085445,085715,090018,090217,090322,090437,090530,090646,090803,090918,091001,091431,091608,091806,092109,092141,092456,092705,092821,092947
15,MX4159-1,085715,085830,085924,090029,090206,090405,090646,090835,090939,091033,091148,091221,091359,091452,091546,091943,092109,092435,092759,093019,093303,093745,093849,094016
16,MX4338-1,085820,090416,090520,090613,090813,090918,091200,091253,091452,091608,091702,091755,091932,092036,092130,092529,092654,093008,093348,093525,093806,094237,094352,094540
17,MP6039-0,091001,091200,091315,091420,091640,,092109,092226,092518,092612,092705,092749,092936,093102,093123,093525,093640,094027,094247,094425,094645,095032,095158,095335
18,MX4365-1,091536,091744,091838,091943,092226,092330,092644,092821,092915,093041,093145,093231,093420,093525,093557,094027,094153,094457,094811,094906,095219,095710,095825,095941
19,MX4383-1,092705,092749,092832,092926,093145,093337,093651,093900,093954,094110,094215,094258,094425,094551,094623,095043,095209,095501,095742,095931,100225,100611,100727,100914
20,MX4388-1,093324,093525,093629,093734,093828,093954,094341,094436,094706,094822,094927,095021,095147,095251,095346,095825,095941,100308,100644,100831,101113,101416,101520,101646
21,MX4535-2,094048,094309,094341,094446,094634,094717,095053,095209,095302,095346,095451,095544,095732,095825,095848,100257,100435,100727,100936,101019,101250,101635,101740,101906
22,MX4551-0,095616,100025,100119,100225,100446,100601,100925,101051,101311,101416,101531,101625,101812,101939,102024,102431,102557,102817,103203,103340,103716,104231,104348,104526
23,MX3651-2,100203,100611,100705,100748,100925,101051,101354,101448,101657,101801,101906,102046,102212,102337,102420,102817,102943,103214,103506,103654,104031,104431,104537,104736
24,MS2259-2,101145,101603,101718,101834,102013,,102431,102557,102651,102755,102922,103015,103257,,103402,103759,103936,104231,104537,104714,104946,105354,105520,105812
25,MX4021-2,101740,102150,102244,102410,102640,102734,103037,103131,103340,103506,103622,103654,103820,103925,104031,104442,104620,104852,105144,105332,105635,105938,110104,110241
26,MX4041-2,102806,102943,103037,103214,103351,103506,103853,104031,104135,104242,104359,104504,104642,104747,104830,105239,105426,105718,110043,110230,110451,110815,110942,111119
27,MW5191-0,103120,104337,104421,104558,104736,104914,105134,105343,105448,105552,105646,105740,105855,110021,110115,110512,110628,110920,111235,111318,111559,112100,112205,112258
28,MW5346-0,103643,103737,103842,104020,104156,104359,104725,104820,105029,105123,105239,105332,105458,105603,105635,110043,110158,110523,110815,111003,111339,111851,112007,112143
