,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
27,AA7637-1,1,-1,1,1,1,1,1,1,1,1,-1,-1,5,2,1,-1,-1,-1
28,AA7405-2,1,-1,1,1,1,1,1,1,1,-1,-1,-1,5,2,1,-1,-1,-1
29,AA7536-2,,,,,,,,,,,-1,,,1,1,,,-1
30,MW4366-2,,,,1,1,1,1,1,1,-1,-1,-1,5,2,1,-1,-1,-1
31,AA7530-1,1,-1,1,1,1,1,1,1,1,1,1,-1,5,2,1,-1,-1,-1
32,AA6701-1,1,1,1,1,1,1,1,1,1,-1,-1,2,-1,2,1,-1,-1,-1
33,AA7842-2,,1,,,1,1,,,,-1,,-1,-1,,1,-1,-1,-1
34,AA7418-2,1,,,,,,,,,,,4,5,2,1,-1,-1,-1
35,AA7488-2,2,1,2,1,1,1,1,1,1,1,-1,-1,5,2,1,-1,-1,-1
36,MW4825-3,1,1,1,1,1,1,1,1,1,1,-1,2,-1,1,1,-1,-1,-1
37,AA7303-2,1,-1,1,1,1,1,1,1,1,,1,2,5,2,1,-1,-1,-1
38,AA7252-2,1,-1,1,1,1,1,1,1,1,-1,1,,5,2,1,-1,-1,-1
39,AA7536-3,3,1,1,1,1,1,1,1,1,-1,-1,-1,5,1,1,-1,-1,
40,AA7405-3,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1
41,AA7842-3,,1,1,1,1,1,-1,,,-1,,,,,1,-1,-1,-1
42,AA7418-3,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1,-1
43,AA7303-3,1,,1,1,1,1,1,1,1,1,2,1,2,1,1,-1,-1,-1
44,MW4825-4,1,-1,1,1,1,1,3,1,1,-1,-1,-1,2,1,1,-1,-1,-1
45,AA7405-4,1,1,1,1,1,1,1,1,1,-1,1,1,2,1,1,-1,-1,-1
46,MW4366-3,,-1,1,1,1,1,3,1,1,1,2,-1,1,1,1,-1,-1,-1
47,MW4798-0,1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,1,-1,-1,-1
48,AA7871-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
49,AA7842-4,,,,1,,,,,,1,-1,-1,3,1,1,-1,-1,-1
50,AA6952-2,,,,,,,,,,,,-1,1,1,,-1,-1,-1
51,AA7488-3,1,1,1,1,1,1,1,1,1,,,-1,2,1,1,-1,-1,-1
52,AA7303-4,1,,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,-1,-1
53,MW3204-0,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1
54,MW4825-5,1,-1,1,1,1,1,1,1,1,-1,1,1,4,1,1,-1,-1,-1
55,AA7252-3,,1,,,1,1,1,1,1,-1,,,,,,,,-1
56,AA7530-2,1,1,1,1,1,1,1,1,1,-1,-1,-1,5,1,1,-1,-1,-1
57,AA7637-2,1,-1,1,1,1,1,1,1,1,-1,-1,-1,4,1,1,-1,-1,-1
58,AA7405-5,,1,1,1,1,1,1,1,1,1,-1,-1,1,,,,,
59,MP6377-0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,,,
60,AA6952-3,1,,1,1,1,1,1,1,1,,1,,,,,,,
61,MW4366-4,1,1,1,1,1,1,1,1,1,1,-1,,,,,,,
62,MW4798-1,1,-1,1,1,1,1,1,1,1,,,,,,,,,
63,AA7871-2,1,1,1,1,1,1,1,1,,,,,,,,,,
