,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
11,MX4551-0,071031,071510,071639,071725,071820,072128,072343,072438,072618,072713,073104,073616,073711,073816,073944,074039,074217,074345,074418,074440,074620,074930,075131,075334,075514,075643,075739,075939,080058,080228,080418,080546,080916,081022,081258,081438,081544,081641,081915,082010,082128,082617,082810,083225,083618,083821,084003,084406,084535,084726
12,AA7920-0,071247,072533,072702,072757,072936,073201,073353,073554,073732,073911,074133,074631,074738,074846,075003,075109,075301,075356,075408,075441,075559,075939,080154,080311,080355,080513,080629,080832,080938,081237,081427,081555,081915,082021,082128,082258,082426,082533,082810,082916,082948,083404,083533,083906,084300,084513,084619,085001,085140,085353
13,MX4598-1,071842,072225,072523,072651,072746,073042,073258,073404,073554,073721,073922,074440,074620,074738,074846,074941,075131,075228,075301,075419,075537,075856,080025,080216,080322,080451,080546,080713,080832,081000,081225,081438,081736,081831,082106,082236,082404,082500,082701,082832,082916,083342,083521,083832,084109,084300,084501,085001,085118,085309
14,MX4614-0,,073236,092900,092923,093147,093220,093338,093637,074239,074323,074536,075047,075142,075239,095041,075503,075548,075739,075801,075823,075939,080311,080406,080618,080651,080758,080832,081022,081118,081831,082055,082225,082544,082628,082736,082832,082916,083032,083214,,083459,083832,084047,084333,104450,,085203,085702,085906,110151
15,AA7712-1,,074217,074503,074558,074738,074952,075058,075214,075408,075559,080014,080546,080713,080916,081033,081129,081321,081427,081511,081619,081758,082128,082320,082555,082701,082821,082905,083105,083225,083521,083713,083950,084311,084428,084703,084821,084939,085056,085331,085426,085543,090025,090228,090600,091028,091230,091732,092209,092338,092613
16,AA7559-0,074503,,080904,080949,081033,081343,081533,081641,081820,082044,082258,082843,082959,083117,,083342,083521,083737,083832,083917,084109,084439,084546,084714,084917,085033,,085056,,085747,090025,,090312,090430,090657,090837,090944,091134,091303,091421,091505,091912,092051,,092804,093018,093338,,093901,094105
17,AA7450-0,074654,074813,075153,075301,075356,075834,080025,080333,080535,080821,081033,081555,081714,081820,081948,082032,082201,082342,082438,082522,082701,083010,083203,083342,083448,083606,083651,083906,084036,084216,084501,084513,084843,085023,085258,085437,085554,085736,090014,090239,090334,090815,091006,091348,091648,091901,092113,092719,092900,093136
18,MX4021-1,,075408,075812,075856,075950,080154,080250,080355,080640,080821,081225,081758,081853,082010,082201,082247,082438,082555,082628,082712,082832,083203,083309,083448,083544,083640,083737,084058,084216,084546,084832,084950,085258,085426,085532,085651,085822,085906,090131,090312,090408,090911,091039,091337,091839,092051,092304,092719,092911,093103
19,MX4159-1,075706,075928,080121,080154,080216,080557,080640,080758,080916,081011,081237,081915,082021,082128,082236,082331,082522,082606,082650,082821,083021,083353,083555,083748,083917,084120,084143,084311,084450,084810,084939,085056,085415,085628,085855,085952,090047,090142,090334,090454,090549,091039,091218,091539,091934,092124,092518,092849,093007,093158
20,MX4338-1,080949,081343,081630,081714,081747,081959,082212,082320,082449,082701,083105,083629,083725,083917,084003,084120,084311,084417,084450,084619,084737,085107,085225,085415,085521,085640,085736,085917,090047,090228,090419,090527,090849,091028,091252,091432,091528,091659,091828,092007,092051,092518,092657,093018,093349,093455,093839,094351,094457,094638
21,AA7600-1,,082212,082555,082712,082759,083032,083150,083437,083759,084036,084344,085012,085151,085331,085532,085747,085941,090153,090250,090419,090549,090900,091039,091230,091421,091516,091626,091817,091956,,092444,092730,,,093411,,,,,094105,,094638,094924,,095636,095805,100136,100721,100901,101222
22,MX4535-0,082736,082948,083214,083309,083404,083618,083810,083906,084120,084333,084737,085247,085404,085605,085702,085906,090025,090153,090250,090419,090600,090911,091039,091348,091443,091603,091637,091828,092007,092243,092529,092730,093052,093242,093359,093506,093625,093659,093828,094009,094032,094446,094627,094902,095231,095444,095732,100254,100411,100552
23,AA7731-1,083032,083448,083651,083748,083821,084153,084311,084417,084557,084748,085151,085736,085833,090014,090142,090204,090345,090549,090635,090719,090837,091230,091432,,091755,091912,091956,092158,,092507,092708,092838,093103,093254,093411,093603,093648,093754,093936,094020,094105,094605,094723,,095636,,095945,100541,100754,105239
24,AA7562-1,083309,090153,090505,090549,090623,091017,091145,091241,091443,091626,092040,092602,092742,092838,093018,093114,093316,093506,093614,093710,093805,094149,094340,094553,094649,094806,094839,095041,095147,095444,095647,095816,100125,100316,100541,100659,100828,100923,101124,101222,101317,101756,102008,102233,102615,102810,103107,103522,103641,103820
25,MX4388-1,083928,084406,084630,084714,084748,085045,085203,085309,085448,085605,085952,090516,090623,090741,090911,091017,091156,091337,091421,091505,091615,091956,092102,092231,092327,092433,092455,092646,092752,092911,093018,093254,093551,093710,093805,093925,094020,094105,094233,094351,094436,094839,095019,095304,095602,095816,100147,100732,100945,101339
26,MX4365-1,,085033,085404,085510,085554,090025,090250,090419,090549,090815,091006,091539,091626,091743,091901,092007,092158,092349,092433,092518,092635,093018,093242,093422,093551,093710,093743,093912,094105,094200,094436,094616,094935,095019,095125,095242,095359,095506,095647,095816,095912,100316,100508,100732,101102,101306,101711,102221,102402,102520
27,MX3783-1,085309,,085844,085917,085952,090153,090334,090443,090719,090826,091230,091806,091912,092051,092220,092304,092507,092624,092708,092825,092956,093349,093528,093805,093925,094032,094149,094340,094446,094700,094913,095030,095326,095550,095827,100008,100114,100220,100349,100508,100603,101029,101159,101531,101924,102126,102458,102938,103140,103331
28,AA7920-1,085532,093220,093603,093732,093912,094222,094351,094520,094711,094935,095147,095732,095849,100019,100220,100349,100530,100636,100732,100901,100956,101328,101457,101711,101807,101902,101946,102148,102306,102447,102639,102759,103140,103331,103545,103714,103832,103938,104141,104247,104332,104811,104951,105324,105738,105939,110353,110808,110926,111128
29,MX4551-1,090301,090815,091134,091303,091348,091659,091839,091945,092124,092254,092657,093316,093444,093614,093805,093936,094138,094403,094457,094627,094755,095125,095304,095602,095720,095827,095923,100136,100316,100508,100743,100945,101328,101446,101700,101829,102008,102115,102317,102520,102615,103129,103331,103820,104236,104450,104759,105324,105503,105653
30,MW5425-0,090611,091432,091806,091912,091956,092316,092518,092613,092730,092900,093254,093805,093912,094105,094233,094329,094508,094605,094649,094817,094924,095231,095421,095709,095754,095849,095945,100243,100349,100839,101029,101222,101457,101627,101851,101946,102031,102159,102414,102604,102701,103151,103331,103832,104236,104450,104726,105228,105408,105536
31,MX4598-2,,,,092529,092624,092911,093018,093147,093359,093551,093925,094531,094649,094828,094957,095052,095231,095348,095421,095550,095720,100019,,,100519,100636,100710,100912,101051,101159,101317,101519,101840,102019,102244,102436,102520,102627,102821,102938,103011,103416,103556,104034,104428,104631,105024,105441,105558,105727
32,MW5537-0,093506,093839,094149,094256,094425,094649,094839,094946,095158,095348,095754,100305,100411,100552,100743,100828,100956,101211,101255,101317,101435,101723,101957,102210,102317,102436,102509,102759,102855,103151,103309,103522,103832,104034,104310,104502,104608,104715,104844,105002,105036,105452,105620,110111,110426,110616,111106,111618,111758,112033
33,MW5112-0,093901,094329,094700,094817,094946,095209,095337,095455,095658,095816,100158,100710,100817,100945,101113,101159,101350,101542,101638,101818,101924,102221,102350,102627,102736,102855,102916,103118,103236,103342,103608,103820,104056,104225,104332,104450,104546,104642,104833,104929,105024,,110026,110111,110426,110616,111054,111606,111747,112011
34,AA7712-2,094531,095136,095444,095613,095743,100008,100209,100327,100508,100625,101018,101553,101711,101829,102031,102126,102306,102458,102553,102736,102855,103236,103416,103619,103736,103820,103916,104107,104236,104631,104856,105036,105357,105536,105800,105939,110048,110151,110341,110459,110532,110959,111236,111544,112044,112212,112626,113331,113543,113840
35,MW5645-0,095359,095613,095945,100030,100158,100400,100519,100647,100828,101018,101424,101957,102115,102244,102402,102458,102627,102712,102759,102916,103034,103427,103534,103747,103832,103927,104000,104203,104310,104502,104653,104856,105228,105346,105609,105738,105855,105951,110122,110247,110330,110745,110926,111139,111713,111938,112426,113126,113308,113605
36,MW5346-0,095528,102458,102927,102938,103118,103416,103534,103736,104000,104141,104524,105109,105217,105346,105503,105558,105749,105906,105951,110111,110224,110554,110756,111032,111203,111309,,111640,111736,112022,112212,112448,112934,113114,113331,113510,113701,113807,114019,114231,114326,114739,114920,115250,115609,115759,120119,120833,121012,121129
37,MW5191-0,095720,100220,100411,100530,100710,100912,101029,101113,101328,101435,101829,102447,102604,102701,102832,102938,103140,103236,103353,103500,103619,104000,104214,104439,104546,104642,104726,104929,105024,105357,105715,105822,110140,110308,110532,110712,110830,110948,111152,111332,111427,111916,112044,112353,112901,112956,113605,114209,114326,114516
38,MW5264-0,095805,101339,101638,101756,101913,102137,102339,102458,102650,102855,103258,103832,103938,104056,104225,104332,104546,104726,104811,104844,105002,105335,105536,105727,105844,105939,110026,110202,110308,110437,110627,110756,111106,111236,111511,111628,111747,111916,112055,112236,112258,112722,112901,113224,113605,113818,114359,115100,115206,115345
39,AA7450-1,100647,100923,101339,101457,101627,102019,102159,102317,102520,102701,103056,103619,103736,103854,104012,104107,104354,104535,104619,104704,104811,105047,105205,105430,105536,105715,105749,105939,110037,110213,110448,110459,111021,111225,111449,111618,111747,111842,112106,112201,112236,112638,112850,113257,113554,113829,114337,114858,115111,115407
40,AA7559-1,101435,,,,102339,102650,102843,102949,103140,103331,,104236,104332,104546,104642,104704,104856,104940,105024,105047,105217,105514,105558,105855,105939,110026,110111,110330,110554,110701,110852,,111321,111416,111651,111820,111927,112055,112320,112426,112510,112912,113051,,113829,113946,114705,115334,115502,115726
41,MX4338-2,102650,102938,103203,103331,103500,103832,104203,104428,104631,104759,105131,105715,105833,105939,110111,110224,110404,110459,110543,110638,110745,111203,111427,111640,111747,111904,111949,112117,112236,112342,112604,112710,113040,113246,113521,113701,113818,113935,114136,114304,114348,114836,115015,115301,115737,115821,120240,120844,121023,121213
42,MX4021-2,103342,103619,104034,104152,104310,104535,104844,105013,105205,105357,105749,110308,110415,110521,110627,110734,110852,111010,111054,111214,111332,111736,111949,112117,112236,112342,112426,112615,112733,113114,113331,113448,113902,114030,114253,114454,114622,114750,114931,115100,115206,115631,115810,120132,120547,120642,121450,121927,122044,122225
43,MX4535-1,104321,104546,104918,104951,105109,105503,105704,110003,110213,110353,110616,111203,111309,111427,111606,111736,111916,112106,112150,112236,112353,112733,112934,113149,113308,113415,113448,113701,113851,114008,114231,114337,114632,114803,115015,115144,115301,115345,115535,115653,115737,120143,120335,120716,121056,121310,121916,122544,122712,122924
44,MX4159-2,,105228,105653,105738,105906,110140,110341,110532,110701,110830,111214,111747,111842,112000,112117,112225,112415,112531,112604,112710,112828,113224,113342,113532,113650,113807,113840,114030,114158,114315,114421,114516,114847,114953,115049,115217,115440,115609,115810,115938,120013,120430,120609,120939,121247,121523,122022,122756,122924,123220
45,AA7600-2,105917,130530,130838,130955,111203,111332,111606,151928,111854,152517,112309,201941,202036,202204,202343,202427,202555,202757,202903,203021,203149,203456,203603,203837,203944,204038,204111,204313,204430,204558,,205000,205309,205447,205722,205849,205944,,,153222,112722,121758,121938,122439,122756,123007,123410,212717,,231753
46,AA7731-2,111054,111405,111702,111758,111916,112236,112342,112553,112743,112901,113320,113913,114042,114220,114443,114505,114632,114739,114847,115004,115100,115440,115715,,,120046,120155,120420,120503,120749,120833,121012,121343,121556,121820,122033,122258,122428,,122756,122902,123359,123633,,124535,124630,125106,125853,130032,130244
47,MX4365-2,,112415,112850,112956,113103,113415,113521,113628,113818,114052,114315,114814,114920,115049,115206,115301,115429,115631,115715,115748,115916,120206,120335,120536,120642,120810,120844,121023,121140,121310,121523,121629,121938,122128,122353,122544,122745,123007,123209,123359,123516,123930,124120,124429,124854,124949,125311,125853,130032,130211
48,AA7562-2,112839,113415,113745,113807,113935,114242,114516,114654,114836,114953,115334,115854,120013,120143,120302,120346,120536,120631,120726,120822,120950,121405,121618,121809,121916,122033,122117,122309,122417,122606,122745,122945,123253,123432,123655,123846,124047,124310,124451,124715,124810,125225,125417,125703,130138,130339,130636,131050,131230,131421
49,MX4388-2,113902,114209,114538,114632,114705,115004,115206,115524,115715,115950,120346,120950,121107,121236,121405,121512,121651,121905,122000,122117,122258,122701,122818,122956,123102,123220,123242,123505,123611,123729,123952,124047,124440,124546,124652,124832,125000,125106,125322,125501,125557,130054,130233,130804,131326,131600,131856,132543,132744,132924
50,MW5425-1,115100,115440,115620,115704,115726,120002,120206,120452,120654,120822,121213,121736,121842,121949,122117,122212,122342,122500,122522,122701,122807,123135,123315,123505,123611,123717,123751,124036,124204,124557,124832,124938,125236,125501,125736,130054,130413,130519,130647,130827,130912,131326,131454,131750,132226,132426,132722,133209,133336,133526
51,MX4598-3,,120408,120822,120917,121045,121332,121523,121820,122033,122236,122650,123253,123421,123549,123729,123813,124003,124131,124226,124343,124524,124905,125106,,125501,125608,125703,125853,125959,130127,130317,130508,130816,131007,131230,131432,131845,132003,132204,132320,132415,132828,133041,133409,133916,134024,134543,135017,135156,135336
52,MX4614-1,,,121332,121405,121450,121747,121842,122117,122342,122555,122913,123410,123516,123633,123751,123824,124036,124153,,,124535,,,,,,125725,,,,130838,,131219,131348,131611,131750,132047,132248,132459,132616,132700,133102,133241,133716,134141,134226,134710,135241,135303,135504
53,MW5112-1,121523,122011,122353,122500,122617,122913,123220,123410,123633,123857,124310,125011,125139,125311,125501,125619,125820,130010,130054,130222,130350,130647,130849,131157,131326,131443,131527,131801,131856,132003,132237,132404,132711,132839,133113,133241,133431,133632,133905,134046,134141,134554,134743,135039,135515,135622,140324,140858,141004,141228
54,AA7712-3,,122818,123135,123157,123315,123633,123802,123930,124120,124310,124726,125311,125417,125546,125747,125853,130054,130211,130244,130413,130603,130923,131124,131421,131538,131644,131728,132036,132153,132605,,133019,133420,133621,133833,134002,134152,134320,134521,134659,134754,135303,135515,135906,140240,140504,140836,141407,141535,141821
55,MX4021-3,,123633,124014,124142,124237,124546,124715,124810,125011,125150,125535,130149,130350,130530,130720,130849,131050,131315,131359,131527,131728,132058,132237,132521,132627,132755,132839,133051,133230,,133727,133916,134331,134532,134805,134944,135050,135208,135421,135622,135716,140156,140346,140716,141111,141206,141737,142405,142533,142759
56,MX4159-3,123941,124418,124748,124843,124938,125213,125355,125619,125820,130043,130350,131028,131146,131315,131443,131549,131750,131845,131929,131951,132058,132415,132616,132902,133008,133125,133157,133504,133609,133916,134203,134320,134554,134721,134944,135145,135252,135347,135526,135706,135811,140229,140419,140716,141111,141334,141759,142405,142533,142810
57,MX4338-3,125236,125546,125853,125926,130105,130255,130424,130530,130742,131007,131410,132003,132120,132248,132415,132510,132700,132806,132902,133030,133157,133515,133642,133855,134002,134057,134141,134353,134458,134637,134838,134933,135359,135453,135716,135833,140003,140121,140302,140441,140537,141004,141144,141524,142000,142055,142500,143055,143247,143532
58,AA7731-3,131113,131655,132036,132142,132237,132700,132722,132851,133147,133325,133704,134309,134436,134626,134944,135017,135230,135421,135515,135633,135749,140145,140419,140654,140814,140953,141049,141301,141407,,142106,,142533,142639,142916,143106,143236,143342,143521,143701,143807,144314,144515,,145312,145537,150206,150730,150909,151132
59,MX4365-3,,132415,132755,132851,132924,133157,133358,133504,133716,133928,134258,134827,134933,135101,135219,135336,135622,135800,135855,140014,140145,140452,140621,140847,141015,141133,141206,141429,141535,141810,142055,142310,142617,142821,143106,143258,143415,143510,143650,143840,143945,144420,144610,144848,145323,145548,150349,150803,150932,151345
60,AA7562-3,133030,133420,133727,133855,133950,134236,134436,134543,134732,134911,135325,135844,140014,140134,140324,140430,140654,140803,140847,140943,141133,141440,141631,141843,141949,142055,142150,142416,142511,142617,142810,142927,143214,143404,143628,143829,143923,144052,144220,144359,144442,144859,145111,145452,145952,150059,150730,150942,151121,151503
61,MX4388-3,,134458,134838,134933,134955,135303,135504,135633,135855,140156,140548,141122,141228,141535,141641,141737,142000,142106,142150,142247,142427,142821,143044,143320,143426,143532,143628,143851,144030,,144432,144610,144932,145100,145323,145801,145908,150048,150240,150433,150529,151015,151239,151547,152253,152506,152934,153318,153447,153945
62,MW5425-2,134944,135303,135706,135800,135844,140145,140346,140526,140716,141004,141407,141938,142044,142201,142405,142500,142810,142938,143033,143203,143331,143701,143829,144103,144158,144325,144359,144559,144729,144910,145111,145240,145654,145824,150059,150327,150529,150635,150836,151048,151143,151558,151759,152156,152803,152956,153458,153945,154157,154815
63,MX4598-4,135844,140251,140643,140728,140836,141049,141228,141407,141535,141810,142033,142639,142737,142916,,143247,143543,143723,143829,143934,144041,144420,144559,144803,144837,144954,145038,145301,145419,145537,145824,145941,150327,150551,150836,151110,151228,151441,151631,151906,152014,152433,152803,153222,153711,154007,154337,154826,155112,155731
64,MX4614-2,,141037,141407,141524,141726,141949,142117,142332,,,143236,143807,143956,144052,144253,144432,144803,145016,145100,145229,145441,145654,145857,,150121,150315,150529,150551,150646,150752,150942,151228,151452,151704,151950,152209,152422,152433,152635,152730,152814,153255,153605,153923,154444,154550,154932,,155922,155944
65,MW5112-2,141641,142011,142405,142438,142555,142938,143139,143247,143458,143650,144103,144716,144815,144954,145155,145312,145525,145750,145835,150003,150144,150517,150635,150848,150953,151037,151121,151334,151514,151631,151832,152048,152411,152612,152859,153053,153402,153531,153806,154007,154135,154550,154848,155316,155804,160039,160622,161205,161334,161451
66,AA7712-4,,142650,143055,143128,143258,143521,143712,143956,144209,144504,144910,145503,145716,145857,145952,150302,150657,150858,150953,151110,151250,151737,151928,152231,152422,152539,152635,152848,152956,,153402,153638,153956,154135,154349,154657,154943,155100,155338,155455,155550,160017,160241,160622,161334,161513,161917,162535,162714,162949
67,AA7450-2,142737,143309,143723,143756,143851,144220,144420,144621,,145122,145525,150109,150240,150411,150708,150858,151356,151631,151715,151843,152025,152337,152719,152922,153031,153149,153244,153542,153649,153817,154231,154315,154657,154848,155112,155349,155625,155837,160112,160208,160303,160729,160920,161239,161811,162025,162451,163154,163347,163559
68,MX4021-4,143532,143934,144325,144453,144705,145049,145250,145621,145919,150133,150551,151132,151250,151429,151737,152014,152315,152550,152646,152803,152934,153255,153520,153744,153850,154007,154051,154253,154411,,154910,155134,155433,155614,155848,160050,160314,160454,160644,160814,160836,161312,161440,161833,162355,162513,163132,163824,164004,164132
69,AA7559-2,144103,144654,144954,145049,145218,145559,145812,150121,150327,150624,,151642,151917,152209,152455,152517,152859,153126,153211,153340,153509,153901,154029,154231,154337,154433,154529,154803,,155304,,,155731,155955,160219,160358,160656,160751,160942,161216,161312,161715,161844,,163034,163313,163813,164654,164949,165117
70,MX4159-4,144716,145122,145408,,145716,150026,150144,150411,150624,150815,151217,151810,151950,152231,152433,152517,152922,153137,153222,153351,153458,153755,153923,154029,154135,154242,154326,154507,154612,154730,154910,155145,155433,155614,155848,160028,160303,160410,160622,160740,160836,161239,161418,161833,162322,162502,163000,163622,163751,163930
71,MX4041-0,144859,145857,150302,150411,150551,150909,151027,151228,151429,151854,152231,152814,152922,153053,153244,153351,153638,153850,153956,154113,154242,154646,154837,155112,155242,155400,155444,155625,155731,155911,160101,160241,160600,160729,161004,161301,161547,161704,161928,162120,162227,162641,162822,163132,163919,164205,164811,165533,165712,165924
72,MX3783-2,150602,151217,151441,151558,151642,151939,152059,152242,152422,152646,153104,153700,153817,154007,154135,154231,154411,154612,154657,154837,154943,155316,155517,155709,155804,155859,155933,160134,160314,160421,160611,160803,161121,161301,161524,161704,161833,161928,162120,162249,162344,162822,163023,163409,164143,164515,165343,165745,165947,170222
73,AA7731-4,151407,152120,152455,152657,152730,153019,153126,153318,153649,153744,,154708,154815,155016,155157,155220,155411,155539,155636,155753,155933,160336,160516,160718,160814,160953,161048,161312,161451,161631,161939,162014,162333,162439,162822,163023,163205,163442,163622,163857,164015,,164654,165321,170105,170317,170436,170926,171043,171405
74,MX4365-4,152014,152550,153019,153137,153340,153711,153850,154242,154455,154741,155005,155625,155720,155837,160006,160101,160230,160454,160539,160622,160740,161110,161301,161513,161558,161715,161749,162109,162227,162524,162737,163000,163313,163515,163751,163941,164059,164240,164431,164654,164800,165225,165416,165829,170735,170959,171343,171927,172035,172237
75,AA7920-2,,152859,153211,153318,153435,153744,153912,154337,154529,154803,155220,155804,155911,160039,160230,160325,160505,160656,160718,160814,160931,161301,161547,161715,161833,161928,162003,162300,,163000,163107,163250,163622,163729,164004,164205,164409,164632,164822,164927,165011,165427,165617,170233,170959,171202,171416,172035,172237,172428
76,MX4551-2,153255,154007,154315,154337,154422,154752,155005,155253,155517,155804,160028,160600,160718,160857,161026,161059,161239,161418,161513,161642,161811,162058,162238,162439,162546,162641,162737,162938,163056,163228,163504,163717,164037,164110,164335,164526,164811,164927,165140,165321,165416,165840,170021,170532,171427,171640,172131,172832,172951,173156
77,AA7562-4,154231,155517,155815,155911,160017,160814,161143,161356,161620,161928,162546,163132,163250,163453,163644,163729,163846,164026,164121,164251,164409,164800,164905,165140,165247,165332,165416,165639,165745,165902,170138,170306,170628,170831,171117,171310,171438,171702,171854,172002,172058,172512,172713,173015,173828,174041,174253,174805,174933,175158
78,MX4598-5,,,,161059,161205,161917,162216,162355,162630,163132,163622,164251,164431,164548,164727,164822,165022,165140,165214,165259,165416,165807,165947,170317,170351,170510,170543,170746,170853,171033,171259,171427,171748,171854,172131,172406,172618,172737,173002,173134,173241,173711,173934,174304,175305,175551,180147,180700,180851,181053
79,MX4388-4,,,,,,,,,161312,161513,161928,162535,162703,162844,163034,163205,163347,163504,163548,163706,163824,164216,164335,164621,164727,164854,164927,165140,165321,165449,165639,165818,170149,170402,170701,170926,171106,171310,171522,171702,171748,172215,172417,172810,173711,173839,174103,174421,174657,174838
80,MX4614-3,,,161535,161704,161800,162311,162439,162641,162833,163409,163835,164357,164559,164716,164927,,165140,165332,165416,165449,165628,170116,170222,170521,,170724,170809,171021,171226,171259,,,,172226,172501,,172843,173059,173325,173409,173442,,174410,174506,175327,175551,180158,180700,181008,181126
81,MW5425-3,161620,162025,162333,162451,162546,163121,163313,163526,163835,164110,164643,165405,165533,165723,165902,170010,170200,170351,170436,170617,170724,171055,171202,171500,171607,171726,171748,172058,172226,172417,172702,172832,173145,173241,173517,173733,174007,174220,174432,174731,174827,175327,175551,180114,180957,181211,181710,182529,182658,182900
82,AA7712-5,,163622,163930,164059,164205,164559,164811,164949,165151,165438,165924,170447,170606,170735,170904,170948,171150,171343,171427,171511,171629,172024,172142,172344,172450,172556,172651,172843,172951,173048,173156,173431,173744,173850,174103,174315,174506,174657,174849,175051,175158,175721,180018,180554,181445,181743,182136,182709,182900,183051
83,AA7450-3,164205,164800,165117,165259,165416,165723,165902,170043,170317,170543,171150,171713,171832,172024,172226,172310,172545,172748,172810,172906,173037,173358,173517,,173901,174007,174041,174231,174337,174731,174911,,175602,175827,180103,180403,180649,180902,181030,181328,181412,181851,182030,182658,183346,183631,184249,184750,184932,185135
84,MX4159-5,165106,165606,165902,170043,170211,170521,170746,170853,171055,171237,171821,172333,172439,172607,172748,172832,173002,173156,173241,173420,173539,173901,174041,174253,174410,174528,174612,174805,174911,175029,175243,175411,175710,175839,180103,180328,180458,180700,180840,181137,181233,181648,181829,182445,183241,183609,184014,184429,184547,184705
85,MX4021-5,,,,,,,,,,,,,,,,,,,,,171748,172120,172259,172512,172556,172726,172748,172929,173037,,173615,173755,174041,174231,174455,174623,174911,175018,175243,175551,170639,180136,180403,180744,181508,181805,182305,182900,183029,183157
86,MX4041-1,,170831,171150,171259,171354,171810,172035,172142,172428,172702,173241,173806,173923,174103,174410,174528,174709,174827,174911,175018,175146,175528,175754,175956,180051,180209,180254,180521,180616,180806,181030,181126,181625,181817,182114,182349,182551,182754,183018,183346,183503,183916,184238,184750,185541,185804,190135,190708,190910,191122
87,AA7559-3,,,,,,,,,,,,,,,,,,,,,,,,173602,173659,173817,173850,174209,,174517,174709,174827,,175422,175721,175956,180158,180414,180700,180851,171629,181519,181829,,182955,183241,183832,184153,184333,184547
88,MX3783-3,,172120,172512,172534,172607,172929,173134,173325,173528,173733,174125,174720,174838,174956,175243,175338,175455,175602,175648,175816,175923,180220,180436,180627,180722,180806,180851,181126,181244,181412,181625,181805,182052,182232,182507,182732,183135,183314,183441,183704,183810,184238,184536,185016,185815,190102,190455,191049,191217,191430
89,AA7731-5,172321,172821,173156,173303,173358,173711,173828,174114,174337,174528,174956,175551,175721,175850,180125,180136,180328,180403,180458,180616,180744,181149,181339,,181603,181710,,181721,182221,182349,182613,,183146,183241,183525,183906,184238,184536,184750,184944,185123,185614,185837,190253,191100,191144,191503,192215,192406,192618
