,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,070107,070226,070415,070448,070542,070615,070720,070815,070837,070921,071004,071026,071120,071153
1,MZ3740-0,,,,,,,,,,,,,,,,,070107,070120,070226,070331,070415,070459,070615,070720,071026,071225,071331,071415,071531,071553,071649,071744,071818,071841,071903,071935,072030,072125
2,MZ3825-0,,,,,,,,,,,070107,070510,070553,070637,070742,070826,070921,071131,071236,071331,071458,071531,071605,071733,072030,072209,072326,072420,072515,072548,072631,072715,072747,072832,072905,072916,073032,073116
3,MZ3987-0,,,,,,,,070107,,,071142,072030,072136,072304,072359,072442,072548,072832,072927,073043,073148,073232,073306,073443,073800,074000,074201,074411,074506,074550,074655,074749,074822,074844,074917,074939,075055,075149
4,MZ3956-0,071236,071415,071617,071744,071946,072253,072315,072420,,,073433,073949,074045,074139,074255,074401,074444,074644,074749,074855,074950,075022,075106,075200,075434,075613,075814,075909,080036,080119,080225,080257,080341,080403,080435,080457,080613,080635
5,MZ3978-0,,,,,,,,,,,072854,073422,073516,073632,073800,073832,073916,074139,074234,074339,074411,074444,074506,074611,074844,075044,075233,075412,075528,075602,075657,075752,075836,075858,075920,075941,080047,080130
6,MZ4072-0,073210,073422,073654,073811,073916,074117,074201,074255,,,075602,080141,080246,080341,080435,080541,080635,080837,080932,081102,081145,081229,081313,081429,081713,081852,082041,082158,082325,082409,082514,082547,082620,082631,082714,082747,082914,082958
7,MZ4228-0,073916,074928,075044,075200,075445,075741,075814,075931,,,081229,081819,081936,082019,082136,082242,082336,082536,082642,082820,082947,083031,083053,083158,083516,083621,083737,083832,084010,084054,084159,084254,084338,084421,084454,084516,084621,084704
8,MX1067-0,075858,080003,080119,080330,080457,080647,080742,080849,,,082125,082809,082903,082947,083114,083158,083305,083538,083643,083810,083937,084021,084116,084221,084527,084631,084820,084926,085053,085125,085230,085335,085419,085502,085546,085618,085724,085808
9,MZ3556-0,081051,081251,081407,081535,081724,081957,082158,082303,,,083600,084137,084233,084316,084443,084548,084642,084820,084926,085031,085147,085230,085314,085419,085713,085840,090041,090135,090302,090335,090440,090513,090546,090618,090651,090713,090829,090913
10,MZ3559-0,081925,082325,082453,082642,082747,082925,083020,083136,,,084348,084958,085053,085209,085346,085452,085607,085851,085945,090052,090146,090230,090252,090346,090618,090735,090913,091007,091145,091218,091334,091429,091450,091523,091556,091618,091734,091818
11,MZ3734-1,,082747,082958,083158,083305,083505,083611,083716,,,084842,085419,085513,085618,085746,085840,085935,090146,090230,090335,090429,090513,090618,090724,091029,091218,091418,091512,091640,091702,091756,091850,091912,091934,092007,092029,092134,092229
12,MZ3740-1,083904,084032,084254,084505,084653,084948,085020,085147,,,090302,090840,090935,091040,091156,091302,091407,091607,091651,091807,091945,092018,092102,092207,092503,092618,092745,092851,093007,093039,093134,093218,093241,093314,093336,093358,093526,093620
13,MW5898-0,084505,085535,085808,085956,090052,090346,090557,090735,,,092051,092640,092745,092902,093028,093123,093230,093453,093609,093726,093843,093927,094105,094233,094552,094835,095035,095140,095331,095352,095458,095603,095625,095647,095731,095753,095909,095930
14,MZ3825-1,084820,084915,085136,085346,085535,085724,085819,085902,,,091123,091702,091756,091839,092007,092040,092145,092419,092513,092629,092745,092808,092902,093018,093325,093453,093558,093704,093832,093905,094010,094105,094137,094148,094221,094244,094349,094435
15,MZ3987-1,090546,090640,090913,091029,091251,091545,091640,091850,,,093145,093748,093843,093938,094043,094221,094244,094447,094541,094708,094803,094846,094930,095035,095320,095403,095636,095753,095930,100025,100130,100213,100235,100246,100319,100340,100446,100519
