,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
23,MZ3734-1,100028,100156,100336,100420,100442,100514,100558,100630,100714,100830,100936,101135,101347,101455,101856,102002,102224,102330,102508,102804,102848,103004,103142,103312,103440,103502,103935,104313,104620,105247,105403,105605,105901,110326,110431,110631,111210
24,MZ3740-1,101030,101157,101336,101411,101422,101506,101600,101645,101739,101856,102013,102152,102351,102519,102837,103058,103323,103418,103618,103935,104030,104124,104251,104453,104558,104631,105116,105342,105605,110326,110453,110620,110937,111210,111348,111654,112306
25,MZ3978-1,102425,102508,102625,102647,102708,102741,102804,102837,102909,103120,103217,103345,103534,103651,103946,104030,104240,104335,104558,104809,104853,104947,105127,105257,105403,105436,105901,110348,110548,111158,111326,111620,111748,112044,112200,112350,112910
26,MZ3825-1,103356,103451,103607,103651,103724,103807,103829,103902,103935,104052,104146,104251,104453,104620,104915,105127,105403,105520,105701,105955,110028,110123,110304,110431,110620,110703,111126,111620,111926,112708,112838,113038,113336,113750,113855,114057,114656
27,MW5853-1,104357,104431,104558,104631,104714,104809,104820,104904,104926,105053,105150,105308,105436,105650,110006,110050,110315,110410,110631,111021,111126,111232,111359,111526,111715,111759,112255,112635,112943,113739,113917,114236,114425,114848,114954,115237,115721
28,MZ4228-1,105236,105425,105543,105605,105650,105744,105806,105850,105934,110123,110304,110420,110642,110853,111221,111410,111631,111759,111937,112306,112402,112446,112657,112900,113112,113146,113717,114057,114403,115015,115132,115427,115604,115953,120121,120227,120958
29,MZ4072-2,110207,110348,110526,110558,110620,110725,110747,110821,110915,111147,111315,111432,111610,111810,112105,112317,112552,112708,112921,113208,113303,113409,113633,113855,114003,114108,114530,114921,115215,115648,115815,120037,120355,120819,120925,121147,121622
30,MZ3559-1,111326,111515,111654,111748,111820,111842,111926,112022,112044,112223,112350,112508,112816,112932,113252,113442,113655,113833,114025,114257,114403,114508,114721,114848,115015,115048,115510,115742,120227,121410,121527,121801,121928,122320,122448,122626,123122
31,MW5936-1,112402,112508,112646,112731,112753,112849,112910,112954,113027,113157,113241,113358,113633,113833,114214,114352,114635,114732,115015,115310,115427,115553,115732,115909,120048,120121,120545,120958,121516,122616,122859,123111,123405,123700,123838,124041,124653
32,MP5813-0,,113801,113917,113950,114014,114108,114203,114246,114308,114457,114602,114732,114954,115154,115521,115659,115942,120121,120300,120650,120819,120947,121209,121410,121549,121717,122203,122426,123027,123754,123911,124315,124504,124936,125114,125315,125810
33,MX1067-1,113812,115121,115321,115416,115437,115532,115604,115659,115732,115920,120015,120205,120417,120618,120958,121158,121421,121600,121739,122046,122214,122258,122459,122637,122848,122921,123354,123900,124242,124958,125136,125326,125537,125831,130021,130232,130831
34,MW5966-1,114330,114403,114508,114551,114635,114732,114753,114837,114910,115037,115143,115310,115416,115553,115815,120037,120311,120406,120607,120829,121009,121136,121326,121527,121654,121728,122203,122626,123143,123943,124103,124315,124653,125114,125231,125337,130043
35,MR8462-0,115215,120903,121041,121136,121220,121242,121315,121359,121443,121622,121717,121906,122057,122152,122510,122648,122910,123005,123143,123449,123616,123711,123922,124103,124242,124315,124747,125125,125610,130159,130358,130526,130821,131137,131253,131443,132055
36,MP5823-0,115416,115742,115909,120026,120048,120143,120205,120300,120333,120534,120628,,121125,121231,121600,121728,122013,122130,122341,122743,122859,123016,123205,123354,123616,123649,124136,124515,124914,125759,125915,130115,130209,130432,130642,130937,131327
37,MZ3956-2,120216,120322,120501,120534,120607,120639,120701,120756,120829,120936,121103,121337,121633,121717,122046,122309,122543,122754,123016,123238,123343,123449,123700,123911,124030,124114,124620,124914,125231,125959,,130410,130620,130831,131010,131209,131822
38,MX1197-2,120639,121359,121538,121611,121644,121706,121801,121844,,122130,122225,122438,122637,122816,123122,123238,123500,123616,123805,124103,124220,124315,124504,124631,124820,125008,125526,125937,130221,130759,130926,131126,131305,131516,131622,131716,132117
39,MW3060-0,,,,,,,,,,,,,,,,,,,,,,,,,,121549,122024,122415,122921,123605,123900,124136,124442,124747,124936,125041,125748
40,MX1084-2,122046,122521,122648,122721,122743,122827,122859,122954,,,,123405,123638,123827,124158,124337,124620,124747,124936,125304,125443,125548,125842,130043,130221,130304,130715,131126,131600,132339,132530,132731,133007,133302,133440,133619,134232
41,MX1105-2,124007,124041,124209,124231,124315,124410,124453,124537,124609,124736,124831,124947,125253,125432,125726,125831,130104,130254,130504,130904,131010,131126,131315,131443,131611,131706,132200,132625,133029,133440,133746,134010,134316,134601,134721,134815,135233
42,MZ3556-2,124947,125114,125231,125315,125337,125410,125432,125515,125537,125759,125904,130021,130209,130326,130620,130748,131021,131126,131305,131706,131800,131916,132106,132244,132349,132446,132900,133240,133546,134116,134316,134550,134721,135015,135149,135305,135749
43,MZ3734-2,130842,131032,131220,131253,131338,131410,131432,131538,131611,131855,131949,132127,132339,132530,132944,133207,133429,133557,133736,134054,134159,134305,134434,134601,134721,134753,135305,135527,135920,140331,140447,140603,140850,141301,141450,141701,142345
44,MZ3740-2,132625,132900,133050,133156,133240,133313,133345,133440,133524,133830,133949,134159,134326,134448,134920,135054,135327,135600,135800,140152,140247,140404,140541,140721,140922,141006,141501,142218,142611,143228,143406,143630,143852,144311,144442,144640,145506
45,MS4934-0,133524,133630,133830,133905,133927,134010,134032,134116,134148,134337,134448,134633,134848,135106,135349,135444,135705,135811,135953,140353,140436,140552,140732,140944,141134,141155,141650,142611,143027,143439,143630,143830,144116,144526,144628,144821,145444
46,MZ3825-2,134348,134539,134708,134804,134826,134859,134942,135015,135106,135244,135400,135516,135800,140003,140309,140353,140614,140743,140922,141301,141407,141544,141807,141956,142145,142229,142815,143501,143736,144105,144258,144431,144737,145021,145138,145306,150111
47,MW5853-2,135422,135444,135611,135633,135654,135749,135800,135858,135931,140203,140320,140447,140658,140912,141250,141501,141746,141851,142051,142611,142731,142815,143017,143217,143428,143545,144010,144258,144653,145255,145455,145708,150026,150323,150528,150742,151403
48,MZ4228-2,140828,140955,141134,141228,141301,141345,141428,141512,141606,141840,141945,,142429,142451,142849,143017,143239,143428,143641,144211,144337,144442,144715,144938,145255,145306,145804,150239,150601,151044,151308,151512,151735,152157,152358,152539,153124
49,MZ4072-3,142018,142124,142302,142335,142429,142611,142636,142731,142837,143038,143133,,143523,143630,143936,144105,144348,144537,144748,145244,145339,145506,145732,145921,150134,150206,150656,151022,151500,152443,152606,152722,153039,153453,153620,153832,154446
50,MZ3559-2,142933,143145,143323,143417,143450,143556,143630,143725,143809,144032,144200,144326,144515,144615,145000,145223,145455,145636,145859,150239,150346,150455,150656,150815,150959,151055,151523,152019,152314,152923,153102,153315,153514,153915,154044,154140,154735
51,MZ3956-3,144337,144601,144726,144832,144905,144949,145054,145127,145255,145455,145625,145815,145953,150145,150528,150721,151022,151308,151500,151935,152030,152220,152454,152711,152912,152955,153453,153715,154106,154708,154830,155125,155409,155843,160032,160257,160832
52,MX1197-3,144537,145350,145539,145614,145636,145708,145732,145815,145921,150228,150323,150506,150644,150912,151246,151448,151735,151902,152124,152421,152539,152722,152955,153135,153336,153453,153937,154340,154646,155326,155536,155726,160045,160505,160645,160821,161221
53,MX1084-3,145528,150026,150217,150250,150312,150411,150433,150539,150612,150849,151022,151200,151330,151448,151841,152019,152253,152410,152606,152901,153039,153208,153409,153547,153820,153905,154340,154735,155030,155749,155959,160127,160310,160715,160843,161021,162040
54,MZ3556-3,150849,151200,151414,151512,151545,151617,151701,151757,151851,152030,152146,152314,152511,152744,153049,153146,153420,153525,153704,154151,154245,154446,154708,154903,155008,155030,155525,160021,160409,160843,161043,161317,161550,161817,161945,162232,163014
55,MX1105-3,152208,152539,152711,152755,152839,,,,153409,153442,153609,153758,153959,154151,154508,154635,154936,155114,155337,155811,155949,160103,160310,160442,160645,160715,161159,161755,162123,162738,162916,163130,163447,163732,163942,164216,165209
56,MX1067-2,153631,153905,154044,154140,154151,154245,154318,154403,154436,154635,154818,155019,155147,155326,155715,155938,160224,160358,160610,161021,161159,161423,161744,161934,162123,162221,162705,162952,163635,164238,164406,164544,164746,165230,165504,165858,170710
57,MW5966-2,154245,154508,154635,154708,154735,154818,154841,154936,154957,155136,155315,155442,155641,155905,160235,160505,160748,160904,161116,161434,161614,161744,162050,162243,162433,162538,163014,163352,163848,164701,165019,165146,165420,165647,165815,165931,171101
58,MX1526-0,162101,162349,162549,162716,162738,162844,162916,163025,163130,163330,163457,163635,163859,164004,164322,164439,164701,164841,165052,165409,165550,165647,165858,170130,170330,170447,170922,171344,171738,172309,172924,173222,173528,173911,174043,174212,174951
59,MZ3740-3,163352,163552,163721,163815,163826,163859,163921,164026,164121,164332,164428,164555,164808,165030,165420,165550,165815,165920,170036,170319,170436,170553,170839,171039,171155,171239,171716,172014,172203,173209,173816,174030,174400,174823,175018,175149,180029
60,MZ3734-3,,,,,,,,,,,,,,,,163457,163743,163848,164121,164617,164735,164852,165019,165314,165431,165550,170058,170520,171017,171556,171738,172002,172214,172458,172636,172746,173401
61,MZ3825-3,163753,163921,164026,164121,164133,164238,164300,164332,164439,164650,164808,165019,165314,165409,165815,165920,170214,170330,170553,170955,171101,171206,171407,171639,171821,171950,172425,172819,173136,174043,174349,174622,174845,175507,175614,175817,180549
62,MW5853-3,164439,164555,164735,164830,164841,164925,164936,165030,165125,165314,165420,165602,165836,165931,170258,170436,170659,170755,170944,171311,171429,171534,171716,171917,172057,172203,172647,173052,173638,174455,174727,174834,175117,175722,175945,180124,181024
63,MW3496-0,165314,165335,165504,165625,165647,165731,165825,165920,165953,170142,170236,170509,170710,170755,171155,171418,171705,171821,171950,172414,172520,172636,172830,172958,173136,173233,173700,174150,174611,175518,175755,180029,180316,180538,180718,180919,181615
64,MS4934-1,,,,,,,,,,,,,,,,,,165335,165550,165920,170036,170130,170308,170447,170710,170744,171228,171705,171905,172636,173517,173816,173955,174400,174506,174705,174845
65,MZ4228-3,165804,170109,170247,170352,170414,170520,170542,170648,170744,170934,171039,171217,171418,171512,171843,172024,172309,172414,172625,172913,173020,173125,173339,173528,173722,173816,174235,174538,174811,175518,175828,180029,180316,180549,180739,180919,181648
66,MX1197-4,,170828,170922,170955,171050,171111,171133,,171333,171407,171450,171624,171716,171810,172108,172225,172458,172603,172808,173103,173233,173339,173551,173722,173900,174006,174422,174738,175117,175806,180051,180338,180527,180908,181108,181319,182327
67,MZ4072-4,171501,171810,172014,172120,172131,172214,172309,172414,172458,172659,172819,172946,173255,173317,173649,173827,174106,174247,174538,174907,175018,175106,175307,175507,175709,175744,180316,181637,181850,182753,183230,183452,183702,183959,184128,184308,184901
68,MZ3559-3,172247,172353,172542,172614,172636,172734,172757,172902,173009,173136,173244,173455,173711,173816,174235,174411,174655,174823,175055,175350,175507,175625,175901,180102,180327,180422,180857,181659,182104,182816,183314,183503,183735,184212,184341,184700,185406
69,MZ3956-4,,174235,174506,174644,174716,174823,174845,174929,175002,175212,175318,175518,175733,175934,180305,180432,180707,180847,181141,181448,181615,181755,182043,182255,182742,182827,183314,183757,184617,185417,185725,185914,190327,190654,190811,191046,191805
70,MX1084-4,174506,174834,175002,175043,175201,175234,175318,175412,175507,175647,175806,175945,180208,180316,180654,180836,181130,181258,181521,181839,182021,182104,182305,182529,183051,183208,183641,183959,184627,185428,185736,185958,190327,190654,190844,191108,191838
71,MX1135-1,175839,180611,180739,180847,180919,181013,181035,181130,181225,181425,181553,181721,181958,182137,182518,182635,183017,183157,183430,183852,184128,184308,184923,185144,185501,185555,190054,190506,190857,192028,192250,192512,192701,192956,193125,193231,193754
72,MX1105-4,181553,182221,182413,182507,,,182707,,182955,183017,183113,183252,183503,183724,184106,184235,184522,184700,184945,185439,185650,185809,190127,190422,191014,191036,191552,192006,192651,193636,193816,193933,194205,194521,194649,194923,195334
73,MX4598-0,183535,183608,183735,183808,183841,183915,183948,184022,184106,184235,184404,184605,184755,184912,185155,185239,185545,185736,185852,190338,190455,190644,190952,191152,191647,191721,192156,192607,193147,193754,194122,194332,194521,194649,194818,194955,195345
74,MS4934-2,184605,184755,184934,185039,185123,185155,185250,185334,185417,185628,185747,185936,190127,190305,190644,190833,191108,191258,191552,192028,192156,192312,192556,192851,193338,193411,193933,194248,194617,195101,195312,195556,195724,200018,200124,200346,205050
75,MZ3825-4,185606,185758,185925,185958,190021,190054,190116,190159,190244,190444,190538,190705,190941,191057,191341,191436,191732,191911,192101,192429,192534,192724,192851,193220,193550,193625,194111,194448,194756,195451,195651,195757,200051,200346,200430,200630,201358
76,MW5936-2,190506,191805,192006,192039,192112,192207,192228,192323,192429,192651,192840,193007,193231,193505,193816,194017,194321,194416,194701,195123,195239,195407,195640,195819,200008,200157,200641,201146,201348,202432,202631,202830,203008,203157,203335,203440,203841
77,MZ3734-4,192629,192724,192934,193007,193051,193136,193158,193304,193349,193454,193603,193816,194017,194143,194416,194818,195112,195312,195545,195946,200102,200157,200419,200546,200703,200724,201208,201547,201747,202841,203030,203207,203313,203546,203735,203841,204320
78,MX1526-1,,193900,194049,194143,194205,194259,194321,194416,194459,194649,194756,194934,195112,195217,195534,195629,195913,200051,200251,200619,200735,200841,201114,201337,201547,201725,,202852,202925,203524,203746,204018,204232,204509,204648,,205534
79,MZ3740-4,194955,195155,195334,195429,195451,195534,195556,195640,195712,195830,195935,200157,200357,200514,200903,200958,201409,201547,201725,202146,202326,202453,202652,202820,202935,203124,203546,204029,204342,204806,204934,205218,205429,205818,205945,210217,210701
80,MZ4228-4,200630,200713,200852,200925,201009,201103,201125,201208,201242,201358,201504,201630,201852,202019,202421,202631,202914,203051,203313,203714,203757,203902,204135,204342,204436,204458,204945,205302,205607,210050,210217,210428,210556,210852,211019,211209,211600
81,MW5853-4,202146,202305,202453,202526,202547,202631,202652,202758,202830,203008,203113,203313,203557,203641,203935,204124,204353,204520,204733,205101,205218,205334,205556,205650,205851,205945,210418,210724,210914,211633,211907,212058,212236,212553,212722,212817,213346
82,MX1197-5,203251,203356,203535,203557,203630,203714,203735,203808,,,,204221,204426,204531,204850,205039,205323,205429,205556,205807,205902,210007,210217,210344,210512,210617,211052,211337,211527,212204,212320,212510,212722,212945,213101,213301,213608
83,MZ4072-5,204124,204308,204458,204553,204615,204659,204722,204817,204901,205039,205156,205313,205534,205607,210029,210155,210439,210556,210830,211135,211304,211400,211610,211801,211929,212036,212532,212828,213018,214244,214414,214657,214940,215308,215425,215530,215900
84,MZ3559-4,204404,205112,205218,205251,205302,205345,205356,205439,205512,205628,205724,205851,210007,210050,210344,210545,210650,210735,210946,211327,211422,211527,211718,211845,211951,212047,212532,212828,213028,214244,214414,214708,214940,215330,215436,215541,215900
85,MX1084-5,210852,211030,211220,211304,211327,211422,211505,211549,,,212014,212109,212320,212403,212709,212806,213050,213217,213356,213736,213842,213948,214137,214306,214458,214552,215034,215436,215625,220833,221011,221127,221339,221646,221813,222013,222319
86,MX1067-3,212806,212934,213123,213156,213206,213301,213334,213407,213451,213619,213714,213948,214209,214317,214635,214835,215119,215257,215509,215743,215900,220017,220145,220316,220610,220704,221234,221635,222046,222933,223218,223523,223734,223934,224050,224311,224712
87,MW5966-3,214147,214221,214328,214403,214414,214447,214509,214552,214635,214730,214835,215002,215213,215330,215614,215805,220028,220123,220254,220537,220632,220737,221000,221200,221456,221635,222141,222627,222805,223701,223923,224122,224407,224556,224701,224840,225313
88,MX1105-5,214435,215024,215140,215202,215224,215257,215330,215403,215436,215614,215658,215816,220006,220112,220421,220526,220748,220822,221044,221401,221528,221614,221730,221824,222002,222035,222521,222839,223017,224216,224356,224523,224724,224957,225113,225229,225715
89,MX4598-1,220726,220748,220905,220949,221011,221032,221105,221138,221211,221318,221433,221603,221824,222024,222319,222413,222638,222754,222955,223301,223345,223439,223606,223734,223850,223944,224407,224639,224818,225726,225831,230009,230137,230443,230559,230654,231104
90,MZ3825-5,221846,221940,222046,222119,222141,222203,222257,222352,222437,222554,222710,222828,223017,223156,223428,223523,223744,223901,224100,224451,224545,224639,224807,224935,225156,225240,225704,230031,230220,230832,231010,231148,231420,231646,231752,231857,232332
91,MW5853-5,222710,222901,223028,223112,223156,223218,223250,223323,223356,223534,223628,223744,223934,224050,224343,224451,224712,224807,224935,225229,225323,225419,225546,225704,225831,225915,230338,230621,230726,231551,231657,231752,231921,232155,232247,232354,232617
92,MS4934-3,,,,,,,,,,,,,,,,,,223112,223301,223555,223639,223734,223901,224017,224133,224216,224639,224829,225008,225726,225831,225948,230137,230359,230559,230705,230926
93,MZ3734-5,224205,224311,224418,224451,224501,224545,224617,224701,224746,224913,225008,225135,225356,225513,225809,225937,230220,230316,230526,230821,230937,231043,231231,231409,231539,231613,232100,232427,232617,233046,,,,,,,
94,MZ3740-5,225356,225441,225557,225620,225643,225715,225737,225820,225842,225948,230042,230147,230327,230421,230821,230905,231126,231231,231442,231813,231908,232017,232144,232310,232416,232449,232842,,,,,,,,,,
95,MX1197-6,,230832,230948,231043,231115,231137,231209,231242,231337,231431,231526,231624,231802,231908,232155,232354,232617,232722,232915,233110,,,,,,,,,,,,,,,,,
96,MZ3559-5,232133,232235,232343,232416,232427,232511,232533,232606,232650,232806,232904,233021,,,,,,,,,,,,,,,,,,,,,,,,,
