,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070104,070409,070620,070851,070946,071113,071146,071250,071407,071534,071651,071852,072009,072127
1,MX4068-0,,,,,,,,070104,070200,070409,070504,070536,070946,071156,071407,071534,071640,071746,071914,072021,072105,072149,072316,072811,073054,073321,073543,073649,073743,073913,074031,074219,074335,074641,074808,075303
2,MX1545-0,070104,071051,071156,071250,071512,071618,071903,071947,072044,072127,072210,072243,072716,072927,073116,073237,073343,073448,073627,073732,073849,073945,074125,074608,074903,075125,075242,075421,075611,075855,080036,080237,080913,081229,081346,081618
3,MS2365-0,072749,072905,073011,073105,073226,073510,073913,074041,074230,074313,074407,074514,074958,075220,075410,075537,075705,075739,075939,080036,080215,080310,080449,080956,081240,081607,081745,081934,082051,082145,082323,082439,082628,082945,083134,083356
4,MX1624-0,074757,074903,074958,075042,075252,075454,075822,075939,080025,080120,080215,080259,080829,081134,081324,081451,081651,081756,081956,082051,082229,082323,082534,083029,083251,083545,083735,083904,084105,084444,084612,084728,084942,085131,085308,085616
5,MX1698-0,081101,081524,081629,081723,081945,082102,082428,082556,082650,082850,083007,083051,083617,083915,084115,084232,084433,084601,084803,084920,085026,085120,085236,085743,090027,090226,090343,090459,090710,090851,091019,091136,091303,091503,091641,091902
6,MX1708-0,082250,082428,082545,082734,082902,083029,083439,083617,083829,083926,084054,084137,084858,085131,085330,085448,085648,085753,085921,090027,090153,090258,090459,090957,091252,091525,091651,091851,092018,092156,092312,092513,092639,092946,093314,093503
7,MX3590-0,082628,084159,084254,084433,084706,085047,085341,085521,085638,085859,085953,090038,090616,090807,090957,091103,091314,091419,091557,091641,091735,091830,091946,092451,092734,092902,093135,093303,093346,093452,093546,,,,,094335
8,MS1953-1,,090532,090616,090710,090935,091041,091357,091503,091641,091724,091819,091902,092607,092902,093041,093157,093252,093357,093524,093630,093745,093840,093946,094419,094641,095034,095233,095338,095434,095614,095720,095814,100013,100213,100402,100634
9,MX4068-1,092312,092451,092545,092629,092819,092957,093252,093441,093640,093903,094019,094113,094652,094949,095201,095306,095434,095529,095709,095803,095908,095952,100119,100551,100835,101013,101151,101308,101424,101519,101708,101940,102130,102405,102659,102909
10,MX1545-1,093818,094557,094652,094821,094949,095150,095456,095625,095720,095814,095908,100002,100529,100813,101046,101214,101351,101446,101635,101719,101824,101940,102047,102532,102804,103014,103216,103318,103435,103624,103719,103824,103940,104246,104424,104601
11,MS2365-1,100130,100307,100402,100518,100707,100824,101140,101308,101413,101624,101740,101845,102448,102742,103026,103143,103318,103413,103540,103635,103751,103824,103940,104445,104728,105000,105127,105210,105348,105453,105632,105820,110105,110421,110548,110715
