,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
28,MW4366-1,095150,095519,095844,100210,100545,100744,101050,101228,102135,102240,102323,102439,102617,102711,102902,103006,103133,103253,103408,103452,103535,103806,103933
29,MW4705-2,100137,100513,100934,101333,101606,101755,102007,102145,103303,103357,103502,103607,103734,103828,104017,104133,104206,104322,104438,104543,104637,104835,105034
30,MW4619-2,,101606,101744,,102450,102628,102934,103347,104438,104521,104615,104720,104846,104940,105139,105246,105624,105751,105907,110013,110140,110402,110551
31,MW4846-2,102007,104155,104427,104709,105034,105246,105550,105834,110802,110835,110929,111045,111224,111340,111550,111646,111750,111855,112011,112105,112220,112451,112628
32,MW4825-1,102323,102428,102806,103133,103347,103441,103723,104122,105045,105202,105235,105351,105456,105602,105708,105813,105856,110046,110151,110245,110340,110645,110835
33,MW4503-2,,103231,103607,104039,104333,104615,104940,105213,110129,110256,110351,110445,110634,110717,110846,110951,111056,111235,111351,111445,111635,111917,112126
34,MW5112-0,103607,105613,110013,110306,110623,110802,111056,111340,112357,112451,112545,112700,112837,112920,113047,113141,113258,113520,113636,113719,113857,114151,114340
35,MW4557-2,,,111128,111424,111646,111801,112021,112429,113437,113531,113603,113742,113908,113940,114151,114257,114351,114518,114623,114717,114813,115105,115221
36,MW4781-2,,,112451,,113353,113636,113847,114213,115315,115420,115514,,115735,115840,120038,120143,120249,120427,120542,120647,120856,121128,121328
37,MW4837-2,113636,114035,114257,114612,114939,115105,115347,115503,120520,120636,120740,120835,121001,121055,121234,121328,121445,121614,121730,121824,122014,122310,122450
38,MW5132-2,115304,115503,115631,115934,120154,120310,120603,120846,121856,121939,122025,122130,122227,122310,122450,122544,122649,122755,122849,123005,123120,123342,123448
39,MW5594-2,,120940,121234,121530,121856,122108,122512,122711,123752,123825,123919,124057,124213,124307,124517,124633,124727,124821,124937,125020,125146,125346,125501
40,MW4366-2,122057,122544,122827,123153,123437,123636,123908,124141,125135,125209,125303,125429,125533,125627,125826,125920,130047,130226,130331,130416,130636,130908,131024
41,MW4503-3,,123752,124152,124600,124821,125114,125451,125815,130741,130836,130941,131035,131216,131311,131520,131626,131721,131825,131941,132057,132151,132446,132635
42,MW5112-1,124643,125020,125241,125512,125732,125931,130237,130521,131626,131659,131742,131858,132014,132057,132245,132340,132446,132551,132707,132826,132909,133140,133300
43,MW4557-3,130120,130320,130604,130825,131107,131300,131520,131804,132624,132729,132826,132920,133119,133151,133405,133448,133646,133802,133917,134022,134212,134421,134641
44,MW4781-3,,,132057,132446,132718,133003,133311,133624,134828,134945,135039,135133,135302,135356,135511,135638,135805,135931,140036,140140,140251,140523,160431
45,MW4837-3,133024,133405,133531,133751,134033,134255,134547,134724,135805,135858,135952,140108,140229,140346,140545,140628,140722,140902,141018,141112,141210,141453,141619
46,MW5132-3,134713,134923,135122,135428,135616,135805,140036,140335,141420,141525,141619,141724,141851,141935,142102,142156,142333,142428,142544,142648,142847,143107,143246
47,MW5594-3,140240,140346,140534,140744,140956,141134,141431,141619,142825,142919,142941,143056,143224,143307,143518,143625,143813,144013,144128,144236,144342,144551,145333
48,MW4366-3,141525,141818,142051,142323,142554,142753,143107,143413,144425,144519,144613,144739,144940,145046,145228,145322,145448,145637,145753,145858,150035,150306,150413
49,MW4503-4,,143445,143709,144023,144258,144508,144940,145416,150602,150729,150824,150929,151106,151200,151445,151550,151708,151856,152025,152141,152314,152556,152816
50,MW5112-2,144540,144656,145013,145300,145510,145637,145847,150328,151445,151550,151646,151802,151929,152014,152220,152314,152419,152607,152733,152827,153026,153242,153357
51,MW4557-4,145815,150046,150340,150707,151045,151256,151646,152141,153141,153231,153325,153451,153607,153712,153911,154026,154216,154428,154554,154710,154920,155141,155322
52,MW4825-2,150245,152252,152502,152744,153015,153141,153440,153744,154847,154931,155025,155141,155249,155322,155438,155510,155636,155824,155941,160026,160221,160442,160608
53,MW4846-3,150351,154004,154344,154648,155036,155311,155510,155813,160746,160852,160935,161051,161155,161254,161432,161547,161705,161915,162032,162137,162304,162609,162714
54,MW4837-4,152534,152910,153303,153723,153849,154037,154355,154710,155532,155625,155719,155813,155941,160026,160141,160221,160337,160452,160608,160652,160757,161007,180752
55,MW5132-4,154406,154637,154920,155130,155405,155625,155835,160326,161421,161515,161537,161716,161843,161926,162043,162148,162337,162442,162558,162703,162820,163030,163224
56,MW5645-1,154941,155238,155658,160015,160254,160442,160746,161410,162442,162547,162652,162747,162915,162958,163124,163213,163351,163625,163730,163824,163929,164206,164406
57,MW5594-4,155228,160337,160746,161018,161349,161654,161959,162515,163424,163456,163540,163730,163846,163940,164108,164217,164428,164606,164733,164841,165041,165253,165420
58,MW4229-2,160724,160957,161305,161610,161832,161926,162210,162703,163625,163657,163741,163846,164014,164057,164228,164333,164606,164744,164829,164925,165041,165253,165420
59,MW4366-4,161537,161821,162104,162347,162703,162758,163103,163424,164439,164522,164617,164722,164829,164914,165041,165125,165231,165420,165536,165630,165818,170112,170217
60,MW5124-1,162409,162725,162915,163224,163518,163752,164025,164333,165525,165557,165641,165818,165913,170018,170145,170300,170501,170606,170732,170826,170953,171237,171354
61,MW4503-5,,163551,163951,164250,164450,164628,164925,165220,170249,170311,170405,170501,170627,170732,170858,170942,171036,171248,171405,171509,171553,171835,172751
62,MW5112-3,163752,164108,164511,164841,165220,165430,165641,170123,171141,171237,171331,171415,171520,171614,171752,171857,172024,172203,172320,172414,172541,172835,173045
63,MW4619-3,,165009,165315,,165851,170155,170555,171036,172130,172203,172247,172403,172457,,172730,172835,172929,173056,173202,173307,173352,173635,173719
64,MW4557-5,165430,165746,170112,170439,170700,170858,171119,171415,172341,172435,172530,172657,172813,172857,173107,173150,173307,173519,173635,173752,173951,174218,174334
65,MW4781-4,,,171215,171531,171846,,172352,172846,173803,173835,173918,174015,174120,174153,174302,174334,174451,174545,174649,174733,174942,175215,175258
66,MW4846-4,173002,173224,173551,173857,174229,174356,174743,175413,180415,180458,180552,180730,180856,181001,181203,181303,181409,181702,181841,181936,182146,182435,182550
67,MW5132-5,174026,174218,174407,174711,174910,175058,175330,175801,180940,181035,181056,181230,181325,181535,181745,181841,181947,182103,182212,182256,182350,182622,182738
68,MW5645-2,174743,175152,175446,175845,180055,180245,180541,181045,182041,182146,182234,182350,182601,182655,182854,182959,183137,183244,183359,183453,183558,183851,184040
69,MW5594-5,175446,180351,180802,181140,181441,181713,182212,182518,183620,183725,183746,183924,184040,184112,184346,184440,184555,184755,184902,184946,185146,185418,185555
70,MW4229-3,180613,180856,181056,181420,181652,181841,182157,182507,183558,183631,183725,183819,183946,184051,184219,184302,184418,184606,184712,184807,184946,185230,185324
71,MW4366-5,181303,181524,181852,182234,182446,182728,182938,183222,184346,184418,184512,184617,184744,184829,185113,185157,185313,185512,185629,185735,185807,190039,190228
72,MW5124-2,,182655,182927,183222,183453,183631,184029,184313,185429,185512,185555,185651,185807,185913,190039,190123,190217,190311,190428,190533,190742,191002,191117
73,MW4503-6,183504,183946,184241,184555,184841,185008,185303,185555,190616,190710,190815,190919,191045,191128,191344,191437,191604,191719,191845,192002,192142,192414,192645
74,MW4619-4,,185407,185607,,190239,190500,190731,191045,192153,192247,192331,192509,192624,,192856,192950,193149,193304,193358,193503,193557,193817,193935
75,MW5112-4,190522,190825,191139,191459,191647,191802,192014,192320,193420,193514,193557,193712,193817,193924,194134,194229,194334,194451,194555,194639,194743,195004,195141
76,MW4557-6,,,,,193127,193315,193619,193935,194953,195025,195130,195310,195426,195520,195646,195802,195856,200014,200129,200236,200437,200708,200939
77,MW4781-5,,,193913,194218,194440,194617,194921,195025,195918,195950,200035,,200236,200319,200414,200458,200542,200657,200813,200856,201033,201254,201420
78,MW4837-5,195542,195824,200140,200426,200708,200813,201055,201359,202355,202449,202532,202637,202803,202836,202951,203046,203151,203318,203446,203540,203646,203845,204003
79,MW5132-6,201608,201819,202102,202417,202604,202803,203057,203213,204141,204213,204256,204402,204508,204613,204718,204803,204846,205106,205233,205317,205515,205717,205854
80,MW4366-6,203740,203813,204014,204224,204458,204613,204856,205033,205938,210032,210137,210253,210409,210453,210620,210703,210746,210840,210956,211111,211216,211511,211701
81,MW5112-5,205706,205938,210137,210421,210631,210746,211050,211227,212143,212248,212331,212438,212542,212636,212824,212857,212951,213106,213213,213257,213424,213647,213823
82,MW4557-7,211511,211744,212049,212321,212636,212803,213106,213224,214221,214326,214420,214547,214714,214820,214947,215103,215207,215324,215451,215556,215650,215913,220114
83,MW4781-6,,,213539,213802,214044,214210,214348,214515,215407,215501,215556,215639,215745,215841,215946,220030,220125,220313,220407,220512,220607,220756,220958
84,MW4837-6,,214958,215451,215712,215946,220114,220335,220502,221505,221538,221633,221738,221905,221938,222055,222128,222236,222354,222513,222640,222841,223103,223210
85,MW5132-7,220925,221114,221359,221611,221854,221949,222201,222320,223221,223254,223315,223443,223559,223705,223821,223917,224022,224138,224243,224359,224526,224830,224936
86,MW4366-7,222946,223125,223315,223527,223821,223927,224148,224315,225314,225358,225452,225557,225724,225829,230030,230124,230229,230345,230500,230605,230754,231036,231226
87,MW5112-6,224903,225124,225430,225724,230019,230135,230406,230522,231426,231458,231553,231647,231742,231846,232014,,,,,,,,
88,MW4557-8,230511,230627,230931,231204,231542,231752,232036,,,,,,,,,,,,,,,,
