,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070218,070240
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070122,070229,070325,070357,070504,070559,070632,070653,070738,070811,070917,071012
2,MZ3825-0,,,,,,,,,,,,,,,,,070109,070144,070240,070336,070431,070453,070537,070653,070938,071106,071248,071343,071448,071521,071615,071648,071710,071732,071755,071817,071922,072017
3,MZ3978-0,,,,,,,,,,,,070109,070155,070251,070347,070442,070526,070811,070906,071044,071202,071248,071332,071448,071806,072006,072218,072325,072409,072445,072545,072618,072651,072702,072756,072818,072945,073040
4,MZ4228-0,,,,,,,,,070109,070325,070431,070938,071012,071106,071236,071332,071426,071721,071817,071922,072017,072100,072155,072303,072640,072745,072912,073018,073112,073156,073312,073345,073428,073450,073545,073607,073745,073828
5,MW3496-0,,,,,070109,070302,070357,070515,070632,070906,071033,071532,071637,071744,071911,072006,072111,072347,072445,072556,072713,072756,072818,072945,073323,073450,073701,073756,073901,073944,074101,074155,074218,074241,074335,074420,074525,074558
6,MZ4072-0,,070109,070251,070409,070526,070844,070938,071044,071215,071521,071648,072155,072242,072358,072534,072618,072724,072923,073007,073134,073301,073345,073439,073545,073839,073944,074133,074335,074442,074525,074620,074703,074736,074758,074851,074915,075021,075043
7,MX1105-0,070548,071332,071521,071648,071901,072303,072347,072445,072713,072945,073112,073556,073650,073756,073922,074039,074144,074409,074525,074641,074747,074841,074851,075021,075400,075521,075710,075815,075920,080003,080120,080215,080310,080405,080415,080448,080618,080735
8,MZ3740-0,070715,070906,071139,071311,071416,071648,071755,071839,072006,072155,072314,072818,072912,073007,073134,073240,073312,073556,073701,073817,073955,074028,074112,074218,074536,074725,074841,074948,075105,075148,075244,075317,075411,075433,075521,075542,075648,075743
9,MW5936-0,070822,072818,073040,073207,073323,073545,073745,073850,074028,074230,074335,074915,075010,075054,075212,075317,075411,075604,075659,075826,075931,080025,080047,080152,080511,080702,080822,080931,081036,081108,081214,081249,081321,081344,081438,081501,081608,081651
10,MX1197-0,072006,072155,072409,072618,072807,073240,073356,073512,073639,073839,073944,074452,074547,074641,074808,074904,074958,075159,075255,075400,075542,075615,075659,075804,080058,080321,080511,080629,080746,080822,080931,081014,081108,081141,081237,081259,081417,081511
11,MW5898-0,072336,073240,073407,073545,073650,073911,073955,074101,074241,074431,074547,075105,075159,075255,075411,075510,075542,075826,075931,080047,080131,080215,080259,080405,080651,080822,081025,081141,081249,081321,081417,081449,081534,081556,081618,081640,081756,081842
12,MS1695-0,073607,073701,074101,074230,074357,074736,074851,074937,075137,075433,075553,080036,080131,080238,080354,080448,080546,080735,080832,081003,081141,081226,081249,081344,081640,081842,082116,082221,082305,082337,082432,082537,082632,082653,082727,082749,082856,082939
13,MX1213-0,073955,074314,074431,074714,074915,075137,075244,075339,075615,075858,080014,080557,080702,080757,080931,081046,081152,081438,081534,081651,081746,081818,081903,082020,082305,082505,082643,082749,082856,082918,083023,083118,083202,083230,083252,083325,083442,083526
14,MX1526-0,,074937,075148,075411,075553,075931,080025,080131,080310,080511,080608,081119,081226,081321,081449,081556,081640,081842,081936,082105,082159,082232,082305,082410,082727,082856,083023,083129,083241,083314,083358,083442,083515,083536,083609,083631,083738,083834
15,MX1084-0,075626,075815,080025,080203,080437,080702,080845,080941,081141,081332,081449,082009,082105,082210,082326,082443,082559,082801,082907,083023,083140,083230,083314,083420,083715,083918,084151,084250,084407,084503,084547,084642,084715,084802,084846,084918,085045,085151
16,MW5966-0,080511,080546,080931,081119,081344,081640,081818,081925,082116,082337,082454,083045,083151,083241,083420,083547,083653,083845,083951,084057,084151,084239,084430,084547,084846,085002,085226,085354,085448,085554,085659,085732,085827,085910,085943,090015,090131,090214
17,MZ3559-0,081237,081511,081640,081830,082116,082359,082537,082704,082823,082950,083056,083558,083653,083801,083918,084013,084119,084312,084407,084514,084547,084631,084653,084813,085140,085237,085459,085554,085710,085754,085837,085921,090004,090026,090058,090131,090258,090331
