,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070131,070204,070230,070252,070336,070358,070503,070547
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070107,070336,070452,070608,070702,070757,070830,070935,071019,071102,071124,071146,071218,071334,071419
2,MZ3825-0,,,,,,,,,,,,,,,070107,070131,070219,070430,070525,070641,070724,070820,070935,071051,071357,071618,071828,071933,072049,072133,072239,072312,072355,072417,072501,072523,072639,072734
3,MZ3956-0,,,,,,,070107,070204,070347,070536,070641,071156,071251,071419,071546,071651,071723,072006,072111,072217,072355,072439,072523,072701,073049,073253,073505,073613,073719,073815,073920,073953,074037,074059,074142,074226,074321,074406
4,MZ3978-0,,070107,070358,070536,070702,071029,071146,071251,071440,071723,071850,072334,072450,072556,072650,072756,072850,073100,073155,073304,073410,073443,073613,073753,074048,074226,074439,074544,074701,074744,074850,074923,075017,075038,075100,075133,075254,075349
5,MZ3987-0,071051,071240,071429,071629,071911,072217,072312,072439,072618,072756,072911,073421,073602,073646,073815,073920,074015,074259,074406,074512,074606,074650,074711,074901,075206,075433,075654,075800,075918,080014,080122,080207,080302,080324,080419,080503,080630,080725
6,MX1105-0,072250,072512,072807,073006,073231,073549,073804,073931,074059,074226,074342,074850,074944,075100,075232,075327,075433,075643,075738,075856,080003,080049,080218,080346,080714,080855,081023,081118,081235,081308,081403,081436,081531,081553,081637,081721,081849,081933
7,MX1135-0,,074259,074523,074744,074850,075133,075305,075422,075633,075907,080014,080536,080641,080736,080906,081001,081107,081330,081436,081542,081743,081805,081838,082005,082344,082617,082818,082923,083051,083134,083242,083315,083411,083455,083538,083600,083707,083750
8,MW5853-0,,075050,075327,075454,075643,075951,080049,080207,080356,080703,080819,081341,081436,081542,081721,081827,081922,082100,082144,082312,082406,082449,082606,082745,083124,083304,083517,083634,083750,083812,083928,084025,084109,084152,084240,084313,084419,084452
9,MZ3556-0,080156,080419,080703,080950,081202,081604,081900,082016,082301,082606,082912,083455,083600,083729,083950,084036,084152,084408,084514,084641,084758,084853,085021,085158,085446,085636,085824,085941,090047,090119,090225,090258,090320,090403,090458,090530,090646,090741
10,MZ3559-0,081001,081224,081436,081710,081838,082206,082344,082522,082639,082945,083113,083634,083729,083856,084025,084141,084302,084452,084558,084736,084831,084904,085021,085224,085541,085730,085941,090047,090141,090214,090320,090403,090425,090447,090530,090541,090708,090751
11,MZ3734-1,082322,082533,082851,083113,083326,083656,083750,084015,084302,084619,084747,085319,085435,085614,085741,085846,085941,090214,090320,090447,090552,090646,090813,090942,091248,091428,091641,091808,091903,091957,092102,092146,092231,092253,092348,092410,092538,092623
12,MZ3740-1,083517,083634,083856,084219,084419,084652,084948,085115,085341,085657,085802,090258,090403,090458,090635,090730,090835,091142,091248,091439,091544,091629,091713,091841,092146,092315,092454,092600,092717,092750,092846,092931,093016,093100,093144,093206,093323,093418
13,MZ3825-1,084441,084714,084915,085115,085309,085636,085858,090130,090258,090458,090625,091109,091204,091332,091500,091555,091651,091841,091946,092102,092146,092231,092315,092421,092750,092954,093144,093239,093356,093429,093535,093607,093640,093713,093746,093807,093924,094008
14,MW5898-0,085457,085752,085952,090152,090541,090909,091120,091238,091449,091735,091852,092454,092611,092739,092920,093027,093206,093502,093607,093746,093851,093935,094103,094231,094602,094741,094942,095110,095230,095304,095421,095515,095537,095559,095643,095716,095833,095929
15,MZ3956-1,090436,090552,090824,091025,091227,091641,091735,091903,092146,092432,092516,093016,093122,093250,093451,093556,093651,094008,094103,094220,094410,094443,094528,094656,095037,095241,095432,095643,095738,095822,095929,100025,100058,100120,100215,100226,100342,100428
16,MZ3987-1,092611,092717,093016,093323,093746,094125,094326,094455,094634,095037,095208,095716,095855,100003,100203,100320,100428,100628,100744,100901,101017,101101,101123,101302,101618,101807,102040,102214,102320,102406,102512,102545,102640,102713,102810,102820,102927,103023
17,MZ3978-1,,,,,,,,,093239,093546,093713,094209,094326,094421,094551,094645,094741,095037,095132,095253,095348,095421,095548,095654,100014,100215,100428,100533,100650,100722,100806,100850,100912,100934,101007,101028,101144,101207
18,MX1105-1,093713,093807,094008,094231,094443,094729,094942,095122,095348,095643,095811,100248,100342,100522,100701,100806,100901,101101,101144,101251,101357,101441,101524,101629,101913,102050,102247,102355,102501,102534,102651,102735,102758,102831,102939,103001,103129,103218
19,MW5943-0,094506,094612,094858,095110,095304,095716,095929,100036,100237,100512,100617,101144,101302,101430,101640,101735,101840,102029,102123,102236,102331,102417,102534,102640,103012,103129,103324,103441,103547,103643,103810,103905,103927,103949,104043,104105,104212,104307
20,MP5834-0,095026,101017,101229,101441,101702,102102,102225,102342,102629,102939,103107,103631,103737,103855,104021,104127,104234,104435,104541,104719,104825,104847,105003,105119,105449,105617,105754,105849,110016,110049,110121,110205,110238,110300,110322,110345,110502,110535
21,MX1135-1,,100215,100533,100817,101039,101336,101546,101651,102018,102331,102512,103045,103203,103324,103452,103609,103715,103916,104021,104223,104351,104446,104508,104646,105014,105214,105405,105500,105617,105711,105827,105921,105954,110038,110132,110205,110333,110429
22,MW5853-1,100438,100722,101017,101207,101441,101724,101945,102113,102428,102735,103045,103609,103715,103821,104000,104116,104212,104435,104541,104708,104803,104847,104952,105058,105427,105606,105744,105827,105921,105954,110100,110143,110205,110227,110300,110322,110429,110524
23,MW5966-0,101629,101818,102123,102331,102523,103034,103229,103358,103620,103832,104116,104657,104803,104930,105109,105214,105320,105606,105711,105838,110038,110121,110205,110311,110640,110746,110925,111019,111113,111145,111245,111329,111351,111412,111456,111518,111635,111730
24,MZ3559-1,102820,103139,103358,103631,104011,104351,104602,104719,105025,105236,105405,105900,105954,110100,110249,110333,110440,110724,110819,110957,111145,111212,111234,111412,111730,111930,112140,112331,112450,112523,112629,112713,112734,112819,112913,112935,113102,113157
25,MW5936-0,103346,104223,104541,104803,105058,105405,105617,105816,110143,110451,110618,111134,111234,111412,111603,111657,111803,112035,112129,112258,112450,112545,112713,112841,113146,113315,113537,113716,113844,113938,114055,114149,114233,114255,114339,114400,114455,114550
26,MZ3556-1,104919,105258,105522,105733,105954,110451,110651,110925,111245,111518,111646,112214,112320,112439,112629,112745,112841,113102,113157,113315,113421,113505,113537,113654,114055,114211,114411,114517,114645,114717,114836,114919,114952,115036,115130,115152,115319,115413
