,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1044-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070117,070245,070307,070339,070456,070750,070941,071057,071225,071342,071530
1,MS2243-0,,,,,,,,,,,,,,,,070105,070128,070245,070328,070518,070551,070718,070941,071151,071246,071342,071447,071624,071718,071917,072011,072044,072137,072210,072243,072358,072652,072830,072936,073040,073145,073301
2,MS2365-0,,,,,070105,070402,070518,070613,070750,070846,070952,071057,071225,071551,071939,072116,072210,072336,,072619,072652,072842,073102,073312,073355,073437,073553,073719,073824,074057,074141,074224,074351,074403,074435,074541,074908,075013,075140,075225,075319,075434
3,MS2095-0,070223,072830,073102,073250,073459,073741,073846,074014,074235,074318,074446,074602,074646,075013,075351,075456,075529,075635,075718,075833,075917,080044,080243,080445,080550,080644,080749,080854,080959,081104,081209,081314,081430,081525,081618,081756,082133,082249,082417,082522,082616,082743
4,MS1903-0,,071330,071530,071718,071917,072137,072232,072326,072453,072526,072652,072746,072830,073156,073625,073741,073835,073951,074036,074224,074308,074457,074708,074930,075002,075045,075203,075330,075424,075613,075707,075750,075823,075844,075906,080033,080435,080623,080800,080937,081053,081209
5,MS1953-0,072232,074530,074741,074919,075118,075402,075445,075550,075812,075917,080127,080232,080435,080811,081158,081336,081419,081525,081629,081807,081840,082028,082216,082438,082543,082627,082732,082851,082934,083123,083209,083242,083347,083430,083513,083618,083934,084039,084155,084448,084604,084709
6,MS2025-0,,080445,080612,080727,080843,081253,081358,081514,081629,081702,081840,081923,082111,082428,082743,082902,082934,083050,083133,083303,083325,083502,083650,083851,083945,084029,084144,084300,084343,084521,084615,084647,084741,084813,084846,084951,085307,085506,085611,085759,085915,090041
7,MX1084-0,,082605,082827,083039,083231,083535,083629,083734,083902,083945,084112,084155,084300,084636,085023,085202,085246,085423,085506,085654,085726,085915,090052,090252,090335,090429,090523,090627,090721,090847,090952,091024,091151,091224,091246,091351,091707,091802,092002,092046,092140,092214
8,MS1044-1,,084133,084405,084625,084824,085150,085246,085350,085455,085539,085705,085748,085937,090252,090649,090804,090847,090952,091035,091213,091246,091434,091635,091856,091950,092035,092119,092246,092351,092550,092644,092738,092823,092845,092906,093011,093328,093423,093622,093727,093821,093937
9,MS2243-1,,090241,090439,090638,090909,091257,091351,091528,091729,091823,092024,092108,092140,092456,092834,093011,093105,093212,093256,093401,093445,093716,093926,094147,094230,094324,094418,094617,094700,094816,094921,095004,095047,095120,095152,095309,095616,095732,095953,100130,100248,100437
10,MS2365-1,,092119,092318,092518,092633,093011,093127,093223,093340,093434,093611,093705,093904,094230,094628,094754,094837,095026,095120,095258,095343,095521,095743,095942,100025,100119,100216,100353,100437,100647,100730,100803,100929,100951,101023,101128,101444,101643,101812,,102044,102223
11,MS1903-1,,094010,094115,094335,094534,094859,095131,095247,095605,095648,095859,100014,100108,100437,100835,101002,101055,101224,101317,101516,101611,101823,102044,102256,102413,102507,102612,102717,102802,102940,103024,103129,103224,103257,103424,103550,103917,104116,104325,104430,104557,104640
12,MS2095-1,,101213,101411,101632,102000,102328,102645,102813,103024,103118,103257,103352,103518,103856,104242,104408,104452,104618,104702,104840,104945,105133,105406,105628,105722,105816,105932,110058,110152,110428,110523,110617,110722,110754,110840,110956,111259,111509,111730,111846,112003,112046
13,MS1953-1,,104419,104640,104807,105007,105333,105639,105805,110047,110130,110249,110343,110523,110901,111249,111415,111509,111636,111730,111908,111929,112141,112309,112530,112602,112646,112740,112919,113002,113108,113214,113258,113342,113415,113437,113604,113908,114108,114257,114402,114507,114550
14,MS2025-1,,110321,110523,110722,111122,111531,111636,111741,111951,112036,112203,112258,112341,112646,113013,113129,113214,113353,113437,113625,113720,113857,114108,114319,114402,114456,114550,114655,114728,114927,115021,115104,115210,115231,115304,115430,115808,115903,120008,120156,120239,120322
15,MX1084-1,,112436,112803,113046,113309,113614,113824,113929,114130,114235,114413,114529,114612,115021,115419,115546,115631,115747,115830,120018,120112,120301,120510,120720,120814,120857,120940,121045,121139,121331,121435,121531,121625,121708,121741,121846,122216,122343,122555,122649,122806,122840
16,MS1044-2,,114308,114445,114634,115010,115358,115441,115546,115841,115935,120051,120156,120355,120731,121107,121237,121331,121458,121552,121835,121951,122216,122406,122617,122700,122755,122902,123018,123050,123227,123321,123415,123509,123542,123615,123720,124025,124225,,124614,124708,124802
17,MS2243-2,,120427,120648,120835,121139,121552,121647,121802,122141,122227,122417,122501,122555,122945,123310,123426,123509,123615,123709,123847,123942,124236,124447,124646,124729,124813,124918,125045,125128,125257,125402,125518,125550,125635,125657,125812,130159,130408,130618,130722,130849,130921
18,MS2365-2,121813,122035,122259,122501,122851,123216,123321,123458,123920,124003,124214,124319,124520,124856,125235,125424,125518,,125823,130022,130105,130408,130628,130827,130910,131004,131109,131227,131322,131522,131710,131754,131942,132025,132108,132235,132551,132800,133020,133147,133315,133347
19,MS1903-2,,124458,124729,124940,125045,125434,125707,130043,130524,130607,130733,130827,130910,131238,131627,131804,131837,131953,132036,132235,132308,132446,132623,132833,132916,133010,133053,133221,133253,133409,133503,133651,133828,133914,133935,134052,134417,134532,134648,134731,134847,134930
20,MS1953-2,,131406,131710,131837,132257,132655,132822,133304,133724,133745,133852,134019,134052,134428,134814,135013,135107,135308,135352,135552,135657,135929,140129,140357,140440,140523,140628,140744,140817,140945,141050,141243,141410,141442,141619,141746,142051,142229,142440,142545,142650,142722
21,MS2025-2,,133807,134052,134240,134500,134731,135002,135235,135719,135813,135929,140035,140218,140545,140935,141050,141134,,141315,141504,141547,141807,142018,142240,142324,142418,142512,142617,142711,142816,142924,143007,143050,143133,143311,143405,143909,144036,144141,144331,144458,144531
22,MX1084-2,,135929,140129,140313,140628,140945,141253,141630,142113,142156,142418,142534,142628,142956,143405,143542,143636,143804,143847,144014,144108,144331,144603,144814,144857,144951,145056,145217,145301,145428,145511,145616,145711,145754,145910,150015,150459,150719,150951,151056,151151,151330
23,MS1044-3,,142102,142345,142555,142806,143354,143520,143847,144141,144236,144458,144635,144740,145151,145554,145754,145838,150015,150120,150415,150553,150835,151045,151330,151414,151457,151614,151730,151824,152036,152119,152253,152336,152358,152515,152631,153011,153116,153309,153427,153553,153647
24,MS2243-3,143720,144225,144353,144603,144919,145428,145733,150037,150405,150448,150657,150802,150918,151247,151646,151835,151930,152119,152152,152347,152454,152704,152905,153116,153215,153259,153416,153542,153636,153857,153951,154057,154152,154238,154355,154511,154836,155014,155217,155311,155459,155741
25,MS2365-3,,150120,150343,150636,,151435,151741,152108,152454,152537,152725,152820,152949,153354,153752,153940,154014,154130,154250,154417,154521,154742,155014,155205,155249,155333,155510,155615,155658,155825,155908,155951,160058,160130,160243,160410,160808,160946,,161348,161515,161632
26,MS1903-3,,152231,152421,152820,153309,153908,154301,154858,155057,155140,155405,155459,155553,155951,160431,160630,160703,160841,,161145,161243,161442,161737,161959,162053,162148,162243,162348,162442,162725,162820,162958,163224,163256,163424,163550,164014,164141,164322,164501,164606,164649
27,MS2095-2,,153835,154108,154333,154721,155731,160025,160254,160503,160609,160808,160946,161051,161453,161916,162043,162126,162315,162442,162558,162641,162925,163146,163351,163445,163550,163646,163752,163835,164036,164141,164333,164522,164555,164617,164754,165058,165250,165521,165710,165804,165848
28,MS1953-3,,155427,155752,155940,160337,160641,160818,161101,161316,161421,161748,161926,162104,162442,162820,162958,163041,163224,163256,163445,163550,163846,164130,164344,164439,164522,164700,164805,164910,165026,165119,165217,165322,165405,165510,165721,170036,170216,170458,170613,170707,170814
29,MX1537-0,,161558,161737,162021,162232,162703,162810,162936,163125,163224,163413,163708,163846,164239,164638,164805,164838,165026,165109,165333,165437,165648,165909,170130,170216,170259,170353,170458,170541,170657,170740,170835,170951,171035,171118,171234,171528,171646,171930,172035,172141,172214
30,MS1044-4,164953,170930,171224,171434,171719,171951,172214,172413,172706,172824,173002,173056,173128,173457,173857,174036,174109,174236,174319,174613,174718,174940,175149,175411,175454,175548,,175841,175914,180102,180209,180347,180557,180641,180818,181007,181347,181536,181820,181914,182041,182124
31,MS2025-3,165058,165311,165531,165743,170204,170530,170624,170740,170857,171013,171151,171245,171423,171813,172203,172330,172424,172612,172655,172846,172940,173246,173424,173636,173730,173813,173929,174026,174120,174236,174330,174435,174551,174613,174645,174824,175200,175306,175454,175558,175653,175747
32,MS2243-4,,173318,173614,173824,174109,174540,174656,174824,175001,175128,175233,175327,175515,175852,180242,180358,180420,180608,180641,180828,180923,181241,181536,181736,181830,181914,182008,182124,182157,182317,182505,182610,182747,182831,182852,183008,183410,183642,183830,183935,184051,184145
33,MS2365-4,,175454,175620,175903,180231,180807,180902,181124,181442,181547,181736,181914,181958,182328,182726,182831,182935,183134,183222,183454,183548,183725,183946,184208,184241,184335,184418,184556,184701,184756,184852,185030,185157,185241,185418,185545,185841,185957,190158,190252,190346,190430
34,MS1903-4,,181608,181725,181925,182222,182621,182831,183145,183526,183620,183747,183852,184029,184429,184852,185113,185157,185324,185502,185724,185818,190052,190346,190618,190712,190817,190922,191132,191240,191521,191637,191752,191941,192037,192216,192343,192721,192922,193133,193238,193343,193427
35,MS2095-3,,183515,183715,183935,184156,184451,184701,185102,185335,185451,185640,185746,185957,,190513,190650,190734,190901,191027,191218,191312,191604,191803,191952,192026,192121,192216,192321,192427,192637,192742,192850,193006,193049,193111,193249,193616,193816,194018,194134,194239,194313
36,MX1537-1,,185841,190041,190231,190535,190839,190933,191417,191752,191908,192100,192205,192238,,192817,192955,193049,193216,193249,193427,193521,193722,193954,194156,194251,194346,194441,194546,194640,194756,194851,195007,195145,195210,195232,195400,195654,195811,200104,200136,200230,200303
37,MS1953-4,,191930,192216,192343,192459,192901,192955,193510,193859,194018,194206,194324,194408,,194934,195039,195123,195305,195411,195622,195717,195916,200114,200325,200408,200451,200545,200640,200712,200852,200935,201029,201217,201311,201438,201554,201849,201943,202120,202330,202414,202447
38,MS1044-5,193227,201638,201827,202037,202257,202635,202907,203023,203234,203351,203540,203708,203856,,204416,204544,204638,204805,204838,205048,205131,205335,205512,205805,205837,205931,210036,210152,210238,210416,210511,210554,210659,210753,210849,211005,211321,211427,211543,211647,211752,211835
