,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070100,070216,070321,070437,070543,070825,070929,071002,071432
1,MW5853-0,,,,,,,,,,,,,,,070100,070154,070416,070510,070637,070940,071034,071117,071213,071317,071432,071526,071944,072237,072343,072625,072740,072907,073054,073231,073336,073534,073816
2,MZ3556-0,070100,070154,070321,070416,070427,070521,070543,070637,070709,070835,070929,071023,071150,071349,071630,071839,071955,072028,072248,072520,072603,072636,072751,072907,073033,073105,073555,073910,074015,074318,074433,074548,074756,075027,075142,075257,075854
3,MZ4228-0,071526,071735,071850,072017,072100,072122,072143,072226,072248,072415,072520,072603,072751,072856,073148,073231,073451,073523,073618,073816,073838,073921,074026,074130,074224,074245,074714,074944,075120,075340,075445,075538,075653,080020,080146,080229,080648
4,MZ3825-0,073159,073325,073440,073502,073523,073607,073639,073701,073733,073953,074036,074141,074339,074537,074807,075016,075120,075152,075351,075632,075704,075758,075854,080010,080114,080135,080554,080803,080908,081138,081232,081451,081607,081848,081942,082140,082432
5,MZ3559-0,074537,074714,074850,074933,074954,075037,075059,075131,075204,075330,075434,075611,075819,075904,080250,080417,080648,080720,080825,081117,081211,081304,081441,081618,081722,081805,082244,082641,082829,083154,083309,083541,083750,084031,084146,084355,084708
6,MX1135-0,080010,080103,080218,080250,080301,080333,080407,080450,080544,080659,080753,080846,081023,081221,081451,081618,081848,081942,082140,082421,082525,082619,082745,082840,082955,083049,083448,083707,083855,084312,084427,084542,084846,085055,085232,085419,085816
7,MZ3987-0,080908,081722,081859,081953,082014,082036,082057,082140,082223,082432,082536,082651,082934,083121,083437,083614,083729,083812,083916,084136,084219,084301,084438,084614,084740,084813,085221,085545,085733,085910,090004,090129,090255,090631,090725,090851,
8,MZ4072-1,083111,083258,083426,083458,083520,083541,083603,083635,083729,083959,084103,084219,084448,084636,084929,085023,085253,085325,085430,085618,085712,085733,085848,090025,090151,090245,090725,091017,091154,091509,091635,091927,092230,092439,092533,092554,092951
9,MW5853-1,084459,085105,085221,085242,085315,085358,085430,085502,085534,085733,085827,085921,090140,090317,090757,091017,091121,091215,091426,091707,091750,091822,091948,092104,092219,092251,092721,093056,093233,093420,093640,093921,094131,094340,094456,094655,095135
10,MZ3556-1,090444,090610,090736,090757,090830,090913,090945,091028,091111,091258,091404,091447,091646,091750,092104,092219,092450,092522,092659,092930,093013,093056,093211,093410,093514,093546,094026,094318,094456,094706,094821,094937,095156,095459,095615,095802,100201
11,MZ4228-1,092053,092147,092313,092346,092407,092439,092501,092544,092637,092836,092930,093034,093254,093420,093701,093838,093932,094016,094131,094403,094456,094540,094727,094904,095052,095135,095604,095950,100046,100410,100536,100734,100817,101119,101245,101411,101808
12,MZ3825-1,093640,093712,093838,093921,094005,094109,094120,094152,094225,094413,094456,094601,094821,094937,095228,095344,095604,095625,095740,100035,100118,100211,100316,100503,100608,100640,101130,101411,101516,101902,102006,102143,102417,102709,102752,102846,103001
13,MX1213-0,,095448,095625,095647,095708,095812,095856,100002,100035,100327,100442,100536,100756,100954,101256,101411,101642,101757,101934,102248,102344,102438,102604,102741,102907,102950,103419,,,,,,,,,,
14,MZ3559-1,100745,101004,101130,101202,101235,101339,101400,101433,101516,101725,101808,101902,102132,102405,102658,102907,103012,103033,103138,103419,103523,,,,,,,,,,,,,,,,
15,MX1135-1,102259,102320,102438,102521,102553,102636,102730,102813,102857,103044,103127,103221,103502,,,,,,,,,,,,,,,,,,,,,,,,
