,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA6345-0,,,,,,,,,,,,070109,070216,070322,070502,070607,070702,070756,070902,071019,071113,071440,071628
1,AA7312-0,,,,,,,,070109,070713,070818,070913,071040,071218,071324,071534,071628,071734,071828,071945,072101,072228,072500,072637
2,MW4647-0,,,,,070109,070249,070524,070651,071607,071755,071902,072039,072217,072333,072543,072637,072753,072954,073100,073216,073342,073658,073825
3,AA7286-0,,,070109,070143,070513,070640,070840,070946,071945,072050,072145,072301,072427,072543,072732,072816,072911,073132,073216,073332,073552,073836,073933
4,AA7637-0,070109,070745,070935,071156,071534,071806,072050,072155,073205,073310,073404,073542,073709,073814,074016,074100,074205,074310,074405,074511,074555,074827,074910
5,AA7721-0,070109,070122,070311,070640,071040,071240,071335,071451,072554,072627,072732,072911,073049,073154,073321,073426,073542,073720,073825,073944,074143,074500,074606
6,MS4934-0,,,,,070333,070451,070702,070818,071723,071828,071913,072050,072228,072333,072554,072648,072753,072954,073110,073216,073342,073709,073825
7,MW4229-0,,,071156,071335,071712,071934,072217,072500,073310,073426,073520,073647,073814,073922,074049,074133,074227,074427,074533,074649,074744,075026,075110
8,MR7938-0,,,,,071451,071607,071913,072039,072944,073049,073132,073259,073426,073520,073636,073741,073836,074005,074110,074249,074343,074700,074744
9,MW4781-0,,,071828,072206,072344,072616,072849,072944,073922,074110,074205,074343,074500,074606,074755,074900,074954,075153,075249,075405,075543,075849,075943
10,AA74-92-0,,072217,072427,072816,073132,073437,073614,073911,074943,075059,075153,075332,075500,075606,075722,075827,075943,080059,080215,080321,080405,,
11,AA7479-0,,072816,073049,073353,073636,073825,074049,074143,075120,075227,075321,075438,075606,075722,075900,080005,080110,080226,080331,080449,080544,,
12,AA6832-0,073027,075048,075416,075816,080048,080248,080522,,,,,,,,,,,,,,,,
13,AA7530-0,074005,074332,074555,074932,075216,075606,075733,075900,,,,,,,,,,,,,,,
14,MP6359-0,,075638,075838,080143,080449,,,,,,,,,,,,,,,,,,
15,AA7759-0,080215,080555,,,,,,,,,,,,,,,,,,,,,
