,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
20,MX4338-1,090936,091326,091442,091558,091738,091938,092242,092421,092539,092707,092814,092932,093155,093249,093344,093758,093926,094242,094611,094759,095021,095646,095813,100046
21,AA7559-0,091727,091905,091949,092043,092231,092443,092644,092825,092932,093038,093155,093300,093417,093545,093629,094031,094209,,094748,094937,,095741,095930,100142
22,AA7749-1,092126,092304,092348,092505,092728,092750,093122,093300,093523,093702,093809,093915,094042,094231,094325,094759,095042,123828,,100035,100131,125305,125415,125755
23,AA7393-0,,093249,093333,093428,093725,093831,094220,094411,094633,094759,094915,095010,095159,095326,095422,095919,100118,100522,100756,100935,101241,102106,102222,102400
24,AA6942-1,,093713,093831,094009,094125,094325,094705,094810,095021,095148,095315,095433,095635,095857,095919,100332,100533,100935,101230,101357,102011,102317,102433,104821
25,AA7537-1,,,094314,094516,094705,094759,095148,095348,095603,095730,095824,095919,100057,100216,100259,100734,100925,101208,101557,101809,102244,102927,103045,103248
26,MX4458-1,094948,095032,095148,095253,095518,095719,100046,100248,100354,100511,100617,100712,100914,101030,101102,101535,101652,102011,102411,102516,102916,103606,103722,104018
27,MW3430-1,095505,095603,095719,095835,100013,100131,100500,100639,100903,101019,101124,101219,101357,101546,101630,102117,102244,102611,102927,103128,103555,104230,104347,104610
28,AA7712-1,100449,100555,100712,100830,101052,101324,101703,102011,102200,102328,102454,102611,102854,102940,103012,103500,103701,104040,104431,104536,104951,105816,105935,110136
29,MW5425-0,100925,101157,101251,101335,101546,101725,102033,102127,102222,102349,102516,102633,102822,102916,102940,103416,103544,103850,104347,104453,104810,105521,105649,105816
30,MX4551-2,101146,101502,101619,101747,101915,102117,102400,102516,102611,102716,102811,102854,103056,103150,103215,103628,103806,104230,104610,104748,105215,110019,110147,110420
31,AA7450-1,101915,102011,102106,102200,102306,,102833,103045,103150,103310,103416,103500,103701,103755,103828,104241,104420,,105048,105142,105700,110252,110346,110548
32,AA6374-2,,102633,102749,102905,103117,103226,103617,103817,104040,104219,104336,104442,104632,104759,104906,105332,105543,105913,110357,110504,110949,111615,111732,111943
33,MX4383-0,102633,102905,103001,103056,103237,103427,103806,104018,104230,104325,104431,104547,104759,104928,105002,105416,105554,105913,110431,110631,111151,111804,111921,112111
34,MX3783-0,103237,103416,103511,103606,103839,103934,104302,104408,104621,104748,104854,105013,105204,105343,105427,105850,110030,110325,110737,110937,111426,111954,112122,112310
35,AA7931-2,103755,103839,103945,104040,104230,104453,104906,105120,105343,105500,105627,105711,105924,110041,110136,110548,110726,111236,111554,111753,112227,112827,113027,113237
36,MW5645-0,104643,104759,104906,104951,105142,105354,105700,105850,110125,110303,110431,110558,110748,110937,111023,111426,111615,111954,112248,112437,112849,113416,113554,113721
37,MW5191-0,104917,105248,105343,105438,105627,105754,110114,110230,110336,110442,110537,110704,110842,111000,111034,111510,111710,112143,112604,112816,113143,113721,113911,114051
38,AA7485-1,110114,110157,110314,110442,110704,110737,111118,111214,111415,111543,111710,111815,111943,112122,112216,112627,112838,113215,113554,113743,114240,114712,114829,114947
39,MW5264-0,110357,110514,110609,110715,110842,111046,111321,111532,111637,111732,111837,111954,112122,112310,112404,112816,112954,113226,113711,113816,114451,115125,115231,115336
40,AA7559-1,110715,110842,110937,111107,111321,111459,111804,111943,112154,112310,112404,,,,,113310,113500,163852,114251,114524,115136,165833,165938,170200
41,MW5346-0,111225,111310,111404,111510,111804,112016,112310,112459,112732,112911,113027,113132,113321,,,114007,114240,114440,114746,114947,115726,120224,120340,120530
42,MX4338-2,112111,112216,112321,112415,112627,112805,113059,113215,113449,113627,113754,113911,114124,114313,114345,114818,114936,115253,115610,115748,120435,121119,121247,121415
43,AA7393-1,113934,114546,114640,114746,114958,115114,115431,115642,115904,120117,120340,120457,120657,120803,120857,121331,121459,121956,122402,122507,123038,123744,123911,124051
44,AA7539-2,113955,114124,114218,114407,114535,114724,115041,115304,115526,115726,120012,120201,120435,120530,120625,121036,121236,121818,122117,122317,122932,123544,123700,123839
45,MX4021-2,114607,115136,115220,115314,115504,115621,115949,120213,120307,120424,120603,120719,120857,121014,121057,121459,121616,121956,122413,122613,123038,123744,123900,124124
46,AA6942-2,,122339,122457,122646,122803,,123406,123555,123828,124051,124335,,124830,124914,124958,125426,125553,,130303,130621,,131142,131331,131554
47,MX4458-2,123016,123145,123240,123345,123533,123744,124102,124324,124546,124808,125052,125210,125353,125509,125605,130018,130230,130537,130950,131214,131543,132049,132238,132534
48,AA7712-2,123406,123544,123649,123900,124146,124407,124747,124903,125136,125353,125649,125806,130040,130146,130241,130727,131002,131342,131817,131933,132300,132846,133024,133246
49,AA7537-2,,,124407,124524,124808,124914,125221,125426,125700,125923,130146,130314,130526,130632,130716,131131,131331,131627,132017,132144,132556,133108,133235,133413
50,MW5425-1,125638,125723,125806,125912,130102,130336,130654,130738,131002,131131,131554,131722,131911,132028,132111,132523,132702,132951,133435,133540,133826,134227,134343,134501
51,MX4551-3,130811,131014,131058,131214,131415,131616,131933,132049,132311,132512,132651,132814,133024,133151,133235,133707,133859,134227,134640,134734,135029,135430,135558,135736
52,AA7450-2,,,131616,131711,131900,132017,132343,132439,132702,132846,133002,133129,,133446,133540,134016,134205,134523,134829,134934,135241,135642,135809,135959
53,MX3783-1,132155,132407,132534,132651,132930,133141,133540,133729,133954,134100,134249,134556,134807,134945,135029,135441,135631,140054,140559,140704,140929,141356,141511,141639
54,AA7931-3,133141,133446,133529,133645,133954,134049,134439,134650,134923,135230,135346,135452,135653,135831,135915,140326,140504,140811,141123,141356,141617,142019,142135,142335
55,AA7539-3,134607,134713,134818,134934,135135,,135715,135948,140221,140421,140621,140811,140951,141156,141239,141711,141900,142451,142840,142945,143302,143840,144019,144316
56,MX4021-3,134701,135324,135419,135547,135747,135915,140243,140348,140621,140737,140906,141048,141228,141406,141500,141945,142135,142556,143029,143240,143451,143946,144103,144338
57,MX4338-3,135809,140126,140221,140337,140548,140704,141036,141250,141522,141722,141849,142040,142251,142357,142440,142912,143145,143618,143913,144125,144349,144622,144750,145003
58,AA7749-2,141036,141134,141228,141417,141511,,142051,142219,142440,142640,142756,142912,143050,143229,143345,143840,144030,,144814,145152,145457,150028,150123,150333
59,AA6942-3,142219,142241,142335,142556,,,143251,143523,143756,143946,144103,144316,,144622,144717,,,,,150239,150651,151232,151410,151720
60,MX4458-3,143101,143229,143324,143440,143618,143807,144136,144254,144527,144717,144836,144941,145057,145246,145341,145804,150050,150702,151042,151232,151647,152332,152448,152710
61,AA7712-3,143913,144114,144220,144338,144611,144803,145141,145402,145636,145837,150007,150123,150407,150523,150618,151115,151254,151743,152238,152354,152816,153408,153546,153736
62,AA7537-3,,,,144836,,145235,145614,145742,150017,150228,150344,150545,150735,150914,151053,151505,151636,152016,152448,152805,153144,153620,153736,153957
63,MW5425-2,145424,145541,145647,145804,145921,150134,150523,150724,150947,151137,151254,151517,151720,151910,151953,152427,152637,153039,153620,153831,154325,154903,155041,155251
64,MX4551-4,150545,150651,150747,150925,151126,151221,151636,151837,152100,152510,152659,152933,153112,153302,153408,153831,154040,154702,155135,155420,155903,160409,160548,160715
65,AA7450-3,151920,152027,152122,152227,152416,,152911,153112,153346,153820,154124,154357,154525,154702,154735,155218,155525,,160442,160844,161258,161922,162050,162301
66,MX3783-2,152027,152615,152732,152838,153101,153218,153524,153703,153936,154557,154841,154935,155313,155420,155441,155946,160219,160811,161341,161731,162145,162545,162701,162935
67,AA7931-4,152849,153155,153240,153408,153642,153831,154157,154430,154702,155218,155503,155609,155747,155903,155957,160420,160621,161214,161709,161911,162356,162745,162946,163146
68,AA7485-2,153524,153809,153936,154040,154314,154452,154819,155008,155229,160135,160325,160442,160726,160906,161011,161509,161720,162039,162628,162924,163609,164030,164207,164345
69,AA7539-4,154336,154430,154525,154608,154841,155008,155358,155536,155808,160453,160726,160855,,161140,161214,161637,161838,162250,162829,163302,163757,164240,164429,164556
70,MX4021-4,160103,160219,160325,160431,160621,160844,161140,161236,161509,161709,161827,162006,162207,162356,162450,162924,163051,163546,164145,164356,164818,165537,165654,165906
71,MX4604-0,160631,160938,161033,161236,161447,161658,162050,162156,162418,162639,162756,162946,163323,163546,163641,164124,164334,164757,165231,165453,170106,170646,170815,171102
72,AA7749-3,161827,161922,162006,162207,,,162818,162924,163146,163407,163946,164102,,164534,164556,165019,165158,165749,170116,170507,170848,171251,171440,192437
73,MX4598-0,162512,162607,162701,162818,163040,163207,163546,163703,163935,164251,164618,164746,165030,165158,165252,165727,165906,170316,170804,171102,171534,171945,172135,172503
74,AA6942-4,163207,163334,163429,163619,,163957,164218,164407,164640,164903,165231,,,,165927,,170955,,171840,172325,172503,,173156,173534
75,MX4458-4,164218,164302,164356,164450,164651,164840,165158,165336,165559,165738,170211,170351,170602,170752,170911,171345,171712,172219,172946,173156,173545,174050,174251,174451
76,MX4614-1,164818,164957,165052,165231,165420,165559,165844,170055,170316,170540,170848,171040,171229,171418,171524,171934,172252,172840,173345,173618,173956,174535,174724,175008
77,AA7537-4,165146,165548,165632,165749,170011,,170435,170624,170858,171102,171451,171651,171901,171956,172051,172514,172746,173156,173723,173923,174313,174724,174851,175147
78,AA7712-4,170635,170922,171040,171156,,171629,172007,172219,172503,172714,172902,173208,173451,173556,173723,174145,174524,174902,175525,175736,180135,180818,181125,181420
79,MX4551-5,171723,171840,171934,172145,172347,172452,172808,173018,173135,173302,173501,173702,173956,174123,174229,174724,174924,175514,180113,180346,180851,181504,181705,181915
80,AA7393-2,172430,172546,172630,172819,173040,173135,173440,173629,173851,174112,174240,174356,174546,174734,174818,175232,175442,175935,180408,180735,181052,181705,181832,182055
81,AA7450-4,,173556,173640,173745,174039,174218,174524,174829,175103,175326,175442,175652,175852,180103,180208,180641,181041,181915,182339,182730,183058,183636,183741,184059
82,AA7931-5,173901,174039,174134,174356,174651,174829,175147,175420,175714,175913,180103,180208,180441,180651,180746,181230,181526,182022,182603,182847,183258,183858,184131,184342
83,AA7485-3,174451,174557,174651,174840,175052,175221,175525,175642,175902,180113,180241,180408,180641,180913,181030,181504,181727,182234,182942,183258,183720,184247,184415,184616
84,AA7539-5,174818,175157,175315,175442,175620,175736,180030,180219,180513,180735,180840,181008,181241,181431,181526,181938,182234,183014,183825,184109,184258,184732,184900,185215
85,MX4021-5,180818,180935,181041,181157,181359,181504,181832,182033,182306,182624,182741,182858,183130,183330,183435,183847,184120,184743,185342,185647,190100,190512,190650,190906
86,MX4604-1,181715,181843,182000,182117,182255,182424,182836,183025,183308,183658,183836,184015,184226,184510,184626,185215,185415,185825,190333,190545,191001,191529,191646,191929
87,MX4598-1,183836,183953,184120,184215,184427,184532,184849,185027,185310,185520,185814,190016,190238,190501,190556,191055,191402,191708,192141,192415,192925,193430,193702,194020
88,AA7559-2,,,,,,,,,,,,,,,,184037,184543,184954,185404,185847,190450,190650,190811,191055
89,AA6942-5,184721,184849,184932,185132,185310,,185625,185836,190111,190322,190512,,191001,,191402,191845,192046,,192925,193333,,194158,194330,194637
90,MX4458-5,185825,185932,190027,190154,190406,190534,190844,191022,191308,191518,191719,191929,192202,192459,192616,193106,193322,193746,194308,194508,195025,195617,195817,200103
91,MX4614-2,190249,190344,190439,190556,190756,190833,191202,191424,191719,191940,192130,192329,192554,192746,192830,193250,193546,194031,194542,194742,195203,195829,195945,200252
92,AA7537-5,190322,191055,191202,191319,191518,191624,191951,192046,192318,192448,193042,193300,193441,193608,193713,194136,194340,194648,195119,195345,195733,200230,200431,200630
93,AA7712-5,192057,192318,192415,192521,192735,192936,193300,193430,193713,194031,194308,194529,194731,194914,195003,195407,195617,200031,200303,200503,200919,201330,201443,201654
94,MX4551-6,193239,193451,193546,193746,193935,194125,194446,194626,194902,195058,195248,195356,195527,195712,195755,200220,200514,200727,201309,201559,201926,202421,202537,202737
95,AA7393-3,194402,194446,194542,194659,194942,,195407,195450,195701,195924,200125,200230,200514,200641,200751,201203,201353,201705,202010,202138,202453,203035,203151,203402
96,AA7931-6,195323,195606,195722,195851,,200230,200557,200740,201013,201151,201421,201516,201654,201810,201937,202348,202526,202747,203507,203602,203858,204339,204457,204707
97,AA7450-5,,,,,,,,,,,,,,200802,200846,201309,201454,201820,202116,202316,202631,203046,203224,203446
98,AA7485-4,200846,201013,201130,201247,201443,201516,201820,202033,202316,202515,202610,202726,202915,203046,203151,203624,203824,204158,204534,204718,205047,205512,205644,205823
99,AA7539-6,202254,203046,203129,203235,203518,203657,203958,204115,204351,204548,204645,204814,205003,205131,205153,205600,205823,210218,210519,210707,211135,211800,211931,212131
100,AA7749-4,204952,205058,205153,205342,205537,,205939,210143,210435,210624,210729,210903,,211251,211429,211858,212037,,212752,212943,,213822,213959,214233
101,MX4021-6,210205,210257,210403,210508,210635,210718,210946,211103,211347,211538,211717,211811,212003,212153,212247,212719,212921,213153,213458,213631,213916,214349,214505,214645
102,MX4598-2,211113,211228,211336,211454,211706,211739,212025,212215,212436,212647,212848,212943,213143,213248,213415,213854,214043,214349,214846,215056,215331,215855,220025,220243
103,MX4458-6,211835,211942,212025,212142,212309,212403,212647,212804,213036,213215,213321,213415,213543,213728,213800,214201,214338,214610,214922,215151,215501,215912,220046,220203
104,AA6942-6,212636,212741,212837,,213321,,213642,213728,213959,,214349,214527,214751,214910,214922,215359,215533,,220152,220352,,,221323,221528
105,MX4614-3,213248,213404,213511,213631,213949,,214328,214455,214802,214910,215023,215129,215321,215501,215555,220025,220203,220602,220931,221113,221350,221800,221939,222132
106,AA7712-6,214411,214857,214951,215107,215215,215343,215653,215750,220025,220152,220256,220457,220657,220847,221002,221419,221615,222002,222300,222459,222755,223302,223357,223601
107,AA7450-6,,,220753,220847,221207,221218,221644,221811,222057,222311,222449,222615,222806,222955,223110,223516,223655,,224400,224551,224846,225235,225404,225612
108,AA7539-7,221602,222024,222108,222300,222449,,222806,222933,223208,223345,223454,223601,223834,223951,224013,224432,224634,225128,225308,225447,225714,230036,230141,230322
109,AA7749-5,223951,224026,224127,224232,,,224728,224846,225047,225150,225246,225404,225623,225703,225757,,230629,,231109,,231444,231733,231839,232039
110,MX4021-7,224946,225047,225128,225224,225342,225531,225821,225929,230141,230311,230428,230511,230640,230805,230902,231321,231505,231755,232006,232154,232337,232612,232724,232915
111,MX4598-3,225735,225832,225919,230014,230152,230238,230640,230829,231120,231258,231357,231444,231635,231709,231806,232205,232337,232601,233010,233112,233346,,,
112,MX4458-7,230333,230439,230557,230713,230913,230958,231247,231421,231646,231828,232017,232101,232311,232422,232506,232915,233044,233357,,,,,,
113,AA6942-7,231332,231421,231505,231600,231744,,232244,232337,232612,232821,232948,233123,,,,,,,,,,,,
114,MX4614-4,231455,232433,232528,232634,232904,232959,233301,,,,,,,,,,,,,,,,,
115,AA7712-7,233123,,,,,,,,,,,,,,,,,,,,,,,
