,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
22,MR8452-0,-1,1,-1,2,2,2,1,-1,2,-1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,-1
23,AA7539-1,-1,,-1,2,2,2,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
24,AA7749-1,-1,1,-1,1,2,3,1,-1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
25,MX4598-1,,,,1,1,2,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
26,AA7931-1,-1,1,-1,1,3,2,2,-1,2,-1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,-1
27,MX4614-1,,1,-1,1,3,3,1,-1,2,-1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,-1
28,MX4338-1,-1,1,1,1,2,4,1,-1,2,-1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,-1
29,AA6760-1,-1,,1,4,2,3,2,-1,3,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,-1
30,AA7708-1,,1,1,1,2,2,1,-1,4,-1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,-1
31,MZ4112-0,-1,2,-1,1,3,1,2,-1,2,-1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,-1
32,MX4383-2,-1,2,-1,2,2,2,2,-1,4,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
33,MS1935-2,-1,3,-1,1,2,2,3,-1,3,-1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,-1
34,AA7393-1,-1,2,1,2,2,4,2,-1,4,-1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,-1
35,MX4021-2,,1,1,1,2,3,4,-1,4,-1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,-1
36,MR8452-1,-1,1,1,4,3,4,5,-1,3,-1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,-1
37,MX4365-2,,2,-1,1,2,4,5,-1,3,-1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,-1
38,MX3783-2,-1,1,-1,2,2,5,5,-1,3,-1,1,1,1,1,5,2,1,1,1,1,1,1,2,1,1,1,-1
39,AA7539-2,-1,3,-1,1,1,4,5,-1,4,-1,1,1,1,1,5,4,1,1,1,1,1,1,1,,1,1,-1
40,MX4598-2,,2,-1,3,1,4,3,-1,3,-1,1,1,1,1,5,4,1,1,1,1,1,-1,1,1,1,3,-1
41,AA7749-2,,1,,1,1,2,2,-1,3,-1,1,1,1,1,4,2,1,1,1,1,1,4,1,1,1,1,-1
42,MX4614-2,,2,-1,3,2,3,2,-1,4,-1,1,3,1,1,5,4,1,1,1,1,1,1,2,1,1,1,-1
43,AA7708-2,-1,1,1,3,4,5,4,-1,4,-1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,1,1,-1
44,AA7931-2,-1,1,1,2,3,5,4,-1,3,-1,1,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,-1
45,MX4021-3,,1,-1,2,4,2,4,-1,2,-1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,-1
46,MX4338-2,,,,,,,,,2,-1,1,1,1,1,5,4,1,1,1,1,1,1,2,1,1,1,-1
47,AA6760-2,,1,-1,1,2,4,4,-1,2,-1,1,1,1,2,5,2,1,1,1,1,1,1,1,,1,1,-1
48,MS1935-3,-1,1,-1,1,2,2,1,-1,3,-1,1,1,1,5,5,2,1,1,1,1,1,2,1,1,1,1,-1
49,MX4383-3,-1,1,1,1,2,3,4,-1,4,-1,1,1,1,2,5,3,1,1,1,1,1,1,1,1,1,1,-1
50,MR8452-2,-1,2,-1,1,1,2,2,-1,3,-1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,-1
51,MX4365-3,,1,1,1,2,2,1,-1,2,-1,1,1,1,5,3,1,1,1,1,1,1,4,3,1,1,1,-1
52,MX3783-3,-1,2,1,1,2,3,1,-1,4,-1,1,3,2,5,3,1,1,1,1,1,1,1,1,-1,1,1,-1
53,AA7539-3,-1,1,-1,-1,2,3,1,-1,2,-1,1,2,1,4,3,2,1,1,1,1,1,1,1,,1,1,-1
54,AA7749-3,-1,1,-1,2,3,2,4,-1,3,,1,4,2,4,5,2,1,1,1,1,1,5,4,,1,1,-1
55,MX4598-3,,,,,,,,,2,-1,1,4,2,4,5,2,1,1,1,1,1,1,2,1,1,1,-1
56,MX4614-3,,2,-1,1,2,2,1,-1,3,-1,1,5,1,4,1,2,1,1,1,1,1,1,1,2,1,1,-1
57,MX4338-3,-1,1,2,4,3,3,1,-1,2,-1,1,5,2,1,5,4,1,1,1,1,1,2,1,1,1,1,-1
58,MX4021-4,-1,1,-1,1,3,4,3,-1,3,-1,1,4,1,1,4,3,1,1,1,1,1,1,1,1,1,1,-1
59,AA6760-3,-1,2,-1,1,2,4,1,-1,4,-1,1,1,2,,,4,1,1,1,1,1,1,1,,1,1,-1
60,MX4383-4,-1,2,1,1,4,2,1,-1,5,-1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,-1
61,MS1935-4,-1,2,1,2,4,2,2,-1,4,-1,1,1,1,3,5,4,1,1,1,1,1,4,2,1,1,1,-1
62,MR8452-3,-1,2,-1,2,4,3,2,-1,3,-1,1,1,1,1,5,3,1,1,1,1,1,1,1,,1,1,-1
63,MZ4112-1,-1,1,-1,2,3,3,2,-1,2,-1,1,1,2,4,4,4,1,1,1,1,1,1,1,1,1,1,-1
64,MX4365-4,-1,2,-1,1,3,3,1,-1,2,-1,1,1,1,4,4,3,1,1,1,1,1,1,1,1,1,1,-1
65,MX3783-4,,1,-1,1,3,3,1,-1,3,-1,1,1,5,5,5,4,1,1,1,1,1,1,1,1,1,1,-1
66,AA7539-4,-1,1,-1,3,3,4,3,-1,3,-1,1,1,3,5,5,3,1,1,1,1,1,1,1,1,1,2,-1
67,MX4598-4,,,-1,3,3,5,4,-1,3,-1,1,4,4,5,3,1,1,1,1,1,1,1,1,,1,1,-1
68,AA7749-4,,1,1,2,2,2,4,-1,,-1,1,1,5,5,2,,1,1,,1,1,1,2,,1,-1,-1
69,MX4614-4,,1,-1,1,2,3,4,-1,3,-1,1,3,5,5,2,1,1,1,1,1,1,1,1,,1,1,-1
70,AA7685-0,-1,2,-1,1,3,1,2,-1,2,,1,4,3,4,5,2,2,2,1,1,1,1,1,1,1,1,-1
71,MX4338-4,-1,,,1,2,3,1,-1,2,-1,1,1,4,5,5,2,1,1,1,1,1,1,1,,2,1,-1
72,MX4021-5,,2,-1,1,1,3,1,-1,1,-1,1,1,1,5,5,2,1,1,1,1,1,1,1,1,2,1,-1
73,AA7931-3,-1,1,1,3,2,4,4,-1,4,-1,1,1,1,3,5,3,1,1,1,1,1,2,1,1,1,1,-1
74,MX4383-5,-1,1,1,4,3,2,1,-1,2,-1,1,5,1,1,4,1,1,1,1,1,1,1,1,1,1,1,-1
75,MS1935-5,-1,2,-1,1,2,2,1,-1,3,-1,1,4,1,1,5,3,1,1,1,1,1,1,1,1,1,2,-1
76,MR8452-4,-1,1,1,1,2,2,1,-1,4,-1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,-1
77,AA6760-4,,,,,,,,,,,,1,1,1,4,1,1,1,1,1,1,1,1,1,1,-1,-1
78,MX4365-5,,1,-1,1,3,4,3,-1,4,-1,1,1,1,1,4,1,1,1,1,1,1,-1,,,,,
79,MZ4112-2,-1,1,-1,1,3,3,2,-1,3,-1,1,1,1,4,,,,,,,,,,,,,
80,AA7539-5,,1,-1,1,3,2,4,-1,3,-1,1,,,,,,,,,,,,,,,,
81,AA7749-5,-1,1,-1,1,3,1,,,,,,,,,,,,,,,,,,,,,
82,MX3783-5,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,-1
83,MX4598-5,,,1,2,2,3,4,-1,4,-1,,,,,,,,,,,,,,,,,
84,AA7685-1,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,
