,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4856-0,,,,,,,,,,,070103,070531,070740,070845,070950,071033,071126,071358
1,MW5594-0,,,,,,070103,070135,070207,070250,070740,070856,072128,072233,072348,072453,072537,072641,072840
2,MW4366-0,071000,071033,071337,071546,071650,071722,071909,072003,072046,072514,072652,073750,073905,074041,074146,074228,074300,074603
3,MW5084-0,072525,072547,072851,073111,073227,073321,073509,073552,073645,074114,074354,075408,075638,075731,075836,075929,080024,080305
4,MW4619-0,,073833,074156,074415,074541,074645,074824,074939,075022,075429,075721,080712,080817,080944,081049,081121,081248,081602
5,MW4647-0,075001,075105,075429,075627,075803,075846,080014,080107,080212,080723,081049,082156,082427,082604,082719,082802,082918,083346
6,MW4781-0,080409,,080944,081027,081153,081226,081331,081414,081446,082031,082218,083502,083754,083930,084036,084140,084256,084601
7,MW4856-1,081927,082218,082405,082615,082741,082835,082928,083022,083105,083523,083649,084811,084916,085115,085221,085304,085347,085630
8,MW5594-1,083408,083512,083754,083847,084003,084057,084245,084330,084424,084821,084949,090238,090417,090532,090636,090709,090813,091210
9,MW4366-1,085010,085126,085409,085630,085735,085830,085902,085945,090029,090511,090647,091734,092004,092141,092245,092349,092454,092734
10,MW5084-1,,091033,091325,091419,091534,091618,091755,091849,091932,092400,092609,093519,093646,093750,093916,093959,094022,094324
11,MW4647-1,093132,093154,093447,093551,093729,093844,093959,094105,094158,094826,095128,100139,100420,100618,100734,100838,100943,101330
12,MW4781-1,094919,095045,095326,095430,095556,095629,095733,095827,095920,100452,100629,,101737,101902,101956,102039,102133,102540
13,MW4856-2,100900,101026,101351,101517,101622,101726,101809,101852,101945,102540,102727,103802,104022,104210,104314,104419,104544,104931
14,MW5594-2,102612,103031,103324,103532,103647,103741,103834,103917,104000,104429,104606,105853,105958,110137,110241,110334,110450,110742
15,MW4366-2,104931,105015,105256,105424,105545,105621,105737,105820,105925,110450,110627,111650,111931,112057,112223,112306,112411,112840
16,MW5132-0,111325,111555,111920,112036,112140,112223,112411,112527,112631,113110,113320,114429,114711,114920,115035,115118,115245,115656
17,MW5084-2,113948,114104,114440,114627,114743,114858,115035,115128,115213,115656,115927,121030,121156,121344,121448,121542,121636,122107
18,MW4647-2,114815,120104,120417,120522,120654,120737,120810,120915,121019,121542,121857,123006,123143,123331,123446,123603,123739,124251
19,MW4856-3,123916,,124416,124619,124746,124818,124924,125029,125123,125646,125855,131024,131317,131443,131620,131735,131818,132207
20,MW5594-3,,,130302,130450,130556,130649,130816,130909,130941,131505,131620,132802,132907,133022,133126,133231,133357,133642
21,MW4366-3,131935,132134,132406,132532,132636,132730,132845,132939,133011,133546,133714,134732,135013,135149,135253,135326,135441,135750
22,MW5084-3,133924,134019,134407,134555,134711,134743,134930,135013,135056,135624,135906,140852,141144,141321,141427,141531,141636,142126
23,MW4647-3,134230,140032,140356,140641,140756,140841,140946,141050,141155,141729,142032,143224,143515,143725,143841,143946,144135,144524
24,MW4781-2,140137,142230,142512,142659,142804,142837,142909,143024,143128,143621,143841,144957,145248,145436,145551,145645,145833,150313
25,MW4856-4,143903,,144502,144557,144702,144756,144924,145018,145101,,145905,150928,151220,151418,151522,151627,151804,152234
26,MW5594-4,145959,150136,150522,150658,150803,150907,151116,151220,151303,151825,152025,153248,153544,153720,153825,153918,154046,154410
27,MW4366-4,152223,152255,152619,152702,152828,152901,153016,153110,153216,153742,153908,155018,155143,155331,155435,155539,155645,160020
28,MW5084-4,154327,154600,200056,155111,200431,200503,200706,200813,200856,201337,201758,202658,202908,203055,203210,203315,203408,203732
29,MW4781-3,160606,,161013,161149,161254,161337,161502,161619,161702,162152,162414,163519,163823,164035,164151,164256,164349,164828
30,MW4856-5,164213,,,164724,164839,164943,165202,165256,165339,165913,170050,171139,171304,171503,171610,171642,171747,172205
31,MW4619-1,,,,,,,,,,164245,164526,165443,165735,165956,170123,170216,170342,170659
32,MW5594-5,165130,165235,165559,165807,165924,170040,170216,170320,170353,170825,171013,172122,172425,172624,172739,172800,172937,173250
33,MW4229-0,170331,171128,171524,171653,171808,172018,172259,172414,172552,173156,173459,174806,175119,175401,175527,175653,175841,180156
34,MW4366-5,172133,172238,172508,172656,172800,172937,173135,173250,173344,173813,174013,175151,175454,175725,175831,175936,180041,180406
35,MW4781-4,180207,,180554,180814,180940,181055,181304,181419,181523,182118,182359,183757,184102,184310,184425,184519,184634,185146
36,MW4619-2,181556,182013,182348,182629,182745,182828,183036,183131,183213,183642,183904,185031,185230,185356,185500,185605,185720,190150
37,MW4856-6,184457,184530,184833,185020,185135,185241,185449,185553,185637,190211,190410,191639,191921,192120,192213,192318,192414,192655
38,MW5594-6,190359,190537,190839,191048,191152,191257,191544,191639,191712,192235,192446,193640,193859,194026,194130,194235,194329,194611
39,MW4366-6,191712,191816,192130,192246,192342,192435,192551,192644,192717,193146,193334,194507,194705,194831,194935,195029,195112,195425
40,MW4781-5,202019,,,202416,202510,202543,202814,202908,203001,203430,203618,204640,204848,205014,205119,205151,205328,205653
41,MW4619-3,203930,204003,204305,204420,204535,204607,204838,204931,205025,205432,205642,210648,210847,211002,211107,211200,211243,211534
42,MW4856-7,210008,210102,210345,210500,210616,210648,210815,210909,210941,,211650,212806,213015,213141,213245,213339,213505,213725
43,MW4366-7,212953,213130,213422,213621,213736,213808,213955,214039,214112,214623,214800,215805,220025,220150,220305,220337,220503,220914
44,MW5084-5,215910,220057,220359,220622,220737,220809,221018,221123,221216,221635,221906,222940,223138,223314,223418,223512,223555,223920
45,MW4781-6,222011,222126,,222450,222616,222649,222803,222846,222951,,223607,224556,224755,224910,225015,225047,225203,225549
46,MW4619-4,,,,224337,224452,224524,224701,224755,224827,225235,225423,230452,230607,230650,230805,230827,230920,231057
47,MW4856-8,,,,,230502,230546,230755,230848,230920,,,,,,,,,
