,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4598-0,,,,,,,,,,,,,,,,,,,,,070109,070216,070321,070450
1,MX3651-0,,,,,,,,,,,,070109,070205,070321,070418,070819,070936,071157,071512,071712,071912,072345,072503,072725
2,MX4021-0,,,,,,070109,070259,070353,070619,070735,070841,070936,071114,071208,071240,071702,071828,072207,072441,072619,072853,073421,073600,073843
3,MX4159-0,070353,070450,070630,070758,070936,071103,071545,071651,071756,071901,072007,072101,072301,,072452,072936,073115,073432,073811,074011,074348,074809,074926,075358
4,MX4338-0,070947,071041,071157,071313,071502,071629,071934,072050,072312,072407,072525,072608,072820,072915,072958,073421,073633,074055,074632,075125,075947,080316,080435,080813
5,MX4383-0,072428,072514,072619,072714,072853,073126,073505,073622,073738,073843,073938,074022,074211,074421,074537,075009,075158,075914,080530,081132,081534,082125,082314,082515
6,MX1197-0,074831,074926,075042,075136,075325,075515,075914,080031,080254,080424,080541,080719,080847,081037,081132,081607,081746,082208,082728,083140,083918,084404,084532,084849
7,MX4535-0,075831,080020,080115,080221,080435,080602,081004,081227,081501,081607,081713,081852,,082314,082409,082857,083107,083835,084258,084732,085259,085819,085957,090245
8,MX4551-0,080020,080316,080414,080613,080836,080953,081249,081428,081651,081830,082019,082125,082442,082717,082813,083235,083425,084057,084521,085100,085702,090116,090245,090542
9,MX4598-1,080657,080836,080932,081110,081332,081534,081830,082030,082136,082252,082409,082537,082802,083056,083203,083625,083814,084309,084743,085122,085903,090138,090256,090627
10,MX4614-0,081545,081640,081735,081841,082019,082158,082453,082632,082846,082951,083056,083257,083436,083636,083814,084247,084426,084911,085238,085557,,090542,090721,091051
11,MX3651-1,083929,084225,084321,084426,084554,084805,085143,085227,085451,085713,085830,085946,090149,090329,090415,090840,091029,091355,091651,091904,092302,092724,092852,093052
12,MX4021-1,085354,085618,085724,085914,090055,090245,090615,090817,091051,091217,091322,091429,091630,091830,091936,092419,092608,093019,093408,093608,093841,094220,094339,094603
13,MX3783-0,090615,090828,090934,091018,091207,091344,091724,091841,092103,092240,092346,092441,092640,092746,092830,093240,093357,093630,093936,094125,094519,095049,095239,095418
14,MX4159-1,092356,092513,092619,092702,092903,093008,093251,093451,093608,093703,093808,093852,094031,094147,094220,094635,094803,095250,095618,095819,100149,100804,100910,101015
15,MX4338-1,092524,092830,092924,093030,093208,093408,093714,093841,094115,094233,094339,094425,094552,094719,094803,095228,095407,095703,100115,100306,100553,101216,101310,101450
16,MX4365-0,092903,093230,093313,093419,093608,093757,094125,094233,094457,094635,094741,094825,095027,095155,095250,095652,095841,100126,100553,100637,101110,101723,101901,102039
