,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070519
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070201,070255,070508,070636,070803,070920,071215,071331,071427,071700
2,MW5898-0,,,,,,,,,,,,,,,,,,,,070105,070139,070223,070339,070446,070603,070647,071120,071416,071522,071806,071935,072223,072402,072647,072804,072859,073357
3,MX1084-0,,,,,,,,,,,,,070105,070150,070519,070552,070752,070836,071036,071237,071331,071416,071555,071700,071806,071839,072256,072446,072552,072731,072954,073144,073525,073904,074021,074254,075130
4,MX1135-0,,,070105,070139,070201,070234,070255,070339,070435,070552,070647,070730,070858,071047,071427,071639,071744,071806,071935,072128,072212,072318,072446,072552,072731,072814,073240,073503,073608,073831,074010,074127,074327,074613,074825,075014,075908
5,MZ3559-0,070457,070603,070741,070814,070836,070920,070953,071026,071120,071215,071331,071416,071617,071733,072032,072212,072256,072329,072519,072837,072921,073027,073207,073335,073514,073557,074032,074327,074507,074740,075003,075141,075413,075647,075814,075952,080712
6,MZ3734-0,071533,071700,071839,071935,071946,072032,072055,072128,072201,072318,072424,072541,072814,072943,073240,073408,073525,073557,073715,073926,074010,074105,074254,074456,074707,074740,075203,075551,075730,080153,080321,080544,080712,080946,081103,081409,081831
7,MZ3740-0,072552,072804,072943,073005,073038,073111,073122,073207,073313,073430,073525,073608,073809,073937,074243,074434,074656,074751,075014,075257,075351,075518,075719,075857,080120,080204,080650,081030,081208,081915,082053,082210,082434,082656,082858,083108,083723
8,MZ3825-0,073809,073904,074021,074105,074127,074221,074254,074327,074413,074529,074623,074718,075014,075224,075636,075825,080047,080142,080332,080617,080712,080829,081008,081219,081431,081504,081948,082243,082434,082847,083057,083406,083544,083926,084053,084304,084800
9,MZ3978-0,074623,074857,075024,075046,075119,075152,075224,075257,075351,075507,075603,075709,075835,080003,080343,080617,080724,080745,080924,081230,081409,081504,081642,081810,082021,082115,082623,082908,083036,083723,083851,084010,084159,084600,084738,085028,085322
10,MZ3987-0,075657,075835,075941,080014,080036,080109,080132,080215,080310,080427,080544,080650,080807,081008,081347,081431,081653,081726,081926,082326,082434,082539,082814,083046,083300,083333,083756,084115,084304,084705,084813,085006,085217,085449,085606,085755,090325
11,MW3528-0,080734,080851,081019,081103,081136,081208,081230,081314,081336,081431,081525,081653,081759,081948,082221,082423,082656,082718,082930,083322,083449,083555,083745,083926,084221,084243,084738,085133,085333,085700,085913,090019,090314,090631,090747,090948,091359
12,MZ4228-0,081642,081820,081937,082021,082042,082115,082137,082221,082315,082445,082550,082751,082919,083152,083511,083628,083851,083937,084115,084422,084600,084644,084907,085133,085333,085406,085849,090358,090558,090820,091043,091221,091421,091800,091918,,092638
13,MZ4072-1,082835,083014,083141,083214,083226,083333,083355,083428,083500,083617,083734,083818,084115,084243,084538,084633,084857,084945,085206,085533,085711,085806,085946,090135,090325,090420,090853,091221,091421,092108,092225,092427,092554,092910,093016,093112,093533
14,MW5936-0,083014,084455,084622,084655,084716,084749,084813,084846,084934,085050,085133,085311,085533,085722,090030,090208,090314,090347,090453,090831,090915,090959,091126,091304,091421,091454,091929,092225,092449,093501,093555,093817,093957,094209,094325,094441,094810
15,MZ3556-0,083522,083628,083756,083841,083926,083959,084021,084104,084137,084254,084410,084517,084727,084907,085355,085616,085902,085935,090052,090537,090631,090715,090842,091021,091148,091231,091738,092036,092225,093101,093228,093439,093544,093936,094052,094230,094653
16,MZ3956-1,085111,085333,085827,085902,085924,085957,090019,090102,090135,090303,090358,090442,090642,090820,091159,091242,091504,091526,091716,092003,092058,092153,092342,092543,092710,092805,093206,093501,093733,094631,094821,095056,095319,095709,095815,095910,100240
17,MW5898-1,085333,090726,090853,090915,090937,091010,091032,091115,091137,091253,091337,091421,091621,091845,092142,092236,092449,092554,092816,093016,093112,093155,093333,093450,093628,093712,094158,094514,094758,095552,095804,100049,100145,100546,100713,100924,101219
18,MX1197-0,085957,090041,090208,090241,090325,090336,090409,090453,090515,090620,090704,090747,090937,091053,091421,091621,091716,091800,091918,092247,092320,092416,092521,092710,092849,092932,093344,093701,094019,095045,095150,095435,095709,100145,100313,100513,101008
19,MW5966-0,,091610,091738,091811,091834,091856,091918,091951,092036,092119,092214,092320,092521,092732,093028,093250,093511,093544,093712,093914,094008,094103,094314,094430,094558,094631,095107,095330,095519,100156,100334,100502,100808,101157,101313,101536,101948
20,MW5943-0,092331,092449,092627,092649,092710,092805,092827,092910,092932,093050,093155,093250,093501,093712,094103,094220,094441,094514,094642,094854,095012,095128,095308,095435,095614,095658,100145,100356,100546,101503,101620,102010,102254,102656,102740,102930,103408
21,MW3516-0,092943,093101,093228,093250,093311,093344,093406,093450,093533,093650,093744,093850,094041,094230,094525,094620,094821,094916,095034,095340,095508,095530,095647,095804,095921,100016,100418,100757,100946,101726,101843,102105,102305,102707,102814,102941,103408
22,MX1135-1,,093947,094103,094158,094220,094252,094335,094408,094514,094631,094736,094843,095045,095150,095541,095709,095815,095838,100049,100251,100345,100440,100546,100702,100840,100913,101346,101632,101905,102443,102612,102908,103132,103408,103536,103641,104147
23,MW5853-0,,094905,095034,095107,095139,095213,095235,095319,095402,095552,095658,095804,100038,100145,100451,100640,100902,100957,101146,101503,101609,101715,101905,102105,102232,102338,102836,103047,103239,103758,104009,104314,104630,104925,105052,105231,105746
24,MZ3559-1,095246,095351,095508,095541,095552,095636,095647,095731,095804,095921,100016,100145,100334,100546,100957,101029,101252,101336,101441,101632,101726,101832,101948,102127,102254,102411,102919,103252,103358,103958,104125,104324,104630,104925,105114,105231,105746
25,MZ3734-1,100145,100240,100345,100418,100440,100513,100546,100629,100651,100818,100913,101019,101241,101336,101620,101759,102010,102116,102221,102422,102550,102634,102814,102941,103036,103121,103536,103903,104103,104820,104936,105114,105252,105557,105702,105902,110545
26,MZ3740-1,101040,101146,101325,101346,101419,101441,101503,101547,101620,101748,101854,102021,102243,102411,102719,102857,103121,103205,103408,103641,103758,103903,104042,104241,104357,104430,104853,105347,105535,110335,110440,110733,110959,111413,111508,111709,112214
27,MZ3825-1,102032,102127,102254,102327,102411,102516,102528,102612,102645,102751,102836,102941,103109,103303,103620,103809,104042,104147,104357,104713,104809,104914,105031,105231,105336,105358,105840,110146,110356,111054,111338,111540,111847,112235,112424,112519,112814
28,MZ3978-1,102305,103058,103216,103314,103347,103430,103452,103536,103609,103725,103809,103903,104114,104219,104513,104557,104820,104914,105031,105220,105325,105419,105618,105746,105924,105946,110418,110807,111021,111814,111952,112130,112257,112551,112657,112740,113236
29,MZ3987-1,103820,103947,104136,104208,104230,104303,104324,104408,104441,104608,104703,104842,105136,105358,105735,105902,110113,110229,110356,110628,110744,110840,111010,111138,111305,111349,111909,112235,112413,113119,113352,113553,113753,114026,114132,114259,114902
30,MW3528-1,104735,104842,104958,105031,105103,105158,105220,105252,105325,105441,105535,105702,105840,105956,110251,110418,110650,110733,110948,111305,111413,111519,111658,111826,112014,112108,112540,112835,113036,113731,113836,113953,114216,114511,114627,114935,115325
31,MZ4228-1,105746,105924,110051,110146,110207,110313,110335,110429,110502,110628,110712,110807,111043,111222,111519,111731,111952,112047,112214,112435,112519,112551,112730,112857,113025,113057,113542,113858,114037,114605,114743,114957,115242,115706,115812,115929,120449
32,MZ4072-2,110523,110639,110818,110916,110937,111010,111021,111105,111138,111305,111402,111446,111647,111847,112141,112319,112540,112613,112814,113108,113203,113258,113425,113604,113742,113815,114249,114511,114710,115431,115611,115801,115940,120342,120500,120605,121230
33,MW5936-1,110926,112330,112446,112508,112540,112602,112624,112657,112740,112930,113025,113151,113331,113447,113804,113942,114216,114238,114416,114627,114710,114805,114946,115114,115304,115336,115801,120141,120247,120754,120935,121219,121420,121704,121748,122022,122519
34,MZ3556-1,111457,111658,111837,111931,112025,112130,112203,112235,112330,112530,112646,112803,113036,113214,113615,113815,114026,114154,114405,114710,114817,114924,115103,115242,115431,115516,115940,120152,120353,120957,121136,121420,121631,121916,122033,122256,122813
35,MX1197-1,112919,113203,113320,113342,113436,113531,113553,113626,113720,113836,113920,114026,114226,114511,114828,115052,115325,115431,115728,120035,120141,120225,120416,120555,120733,120816,121303,121609,121810,122402,122508,122636,122941,123247,123414,123709,124308
36,MP5991-0,113847,113909,114121,114216,114249,114354,114449,114554,114638,114754,114902,114957,115242,115358,115717,115845,120057,120203,120342,120711,120816,120913,121219,121336,121514,121547,122044,122435,122636,123352,123542,123836,124036,124330,124509,124646,125258
37,MW5966-1,114427,114521,114638,114721,114743,114817,114839,114913,114957,115114,115158,115242,115431,115527,115750,115845,120057,120141,120320,120649,120733,120805,121052,121230,121420,121503,122022,122234,122614,123152,123320,123436,123814,124046,124214,124425,125035
38,MW5943-1,115304,115420,115548,115622,115644,115739,115801,115845,115919,120035,120130,120247,120533,120638,121052,121314,121547,121642,121810,122107,122223,122318,122446,122625,122719,122813,123247,123458,123752,124352,124509,124646,124908,125319,125447,125627,130005
39,MZ3956-2,115453,115929,120035,120108,120130,120225,120247,120320,120416,120533,120616,120733,120935,121114,121420,121525,121737,121810,121938,122256,122340,122424,122625,122730,122813,122835,123331,123647,123952,124552,124708,124835,125108,125352,125520,125638,130017
40,MW5898-2,115739,121030,121147,121230,121252,121336,121409,121442,121536,121642,121726,121820,122033,122150,122541,122636,122846,122941,123141,123352,123509,123552,123836,123952,124119,124203,124646,124919,125057,125414,125531,125711,125954,130250,130407,130545,131043
41,MP5834-0,115801,120438,120649,120722,120744,120827,120849,120946,121052,121230,121347,121452,121653,,122139,122245,122508,122625,122835,123152,123258,123403,123520,123709,123836,123908,124330,124708,124908,125403,125520,125649,125943,130217,130345,130451,131021
42,MW3516-1,,122044,122201,122234,122256,122329,122351,122424,122446,122636,122752,122835,123035,123152,123509,123603,123825,123919,124046,124247,124341,124436,124625,124751,124919,124952,125447,125733,125932,130228,130356,130451,130629,130916,131021,131304,131619
43,MX1135-2,,123341,123531,123625,123647,123731,123752,123836,123857,124014,124119,124236,124425,124530,124908,125035,125308,125403,125616,125943,130050,130134,130301,130407,,,131105,131420,131609,132029,132156,132301,132534,132756,132902,133007,133533
44,MZ3559-2,124130,124247,124425,124458,124519,124552,124614,124646,124719,124846,124941,125046,125236,125330,125805,125838,130050,130156,130407,130757,130853,130949,131126,131315,131442,131525,132007,132429,132618,133051,133229,133501,133629,133924,134102,134229,134712
45,MZ3734-2,125035,125203,125330,125414,125425,125531,125552,125700,125733,125911,130005,130101,130250,130429,130724,130927,131159,131253,131453,131808,131902,131956,132123,132250,132355,132440,132902,133250,133450,134051,134218,134502,134650,134925,135113,135218,135734
46,MZ3740-2,130123,130312,130440,130513,130534,130618,130640,130724,130820,131011,131105,131221,131514,131713,132040,132228,132451,132556,132819,133112,133156,133250,133450,133734,133839,133924,134345,134701,134903,135357,135534,135701,135807,140221,140318,140424,140827
47,MZ3825-2,131409,131514,131652,131735,131746,131840,131851,131946,132007,132112,132217,132312,132545,132712,132946,133145,133250,133355,133555,133903,133957,134051,134156,134334,134440,134512,134947,135313,135502,140221,140351,140531,140838,141113,141251,141515,142116
48,MZ3978-2,131525,132629,132808,132851,132935,133029,133102,133156,133239,133355,133450,133544,133745,133935,134218,134323,134523,134628,134806,135041,135146,135229,135407,135545,135650,135734,140148,140553,140754,141145,141408,141515,141726,141959,142116,142210,142916
49,MZ3987-2,133355,133607,133734,133806,133828,133914,133935,134019,134051,134240,134345,134512,134712,134828,135146,135407,135639,135807,135958,140340,140436,140531,140710,140849,141005,141049,141502,141810,142105,142504,142620,142905,143022,143321,143439,143555,144042
50,MZ4228-2,134250,135618,135756,135851,135902,135958,140030,140115,140148,140340,140458,140626,140805,141027,141346,141451,141716,141810,141916,142232,142326,142432,142631,142821,143000,143043,143522,143851,144053,144538,144704,144906,145148,145550,145657,145835,150436
51,MW3528-2,134440,134545,134744,134828,134850,134947,135008,135041,135113,135240,135324,135502,135607,135723,140104,140148,140424,140520,140648,140954,141101,141145,141324,141537,141705,141810,142232,142421,142609,142938,143105,143321,143640,144053,144242,144443,145043
52,MZ4072-3,140509,140637,140743,140816,140900,140932,140954,141027,141113,141240,141346,141430,141643,141759,142054,142221,142443,142526,142726,143105,143214,143259,143439,143607,143724,143818,144242,144516,144654,145221,145454,145708,150014,150414,150530,150814,151437
53,MZ3556-2,141526,141716,141905,141927,141948,142022,142043,142116,142159,142348,142443,142558,142821,142927,143225,143343,143555,143651,143818,144126,144231,144337,144538,144728,144844,144949,145454,145729,150036,150552,150720,150920,151058,151342,151522,151744,152242
