,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070127,070149,070211,070306,070350,070520,070615
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070104,070149,070255,070414,070520,070626,070659,070804,070847,070931,071014,071047,071130,071258,071331
2,MZ3825-0,,,,,,,,,,,,,,,,,070104,070211,070328,070447,070659,070731,070804,070920,071236,071331,071541,071648,071754,071838,071944,072017,072100,072122,072155,072228,072333,072429
3,MZ3987-0,,,,,070104,070116,070255,070402,070531,070720,071025,071458,071626,071732,071827,071922,072017,072239,072333,072441,072536,072620,072642,072820,073158,073421,073537,073631,073748,073831,073948,074021,074104,074126,074159,074243,074349,074421
4,MW3215-0,,070104,070211,070425,070615,070920,071025,071141,071247,071519,071710,072300,072418,072609,072736,072852,072958,073147,073242,073410,073537,073620,073704,073831,074148,074411,074632,074738,074855,074939,075034,075129,075214,075236,075309,075331,075436,075531
5,MZ4228-0,070104,071025,071414,071603,071849,072249,072418,072536,072736,073042,073125,073704,073809,073915,074115,074232,074338,074643,074749,074928,075013,075056,075214,075342,075721,075922,080123,080252,080420,080503,080631,080714,080758,080821,080904,080948,081115,081220
6,MS5082-0,070339,073926,074115,074527,074812,075247,075520,075837,080134,080452,080631,081148,081315,081442,081634,081739,081834,082257,082414,082520,082628,082700,082817,082945,083303,083432,083610,083759,083907,083939,084036,084119,084152,084236,084258,084321,084437,084521
7,MZ4072-0,071530,071754,072039,072228,072429,072758,073125,073314,073453,073726,073748,074432,074600,074716,074855,074950,075045,075309,075404,075520,075604,075637,075815,080006,080346,080452,080641,080821,080937,080959,081105,081137,081210,081231,081326,081337,081516,081612
8,MW5936-0,071603,072852,073358,073715,074115,074600,074855,075203,075425,075837,080028,080609,080725,080854,081115,081231,081348,081855,082003,082141,082341,082425,082447,082638,083007,083145,083421,083548,083716,083821,083939,084036,084130,084141,084225,084247,084353,084448
9,MZ3556-0,072300,072418,072703,072904,073253,073726,073842,074138,074505,074844,075013,075520,075626,075754,075933,080050,080207,080357,080503,080641,080758,080854,081021,081210,081549,081812,082024,082130,082246,082341,082447,082554,082649,082733,082817,082901,083040,083134
10,MW5966-0,072703,075151,075826,080442,080915,081516,082003,082308,082638,082956,083123,083705,083821,084057,084437,084521,084648,084912,085017,085133,085230,085303,085419,085535,090013,090142,090332,090439,090546,090618,090724,090818,090851,090935,090957,091029,091125,091219
11,MZ3956-0,072852,073304,073631,074104,074349,074833,074907,075331,075648,075859,080230,080747,080854,081021,081315,081420,081516,081907,082014,082214,082341,082425,082458,082649,083018,083303,083432,083559,083727,083821,083950,084036,084130,084152,084225,084247,084404,084459
12,MW5898-0,,074421,074928,075425,075826,080230,080547,080937,081105,081516,081645,082152,082257,082414,082554,082700,082817,083113,083219,083336,083432,083516,083610,083738,084152,084353,084543,084648,084755,084850,084944,085039,085122,085157,085241,085314,085430,085513
