,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
10,MZ3978-0,080802,080919,081047,081120,081142,081214,081236,081309,081330,081436,081531,081639,081755,081955,082302,082419,082514,082547,082737,082915,083010,083043,083200,083329,083435,083457,083919,,,085203,085331,085458,085616,085805,085900,085944,090227
11,MZ3956-1,082006,082123,082228,082251,082302,082334,082357,082430,082514,082631,082737,082915,083021,083211,083413,083614,083730,083752,083941,084130,084224,084246,084340,084457,084551,084602,085046,,,090404,090459,090658,090838,091111,091207,091418,091736
12,MZ4072-1,083246,083424,083540,083624,083646,083719,083741,083824,083846,084025,084130,084235,084446,084551,084825,085025,085130,085203,085342,085542,085616,085711,085805,085922,090038,090121,090604,,,092243,092446,092709,092924,093146,093303,093452,093842
13,MZ4228-1,083518,084930,085036,085057,085119,085152,085214,085258,085331,085436,085531,085649,085838,090016,090237,090415,090520,090614,090743,091016,091111,091154,091251,091408,091502,091524,091935,,,093241,093346,093503,093535,093842,093947,094209,094515
14,MZ3825-1,090237,090415,090520,090542,090625,090658,090732,090805,090827,090954,091111,091313,091524,091736,092031,092220,092328,092424,092636,092829,092924,093018,093124,093252,093357,093452,093925,,,095537,095749,095916,100105,100339,100455,100611,101054
15,MX1067-1,,091059,091218,091251,091324,091357,091418,091451,091535,091640,091736,091935,092147,092254,092519,092625,092732,092818,093007,093241,093325,093419,093535,093703,093820,093914,094327,,,095832,100010,100127,100244,100600,100738,100905,101305
16,MZ3556-1,091924,092103,092232,092254,092317,092350,092402,092446,092530,092709,092807,093007,093146,093325,093630,093831,094104,094147,094338,094621,094704,094747,094915,095042,095209,095253,095705,,,101400,101611,101917,102119,102257,102425,102541,103028
17,MZ3559-1,093051,093146,093252,093346,093408,093452,093514,093546,093630,093736,093831,094020,094147,094327,094631,094747,095020,095114,095304,095559,095643,095738,095854,095959,100116,100149,100600,,,102203,102414,102530,102636,102910,103005,103123,103417
18,MZ3740-1,094443,094526,094704,094737,094758,094831,094937,095020,095053,095157,095304,095421,095559,095738,100010,100105,100317,100411,100600,100810,100916,101010,101115,101243,101411,101455,101917,,,103334,103450,103545,103839,104039,104155,104354,104710
19,MZ3734-1,095221,095326,095504,095548,095622,095643,095705,095749,095821,095938,100043,100221,100444,100632,100927,101021,101243,101316,101527,101800,101844,101950,102057,102235,102351,102447,102921,,,104405,104521,104732,104900,105122,105250,105334,105806
20,MW5898-0,123203,100221,100411,100455,100549,100611,100643,100727,100759,100916,101032,101148,101411,101611,101928,102130,102351,102457,102636,102910,102954,103050,103156,103313,103417,103501,103934,,,132431,132620,132758,133030,133525,133621,133705,134010
21,MZ3987-1,101137,101233,101400,101444,101506,101527,101611,101644,101717,101833,101928,102152,102319,102508,102827,102900,103134,103229,103334,103556,103639,103722,103839,103955,104100,104133,104616,,,110039,110155,110344,110427,110659,110806,110935,111148
22,MZ3978-1,102614,102743,102932,103028,103101,103156,103218,103251,103324,103512,103606,103839,104122,104238,104605,104732,105006,105100,105228,105501,105606,105701,105806,105923,110050,110133,110605,,,112210,112349,112603,112636,112900,112954,113111,113300
23,MZ3956-2,103439,103545,103650,103733,103744,103817,103850,103923,103955,104100,104155,104321,104511,104616,104911,104944,105155,105250,105356,105617,105722,105806,105944,110050,110238,110311,110755,,,112244,112447,112614,112900,113100,113227,113333,113712
24,MW5943-0,104911,105206,105312,105345,105417,105512,105544,105617,105650,105817,105933,110050,110227,110355,110806,110957,111255,111412,111611,111917,112022,112116,112233,112349,112530,112603,113038,,,114533,114712,114944,115133,115344,115450,115555,115957
25,MZ4072-2,105828,110006,110122,110144,110227,110300,110322,110405,110500,110627,110806,110935,111127,111306,111644,111728,111950,112033,112244,112435,112530,112625,112743,112911,113038,113111,113544,,,115155,115417,115607,115819,120032,120127,120338,120704
26,MZ4228-2,110755,110946,111127,111210,111255,111328,111412,111506,111528,111655,111800,112011,112221,112317,112648,112827,113111,113205,113406,113734,113850,113934,114102,114228,114334,114417,114901,,,120443,120643,120915,121043,121316,121422,121506,121825
27,MW5966-0,111906,113300,113428,113511,113533,113629,113651,113745,113850,114018,114112,114250,114439,114617,114933,115101,115323,115439,115629,115936,120055,120149,120305,120443,120621,120653,121115,,,122646,122825,123014,123257,123658,123803,123857,124322
28,MP6392-0,,,112338,112413,112435,112519,112541,112625,112658,112805,112911,113049,113311,113500,113850,113956,114239,114334,114523,114828,114933,115017,115206,115355,115533,115640,120106,,,121646,121814,121941,122057,122246,122351,122552,123025
29,MS4914-0,113555,115028,115155,115217,115250,115323,115355,115439,115512,115629,115735,120021,120222,120400,120653,120748,121021,121115,121243,121506,121539,121635,121803,121952,122130,122203,122646,,,124249,124501,124903,125030,125210,125400,125528,125803
30,MX1197-0,113839,115651,115757,115830,115852,115925,115947,120032,120055,120254,120349,120526,120704,120810,121159,121327,121613,121708,121836,122108,122152,122246,122413,122541,122708,122752,123235,,,124831,124936,125137,125233,125506,125625,125814,130403
31,MX1067-2,,114123,114312,114355,114417,114500,114523,114555,114639,114806,114901,115101,115333,115501,115808,115841,120106,120233,120432,120726,120842,120948,121137,121305,121422,121455,121919,,,123708,123941,124144,124322,124618,124746,124925,125126
32,MZ3556-2,115903,120149,120327,120410,120454,120526,120610,120643,120726,120904,121021,121126,121422,121539,121857,122046,122330,122424,122646,123036,123130,123224,123341,123519,123647,123741,124216,,,125803,130014,130130,130414,130658,130814,130919,131427
33,MZ3825-2,120726,120915,121021,121115,121137,121221,121305,121338,121411,121539,121646,121847,122057,122257,122719,122836,123058,123224,123330,123636,123730,123814,123952,124155,124322,124344,124820,,,130625,130836,131131,131259,131521,131615,131720,132113
34,MP6422-0,,,122708,122741,122803,122847,122908,122952,123025,123214,123330,123541,123719,123814,124122,124322,124607,124723,124914,125115,125210,125305,125433,125625,125741,125825,130330,,,131944,132135,132325,132536,132631,132830,133102,133314
35,MZ3559-2,123603,123825,123941,124027,124100,124133,124155,124322,124355,124556,124651,124841,125041,125210,125517,125625,125847,125952,130152,130531,130658,130741,130909,131046,131227,131343,131827,,,133716,133915,134139,134244,134446,134602,134836,135224
36,MZ3740-2,124746,124936,125052,125137,125159,125254,125316,125506,125539,125730,125836,130109,130330,130447,130814,130930,131216,131448,131637,132145,132240,132347,132514,132631,132736,132809,133241,,,135014,135404,135531,135648,135945,140051,140240,140620
37,MZ3734-2,125930,130058,130225,130319,130403,130436,130458,130614,130647,130847,131003,131153,131343,131448,131816,132028,132313,132514,132747,133135,133252,133409,133536,133654,133821,133905,134339,,,140146,140346,140547,140810,141012,141108,141353,141532
38,MZ4089-0,130858,131014,131205,131310,131405,131448,131510,131554,131648,131900,132006,132219,132442,132652,132957,133146,133610,133759,134021,134507,134635,134751,134952,135141,135247,135331,135818,,,141649,141933,142154,142354,142638,142817,143050,143544
39,MZ3987-2,131805,132050,132156,132240,132302,132336,132358,132431,132514,132620,132714,132924,133102,133209,133536,133737,134010,134139,134339,134645,134836,134930,135108,135213,135352,135415,135912,,,141828,142100,142216,142416,142649,142828,,143606
40,MZ3978-2,132924,133146,133358,133442,133514,133547,133643,133726,133810,133948,134044,,134435,134602,134857,135035,135320,135436,135648,140051,140207,140240,140441,140609,140715,140759,141247,,,143228,143439,143606,143734,143956,144134,144228,144501
41,MZ3956-3,134106,134317,134446,134540,134551,134624,134645,134718,134751,134919,135014,135151,135331,135459,135756,135945,140229,140356,140558,141001,141046,141202,141342,141510,141638,141711,142154,,,144101,144301,144407,144629,144913,145007,145051,145441
42,MW5943-1,134729,134846,135035,135141,135203,135247,135331,135415,135448,135709,135807,135945,140146,140251,140547,140726,140950,141108,141236,141605,141721,141828,141955,142143,142321,142405,142839,,,144734,145007,145219,145513,145914,150031,150137,150519
43,MP6392-1,135425,135542,135720,135829,135851,135945,135956,140051,140135,140240,140346,140452,140715,140906,141151,141459,141721,141922,142205,142533,142638,142733,142933,143112,143239,143322,143745,,,145535,145820,150031,150210,150424,150541,150646,150846
44,MZ4072-3,140833,141046,141213,141247,141331,141415,141437,141521,141554,141744,141900,142049,,142438,142744,142955,143239,143344,143500,143934,144123,144228,144334,144501,144618,144639,145124,,,150941,151203,151426,151521,151806,151911,152017,152617
45,MW5966-1,141046,142017,142205,142321,142405,142449,142543,142627,142733,142955,143050,143228,143439,143555,143901,144101,144356,144523,144745,145113,145230,145252,145430,145630,145758,145831,150306,,,152101,152312,152439,152628,153006,153111,153300,153651
46,MZ4228-3,142238,142522,142649,142711,142744,142828,142850,142933,142955,143112,143206,143406,143533,143712,144050,144250,144512,144629,144902,145252,145357,145524,145619,145820,145947,150031,150541,,,152556,152712,152828,153006,153133,153300,153333,153829
47,MX1067-3,142912,143134,143250,143311,143344,143406,143439,143511,143544,143723,143840,144039,144250,144501,144840,145029,145303,145452,145714,150115,150159,150306,150519,150718,150857,151003,151426,,,153300,153544,153629,153829,154208,154303,154419,154935
48,MS4914-1,143522,143555,143712,143745,143756,143850,143912,143945,144028,144334,144450,144607,144807,144851,145157,145357,145630,145831,150031,150317,150424,150519,150635,150803,151025,151047,151532,,,153522,153829,154030,154219,154524,154630,154819,155124
49,MX1197-1,,144250,144407,144439,144534,144556,144618,144650,144734,145007,145102,145230,145430,145546,145904,150126,150413,150541,150708,151131,151320,151426,151627,151817,151954,152112,152606,,,154357,154713,154830,155041,155450,155629,155903,160251
50,MZ3825-3,145524,145747,145914,150009,150031,150126,150159,150233,150328,150530,150646,150846,151109,151236,151543,151806,152101,152217,152428,152755,152912,153017,153206,153405,153511,153544,154030,,,155946,160313,160440,160641,160809,160958,161209,161751
51,MZ3556-3,150424,150457,150635,150708,150740,150814,150835,150919,151003,151225,151320,151510,151744,151911,152217,152356,152639,152744,152933,153322,153416,153449,153651,153903,154052,154136,154608,,,160356,160641,160842,161125,161455,161624,161802,162129
52,MP6422-1,,,,,,,,,,,,,,,150857,151036,151320,151404,151627,152005,152039,152134,152250,152523,152639,152744,153227,,,155334,155512,155640,155914,160135,160324,160418,160736
53,MZ3740-3,152544,152955,153122,153238,153300,153354,153449,153544,153640,153935,154041,,154408,154502,154935,155208,155440,155512,155808,160157,160302,160335,160525,160725,160904,160958,161412,,,163518,163752,163952,164120,164520,164636,164835,
54,MZ3559-3,153238,153701,153851,153957,154030,154114,154147,154230,154303,154935,155041,155219,155418,155640,155935,160135,160407,160503,160736,161233,161350,161455,161635,161856,162024,162057,162540,,,164458,164730,164940,165129,,,,
55,MW5898-1,153818,154651,154841,154957,155041,155157,155219,155324,155830,160251,160346,160557,160853,161104,161444,161613,162234,162402,162707,163035,163140,163235,163402,163518,163647,163719,164225,,,,,,,,,,
56,MZ3734-3,160925,161104,161233,161306,161339,161412,161540,161624,161718,162035,162151,162424,162646,162836,163140,163446,163930,164131,164258,164835,164940,165024,165140,,,,,,,,,,,,,,
57,MZ3987-3,161255,161802,161950,162108,162129,162223,162256,162350,162530,162846,162952,163213,163351,163424,163731,163847,164131,164236,164436,164835,164930,165035,165214,,,,,,,,,,,,,,
58,MZ3978-3,162424,162908,163057,163202,163224,163308,163340,163424,163457,163836,163930,164153,164341,164436,164741,164940,,,,,,,,,,,,,,,,,,,,,
59,MZ3956-4,163202,163257,163446,163551,163625,163647,163731,163814,163930,164131,164225,164403,164636,164730,165045,,,,,,,,,,,,,,,,,,,,,,
60,MP6359-0,163952,164058,164247,164341,164436,164509,164530,164636,164730,165035,165129,,,,,,,,,,,,,,,,,,,,,,,,,,
61,MR7627-0,164425,164530,164708,164752,164814,164846,164908,164951,165057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,MW5943-2,164425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
