,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070138,070409,070503,070536,071015
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070525,070817,070921,071203,071318,071506,071611,071809,071852,071945,072207
2,MW5853-0,,,,,,,,,,,,,070105,070232,070536,070651,070755,070838,070954,071152,071235,071307,071412,071517,071611,071704,072124,072450,072544,072848,073004,073245,073411,073611,073726,073841,074216
3,MZ3556-0,070116,070304,070431,070525,070536,070640,070651,070734,070817,071037,071141,071257,071444,071611,071934,072134,072250,072335,072544,072753,072826,072921,073025,073119,073235,073256,073737,074112,074216,074531,074646,074939,075149,075337,075503,075608,075954
4,MZ3559-0,071401,071506,071643,071726,071758,071841,071902,071945,072007,072218,072322,072428,072616,072721,073057,073245,073350,073411,073527,073748,073831,073924,074050,074205,074259,074342,074751,075138,075232,075452,075546,075712,075827,080004,080110,080258,080645
5,MZ3734-0,072606,072805,072921,072953,073014,073047,073108,073151,073224,073401,073505,073611,073748,073831,074205,074404,074509,074531,074740,074950,075023,075116,075159,075314,075420,075442,075910,080153,080258,080602,080656,080803,080950,081232,081337,081420,081828
6,MZ3825-0,074018,074112,074248,074321,074331,074426,074448,074531,074603,074740,074846,075023,075159,075348,075650,075900,080004,080048,080204,080435,080508,080602,080739,080918,081034,081106,081525,081828,081932,082058,082224,082350,082644,082800,082915,083019,083440
7,MX1105-0,075210,075359,075514,075535,075608,075701,075723,,075910,080110,080204,080308,080424,080530,080846,081012,081117,081149,081348,081619,081713,081806,081932,082047,082224,082307,082800,083052,,,,,,084403,084519,084707,085056
8,MW5964-0,,,,,,,,,,,,,,,075900,080048,080131,080204,080308,080530,080613,080645,080803,080857,081012,081106,081546,081828,081932,082109,082235,082435,082655,082810,082926,083030,083501
9,MX1135-0,080624,080645,080824,080846,080907,081001,081034,081055,081149,081431,081536,081640,081921,082026,082329,082507,082612,082655,082915,083208,083302,083356,083523,083638,083742,083815,084236,084519,084634,085056,085149,085410,085630,085828,090005,090225,090656
10,MZ3987-0,081243,082004,082130,082202,082235,082318,082350,082424,082457,082633,082738,082843,083030,083302,083638,083815,083919,083941,084131,084413,084446,084540,084656,084813,084929,085012,085410,085745,085850,090027,090153,090425,090645,090918,091055,091233,091516
11,MX1197-0,082633,083908,084048,084120,084152,084225,084257,084340,084424,084540,084707,084813,085034,085045,085442,085652,085756,085839,090037,090341,090436,090530,090656,090856,091012,091106,091516,091829,092007,092237,092414,092634,092811,093033,093159,093303,093630
12,MZ4072-1,082821,082958,083135,083157,083219,083324,083346,083418,083501,083616,083710,083815,083941,084048,084329,084540,084634,084718,084846,085149,085233,085316,085410,085536,085652,085735,090153,090352,090540,090750,090918,091022,091244,091516,091620,091652,092144
13,MW5853-1,084424,085901,090037,090110,090131,090225,090257,090341,090425,090707,090824,090907,091116,091306,091559,091725,091944,092039,092205,092425,092530,092623,092811,092939,093043,093116,093536,093900,094016,094308,094435,094633,094947,095405,095531,095720,100057
14,MZ4228-1,084750,084919,085034,085106,085128,085211,085244,085316,085349,085536,085619,085713,085901,090016,090319,090425,090508,090551,090802,091116,091211,091255,091411,091559,091714,091746,092205,092436,092540,092811,092928,093033,093220,093442,093547,093702,094016
15,MZ3556-1,090750,090846,090950,091044,091106,091211,091222,091306,091327,091505,091609,091735,091934,092101,092425,092457,092717,092749,092917,093242,093325,093420,093525,093702,093828,093911,094330,094507,094622,095041,095145,095438,095627,095930,100035,100119,100559
16,MZ3559-1,091818,091934,092050,092111,092133,092205,092227,092310,092331,092446,092540,092655,092907,093116,093420,093608,093828,093900,093954,094308,094341,094435,094550,094705,094810,094842,095239,095531,095637,095951,100129,100400,100505,100747,100904,101030,101450
17,MZ3734-1,093022,093116,093242,093314,093337,093431,093453,093525,093558,093807,093900,094005,094215,094413,094644,094716,094821,094853,095020,095250,095322,095405,095521,095648,095847,095919,100400,100559,100736,100925,101041,101301,101429,101859,102003,102140,102424
18,MZ3825-1,094257,094413,094550,094622,094654,094737,094759,094831,094903,095145,095250,095355,095542,095648,100013,100202,100255,100349,100505,100715,100758,100842,101008,101135,101250,101322,101743,102036,102130,102424,102550,102705,102843,103250,103346,103534,103649
19,MW5964-1,095250,095301,095405,095438,095459,095531,095553,095627,095659,095930,100024,100108,100151,100317,100632,100747,101019,101041,101218,101429,101501,101555,101710,101837,102003,102036,102445,102644,102748,103135,103250,103523,103700,103920,104036,104130,104633
20,MX1213-0,100400,100444,100632,100704,100726,100747,100821,100853,100947,101124,101229,101322,101533,101710,102036,102245,102350,102445,102655,102915,103009,103114,103250,103407,103534,103628,104036,104307,104456,104820,104935,105112,105218,105720,105835,105929,110516
21,MX1105-1,100936,101429,101555,101649,101710,101804,,,,,,,102445,102601,102926,103020,103250,103335,103544,103743,103815,103909,104036,104151,104307,104403,104820,105123,,,105814,105929,110057,110338,110505,110548,111006
22,MZ3987-1,102119,103649,103805,103837,103859,104003,104025,104108,104213,104424,104507,104611,104925,105112,105407,105616,105659,105803,105929,110140,110233,110327,110455,110621,110725,110736,111236,111625,111751,112201,112316,112538,112853,113102,113335,113451,113951
23,MX1135-1,,102328,102456,102528,102550,102655,102716,102832,102926,103240,103335,103418,103555,103711,104025,104140,104403,104445,104726,104957,105051,105144,105301,105428,105605,105648,110107,110349,110505,110714,110902,111143,111352,111813,111918,112035,112327
24,MX1197-1,104350,105846,110013,110046,110129,110150,110212,,110516,110548,110653,110819,110955,111204,111456,111658,111918,111950,112118,112410,112504,112538,112705,112821,112947,113030,113544,113858,114057,114435,114612,114821,115029,115447,115551,115656,120031
25,MZ4072-2,104456,104654,104820,104852,104914,105018,105040,105112,105144,105407,105511,105616,105824,105907,110233,110349,110610,110642,110808,111111,111204,111258,111435,111550,111719,111802,112223,112633,112748,113124,113229,113357,113533,113825,114024,114108,114445
26,MW5853-2,110559,112904,113019,113102,113134,113229,113251,113323,113418,113825,113941,114046,114234,114445,114748,114831,115101,115155,115343,115613,115656,115800,115915,120052,120157,120229,120711,121003,121140,121422,121559,121933,122059,122446,122539,122821,123251
27,MZ4228-2,110840,111017,111215,111258,111330,111446,111507,111550,111625,111907,112002,112118,112338,112528,112821,112958,113102,113156,113429,113659,113804,113919,114108,114234,114350,114413,114842,115123,115310,115541,115645,115822,115958,120346,120512,120606,121003
28,MP6025-0,111824,111846,112014,112035,112057,112129,112150,112233,112306,112515,112611,112716,,113030,113533,113721,113941,114014,114140,114402,114445,114529,114716,114821,114936,115008,115426,115728,115854,120312,120407,120617,120743,121047,121202,121256,121714
