,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070140
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,070106,070341,070542,070636,070803,070847,071004,071059,071132,071205,071249,071332,071438,071532
2,MZ3825-0,,,,,,,,,,,,,,070106,070213,070258,070341,070542,070636,070753,070920,070942,071026,071143,071510,071733,071849,072005,072111,072206,072311,072344,072428,072511,072555,072617,072755,072839
3,MZ3956-0,,,,,,,,,070106,070118,070224,070720,070814,070931,071059,071154,071238,071459,071554,071722,071838,071922,071944,072111,072406,072555,072828,072923,073039,073101,073218,073251,073313,073335,073419,073503,073609,073631
4,MZ3978-0,,070106,070330,070447,070647,070931,071059,071249,071449,071722,071900,072417,072522,072628,072734,072828,072923,073156,073302,073408,073536,073620,073809,073936,074231,074409,074609,074725,074809,074904,074958,075053,075136,075158,075232,075327,075422,075505
5,MZ3987-0,071132,071405,071554,071806,072049,072406,072450,072617,072755,072945,073112,073558,073704,073758,073914,074020,074125,074347,074452,074558,074736,074831,074842,075020,075327,075600,075811,075928,080025,080119,080214,080320,080404,080426,080520,080542,080648,080742
6,MX1197-0,072300,072450,072744,072923,073123,073441,073525,073631,073830,074020,074137,074630,074714,074809,074926,075020,075104,075316,075422,075611,075749,075822,075844,080003,080353,080448,080648,080742,080859,080921,081015,081109,081153,081226,081300,081322,081428,081511
7,MZ4228-0,072712,073642,074031,074231,074336,074620,074703,074758,074926,075221,075349,075844,075928,080035,080152,080258,080320,080509,080615,080805,080932,081015,081109,081226,081533,081723,081956,082112,082230,082325,082431,082504,082559,082632,082716,082738,082843,082937
8,MX1213-0,074842,075031,075221,075411,075600,075811,075906,080025,080214,080458,080626,081131,081236,081355,081522,081607,081702,081934,082017,082134,082336,082420,082442,082621,082905,083115,083254,083410,083548,083644,083749,083854,083938,084000,084054,084127,084232,084326
9,MZ3556-0,080426,080531,080742,081004,081153,081511,081723,081829,082028,082336,082504,083021,083137,083243,083410,083454,083611,083833,083927,084105,084148,084232,084304,084409,084747,084936,085209,085325,085442,085526,085642,085726,085748,085820,085915,085936,090053,090136
10,MZ3559-0,081048,081153,081322,081500,081702,082112,082241,082347,082515,082727,082905,083410,083515,083633,083800,083854,083949,084221,084315,084431,084536,084620,084652,084809,085125,085231,085431,085515,085631,085726,085831,085925,090020,090053,090125,090147,090252,090336
11,MZ3734-1,,082358,082927,083148,083421,083654,083749,083854,084043,084409,084536,085031,085136,085231,085420,085504,085609,085853,085947,090125,090220,090252,090314,090420,090737,090904,091043,091221,091337,091410,091516,091621,091704,091726,091821,091842,091959,092043
12,MZ3740-1,083315,083515,083738,083938,084159,084504,084536,084714,084947,085242,085358,085853,085958,090114,090220,090336,090431,090704,090759,090915,091010,091054,091221,091359,091715,091853,092053,092210,092326,092409,092526,092631,092715,092737,092809,092852,093020,093114
13,MW5898-0,084420,085653,085947,090136,090347,090631,090853,091105,091254,091527,091654,092210,092326,092432,092621,092726,092842,093125,093220,093400,093506,093600,093728,093844,094153,094320,094531,094637,094825,094858,095026,095132,095206,095217,095311,095333,095500,095544
14,MZ3825-1,084630,084809,084958,085220,085504,085904,085958,090103,090314,090453,090620,091126,091232,091326,091505,091610,091715,091926,092032,092137,092336,092421,092443,092559,092925,093136,093316,093433,093600,093622,093750,093844,093917,093939,094036,094047,094204,094225
15,MW5943-0,084652,094520,094720,094932,095239,095522,095733,095922,100206,100449,100626,101132,101227,101344,101523,101628,101722,101911,102016,102133,102333,102416,102449,102606,102851,103104,103221,103315,103443,103537,103801,103844,103928,103950,104025,104047,104215,104259
16,MZ3956-1,090453,090558,090737,091032,091359,091715,091853,092021,092159,092526,092704,093209,093306,093411,093528,093633,093739,094025,094131,094237,094426,094509,094542,094658,094953,095110,095239,095344,095450,095544,095700,095755,095817,095839,095933,100006,100111,100217
17,MR8024-0,,091337,092809,093020,093316,093706,093855,094025,094153,094604,094731,095301,095406,095511,095700,095828,095955,100206,100300,100405,100510,100554,100709,100827,101154,101300,101500,101649,101805,101900,102016,102111,102154,102216,102311,102322,102449,102511
18,MZ3978-1,091516,091643,091831,092032,092220,092515,092704,092925,093114,093400,093528,094047,094153,094237,094415,094509,094615,094804,094836,094943,095143,095217,095311,095406,095733,095900,100133,100238,100354,100416,100543,100615,100637,100659,100742,100804,100911,101005
19,MZ4228-1,093327,095828,100100,100311,100720,101121,101344,101511,101805,102122,102300,102808,102946,103126,103254,103421,103526,103801,103950,104120,104226,104248,104310,104439,104745,104851,105136,105231,105359,105442,105559,105632,105716,105748,105831,105915,110021,140732
