,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
38,MW4366-3,,132122,132426,132635,132751,132846,132951,133046,133140,133740,133908,134929,135214,135413,135518,135551,135646,140141
39,MW5142-3,133751,133908,134226,134352,134458,134530,134719,134824,134907,135340,135529,140507,140803,140951,141056,141150,141308,141637
40,MW4557-3,134845,,135413,135625,135740,135845,135950,140046,140152,140718,140918,142036,142330,142523,142629,142713,142757,143241
41,MW4647-3,140035,140246,140613,140750,140918,141002,141139,141257,141405,142026,142320,143419,143712,143923,144028,144122,144227,144642
42,MW4781-3,141543,141847,142142,142247,142416,142512,142640,142735,142819,143346,143607,144642,144852,145029,145145,145241,145335,145703
43,MW4837-3,143126,143220,143524,143734,143923,144006,144100,144205,144310,144819,145040,150525,150819,151029,151145,151240,151345,151819
44,AA7480-4,144453,144736,145029,145219,145346,145440,145547,145642,145725,150336,150641,151723,152010,152211,152316,152413,152458,152847
45,MW5594-4,150220,150409,150735,150924,151051,151145,151312,151356,151502,151959,152138,153556,153901,154104,154221,154327,154414,154957
46,MW4366-4,151650,151819,152149,152243,152350,152436,152541,152708,152803,153324,153513,154827,155124,155323,155428,155533,155639,160147
47,MW5142-4,153155,153302,153545,153711,153827,153912,154042,154137,154243,154754,154957,160209,160503,160640,160756,160901,160956,161501
48,MW4557-4,154221,,,,154946,155019,155102,155156,155251,155712,155923,160956,161250,161428,161533,161649,161743,162225
49,AA7301-2,154838,,155450,155555,155650,155734,155947,160053,160126,160651,160850,162015,162236,162426,162531,162638,162806,163251
50,MW4647-4,155923,160115,160347,160525,160723,160756,160901,161029,161113,161544,161815,163145,163440,163639,163745,163851,163956,164333
51,MW4705-0,,,160901,161102,161218,161301,161501,161555,161649,162120,162353,163723,164029,164228,164333,164449,164605,164912
52,MW4781-4,161018,,161450,161628,161815,161920,162109,162153,162247,162659,162956,164145,164406,164605,164711,164818,164912,165250
53,MW4825-2,161606,161711,162004,162204,162309,162404,162531,162627,162732,163251,163501,164649,164956,165228,165333,165417,165511,170026
54,MW4846-0,162437,163556,163934,164101,164207,164301,164438,164544,164638,165134,165333,170606,170901,171123,171228,171324,171501,171817
55,MW4837-4,162520,162659,162934,163123,163229,163323,163429,163545,163629,164134,164333,165615,165920,170059,170215,170320,170416,170806
56,AA7480-5,164839,165040,165333,165532,165659,165837,165953,170059,170226,170756,171101,172322,172616,172910,173026,173131,173309,173701
57,MW4856-0,165344,,170004,170142,170259,170427,170555,170712,170828,171440,171923,173058,173426,173756,173913,174008,174146,174534
58,MW5594-5,165953,170110,170354,170512,170617,170734,170850,170945,171050,171556,171756,173258,173606,173913,174029,174102,174241,174829
59,AA7458-2,170450,170912,171239,171429,171545,171712,171912,172018,172123,172700,172859,174241,174545,174819,174946,175041,175209,175655
60,MW4366-5,171418,171618,171901,172040,172145,172301,172449,172627,172721,173309,173448,174808,175114,175506,175633,175706,175833,180138
61,AA7479-2,172102,172301,172649,172848,173004,173152,173309,173448,173606,,174545,175811,180055,180413,180540,180645,180835,181308
62,MW5142-5,172627,172826,173120,173426,173521,173628,173712,173828,173924,174408,174618,175950,180243,180645,180813,180907,181046,181518
63,MW4557-5,173214,,173734,173902,174018,174113,174146,174313,174357,174913,175157,180338,180634,180940,181108,181151,181319,181751
64,MW4825-3,,,,173723,173946,174102,174146,174302,174346,174913,175135,180327,180634,180929,181108,181214,181319,181812
65,AA7301-3,173946,174451,174734,175019,175157,175305,175401,175506,175600,180243,180413,181906,182350,182540,182750,182856,183012,183341
66,MW4647-5,174946,175008,175444,175706,175800,175906,180011,180138,180243,181002,181402,182446,182740,183012,183139,183236,183413,183823
67,MW4705-1,,175800,180116,180254,180413,180529,180634,180751,180846,181602,181844,183225,183529,183751,183856,184003,184203,184717
68,MW4781-5,180751,,181308,181446,181624,181823,181939,182108,182202,183001,183203,184739,185044,185415,185531,185625,185741,190236
69,MW4837-5,,181844,182413,182624,182802,182856,183056,183319,183435,184152,184402,185919,190203,190519,190646,190743,190915,191330
70,MW4846-1,182140,183150,183646,183856,184014,184130,184308,184612,184706,185415,185553,191046,191341,191537,191644,191747,191917,192405
71,AA7480-6,184152,,184623,184824,185001,185106,185257,185636,185741,190402,190541,192035,192311,192641,192803,192920,193020,193443
72,MW4856-1,184435,,185509,185658,185824,185919,190120,190446,190541,191057,191246,192609,192858,193052,193208,193302,193419,193756
73,MW5594-6,185930,190225,190446,190635,190805,190915,191057,191213,191308,191831,191952,193146,193443,193639,193756,193845,194003,194249
74,MW4366-6,191501,191621,191930,192048,192156,192301,192416,192522,192609,193146,193335,194621,194957,195220,195336,195441,195603,200008
75,MW5142-6,192909,193052,193313,193432,193603,193650,193845,193952,194025,194610,194738,195903,200113,200256,200354,200449,200557,200951
76,AA7301-4,194654,,195054,195220,195325,195409,195503,195603,195646,200134,200344,201258,201507,201704,201758,201841,201937,202148
77,MW4557-6,200521,,,200951,201119,201151,201352,201446,201540,201958,202137,203236,203602,203751,203906,203938,204116,204459
78,MW4647-6,,202326,202542,202647,202814,202847,203011,203054,203151,203646,203838,204920,205126,205246,205351,205435,205521,205847
79,MW4781-6,203403,,204000,204127,204232,204315,204437,204535,204618,,205340,210622,210810,211000,211056,211139,211224,211453
80,MW4837-6,205115,205257,205554,205825,205931,210004,210110,210209,210242,210832,211012,212236,212447,212646,212752,212846,213025,213329
81,AA7480-7,210948,211045,211359,211515,211642,211728,211954,212110,212215,212730,212835,214026,214230,214409,214509,214614,214730,215115
82,MW5594-7,212447,212657,212941,213146,213307,213340,213606,213649,213722,214242,214422,215524,215734,215902,220008,220115,220235,220531
83,MW4366-7,214325,214422,214741,214851,215031,215115,215341,215450,215546,220041,220235,221440,221647,221835,221940,222035,222219,222506
84,MW4557-7,215946,,,220341,220446,220531,220700,220744,220816,221215,221334,222530,222729,222851,222945,223039,223123,223505
85,MW4647-7,,221845,222136,222252,222357,222431,222602,222646,222751,223253,223422,224438,224630,224735,224854,224937,225045,225419
86,MW4781-7,223327,,,,,,,,,,,,,,,,,230925
87,MW4837-7,,224959,225230,225408,225513,225556,225823,225917,230003,230435,230602,231840,232047,232225,232340,232413,232539,232827
88,AA7480-8,,230813,231020,231103,231238,231305,231537,231643,231807,232340,232517,,,,,,,
89,MW5594-8,232130,232308,232550,232727,232853,232926,,,,,,,,,,,,
