,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX3651-0,,,,,,,,,,,,,,,070100,070111,070226,070520,070846,,070950,071359,071504,071619
1,MX4598-0,,,,,,070100,070122,070216,070426,070531,070635,070707,070857,070940,071023,071420,071547,071756,072155,072227,072415,072708,072824,072950
2,MX4021-0,070416,070635,070750,070907,071106,071233,071536,071652,071923,072007,072111,072155,072310,072415,072509,072939,073105,073429,073805,074026,074257,074435,074601,074821
3,MX4159-0,071829,072018,072133,072248,072415,072509,072835,073000,073105,073220,073325,073419,073534,073650,073711,074119,074246,074456,074854,075052,075312,075459,075614,075751
4,MX4338-0,073220,073357,073534,073628,073848,073909,074235,074424,074507,074644,074749,074843,075020,075135,075218,075625,075740,080118,080431,080640,080859,081256,081401,081527
5,MX4383-0,074340,074749,074905,074948,075052,075207,075542,075636,075856,080003,080057,080139,080305,080420,080514,080921,081108,081350,081610,081758,081913,082227,082343,082458
6,MX4458-0,075250,075719,075813,075918,080139,080212,080514,080618,080859,080953,081058,081141,081350,081422,081505,081924,082050,082405,082707,082916,083252,083627,083732,083836
7,MX3651-1,081130,081246,081350,081454,081809,081819,082122,082227,082448,082603,082646,082729,082844,083010,083054,083450,083555,083825,084046,084244,084453,084651,084806,084911
8,MX4598-1,082603,082822,082905,082959,083242,083346,083617,083815,084056,084211,084316,084359,084651,084745,084828,085245,085422,085714,090050,090248,090500,090720,090803,090940
9,MX4021-1,083753,084003,084150,084244,084442,084640,085004,085224,085317,085411,085526,085559,085724,085850,085944,090417,090543,090752,091210,091408,091713,092026,092152,092329
10,MX4159-1,085505,085933,090050,090133,090332,090511,090835,091023,091138,091243,091347,091452,091619,091723,091817,092214,092340,092655,093009,093218,093439,093754,093909,094035
11,MX4338-1,,091106,091210,091358,091546,091745,092037,092225,092329,092445,092601,092655,092832,092959,093041,093511,093639,093826,094107,094244,094504,094901,095038,095215
12,MX4383-1,092435,092854,092948,093041,093301,093544,093837,094035,094306,094421,094537,094630,094808,094923,095006,095424,095550,095905,100208,100355,100605,100941,101128,101254
13,MX4458-1,093617,093826,093930,094046,094255,094421,094713,094818,095038,095142,095257,095330,095540,095624,095656,100125,100250,100533,100815,101002,101254,101701,101754,101920
14,MX4551-0,095330,095550,095656,095833,100042,100157,100522,100648,100919,101013,101117,101200,101326,101441,101513,101920,102056,102359,102735,102818,103016,103505,103620,103757
15,MX3651-2,095718,095750,095833,095916,100135,100240,100533,100648,100908,100951,101045,101117,101243,101358,101419,101826,101941,102150,102432,102454,102641,103058,103214,103350
16,MX4598-2,100941,101128,101211,101254,101513,101618,101952,102139,102244,102338,102454,102537,102724,102756,102839,103235,103350,103620,103936,104020,104241,104803,104919,105055
17,MX4021-2,102244,102505,102547,102735,102933,103120,103505,103642,103925,104031,104135,104220,104346,104450,104533,105002,105128,105455,105736,105913,110143,110533,110649,110825
18,MW5191-0,103037,103235,103329,103411,103559,103746,104052,104230,104450,104605,104721,104803,104930,105045,105128,105527,105642,105903,110324,110522,110743,111034,111127,111305
19,MX4159-2,,104220,104314,104418,104616,104753,105106,105329,105549,105704,105819,105913,110050,110209,110252,110659,110825,111138,111420,111607,111921,112341,112457,112645
20,MW5264-0,105808,105945,110039,110154,110335,110450,110753,110836,111045,111200,111316,111359,111524,111639,111712,112131,112257,112602,112908,112951,113253,113753,113909,114036
21,MX4338-2,110314,110544,110638,110815,110951,111117,111452,111557,111827,111931,112026,112109,112319,112414,112457,112846,113012,113210,113512,113700,113941,114422,114526,114702
22,MX4388-0,111117,111348,111452,111618,111755,112004,112246,112341,112551,112717,112824,112918,113105,113221,113315,113732,113858,114234,114537,114734,115015,115330,115528,115718
23,MX4383-2,112246,112457,112551,112645,112918,113116,113451,113628,113847,114003,114108,114223,114411,114515,114537,115005,115131,115456,115750,115927,120211,120546,120712,120849
24,MX4458-2,113440,113638,113732,113836,114057,114245,114547,114734,115005,115109,115226,115330,115456,115624,115656,120126,120254,120525,120806,121003,121224,121630,121745,121932
25,MX4551-1,115550,115801,115916,120011,120222,120420,120755,120953,121224,121339,121504,121547,121724,121839,121932,122416,122604,122803,123211,123304,123452,123816,123932,124120
26,MX3651-3,121151,121400,121454,121609,121745,121911,122216,122321,122532,122647,122803,122846,123023,123138,123221,123650,123806,124037,124350,124435,124716,125146,125314,125544
27,MX4598-3,122857,123253,123347,123430,123701,123755,124131,124329,124446,124612,124705,124843,125020,125113,125156,125555,125720,130119,130435,130633,131020,131453,131557,131806
28,MX4021-3,124622,124820,124916,125041,125241,125346,125742,125836,130057,130214,130319,130402,130529,130655,130748,131222,131338,131546,131849,132057,132435,132737,132904,133009
29,MW5264-1,130820,130948,131103,131255,131546,131723,132036,132246,132518,132654,132820,132926,133124,133250,133334,133741,133919,134223,134536,134630,134922,135330,135456,135633
30,MX4338-3,132550,132854,132958,133041,133208,133355,133720,133930,134201,134327,134422,134526,134702,134839,134911,135330,135507,135716,140124,140312,140659,141036,141203,141333
31,MX4458-3,135203,135810,135936,140113,140405,140511,140910,141119,141354,141459,141624,141708,141916,142010,142125,142540,142717,142959,143316,143525,143827,144307,144446,144634
32,MX4551-2,140124,140405,140533,140616,140859,141036,141354,141509,141729,141833,141959,142042,142222,142328,142413,142844,143021,143348,143755,143838,144130,144518,144644,144833
33,MX3651-4,141300,141520,141635,141729,141906,142042,142413,142623,142854,143021,143136,143255,143420,143557,143640,144109,144246,144623,145042,145230,145533,150056,150224,150422
