,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MW2390-1,095453,095643,095737,095842,100010,100149,,100436,100519,100614,100719,100752,101246,101647,101941,102118,102223,102340,102519,102614,102730,102825,102953,103535,103820,104105,104232,104327,104526,104820,104937,105053,105231,105547,110020,110209
11,MW2816-1,100210,100351,100446,100614,100825,101003,101235,101351,101436,101647,101752,101824,102402,102625,102836,103026,103132,103218,103357,103441,103546,103631,103747,104232,104443,104610,104715,104820,105010,105125,105220,105358,105609,105725,110031,110209
12,MW2856-1,102046,102213,102318,102425,102625,102741,103015,103110,103302,103408,103451,103535,104243,104516,104715,104842,104959,105114,105242,105325,105442,105514,105703,110147,110442,110653,110832,111032,111255,111423,111551,111708,111908,112246,112457,112636
13,MW3053-1,104947,105231,105325,105409,105631,105725,110031,110147,110304,110525,110631,110715,111317,111625,111835,112003,112130,112246,112435,112541,112709,112804,112920,113447,113804,114101,114419,114607,114923,115040,115207,115419,120054,120342,120534,120901
14,MW3060-1,110737,110821,110916,111021,111211,111328,111635,111752,111941,112213,112402,112457,113110,113331,113552,113741,113849,113944,114145,114239,114408,114502,114629,115156,115514,115725,115948,120306,120651,120818,121008,121145,121407,121650,121817,122029
15,MW3116-1,110759,112753,112848,112953,113237,113320,113708,113827,114017,114134,,114301,114945,115218,115452,115630,115747,115915,120043,120138,120306,120353,120500,120946,121207,121407,121534,121734,121934,122040,122207,122345,122523,122946,123135,123253
16,MS2365-2,115156,115313,115430,115535,115758,115831,120317,120500,120629,120850,121008,121113,121701,121934,122229,122345,122450,122607,122818,122925,123103,123146,123315,123810,124118,124317,124534,124628,124830,125041,125159,125328,125507,130008,130147,130253
17,MP5823-0,115240,120556,120651,120745,120957,121051,121418,121512,121744,122007,122145,122240,122807,123135,123326,123443,123654,123759,123949,124045,124150,124256,124501,124947,125233,125423,125625,125754,125912,130147,130315,130517,130707,130847,131049,131249
18,MS1953-2,121901,122113,122156,122324,122523,122617,122913,123019,123052,123146,123304,123337,124000,124150,124405,124523,124650,124745,124903,125008,125126,125222,125400,125849,130158,130433,130528,130718,130920,131037,131216,131311,131418,131701,131839,132144
19,MW2816-2,130825,131015,131132,131238,131428,131534,131901,132050,132122,132344,132450,132544,133040,133335,133524,133705,133800,133917,134044,134117,134233,134306,134436,134919,135213,135413,135518,135636,135721,135828,135945,140052,140208,140456,140612,141037
20,MW2390-2,,,,,,,,,,,,,,,,,,,,,,131723,131850,132355,132649,132946,133029,133113,133251,133418,133546,133727,133855,134117,134233,134353
21,MW3053-2,134255,134436,134530,134625,134919,135140,135457,135659,135839,140103,140230,140337,141346,141652,141851,142115,142336,142504,142705,142800,142928,143000,143139,143635,143919,144141,144425,144541,144636,144827,144943,145121,145300,145439,145544,145915
22,MW2856-2,,,,,,,,,,,,,,,,,,,,,135636,135732,135912,140347,140706,140920,141142,141322,141441,141619,141735,141840,142019,142336,142812,143022
23,MW3060-2,140909,141048,141132,141300,141536,141713,141957,142115,142253,142526,142643,142716,144119,144425,144709,144849,145143,145311,145450,145608,145746,145841,150042,150532,150850,151151,151319,151435,151551,151731,151848,152027,152154,152427,152615,152804
24,MW3116-2,142504,143328,143446,143551,143835,143930,144236,144341,144519,144753,144910,145005,150521,150806,151052,151213,151330,151446,151635,151752,151859,152004,152132,152553,152859,153355,153638,153805,153954,154049,154311,154501,154640,155021,155147,155446
25,MS1953-3,145311,145501,145608,145714,150020,150126,150521,150649,150744,150956,151132,151224,154206,154418,154608,155224,155318,155435,155625,155719,155846,155930,160133,160606,160901,161614,161752,162047,162310,162439,162606,162722,163125,163526,163715,164150
26,MW2780-0,150532,151235,151330,151435,151658,151814,152121,152238,152416,152648,152804,152912,160533,160850,161052,161255,161435,161542,161730,161835,162014,162119,162236,162744,163609,164056,164245,164532,164745,164946,165135,165644,165946,170315,170504,171033
27,MW2390-3,152416,152626,152731,152837,153123,153344,153733,153849,154110,154333,154556,155318,162214,162500,162711,162956,163136,163242,163431,163547,163726,163821,164032,164605,165851,170631,170820,171033,171318,171518,171718,171857,172110,172310,172629,173042
28,MW2816-3,153511,154618,154703,154757,155042,155147,155518,155625,155814,160026,160311,161222,163315,163609,163821,164010,164139,164256,164437,164554,164735,164807,164946,165432,170536,171257,171551,171656,171908,172154,172429,172546,172757,173053,173305,174043
29,MW2856-3,161222,161306,161401,161458,161647,161803,162047,162225,162406,162627,162851,163620,164913,165146,165348,165505,165654,165756,165924,170019,170136,170219,170348,170842,171446,172015,172154,172332,172713,173020,173327,173516,173927,174211,174446,175628
30,MS2365-3,165124,165253,165411,165505,165807,165829,170157,170326,170420,170526,170631,170725,171457,171718,171941,172110,172310,172416,172556,172702,172820,172904,173042,173559,174211,175206,175406,175606,175924,180339,180447,180741,181403,182025,182426,183026
31,MW3053-3,,,,,,,,,,,,,,,,,,,,,165924,170019,170147,170642,171257,171846,172026,172132,172440,172820,172937,173115,173338,173726,173916,174848
32,MW3060-3,171138,171246,171351,171446,171613,171835,172249,172405,172629,172915,173104,173148,173832,174138,174435,174624,174740,174859,175100,175216,175355,175511,175701,180148,180709,181352,181552,181920,182226,182521,182710,182859,183227,184739,184943,185652
33,MW3116-3,172618,172640,172746,172842,173042,173115,173559,173726,174021,174306,174424,174529,175701,175946,180242,180541,180814,180930,181109,181225,181435,181541,181804,182342,183132,183810,183950,184358,184643,184837,185039,185306,190306,190730,191141,191821
34,MW3343-0,174054,174339,174435,174551,174815,174848,175300,175428,175617,175900,180052,180126,181013,181225,181508,181804,182342,182510,182648,182743,182859,183015,183216,183905,184739,185652,185915,190106,190435,190658,190825,191141,191512,191759,192003,192533
35,MW2816-4,182437,182932,183026,183144,183333,183555,183854,184039,184219,184516,184803,184848,190920,191130,191332,191715,191905,192013,192152,192247,192405,192511,192711,193230,193630,194041,194220,194433,194759,194948,195105,195232,195359,195632,195811,200046
36,MW2780-1,184219,184347,184432,184548,184815,184943,185317,185438,185629,185959,190306,190350,191631,191821,192047,192225,192353,192511,192638,192745,192913,193018,193135,193724,194030,194348,194600,194832,195127,195254,195410,195527,195727,195917,200057,200427
37,MW2856-4,185511,185605,185702,185819,190033,190201,190508,190636,190825,190931,191130,191248,192236,192449,192638,192745,192935,193040,193219,193346,193451,193608,193724,194230,194454,194726,194937,195200,195359,195600,195705,195822,195949,200308,200500,200604
38,MW3053-4,194454,194654,194748,194904,195105,195210,195527,195716,195822,200057,200225,200308,200804,201026,201237,201352,201509,201614,201753,201836,201941,202036,202225,202708,203013,203246,203458,203614,203837,204049,204300,204427,204616,204827,205005,205155
39,MS2365-4,202257,202457,202613,202719,203035,203057,203414,203530,203625,203837,204006,204049,204605,204805,204954,205133,205311,205416,205543,205638,205816,205910,210050,210556,210901,211229,211334,211512,211607,211734,211912,212019,212124,212302,212452,212821
40,MW3116-4,,203815,203921,204038,204217,204311,204721,204849,204921,205155,205311,205354,205838,210101,210250,210407,210545,210701,210828,210933,211100,211156,211334,211818,212124,212313,212514,212619,212725,213000,213200,213327,213432,213801,213939,214246
41,MS1953-4,210534,210701,210755,210850,211100,211218,211523,211702,211901,212135,212241,212325,212747,213055,213306,213443,213559,213705,213906,214014,214130,214224,214352,214839,215147,215336,215514,215631,215841,215957,220114,220219,220347,220608,220746,221220
42,MW2816-5,214224,214531,214626,214732,214912,214956,215314,215441,215620,215841,220020,220103,220536,220746,220956,221102,221231,221315,221431,221537,221706,221738,221856,222343,222605,222840,222913,223040,223230,223314,223409,223526,223632,223811,223939,224046
43,MW2390-4,,,,,,,,,,,,,,,,,,,215757,215902,220030,220124,220242,220746,221051,221253,221526,221655,221749,221833,221929,222046,222203,222321,222511,222638
44,MW2856-5,,220514,220557,220702,220829,220924,221220,221337,221504,221727,221822,221918,222427,222605,222807,222934,223040,223135,223303,223409,223515,223610,223727,224206,224440,224713,224840,225018,225135,225302,225356,225450,225544,225734,225913,230029
45,MS2365-5,224746,224912,224957,225051,225251,225345,225638,225757,225946,230221,230326,230421,230937,231125,231314,231442,231549,231656,231801,231906,232033,232105,232223,232708,,,,,,,,,,,,
46,MW3116-5,231114,231136,231220,231336,231537,231706,232000,232105,232212,232437,232614,232646,,,,,,,,,,,,,,,,,,,,,,,,
