,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070203,070247
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070107,070331,070509,070636,070731,070849,070922,071027,071132,071154,071238,071321,071343,071510,071617
2,MZ3978-0,,,,,,,,,,,,,,,070107,070131,070214,070447,070553,070720,070849,070911,070955,071111,071438,071649,071900,072006,072111,072205,072311,072344,072427,072449,072533,072554,072711,072807
3,MZ3825-0,,,,,,070107,070153,070309,070553,070731,070838,071343,071459,071628,071755,071827,071922,072154,072249,072405,072544,072616,072638,072807,073112,073250,073523,073629,073734,073818,073934,074008,074040,074113,074145,074218,074345,074429
4,MW5936-0,070107,072956,073229,073451,073651,073956,074218,074356,074534,074829,074955,075511,075617,075722,075838,075922,080017,080216,080321,080428,080544,080639,080701,080829,081134,081251,081439,081545,081701,081745,081840,081935,082018,082040,082102,082124,082240,082323
5,MW5853-0,,,070247,070404,070542,070816,071005,071111,071238,071510,071700,072154,072238,072344,072500,072554,072649,072829,072934,073040,073145,073229,073312,073440,073723,073923,074113,074218,074323,074356,074450,074545,074628,074650,074722,074744,074912,074955
6,MZ4228-0,070720,071038,071311,071449,071617,071933,072038,072216,072405,072605,072711,073240,073407,073523,073745,073850,073934,074207,074302,074440,074545,074628,074701,074807,075145,075355,075628,075733,075849,075932,080111,080144,080227,080300,080343,080406,080533,080617
7,MZ4072-0,,071711,071838,072006,072133,072500,072627,072755,072934,073207,073323,073829,073923,074029,074156,074302,074356,074617,074712,074850,074955,075028,075101,075217,075606,075754,075954,080122,080249,080310,080417,080501,080533,080555,080628,080650,080807,080901
8,MZ3559-0,072143,072333,072605,072744,073040,073451,073651,073850,074102,074418,074545,075050,075145,075250,075406,075511,075606,075754,075900,080006,080144,080216,080310,080439,080744,080956,081208,081345,081501,081556,081701,081756,081840,081902,081956,082018,082145,082240
9,MW5966-0,073145,075134,075617,075827,080111,080555,080733,080851,081029,081345,081439,082018,082124,082345,082512,082606,082701,082933,083039,083250,083355,083428,083501,083628,083935,084042,084220,084315,084431,084503,084631,084737,084810,084821,084904,084937,085105,085148
10,MZ3956-0,073218,073502,073745,073945,074145,074617,074701,074829,074934,075228,075406,075932,080111,080216,080406,080501,080555,080839,080945,081123,081155,081240,081313,081439,081807,081924,082218,082323,082450,082544,082639,082733,082806,082828,082912,082944,083101,083145
11,MX1197-0,074312,074556,074912,075039,075355,075827,075911,080038,080321,080533,080829,081356,081523,081651,081840,081956,082102,082334,082439,082617,082755,082839,082923,083039,083333,083512,083734,083851,084020,084114,084220,084315,084409,084453,084536,084609,084715,084810
12,MX1084-0,074617,080428,080617,081134,081534,081956,082124,082334,082617,082944,083133,083840,083946,084114,084326,084431,084525,084821,084937,085316,085410,085443,085505,085622,085951,090140,090351,090446,090602,090646,090740,090813,090846,090919,091002,091035,091141,091224
13,MX1067-0,074955,075922,080133,080501,080923,081218,081450,081651,081851,082134,082450,083006,083101,,083428,083501,083556,083807,083902,084020,084136,084220,084315,084442,084810,085010,085305,085359,085516,085549,085706,085811,085846,085929,090013,090045,090151,090245
14,MX1105-0,080839,080956,081302,081545,081807,082156,082323,082439,082711,082955,083322,083924,084031,084125,084358,084514,084620,084831,084937,085254,085359,085410,085505,085633,085951,090151,090351,090446,090613,090646,090740,090824,090846,090919,091002,091035,091152,091246
15,MX1135-0,,082040,082240,082555,082839,083206,083501,083639,083851,084220,084536,085159,085305,085432,085611,085727,085822,090024,090140,090245,090403,090446,090519,090646,091002,091108,091341,091446,091602,091635,091740,091813,091856,091918,092014,092036,092203,092246
16,MZ3556-0,082555,082850,083206,083501,083712,084009,084220,084420,084620,084853,085148,085655,085749,085929,090024,090118,090234,090446,090551,090708,090751,090835,090919,091046,091341,091507,091729,091824,091940,092003,092108,092141,092214,092235,092319,092341,092509,092530
17,MZ3734-1,083512,083628,084009,084326,084558,084831,085105,085232,085443,085644,085951,090457,090602,090719,090846,090941,091046,091330,091435,091624,091740,091835,091856,092036,092330,092509,092635,092740,092846,092918,093023,093056,093129,093151,093234,093256,093401,093507
18,MZ3740-1,084937,085021,085359,085706,090045,090446,090740,090941,091235,091551,091835,092352,092458,092614,092803,092908,093034,093307,093412,093539,093635,093719,093835,094014,094257,094519,094751,094858,095014,095046,095152,095235,095257,095341,095446,095507,095625,095730
19,MZ3978-1,,090624,090919,091119,091551,091846,092130,092257,092509,092751,093056,093603,093708,093824,094014,094141,094214,094425,094519,094645,094740,094825,094952,095108,095424,095552,095708,095825,095951,100013,100140,100213,100246,100329,100414,100436,100541,100635
20,MZ3825-1,091907,092036,092341,092603,092835,093256,093528,093646,093802,094035,094141,094656,094825,095003,095108,095213,095308,095446,095552,095708,095835,095857,100003,100108,100350,100519,100751,100857,101014,101108,101214,101319,101351,101413,101457,101529,101636,101708
21,MW5853-1,093140,093256,093528,093740,094141,094457,094613,094836,095141,095446,095752,100329,100436,100603,100803,100908,101003,101151,101319,101446,101752,101814,101941,102110,102416,102628,102829,102945,103029,103101,103155,103312,103334,103356,103502,103524,103640,103713
22,MZ4228-1,094130,094330,094551,094920,095246,095541,095857,100024,100318,100646,100835,101351,101518,101647,101836,101952,102048,102226,102332,102521,102650,102734,102912,103029,103429,103651,103902,104007,104124,104156,104302,104409,104453,104525,104609,104631,104758,104841
23,MZ4072-1,094847,095119,095446,095730,100119,100530,100740,100952,101329,101730,101847,102404,102521,102628,102840,102945,103018,103250,103345,103513,103607,103651,103829,104018,104346,104504,104653,104758,104914,104936,105105,105200,105243,105305,105349,105422,105550,105644
