,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MW5964-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070334,070502,070734,070853,071042,071419
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,070111,070145,070250,070301,070745,071020,071115,071325,071419,071535,071651,071922,072039,072122,072658
2,MW5853-0,,,,,,,,,,,,,,070111,070218,070418,070524,070618,070745,070947,071042,071126,071303,071430,071524,071618,072049,072448,072553,072814,072919,073046,073140,073353,073510,073659,073953
3,MZ3556-0,070111,070218,070345,070407,070429,070513,070534,070629,070723,070830,070936,071042,071231,071336,071640,071723,071839,071912,072028,072249,072321,072415,072553,072658,072803,072836,073257,073521,073605,073837,073942,074131,074353,074553,074710,074901,075240
4,MZ3559-0,070734,070936,071042,071136,071147,071231,071242,071325,071408,071503,071608,071701,071933,072122,072426,072636,072752,072857,073046,073235,073319,073404,073459,073616,073711,073732,074236,074531,074710,074923,075051,075312,075607,075818,075912,080112,080513
5,MW5936-0,071745,071901,072039,072100,072133,072205,072227,072310,072343,072459,072553,072709,072836,073002,073235,073415,073521,073605,073815,074036,074131,074214,074330,074437,074542,074615,075040,075345,075451,075807,075912,080123,080250,080524,080641,080808,081146
6,MX1135-0,072720,073035,073224,073257,073342,073437,073459,073532,073627,073721,073848,073931,074152,074404,074659,074817,075051,075146,075302,075502,075556,075650,075756,075923,080040,080134,080557,080819,080936,081146,081252,081503,081714,082021,082138,082348,082633
7,MZ3825-0,074257,074342,074510,074553,074615,074637,074659,074753,074839,074956,075040,075124,075334,075429,075701,075818,075923,080018,080145,080356,080440,080524,080641,080724,080830,080853,081336,081630,081757,082054,082159,082304,082526,082739,082858,082952,083246
8,MZ3956-0,075018,075345,075513,075556,075618,075712,075734,075807,075839,080007,080102,080207,080407,080535,080842,081020,081125,081220,081336,081557,081641,081735,081842,081947,082043,082127,082538,082847,082952,083203,083308,083458,083554,083828,083944,084038,084555
9,MZ3978-0,080312,080546,080652,080746,080757,080842,080904,080936,081009,081125,081220,081346,081557,081703,081926,082032,082254,082337,082516,082749,082836,082909,083025,083141,083236,083308,083722,083922,084027,084344,084501,084744,084839,085039,085206,085250,085638
10,MZ3987-0,081557,081735,081904,081958,082032,082159,082221,082304,082326,082504,082549,082717,082942,083047,083426,083616,083722,083755,083944,084206,084238,084322,084439,084544,084701,084711,085134,085333,085439,085700,085754,090037,090259,090511,090605,090627,090921
11,MW5964-1,082909,083036,083225,083246,083319,083404,083436,083520,083616,083722,083817,083933,084206,084311,084617,084817,085101,085134,085301,085544,085649,085743,085837,,,,090616,090816,090921,091248,091416,091554,091711,092018,092146,092241,092641
12,MW5853-1,083933,085554,085732,085816,085837,085932,090004,090037,090131,090237,090331,090449,090659,090849,091132,091226,091332,091427,091627,091818,091913,092007,092135,092313,092441,092536,092948,093254,093443,093748,093853,094105,094326,094536,094641,094926,095221
13,MZ4228-1,084100,084217,084355,084417,084439,084512,084555,084639,084701,084839,084955,085039,085217,085323,085616,085816,085921,090004,090142,090342,090427,090511,090616,090710,090816,090859,091332,091616,091756,091945,092102,092219,092313,092557,092652,092757,093043
14,MZ3556-1,090405,090605,090742,090827,090849,090943,091005,091048,091132,091248,091405,091510,091700,091840,092113,092230,092452,092525,092641,092916,092948,093043,093148,093327,093421,093515,093937,094315,094409,094703,094808,095103,095221,095536,095642,095842,100241
15,MZ3559-1,091733,091902,092041,092102,092135,092241,092302,092346,092419,092514,092608,092724,092916,093115,093338,093515,093631,093704,093831,094115,094148,094221,094358,094514,094609,094630,095114,095337,095442,095609,095747,095915,100125,100325,100430,100557,100912
16,MW5936-1,092843,092916,093105,093148,093221,093254,093316,093348,093421,093548,093631,093748,093904,094115,094358,094453,094724,094757,094904,095136,095221,095315,095431,095547,095653,095747,100209,100347,100514,100934,101050,101311,101451,101711,101806,101955,102404
17,MX1135-1,094126,094242,094347,094420,094442,094525,094547,094630,094703,094808,094904,095009,095221,,,100009,100020,100104,100325,100535,100629,100724,100840,100956,101112,101155,101628,101816,101955,102310,102415,102531,102722,103004,103120,103205,103510
18,MZ3825-1,095348,095453,095631,095653,095715,095736,095758,095842,095904,100031,100125,100209,100325,100503,100756,100902,101134,101206,101345,101451,101545,101628,101722,101838,101944,102017,102448,102838,103015,103238,103332,103521,103648,103920,104047,104235,104626
19,MX1197-0,100314,100430,100608,100651,100735,100829,100851,,101050,101134,101250,101356,101556,101733,102038,102205,102437,102531,102658,102849,102943,103037,103216,103332,103448,103542,104025,104308,104415,104615,104731,104953,105058,105331,105458,105615,110057
20,MZ3956-1,101322,101407,101534,101556,101617,101650,101733,101806,101849,102006,102049,102144,102354,102459,102816,102932,103026,103110,103238,103542,103615,103648,103753,103920,104025,104109,104531,104709,104826,105036,105130,105353,105541,105847,105941,110035,110445
21,MZ3978-1,102437,102531,102636,102722,102743,102838,102921,103004,103037,103142,103238,103343,103615,103731,104025,104235,104353,104437,104604,104826,104931,105036,105152,105331,105436,105530,105941,110140,110256,110529,110644,110800,111032,111254,111410,111453,111820
22,MZ3987-1,103815,103920,104058,104130,104224,104342,104426,104509,104604,104742,104837,104920,105119,105342,105648,105753,110013,110108,110223,110435,110518,110601,110717,110843,110959,111032,111504,111820,111926,112233,112339,112530,112636,113002,113140,113235,113649
23,MW5964-2,104742,104953,105119,105152,105226,105258,105342,105425,105509,105637,105742,105847,110118,110234,110539,110655,110800,110832,110938,111243,111348,111421,111537,111704,111820,111904,112328,112636,112741,113057,113151,113342,113616,113911,114016,114133,114533
24,MW5943-0,105908,110046,110151,110234,110256,110350,110413,110445,110518,110633,110727,110832,110927,111010,111359,111442,111715,111820,111948,112244,112328,112402,112519,112614,112719,112752,113203,113447,113605,113933,114038,114249,114450,114733,114828,115006,115405
25,MW5853-2,110413,112317,112519,112552,112625,112658,112730,112814,112846,113013,113129,113246,113447,113553,113955,114038,114312,114406,114606,114818,114923,115017,115122,115310,115459,115532,120015,120342,120510,120953,121130,121416,121617,121828,121933,122122,122356
26,MZ4228-2,111021,111138,111243,111316,111337,111410,111431,111526,111610,111715,111820,111915,112105,112244,112530,112730,113013,113108,113257,113520,113605,113710,113827,114006,114133,114205,114639,114923,115111,115427,115532,115710,115816,120214,120342,120543,120848
27,MW5966-0,111915,113616,113754,113816,113838,113933,113955,114038,114111,114238,114322,114428,114711,114755,115155,115332,115605,115710,115848,120058,120203,120319,120437,120543,120659,120732,121152,121416,121521,121756,121901,122122,122239,122619,122724,122959,123138
28,MZ3559-2,114628,114733,114912,114944,115006,115049,115111,115155,115238,115354,115510,115616,115848,120036,120416,120510,120732,120804,120920,121236,121342,121426,121617,121756,121933,122028,122514,122843,123021,123211,123359,123515,123747,124020,124136,124357,124829
29,MX1067-0,115859,115942,120109,120142,120203,120308,120342,120427,120510,120659,120804,120909,121141,121330,121712,121806,122028,122111,122301,122641,122746,122843,123032,123211,123359,123454,124009,124303,124452,124757,124945,125250,125523,125915,130115,130315,130819
30,MZ3556-2,120710,120920,121047,121120,121214,121308,121330,121437,121532,121712,121828,121955,122239,122441,122757,122927,123138,123254,123504,123819,123904,123958,124147,124336,124452,124546,125018,125323,125512,125757,125915,130042,130242,130515,130620,130830,131158
31,MX1084-0,121733,121933,122111,122206,122239,122408,122441,122535,122608,122807,122905,123021,123316,123443,123736,123830,124104,124209,124408,124703,124819,124923,125050,125239,125418,125523,130104,130337,130537,130959,131136,131241,131451,131712,131838,131932,132438
32,MX1197-1,123127,123432,123609,123714,123808,123830,123926,124042,124114,124303,124357,124452,124703,124840,125217,125333,125556,125702,125853,130148,130253,130410,130526,130653,130830,130915,131408,131806,131922,132405,132521,132709,132847,133119,133308,133459,134119
33,MW5936-2,123958,124114,124230,124325,124408,124535,124608,124641,124713,124829,124956,125134,125312,125450,125757,125904,130137,130231,130442,130725,130830,130926,131103,131208,131324,131408,131838,132215,132320,132554,132731,132858,133035,133330,133459,133637,134129
34,MX1135-2,125123,125407,125545,125619,125651,125757,125819,125904,125948,130126,130220,130304,130453,130609,130937,131020,131241,131346,131534,131816,131900,132005,132121,132258,132416,132521,132952,133246,133427,133753,133857,134119,134329,134623,134728,134906,135409
35,MZ3825-2,130736,130853,131020,131042,131125,131219,131241,131313,131357,131545,131628,131712,131911,132059,132354,132510,132731,132825,133024,133319,133427,133510,133637,133803,133908,133941,134413,134706,134822,135149,135243,135431,135630,135924,140051,140218,140556
36,MZ3956-2,131838,132037,132236,132331,132416,132521,132604,132720,132814,133003,133057,133235,133459,133604,133930,134024,134235,134340,134456,134749,134833,134928,135105,135304,135503,135535,140123,140345,140534,140755,140911,141311,141355,141606,141744,141850,142103
37,MZ3978-2,133035,133235,133416,133459,133542,133647,133709,133753,133825,134035,134140,134246,134445,134601,134856,135116,135348,135452,135652,135946,140019,140102,140333,140451,140556,140650,141110,141406,141617,141923,142113,142335,142504,142840,143007,143050,143502
