,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
58,MZ3825-3,154720,160053,160220,160314,160336,160420,160431,160514,160609,160725,160914,161030,161219,161325,161630,161747,162031,162147,162348,162654,162824,162930,163047,163214,163331,163415,163838,164218,164419,164927,165054,165316,165433,165753,165858,170004,170553
59,MX1084-3,155039,155336,155515,155609,155642,155715,155736,155820,155842,160125,160220,160409,160547,160653,161030,161209,161430,161558,161725,162053,162253,162410,162609,162739,162919,162952,163459,163806,163955,164324,164547,164725,164949,165327,165444,165613,170026
60,MZ3556-2,160631,160831,160958,161030,161052,161125,161136,161231,161325,161441,161547,161714,161925,162031,162348,162515,162739,162846,163014,163236,163342,163436,163638,163806,164029,164112,164536,164842,165233,165858,170048,170320,170521,171038,171205,171322,171903
61,MZ3978-3,161114,161608,161725,161758,161820,161914,161947,162031,162115,162220,162326,162453,162728,162824,163203,163425,163700,163806,163944,164240,164334,164430,164652,164853,165022,165116,165550,165909,170215,170816,170921,171122,171322,171724,171925,171959,172435
62,MZ4228-3,161958,162908,163025,163119,163130,163214,163236,163320,163353,163627,163733,163849,,,,,,,,,,,,,,,,,,,,,,,,,
63,MX1435-0,,162304,162431,162515,162525,162558,162631,162716,162802,162908,163025,163214,163404,163521,163901,164007,164251,164356,164558,164853,164949,165043,165233,165411,165602,165646,170109,170320,170510,171100,171216,171333,171544,171925,172043,172150,172636
64,MZ4072-3,163342,163532,163710,163744,163806,163901,163922,163955,164040,164156,164324,164514,164736,165011,165316,165506,165731,165847,170026,170353,170521,170626,170827,171038,171154,171300,171724,172010,172307,172943,173100,173345,173524,173853,174054,174210,174816
65,MZ3740-3,163447,164703,164842,164938,165000,165033,165054,165200,165233,165411,165506,165635,165858,165931,170320,170427,170659,170816,171027,171322,171501,171544,171735,171937,172105,172150,172614,173049,173228,173841,174032,174159,174329,174604,174731,174933,175408
66,MW5943-0,163955,164051,164207,164302,164324,164356,164419,164514,164547,164703,164758,165000,165127,165149,165602,165719,165931,170026,170215,170553,170648,170753,170943,171100,171216,171311,171746,171959,172212,172731,172837,173005,173302,173641,173747,173903,174530
67,MX1197-2,165931,170120,170237,170310,170331,170405,170437,170510,170604,170731,170827,170954,171143,171205,171618,171819,172105,172201,172424,172731,172859,172954,173132,173313,173451,173546,174010,174316,174509,175440,175608,175757,175914,180231,180359,180632,181140
68,MW3496-3,171049,171228,171344,171417,171439,171534,171555,171629,171713,171830,171937,172117,172351,172446,172753,173016,173121,173228,173440,173703,173819,173925,174126,174305,174436,174458,174922,175346,175546,180600,180716,180803,180941,181341,181446,181720,182248
69,MS1695-4,172245,172351,172519,172552,172636,172709,172731,172837,172943,173217,173313,173513,173641,173819,174148,174243,174509,174636,174827,175134,175302,175419,175630,175757,175946,180019,180516,180835,181024,181731,181920,182026,182121,182415,182521,182626,183406
70,MX1213-3,172340,173736,173925,173947,174010,174043,174115,174221,174243,174414,174520,,,,175440,175619,175902,180008,180219,180443,180621,180739,180941,181130,181319,181414,181847,182059,182248,183049,183154,183417,183534,183924,184042,184304,184559
71,MX1526-4,174530,174553,174742,174816,174838,174922,174955,175102,175134,175313,175419,175546,175735,175935,180219,180422,180705,180824,181108,181541,181731,181847,182132,182320,182521,182626,183122,183545,183851,184304,184515,184642,184937,185304,185443,185548,190002
72,MZ3559-4,175557,175757,175935,175957,180103,180219,180315,180422,180505,180621,180716,180857,181057,181224,181541,181626,181909,182015,182142,182510,182637,182731,183016,183154,183746,183829,184242,184610,184915,185348,185515,185655,185940,190235,190414,190625,191109
73,MW5966-3,180835,181057,181236,181341,181352,181435,181519,181637,181709,181825,181941,182121,182415,182553,182859,183027,183301,183417,183545,183924,184103,184231,184515,184704,184948,185115,185621,185857,190047,190530,190730,190920,191205,191555,191830,192114,192641
74,MZ3734-4,182037,182110,182237,182331,182353,182437,182459,182542,182615,182720,182815,182921,183111,183228,183501,183618,183902,184008,184231,184621,184737,184831,185053,185242,185421,185537,190002,190319,190647,191216,191334,191512,191702,191957,192114,192326,192746
75,MZ3956-4,182859,183038,183217,183250,183312,183345,183406,183450,183524,183640,183735,183902,184125,184315,184621,184821,185104,185220,185421,185716,185824,185930,190141,190330,190446,190530,191025,191323,191523,192231,192347,192514,192725,192852,193041,193208,193346
76,MZ3825-4,183640,185104,185231,185253,185316,185359,185421,185515,185548,185716,185824,185940,190141,190341,190636,190826,191109,191216,191355,191630,191747,191852,192041,192219,192358,192503,193019,193430,193618,193956,194145,194407,194639,194828,195017,195122,195616
77,MX1084-4,183840,184125,184326,184421,184515,184621,184653,184737,,185009,185125,185316,185548,185716,190025,190224,190457,190603,190826,191205,191312,191407,191619,191809,191946,192041,192536,192808,192957,193535,193723,193913,194123,194345,194501,194701,195111
78,MZ3556-3,185940,190130,190341,190435,190457,190530,190552,190636,190709,190848,190953,191131,191417,191619,191946,192219,192503,192630,192735,193208,193324,193419,193546,193745,193946,194051,194523,194850,195049,195500,195711,195953,200214,200509,200624,200741,201141
79,MZ3978-4,191025,191250,191417,191512,191534,191630,191651,191757,191830,191924,192030,192135,192336,192358,192652,192819,193103,193241,193419,193723,193829,193956,194207,194356,194512,194534,195017,195312,195555,200058,200214,200425,200530,200741,200919,200952,201542
80,MZ4072-4,191757,194123,194250,194334,194407,194450,194512,194556,194628,194744,194839,195006,195216,195301,195533,195627,195859,200015,200225,200436,200530,200635,200752,200930,201108,201141,201658,202005,202155,202452,202641,202903,203135,203324,203513,203557,203946
81,MZ3740-4,193030,195627,195805,195848,195910,195942,200015,200048,200120,200247,200352,200509,200708,200835,201130,201247,201531,201647,201848,202111,202217,202336,202452,202630,202757,202903,203313,203630,203841,204337,204444,204717,204858,205026,205153,205239,205513
82,MP6358-0,,,,,,,,,,,,,,,194123,194229,194501,194556,194806,195038,195133,195228,195417,195605,195816,195848,200331,200730,201036,201341,201520,201625,201753,202016,202122,202241,202525
83,MX1105-4,,201458,201614,201647,201709,201742,201804,,202016,202027,202133,202241,202514,202620,202841,202946,203219,203324,203451,203714,203757,203924,204042,204221,204411,204506,204942,205301,205451,205841,205957,210115,210253,210537,210642,210831,211136
84,MW3496-4,202935,203041,203146,203240,203251,203324,203346,203429,203502,203630,203736,203903,204125,204221,204506,204622,204909,205026,205228,205557,205703,205808,205946,210137,210337,210409,210841,211136,211442,211936,212105,212306,212516,212920,213003,213036,213331
85,MX1213-4,203935,210104,210232,210315,210337,210420,210431,210526,210558,210715,210820,210925,211125,211304,211653,211820,212043,212149,212422,212813,212931,213026,213153,213331,213520,213615,214039,214429,214629,214946,215113,215346,215546,215747,215903,220136,220549
86,MS1695-5,204528,204600,204717,204740,204814,204847,204909,204953,205026,205131,205228,,205546,205629,205924,210126,210359,210526,210653,210914,210958,211053,211158,211326,211526,211609,212138,212400,212611,213058,213215,213321,213509,213754,213932,214039,214407
87,MX1526-5,211125,211220,211348,211421,211442,211526,211547,211631,211714,211853,211958,212105,212338,212433,212751,212931,213204,213321,213542,213838,213932,214039,214206,214334,214450,214545,215029,215240,215440,220125,220337,220600,220834,221056,221151,221341,221827
88,MZ3559-5,212116,212244,212400,212444,212506,212538,212600,212644,212740,212847,212952,213120,213331,213426,213754,213859,214122,214240,214501,214756,214902,214956,215145,215335,215535,215641,220103,220432,220633,221554,221754,221954,222251,222556,222712,222819,223207
89,MZ3734-5,213531,213626,213743,213816,213838,213932,214005,214039,214112,214229,214323,214356,214545,214712,215007,215156,215419,215524,215758,220209,220315,220410,220622,220729,220845,221002,221437,221838,222016,223051,223207,223407,223545,223807,224007,224040,224630
90,MZ3956-5,214556,214734,214851,214913,214934,215007,215029,215113,215145,215251,215346,215557,215820,215914,220231,220315,220527,220600,220740,220951,221034,221129,221308,221459,221638,221732,222205,222440,222629,223607,223734,223956,224207,224430,224536,224630,224935
91,MZ3825-5,214712,220042,220231,220315,220348,220421,220454,220611,220706,220802,220918,221107,221308,221426,221722,221805,222027,222143,222345,222723,222840,222935,223102,223251,223502,223545,224123,224430,224608,225324,225451,225619,225724,225946,230125,230230,230641
92,MZ3978-5,221308,221532,221711,221743,221816,221849,221910,222005,222038,222154,222251,222429,222618,222712,223134,223302,223535,223629,223807,224040,224135,224218,224346,224503,224630,224736,225251,225629,225819,230430,230557,230819,230925,231041,231219,231325,231659
93,MW5943-1,223156,223207,223335,223407,223440,223524,223545,223629,223702,223807,223912,224051,224240,224346,224703,224757,225019,225145,225407,225702,225757,225903,230030,230157,230324,230408,230903,231230,231420,231920,232036,232247,232519,232802,,,
94,MP6358-1,,,,,,,,,,,,,,,223850,224018,224251,224335,224557,224841,224935,225008,225145,225302,225440,225524,225957,230230,230335,231008,231124,231230,231409,231659,231731,231848,232142
95,MX1105-5,224007,224102,224229,224302,224313,224346,224408,224452,224536,224619,224714,224841,225040,225134,225345,225513,225629,225713,225841,230135,230241,230335,230513,230641,230757,230852,231303,231648,231731,232247,232403,232635,,,,,
96,MW3496-5,225008,225229,225345,225418,225440,225513,225535,225619,225651,225819,225924,230041,230157,230314,230557,230630,230903,231008,231135,231515,231648,231731,231910,232047,232214,232319,232824,,,,,,,,,,
97,MS1695-6,230557,230619,230746,230819,230841,230903,230935,231008,231041,231157,231252,231431,231611,231804,232036,232131,232352,232446,232613,232824,,,,,,,,,,,,,,,,,
98,MX1213-5,231314,232047,232214,232236,232308,232330,232403,232457,232529,232645,232751,,,,,,,,,,,,,,,,,,,,,,,,,,
