,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
24,MZ3956-1,101156,101439,101555,101627,101638,101753,101825,101920,101942,102339,102422,102526,102714,102841,103134,103301,103355,103448,103625,103856,103939,104035,104223,104400,104548,104620,105059,105329,105517,105716,105831,110040,110206,110427,110554,110742,111057
25,MZ3825-1,,,,,,,,,,,,,,,,,,,,102108,102140,102223,102328,102454,102559,102621,103101,103250,103406,103751,103856,104234,104421,104641,104807,104955,105455
26,MX1135-1,102202,102306,102411,102443,102505,102559,102621,102704,102736,102935,103029,103134,103344,103459,103845,104035,104255,104349,104515,104746,104828,104933,105059,105225,105340,105434,105841,110144,110249,110532,110648,110848,111025,111318,111401,111610,112039
27,MZ3987-1,103344,103510,103647,103719,103741,103845,103918,104003,104035,104317,104432,104620,104818,104933,105246,105351,105611,105643,105820,110112,110228,110249,110449,110615,110753,110837,111318,111610,111809,112238,112404,112656,112948,113240,113356,113500,113911
28,MZ4072-2,104421,104703,104828,104850,104912,105005,105016,105059,105131,105308,105402,105528,105643,105820,110144,110300,110521,110543,110709,110920,110953,111046,111235,111423,111527,111610,112029,112425,112541,112854,113009,113312,113627,113828,113933,114026,114457
29,MW5964-1,105528,105633,105758,105852,105914,110007,110029,110112,110144,110449,110543,110615,110837,110953,111307,111423,111643,111809,112007,112238,112404,112508,112634,112800,112937,113020,113449,113649,113849,114153,114351,114529,114915,115209,115357,115501,115805
30,MZ4228-2,110648,110753,110910,110942,111003,111108,111129,111213,111307,111610,111726,111809,112111,112227,112541,112717,112948,113030,113219,113511,113616,113710,113900,114026,114131,114153,114644,114926,115103,115450,115618,115920,120025,120402,120528,120622,120936
31,MW5853-2,111621,113721,113838,113911,113933,114048,114109,114153,114246,114518,114612,114738,114937,115135,115501,115544,115744,115848,120014,120245,120351,120456,120633,120748,120925,121019,121509,121823,122021,122407,122627,122921,123216,123508,123624,123812,124240
32,MP5991-0,,111726,111902,111946,112007,112050,112111,112205,112238,112425,112541,112645,112833,113009,113302,113449,113710,113806,113933,114214,114257,114340,114540,114655,114738,114810,115231,115523,115711,120108,120224,120328,120821,121134,121239,121405,121856
33,MZ3559-2,114937,115103,115241,115346,115440,115544,115555,115701,115754,120046,120202,120256,120413,120550,120904,121019,121239,121343,121603,121917,122011,122126,122242,122440,122616,122659,123119,123446,123635,123948,124103,124334,124511,124720,124813,124940,125338
34,MZ3556-2,120413,120601,120727,120759,120842,120936,120958,121102,121156,121426,121520,121625,121845,122011,122252,122501,122731,122838,123036,123425,123529,123624,123812,124010,124125,124208,124647,124918,125105,125410,125536,125745,130005,130226,130403,130612,130947
35,MX1213-1,121802,123108,123237,123320,123342,123414,123446,123529,123603,123937,124031,124125,124344,124449,124803,124929,125200,125244,125421,125630,125723,125817,125943,130110,130237,130331,130821,131156,131344,131752,131918,132150,132359,132651,132828,133049,133616
36,MW3053-2,121813,121845,122021,122054,122126,122231,122252,122335,122407,122605,122710,122814,123036,123151,123540,123635,123854,123937,124053,124344,124500,124543,124730,124846,125012,125055,125515,125734,125922,130204,130352,130540,130843,131102,131207,131449,131951
37,MW5936-2,124031,124125,124229,124302,124334,124428,124500,124543,124626,124918,125023,125137,125349,125442,125723,125849,130110,130204,130425,130655,130749,130832,130947,131113,131301,131344,131814,132013,132118,132349,132525,132745,132841,133230,133345,133439,133804
38,MZ3734-2,125316,125558,125745,125817,125839,125943,130027,130110,130153,130508,130601,130655,130936,131113,131438,131532,131752,131857,132107,132338,132443,132536,132724,132851,133017,133100,133532,133848,134036,134359,134504,134745,134849,135142,135251,135500,135825
39,MZ3825-2,130832,130936,131124,131207,131240,131333,131406,131510,131616,132035,132129,132255,132525,132630,133028,133230,133449,133616,133848,134140,134244,134349,134525,134641,134817,134900,135323,135522,135626,135953,140108,140317,140454,140840,140957,141030,141548
40,MX1135-2,132525,132641,132817,132851,132913,133006,133028,133132,133208,133356,133500,133605,133814,134014,134327,134525,134630,134713,134943,135219,135323,135428,135605,135720,135859,135942,140422,140757,140957,141349,141559,141819,142154,142613,142728,142904,143407
41,MZ3987-2,134234,134359,134547,134619,134641,134756,134828,134900,134943,135121,135219,135334,135543,135648,140036,140212,140454,140548,140819,141157,141255,141411,141609,141757,141945,142028,142541,142832,143009,143357,143523,143721,143921,144310,144436,144530,145210
42,MZ4072-3,134525,140003,140140,140234,140245,140349,140411,140454,140527,140840,140936,141052,141234,141411,141703,141902,142132,142226,142426,142800,142904,142947,143156,143335,143501,143544,144006,144259,144436,144751,144928,145221,145421,145818,145923,150007,150604
43,MZ4228-3,141515,141653,141829,141902,141923,142017,142049,142154,142226,142800,142915,143009,143156,143303,143606,143743,144017,144111,144332,144657,144802,144907,145055,145243,145421,145443,145913,150133,150520,150814,151034,151247,151507,152000,152053,152231,152628
44,MW5853-3,142926,143113,143252,143346,143407,143512,143606,143638,143711,144132,144227,144321,144436,144552,144918,145055,145326,145421,145652,145934,150050,150155,150321,150510,150625,150720,151139,151403,151719,151917,152032,152303,152441,152828,152943,153215,153613
45,MZ3556-3,144342,144603,144729,144824,144845,144939,145001,145106,145138,145515,145620,145735,145923,150018,150405,150542,150814,150918,151055,151435,151540,151635,151855,152021,152209,152303,152755,153059,153249,153613,153801,154021,154149,154442,154619,154922,155321
46,MZ3559-3,145818,150028,150206,150238,150332,150437,150459,150615,150636,150846,150951,151045,151215,151320,151614,151657,151917,152010,152231,152502,152607,152701,152911,153110,153237,153342,153812,154116,154315,154724,154901,155120,155426,155657,155823,160116,160607
47,MW5936-3,151139,151320,151457,151529,151550,151614,151635,151708,151740,152209,152253,152357,152607,152722,153005,153142,153414,153457,153729,153928,154032,154127,154315,154442,154547,154630,155048,155354,155552,160000,160137,160325,160524,160744,160901,161050,161437
48,MZ3734-3,151708,152556,152744,152849,152932,153005,153038,153121,153215,153540,153635,153740,154138,154211,154442,154641,154911,155026,155216,155541,155657,155801,155927,160116,160253,160347,160806,161050,161354,161657,161823,162043,162231,162534,162701,162900,163321
49,MX1213-2,152744,154745,154922,154954,155016,155120,155142,155216,155259,155530,155624,155729,160011,160137,160535,160722,160955,161050,161322,161646,161740,161845,162032,162158,162357,162440,162922,163142,163332,163812,163949,164147,164408,164711,164838,164932,165439
50,MZ3825-3,153310,153646,153801,153834,153855,153949,154011,154043,154116,154525,154630,154828,154954,155120,155354,155603,155834,155927,160137,160408,160451,160546,160744,160850,161040,161112,161604,161917,162220,162545,162711,162922,163120,163426,163541,163718,164054
51,MX1135-3,155310,160839,160955,161017,161101,161207,161228,161344,161437,161823,161949,162053,162231,162336,162733,162932,163216,163321,163458,163751,163855,164000,164158,164335,164556,164628,165131,165450,165649,165954,170208,170407,170617,171004,171152,171335,171815
52,MR7964-0,155729,155751,155938,160011,160032,160105,160137,160210,160242,160629,160744,160828,160955,161050,161416,161510,161719,161812,162032,162325,162419,162513,162628,162744,162932,163016,163447,163801,164000,164252,164408,164556,164838,165240,165345,165429,165921
53,MZ3987-3,161729,161845,162043,162136,162220,162303,162325,162419,162451,162755,162900,163016,163249,163353,163646,163855,164126,164220,164429,164711,164806,164911,165059,165251,165450,165522,170005,170313,170512,170805,170921,171208,171418,171836,171941,172108,172539
54,MX1105-0,162838,162849,163005,163037,163059,163131,163205,163238,163332,163740,163834,163938,164043,164158,164545,164817,164932,165005,165229,165522,165638,165711,165932,170121,170302,170345,170816,171141,171346,171710,171847,172003,172108,172550,172737,172842,173450
55,MZ4072-4,163603,163635,163801,163906,163928,164022,164043,164115,164147,164534,164649,164838,165015,165120,165418,165555,165815,165921,170049,170324,170407,170501,170700,170849,171015,171058,171501,171753,171952,172351,172507,172611,172925,173335,173439,173555,174129
56,MP6431-0,164209,164335,164513,164545,164606,164639,164700,164744,164817,165313,165439,165544,165754,165900,170219,170356,170523,170617,170816,171130,171252,171429,171606,171753,171909,171941,172434,172820,172935,173229,173439,173721,174003,174422,174526,174620,175331
57,MW5943-0,164849,165037,165219,165302,165324,165356,165429,165501,165533,165900,170016,170121,170241,170313,170638,170827,170932,171026,171241,171544,171732,171836,172035,172223,172351,172445,172935,173240,173428,173742,174003,174223,174433,174944,175121,175248,175834
58,MZ4228-4,165732,165849,170027,170110,170132,170208,170230,170335,170407,170849,170954,171109,171407,171606,171909,172024,172306,172402,172622,172914,173029,173123,173324,173511,173721,173803,174244,174515,174714,175153,175425,175635,175928,180400,180610,180747,181155
59,MW5853-4,170450,170700,170900,170954,171048,171141,171219,171335,171407,171826,171920,172046,172234,172413,172654,172820,173102,173208,173356,173627,173825,173929,174150,174338,174515,174609,175059,175342,175540,180013,180139,180432,180747,181112,181220,181441,182059
60,MW5966-0,171523,171804,172003,172035,172057,172151,172245,172351,172456,172759,172852,173051,173324,173544,173836,174035,174306,174411,174558,174901,175038,175131,175259,175425,175551,175646,180139,180411,180610,181231,181556,181640,181849,182301,182416,182648,183229
61,MZ3556-4,172539,172716,172820,172925,172946,173051,173112,173240,173345,174233,174338,174515,174746,174901,175153,175237,175508,175614,175812,180139,180400,180505,180715,180935,181220,181347,181827,182059,182250,182804,182921,183057,183323,183825,184003,184119,184714
62,MW3053-3,173501,173825,174014,174035,174108,174140,174255,174411,174609,175320,175414,175614,175802,175950,180306,180432,180704,180808,181029,181253,181441,181535,181806,181954,182142,182301,182721,183129,183323,183720,183846,184047,184224,184454,184620,184852,185602
63,MZ3559-4,174233,174433,174558,174641,174703,174735,174756,174901,175121,175708,175812,175928,180056,180222,180516,180621,180725,180819,181029,181314,181430,181524,181733,181943,182229,182323,182804,183129,183323,183720,183836,184047,184213,184443,184620,184829,185353
64,MW5936-4,174505,175540,175719,175740,175823,175856,175917,180024,180118,180653,180747,180852,181050,181155,181451,181629,181911,182026,182240,182533,182732,182838,183129,183334,183522,183616,184108,184400,184559,185007,185133,185300,185447,185833,190010,190042,190502
65,MW5964-2,175059,180002,180128,180201,180222,180255,180316,180411,180443,181040,181144,181303,181535,181712,181943,182037,182301,182406,182606,182910,183119,183208,183439,183616,183753,183836,184317,184609,184808,185227,185353,185458,185656,185948,190042,190303,190754
66,MZ3734-4,175540,180559,180725,180808,180830,180903,180935,181029,181101,181441,181545,181640,181838,181932,182240,182416,182659,182753,182921,183151,183251,183334,183511,183648,183814,183836,184328,184620,184818,185436,185530,185645,185801,190147,190231,190335,190942
67,MZ3825-4,181314,181535,181701,181744,181755,181900,181922,182015,182109,182416,182533,182627,182859,183036,183323,183428,183710,183825,184003,184317,184422,184516,184757,184935,185101,185206,185718,190053,190357,190754,190859,191046,191404,191656,191812,192010,192329
68,MX1213-3,181336,182344,182512,182627,182648,182732,182753,182859,182931,183208,183312,183356,183543,183710,183951,184036,184306,184411,184642,184956,185122,185206,185332,185509,185635,185718,190136,190502,190700,191206,191342,191458,191646,191949,192104,192235,192613
69,MX1135-4,183302,184516,184725,184818,184852,184935,184956,185050,185122,185343,185458,185551,185801,185927,190241,190430,190700,190826,190942,191332,191436,191540,191729,191906,192115,192214,192657,193023,193226,193540,193730,194025,194225,194437,194604,194814,195307
70,MR7964-1,183356,183428,183543,183616,183627,183659,183720,183804,183836,184141,184234,184349,184443,184620,184924,185018,185133,185227,185353,185656,185801,185905,190115,190303,190451,190545,191003,191332,191530,191823,192000,192214,192458,192740,192846,192951,193342
71,MZ3987-4,185404,185551,185656,185728,185750,185822,185844,185916,185948,190252,190408,190513,190754,190952,191310,191425,191707,191801,191949,192319,192414,192458,192707,192836,192940,193023,193519,193835,194014,194204,194341,194626,194847,195246,195401,195433,195830
72,MX1105-1,190502,190743,190920,190952,191035,191108,191129,191216,191238,191436,191530,191635,191812,192010,192246,192425,192707,192814,193013,193414,193508,193603,193835,193950,194118,194151,194626,194847,195045,195433,195538,195725,195935,200210,200326,200609,201123
73,MZ4072-5,191646,191707,191855,191938,192000,192032,192053,192126,192202,192414,192458,192541,192729,192919,193149,193247,193508,193551,193719,194035,194140,194225,194405,194521,194637,194709,195213,195505,195653,200101,200210,200338,200558,200841,200957,201018,201552
74,MW5943-1,192929,193139,193309,193352,193425,193446,193519,193551,193636,193751,193846,194025,194151,194258,194615,194825,195056,195202,195422,195736,195852,195946,200135,200315,200526,200609,201051,201542,201646,202014,202129,202443,202537,202945,203100,203228,203616
75,MZ4228-5,194427,194542,194720,194752,194814,194908,194941,195024,195045,195318,195412,195516,195725,195819,200113,200232,200454,200619,200756,201134,201249,201415,201625,201802,201939,202014,202505,202808,202945,203302,203438,203648,203815,204037,204214,204445,204926
76,MW5853-5,200146,200315,200454,200536,200558,200630,200703,200746,200818,201051,201228,201343,201509,201730,202003,202255,202537,202641,202841,203228,203345,203449,203638,203826,204026,204058,204550,204843,205031,205407,205545,205700,205922,210132,210259,210458,210729
77,MZ3556-5,202046,202212,202400,202454,202515,202548,202620,202703,202757,203007,203122,203251,203438,203521,203921,204015,204235,204352,204611,205009,205103,205157,205335,205512,205700,205733,210205,210520,210624,210918,211034,211232,211443,211725,211841,212041,212441
78,MZ3559-5,203132,203406,203532,203616,203638,203710,203732,203804,203838,204005,204047,204246,204435,204622,204915,205053,205324,205429,205545,205838,205922,210016,210132,210248,210353,210447,210856,211128,211243,211505,211559,211841,212103,212407,212524,212745,213059
79,MW5936-5,,204905,204915,204948,205009,205042,205114,205157,205230,205523,205617,205711,205932,210016,210238,210415,210635,210740,211012,211338,211443,211537,211714,211841,212009,212113,212558,212828,213005,213153,213259,213425,213602,213906,214021,214136,214356
80,MZ3734-5,205418,205943,210110,210153,210216,210248,210321,210415,210447,210657,210750,210856,211034,211138,211411,211516,211757,211852,212113,212441,212535,212630,212807,212933,213110,213153,213602,213833,213938,214251,214408,214523,214640,214903,214956,215050,215448
81,MZ3825-5,210907,211055,211243,211315,211338,211433,211505,211537,211620,211841,211946,212052,212209,212302,212558,212818,213059,213153,213403,213729,213823,213906,214032,214209,214313,214345,214808,215018,215123,215404,215509,215709,215929,220255,220400,220517,220926
82,MX1135-5,212558,213153,213353,213425,213447,213540,213602,213646,213718,214000,214053,214158,214345,214536,214913,215050,215310,215415,215626,215918,220014,220056,220222,220400,220528,220633,221125,221422,221610,222020,222136,222356,222555,222805,222922,223142,223530
83,MZ3987-5,214523,214651,214757,214830,214852,214935,214956,215029,215101,215343,215426,215531,215730,215907,220150,220338,220611,220643,220916,221201,221245,221339,221455,221610,221716,221738,222157,222428,222605,222742,222900,223059,223238,223436,223603,223657,224022
84,MZ4072-6,,220549,220716,220738,220759,220831,220854,220937,221009,221256,221401,221455,221621,221738,222042,222230,222501,222544,222721,223037,223131,223206,223321,223447,223541,223614,224117,224421,224609,224818,224934,225143,225226,225540,225625,225647,230032
85,MW5853-6,221948,222115,222252,222346,222407,222501,222522,222605,222638,222827,222922,223016,223120,223227,223458,223530,223751,223834,223949,224222,224327,224421,224536,224652,224807,224829,225320,225625,225729,225938,230043,230242,230430,230649,230743,230804,231130
86,MZ3556-6,223646,223751,223928,224012,224044,224117,224149,224233,224305,224558,224641,224735,224901,225038,225320,225425,225636,225729,225855,230125,230221,230315,230440,230617,230753,230838,231310,,,,,,,,,,
87,MZ3559-6,225100,225259,225414,225435,225508,225551,225603,225647,225729,225938,230032,230115,230315,230419,230711,230732,230954,231047,231321,,,,,,,,,,,,,,,,,,
88,MZ3734-6,230010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,MW5936-6,230700,230804,230921,230954,231015,231047,231119,231205,231227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
