,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
53,MW4825-2,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1
54,MW4846-0,2,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,-1
55,MW4837-4,2,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1
56,AA7480-5,1,1,1,1,1,1,1,1,-1,1,1,-1,4,1,1,-1,-1,-1
57,MW4856-0,1,,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1
58,MW5594-5,1,1,1,1,1,1,1,1,-1,1,1,-1,4,1,-1,-1,-1,-1
59,AA7458-2,1,1,1,1,1,1,1,1,-1,1,1,2,4,1,-1,-1,-1,-1
60,MW4366-5,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,-1,-1
61,AA7479-2,1,1,1,1,1,1,1,1,1,,1,-1,4,1,1,-1,-1,-1
62,MW5142-5,1,1,1,1,1,1,1,1,-1,1,1,1,4,1,-1,-1,-1,-1
63,MW4557-5,1,,1,1,1,1,1,1,-1,1,1,-1,3,1,-1,-1,-1,-1
64,MW4825-3,,,,1,1,1,1,1,-1,1,1,-1,3,1,-1,-1,-1,-1
65,AA7301-3,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1
66,MW4647-5,2,1,1,1,1,1,1,1,-1,1,1,4,2,1,-1,-1,-1,-1
67,MW4705-1,,1,1,1,1,1,1,1,-1,1,1,-1,2,1,-1,-1,-1,-1
68,MW4781-5,1,,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,-1
69,MW4837-5,,1,1,1,1,1,1,1,-1,2,1,-1,2,1,1,-1,-1,-1
70,MW4846-1,4,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1
71,AA7480-6,1,,1,1,5,4,1,1,-1,2,1,-1,2,1,-1,-1,-1,-1
72,MW4856-1,1,,1,1,1,1,1,1,1,1,1,-1,2,1,-1,-1,-1,-1
73,MW5594-6,1,1,1,1,1,1,2,1,1,1,1,-1,4,1,-1,-1,-1,-1
74,MW4366-6,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1
75,MW5142-6,1,1,1,1,1,1,1,1,-1,1,1,-1,2,1,-1,-1,-1,-1
76,AA7301-4,1,,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,-1
77,MW4557-6,1,,,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1
78,MW4647-6,,1,1,1,1,1,1,1,-1,1,1,2,1,1,1,-1,-1,-1
79,MW4781-6,1,,1,1,1,1,1,1,-1,,1,1,1,1,-1,-1,-1,-1
80,MW4837-6,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1
81,AA7480-7,1,1,1,1,1,1,1,1,-1,1,1,-1,5,1,-1,-1,-1,-1
82,MW5594-7,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1
83,MW4366-7,1,1,3,2,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1
84,MW4557-7,1,,,1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,-1,-1
85,MW4647-7,,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,-1,-1
86,MW4781-7,1,,,,,,,,,,,,,,,,,-1
87,MW4837-7,,-1,1,1,1,1,1,1,1,1,1,2,1,1,-1,-1,-1,-1
88,AA7480-8,,1,1,1,4,3,1,1,1,1,1,,,,,,,
89,MW5594-8,1,1,1,1,-1,-1,,,,,,,,,,,,
