,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4598-0,,,,,,,,,,,,,,,,,,,,,,,070105,,,070445,070551
1,MX4159-0,,,,,,,,,,,,,,,,,070105,070245,070317,070402,070529,070919,071046,071235,071424,071540,071730
2,MX4338-0,,,,,,,,,,,070105,070117,070212,070306,070424,070507,070634,070814,070857,071035,071214,071551,071657,071835,071940,072046,072140
3,MX4365-0,,,,,,,,,070105,070200,070613,071119,071225,071330,071445,071551,071730,071813,071908,072002,072140,072507,072717,072926,073031,073158,073315
4,MX4383-0,,070105,070234,070256,070339,070518,070623,070707,070908,071013,071225,071730,071835,071940,072046,072140,072245,072339,072423,072540,072706,073021,073221,073408,073513,073628,073701
5,MW5346-0,070105,071046,071402,071456,071635,071846,071951,072046,072245,072445,072706,073231,073336,073441,073607,073733,073850,073944,074038,074121,074332,074657,074858,075025,075119,075236,075426
6,MX4458-0,070105,071802,071951,072035,072118,072434,072529,072623,072811,072916,073315,073816,073912,074006,074121,074216,074343,074541,074625,074657,074847,075203,075320,075509,075604,075720,075825
7,MX4041-0,,072717,072832,072926,072959,073147,073315,073408,073513,073701,073922,074437,074531,074657,074730,074825,074941,075140,075214,075258,075415,075731,075836,080035,080140,080246,080402
8,MX3651-0,072905,073524,073816,073933,074016,074227,074437,074531,074719,074930,075140,075636,075731,075836,075951,080046,080203,080340,080424,080507,080644,081001,081138,081430,081535,081640,081746
9,MX4604-0,073933,,074520,074603,074719,074930,075036,075108,075236,075342,075553,080046,080151,080351,080424,080507,080644,080750,080824,080907,081022,081326,081503,081651,081746,081902,081956
10,MX4021-0,074121,075247,075448,075542,075625,075825,080014,080108,080246,080413,080612,081116,081221,081326,081441,081535,081724,081818,081851,082017,082144,082522,082638,082838,082953,083058,083319
11,MX4598-1,075604,080151,080445,080612,080644,080845,080950,081044,081304,081441,081640,082144,082311,082343,082500,082554,082710,082805,082848,082921,083047,083413,083539,083707,083812,083927,084115
12,MX4159-1,080655,080907,081221,081326,081358,081557,081713,081923,082039,082227,082449,083036,083203,083341,083445,083528,083718,083801,083844,084011,084148,084502,084700,084912,085017,085132,085250
13,MX4338-1,081525,,082039,082101,082227,082438,082649,082732,082942,083047,083308,083844,083949,084105,084220,084252,084440,084545,084639,084816,084944,085301,085500,085605,085753,085909,090035
14,MX4365-1,,082322,082627,082710,082816,083026,083236,083308,083435,083657,083906,084408,084513,084617,084733,084827,085006,085154,085239,085322,085449,085825,090013,090150,090339,090456,090633
15,MX1447-0,082732,083130,083445,083518,083550,083812,084011,084115,084303,084513,084733,085301,085406,085510,085626,085720,085858,085952,090046,090223,090339,090633,090811,091031,091146,091314,091419
