,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4159-0,,,,,,,,,,,,,,,,,,,,,070105,070253,070452,070557,070651,070806,070932
1,MW4762-0,,,,,,,,,,,,,,070105,070210,070315,070431,070608,070651,070745,070921,071339,071505,071726,071830,071945,072113
2,MX4365-0,,,,,,,,070105,070117,070210,070618,071152,071350,071505,071621,071726,071945,072102,072207,072335,072522,072921,073140,073411,073516,073643,073841
3,MX4458-0,070105,,071819,071852,071945,072250,072345,072439,072616,072721,073057,073611,073704,073758,073903,073956,074101,074155,074237,074404,074531,074846,074950,075044,075221,075337,075420
4,MX4383-0,070105,070315,070557,070702,070755,071109,071235,071339,071505,071632,071830,072450,072555,072721,072848,072942,073130,073235,073328,073444,073611,073945,074155,074404,074520,074636,074824
5,MX4535-0,071318,,073025,073108,073140,073454,073715,073820,074007,074144,074331,074835,074939,075055,075210,075326,075503,075629,075733,075859,080027,080403,080529,080717,080821,080947,081146
6,MX3651-0,073224,073831,074050,074112,074155,074448,074625,074719,074846,074950,075149,075733,075838,075942,080059,080142,080340,080424,080457,080623,080749,081113,081301,081439,,081753,081929
7,MX4388-0,074603,075001,075348,075452,075546,075838,075953,080038,080214,080351,080612,081146,081301,081407,081605,081627,081803,081908,082003,082129,082306,082714,082913,083100,083204,083319,083456
8,MX4159-1,,080414,080717,080853,080937,081240,081334,081428,081554,081648,082036,082526,082704,082757,082840,082934,083111,083215,083247,083424,083550,083940,084203,084319,084424,084540,084656
9,MW4762-1,081312,081710,082036,082108,082151,082454,082653,082757,082934,083100,083507,084026,084131,084246,084413,084529,084718,084846,084940,085117,085243,085619,085734,085943,090048,090214,090403
10,MX4551-0,081659,,091921,091943,092015,092318,092518,092622,092737,092853,093300,093750,093846,094003,094108,094151,094255,094454,094526,094620,094725,095049,095143,095403,095507,095603,095658
11,MX4365-1,,082945,083319,083352,083540,083836,084026,084120,084236,084340,084739,085243,085359,085514,085629,085755,085943,090037,090120,090225,090351,090728,090918,091127,091244,091359,091547
12,MX4458-1,083940,085525,085806,085900,085932,090247,090457,090540,090706,090811,091222,091734,091828,091943,092058,092203,092329,092424,092507,092633,092737,093040,093206,093354,093458,093614,093740
13,MX4383-1,,084413,084729,084857,084951,085243,085359,085453,085619,085755,090153,090706,090811,090939,091105,091222,091359,091514,091558,091723,091900,092235,092445,092727,092842,092957,093113
14,MX4535-1,085911,090811,091012,091116,091159,091442,091619,091734,091910,092037,092445,093008,093113,093217,093343,093458,093624,093729,093823,093950,094057,094349,094516,094652,094819,094923,095049
15,MX3651-1,092037,092550,092853,092925,093019,093300,093437,093530,093718,093907,094118,094620,094725,094840,095006,095049,095216,095413,095435,095507,095647,100035,100202,100400,100506,100610,100810
16,MX4388-1,092853,093404,093707,093750,093907,094202,094338,094443,094620,094725,094923,095446,095550,095658,095813,095907,100046,100140,100223,100400,100516,100936,101052,101239,101356,101501,101606
17,MW5191-0,093030,094140,094526,094652,094829,095039,095132,095331,095528,095730,095950,100527,100632,100737,100904,100947,101145,101301,101346,101512,101606,101859,102057,102349,102454,102558,102746
18,MW5346-0,093646,095258,095518,095614,095741,095939,100024,100119,100317,100422,100810,101301,101356,101512,101617,101710,101826,101909,101942,102046,102202,102454,102548,102746,102850,103006,103132
19,MX4159-2,,095918,100140,100255,100433,100737,100915,101019,101207,101407,101627,102119,102223,102338,102443,102526,102652,102756,102839,102901,103016,103331,103436,103647,103751,103907,103950
20,MW5112-0,100422,100842,101218,101335,101407,101649,101815,101859,102036,102223,102432,102933,103027,103132,103248,103342,103519,103708,103751,103823,103940,104234,104350,104559,104703,104808,104912
21,MX4365-2,,101700,102003,102129,102213,102505,102713,102818,102955,103111,103457,104003,104108,104223,104350,104444,104610,104653,104746,104850,105006,105340,105528,105748,105902,110030,110228
22,MX4458-2,102515,105204,105528,105622,105748,105945,110145,110300,110426,110602,110811,111314,111418,111534,111650,111816,111942,112151,112245,112328,112423,112715,112914,113111,113216,113321,113415
23,MX4383-2,102756,103436,103708,103741,103918,104213,104350,104454,104620,104746,105131,105705,105830,110102,110156,110300,110437,110541,110635,110728,110950,111253,111418,111701,111805,111920,112025
24,MX4551-1,104057,110801,110950,111054,111116,111429,111523,111628,111816,112036,112234,112726,112831,112956,113133,113238,113353,113457,113551,113718,113835,114129,114316,114629,114755,114900,115058
25,MW3430-0,111440,112234,112538,112654,112831,113007,113133,113238,113425,113646,113857,114420,114535,114640,114828,114922,115109,115203,115256,115401,115516,115841,120007,120238,120342,120457,120645
26,MW5346-1,113133,113404,113729,113812,113940,114139,114327,114420,114618,114734,115130,115632,115736,115902,120018,120101,120238,120331,120425,120519,120634,121009,121251,121439,121605,121753,122003
27,MX3651-2,113508,114014,114359,114431,114514,114755,114932,115037,115224,115350,115736,120216,120321,120436,120540,120623,120800,120853,120937,120958,121113,121501,121627,121803,121929,122046,122211
28,MX4388-2,114503,114954,115141,115307,115350,115632,115841,115934,120122,120353,120602,121102,121207,121335,121450,121554,121710,121814,121857,122013,122128,122421,122630,122817,122922,123015,123152
29,MW4762-2,115653,120101,120436,120551,120645,120904,121041,121145,121335,121439,121919,122359,122514,122724,122900,122954,123109,123257,123340,123517,123632,124007,124144,124321,124425,124541,124717
30,MW5264-0,121124,121659,122150,122243,122326,122630,122839,122911,123120,123246,123455,124018,124123,124259,124415,124508,124645,124802,124846,125012,125138,125453,125652,125851,130017,130122,130258
31,MX4458-3,122046,130205,130550,130634,130759,131009,131217,131311,131437,131624,132013,132631,132746,133007,133143,133206,133343,133447,133541,133646,133813,134118,134317,134446,,134815,134953
32,MX4365-3,,123246,123517,123632,123715,124018,124206,124249,124436,124707,124929,125453,125558,125725,125851,125955,130143,130248,130320,130403,130529,130915,131052,131300,131405,131520,131635
33,MX4551-2,123705,131250,131646,131812,131846,132024,132150,132244,132422,132620,132841,133343,133458,133603,133729,133823,134003,134151,134245,134328,134446,134739,134932,135152,135256,135412,135527
34,MW5112-1,124447,124728,125034,125200,125233,125442,125620,125714,125901,125955,130341,130854,130937,131041,131207,131300,131459,131603,131635,131801,131940,132316,132537,132746,132851,133007,133154
35,MW3430-1,131835,132056,132411,132516,132548,132841,132945,133039,133206,133311,133646,134202,134307,134435,134551,134655,134826,134932,135015,135036,135141,135505,135715,135957,140101,140217,140438
36,MX3651-3,132808,133217,133552,133708,133751,134035,134234,134435,134634,134910,135119,135654,135809,135935,140050,140155,140342,140448,140521,140636,140824,141117,141254,,,141713,141817
37,MX4388-3,133835,134339,134803,134921,134953,135307,135505,135548,135726,135935,140144,140647,140740,140857,141023,141106,141315,141421,141453,141608,141734,142048,142235,142445,142549,142654,142820
38,MW4762-3,,135748,140134,,140342,140510,140740,140836,141013,141211,141619,142152,142308,142424,142611,142716,142914,143029,143123,143250,143415,143801,143926,144137,144314,144441,144733
39,MW5264-1,140708,141348,141756,141900,141943,142214,142340,142539,142726,142841,143239,143822,143937,144116,144303,144430,144628,144744,144828,144932,145109,145455,145714,145933,150050,150226,150446
40,MX4383-3,141900,144105,144502,144701,144828,145047,145213,145318,145527,145735,150133,150705,150820,150935,151101,151217,151414,151529,151613,151740,151855,152209,152335,152607,152723,152830,153156
41,MX4365-4,,142632,143040,143112,143155,143426,143624,143718,143905,144054,144452,145026,145130,145224,145350,145505,145703,145829,145912,150050,150154,150550,150716,151008,151123,151238,151425
42,MX4458-4,144943,145401,145714,145735,145851,150205,150320,150550,150727,150946,151206,151812,151917,152043,152220,152314,152440,152629,152712,152841,152947,153300,153416,153604,153740,153906,154324
43,MX4021-0,,150903,151155,151238,151321,151551,151740,151834,152011,152220,152440,152958,153113,153228,153405,153531,153657,153802,153845,154000,154115,154408,154556,154838,154942,155203,155527
44,MX3651-4,151602,151927,152335,152440,152524,152819,152958,153051,153228,153448,153719,154230,154335,154513,154618,154711,154849,155036,155119,155203,155318,155621,155714,155923,160029,160331,160705
45,MS2259-0,151823,153855,154302,154346,154418,154711,154849,155004,155213,155412,155621,160122,160216,160352,160540,160644,160821,160925,161008,161145,161322,161718,161847,161951,162152,162307,162623
46,MX4388-4,152502,152914,153217,153322,153405,153708,153823,153949,154136,154335,154743,155256,155401,155516,155653,155736,155912,160029,160112,160216,160352,160716,160904,161134,161228,161333,161614
47,MW4762-4,154302,154816,155151,155307,155422,155548,155725,155912,160039,160227,160644,161124,161207,161300,161437,161531,161635,161836,161919,161941,162057,162435,162634,162908,163002,163118,163539
48,MX4551-3,155422,155934,160331,160446,160550,160914,161134,161228,161448,161708,161919,162446,162551,162707,162824,162930,163118,163225,163308,163413,163528,163823,164002,164151,164318,164758,165111
49,MX4598-0,,160914,161207,161322,161405,161740,161823,162025,162152,162339,162540,163118,163225,163341,163518,163635,163835,163940,164013,164140,164318,164631,164747,,,165809,170134
50,MX4159-3,161322,161729,162119,162256,162403,162656,162824,162941,163129,163341,163602,164202,164256,164411,164548,164736,164923,165039,165111,165247,165413,165726,165925,170051,170155,170533,171035
