,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
25,AA7195-1,111306,111506,111812,112014,112119,112225,112341,112508,112541,,113308,114604,114720,114849,115027,115111,115143,115648
26,AA7101-2,,113203,113424,113614,113719,113752,113930,114036,114142,114626,114755,115911,120157,120419,120524,120629,120702,120957
27,AA7536-2,,114637,115249,115449,115616,115648,115721,115838,115911,120335,120702,,121936,122157,122251,122441,122608,122946
28,AA7248-2,120302,120651,120902,120957,121135,121219,121313,121429,121501,,122135,123112,,123429,123523,123556,123651,144414
29,AA7149-2,121936,122157,122408,122641,122830,122902,123051,123230,123324,123903,124040,125259,125541,125741,125846,125941,130108,130413
30,AA6952-1,123241,123607,123935,124135,144025,124334,124523,124700,124744,145014,125530,150540,130929,131129,131235,131330,131708,151857
31,AA7488-3,124806,125121,125426,125625,125731,125803,125941,130046,130130,130645,130857,132013,132306,132457,132602,132707,132846,133129
32,AA7440-3,130340,,131002,131139,131235,131308,131351,131518,131624,132129,132255,133351,133646,133751,133856,134024,134140,134413
33,AA7322-3,,,132424,132634,132739,132813,133013,133151,133224,133656,133856,135046,135224,135403,135508,135614,135741,140247
34,AA7101-3,133151,133402,133646,133917,134046,134129,134256,134350,134446,134941,135119,140330,140552,140751,140907,141002,141129,141435
35,AA7536-3,134706,135035,135330,135435,135540,135625,135719,135846,135951,140457,140802,142307,142328,142529,142634,142750,142919,143354
36,AA7149-3,141624,141740,142107,142234,142339,142435,142602,142739,142825,143332,143532,144814,145057,145319,145424,145540,145708,150013
37,AA7488-4,144403,144708,145108,145235,145402,145446,145635,145846,145950,150446,150803,151909,152203,152414,152519,152602,152656,153036
38,AA7440-4,150024,,150457,150718,150824,150919,151046,151341,151425,151942,152308,153457,153740,153939,154047,154203,154330,154718
39,AA7322-4,151520,151836,152203,152352,152530,152602,152835,153120,153152,153635,153917,155107,155318,155423,155603,155635,155719,160057
40,AA7101-4,153014,153236,153519,153718,153845,153917,154003,154058,154153,154728,154919,160024,160140,160308,160424,160530,160613,161123
41,AA7536-4,154214,,,154835,154940,155013,155056,155224,155318,155824,160057,,161439,161650,161747,161830,161957,162430
42,AA7248-3,155951,160258,160457,160709,160850,160934,161145,161724,161830,162419,162629,163640,164008,164135,164302,164356,164450,164901
43,AA7492-0,160424,160647,160923,161218,161356,161450,161628,162346,162430,162925,163219,164230,,,164701,164806,164923,
44,AA7149-4,160945,,161534,161809,161924,161946,162114,162736,162820,163303,163419,164650,164806,164944,,,,
45,AA7195-2,161406,162041,162230,162408,162524,162557,162925,163546,163702,164157,164555,,,,,,,
46,AA7188-0,162303,164146,164439,164617,164712,164806,164955,,,,,,,,,,,
47,AA6952-2,162758,162936,163324,163546,163640,163702,163903,164313,164418,164850,,,,,,,,
48,AA7488-5,,164944,,,,,,,,,,,,,,,,
