,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6482-0,,,,,,,,,,,,,,,,070102,070218,072036
1,MW4705-0,,,,,,,,,,,070102,070838,071110,071247,071352,071436,071553,071931
2,AA7536-0,,,,,,,,,070102,,070617,071909,072046,072224,072340,072425,072542,073024
3,MW4366-0,070102,070345,070650,070817,070943,071016,071226,071352,071436,072108,072307,073613,073856,074153,074258,074425,074614,075004
4,AA7322-0,070828,071038,071509,071553,071731,071825,072036,072119,072202,072647,072857,074025,074204,074414,074530,074636,074730,075236
5,AA7440-0,072046,,072509,072708,072814,072847,073002,073046,073129,073613,073751,074920,075152,075352,075457,075614,075752,080025
6,AA6952-0,073351,,074647,074826,075004,075058,075152,075319,075414,080047,080318,081712,082009,082314,082431,082525,082714,083306
7,AA7195-0,093648,093659,073707,073834,073940,074025,074109,094911,094955,074847,075131,080656,101130,081415,081521,081617,081723,102204
8,AA7488-0,,075236,075603,075814,075941,080014,080203,080351,080446,081025,081310,082820,083105,083328,083434,083539,083710,084037
9,AA7492-0,,080047,080351,080446,080624,080707,080858,081035,081119,,082231,,084415,084637,084742,084847,085036,085436
10,AA7149-0,080847,081035,081404,081639,081745,081852,081936,082053,082147,082842,083032,085309,085552,085803,085919,090025,090152,090447
11,AA7101-0,081830,082114,082504,082631,082758,082842,082947,083116,083200,083932,084226,090130,090353,090531,090658,090730,090910,091247
12,AA7530-0,,,,,,,,,,,,,,,,081957,100224,100625
13,AA6482-1,,,,083626,083754,083848,084015,084142,084237,085120,,,,,,,,092153
14,MW4705-1,083921,084037,084331,084437,084553,084659,084847,084942,085025,085708,090003,091247,091521,091733,091838,091932,092016,092354
15,AA7637-0,084720,084953,085320,085425,085541,085635,085730,085836,085919,090520,090719,091932,092120,092258,092417,092522,092638,093100
16,AA7536-1,,,090014,090047,090203,090236,,,,,,,,,,,,093859
17,MW4366-1,090509,090636,091109,091236,091404,091459,091638,091744,091827,092555,092827,094100,094321,094627,094744,094849,095016,095604
18,AA7322-1,091353,091437,091711,091827,091943,092026,092153,092258,092343,092827,093143,094227,094627,094722,094849,094955,095111,095752
19,AA7440-1,092943,,093710,093804,093920,094005,094122,094216,094311,094911,095100,100446,100742,100952,101108,101141,101319,101658
20,AA6952-1,094733,,095510,095636,095836,095908,100025,100141,100235,,101540,102626,,103259,103405,103511,103627,104102
21,AA7706-0,,,100351,100551,100658,100731,100836,100931,101014,101815,102109,103416,103850,104029,104146,104240,104356,105049
22,AA7488-1,100658,101036,101340,101508,101636,101731,101815,101910,101942,102458,102753,103733,104018,104208,104324,104356,104502,105122
23,AA7149-1,,,,102636,102742,102826,102920,103014,103058,103828,104157,105531,105816,110059,110204,110258,110403,110813
24,AA6482-2,102909,103131,103511,,,,,,104251,105027,105332,110707,110952,,,,111846,112108
25,AA7101-1,103912,104051,104408,104534,104650,104806,105006,105111,105154,105849,110226,111414,111636,111846,112003,112108,112235,112543
26,MW4705-2,104806,104828,105248,105415,105531,105616,105805,110016,110110,110656,110941,112141,112425,112649,112754,112902,113041,113357
27,AA7536-2,,105911,110403,110541,,110740,110930,111013,111046,,,113219,113240,113713,113840,113935,114053,114431
28,MW4366-2,111024,111141,111530,111646,111813,111856,112035,112130,112235,112829,113052,114559,114905,115150,115309,115414,115613,120604
29,AA7322-2,111813,112046,112414,112605,112732,112806,112851,113019,113103,113618,113956,115225,115446,115646,115752,115846,120024,120604
30,AA7530-1,112829,113135,113440,113535,113724,113819,113945,114104,114209,114854,115247,120318,120615,120836,120930,121036,121151,121646
31,AA7492-1,114454,114715,115044,115225,115414,115508,115730,115929,120035,120720,121014,122350,122729,122941,123035,123151,123319,123929
32,AA7440-2,115541,115752,120046,120318,120436,120520,120648,120742,120836,121402,121657,122814,123107,123319,123425,123457,123624,124058
33,AA7195-1,115719,121036,121224,121456,121624,121646,121802,121928,122035,142839,122919,123940,144519,144740,144846,145005,145112,145513
34,AA6952-2,121603,,122150,122403,122530,122613,122751,123024,123107,123718,123940,,125555,125805,125911,130059,130216,130827
35,AA7488-2,,123046,123403,123508,123624,123718,123856,124025,124120,124616,124912,130248,130532,130710,130816,130911,131028,131301
36,AA7149-2,123929,124353,124732,125007,125123,125155,125322,,,130059,130404,131755,,,132322,132417,132555,132912
37,AA6482-3,125406,125627,125921,130110,130237,130331,130437,130615,130710,131323,131501,132733,133039,133311,133416,133543,133731,134657
38,MW4705-3,,130816,131218,131417,131533,131628,131723,131839,131933,132449,132733,133742,134036,134247,134403,134530,134624,135034
39,AA7536-3,,,132711,132912,133050,133133,,,,,,135222,135527,135715,135809,135904,135947,140009
40,MW4366-3,133427,133615,134003,134225,134414,134519,134624,134824,134907,135715,135958,141308,141613,141929,142047,142215,142309,142806
41,AA7322-3,134508,134752,135128,135327,135454,135537,135715,135820,135853,140546,140855,142047,142331,142554,142711,142806,142934,143405
42,AA7440-3,135454,135809,140126,140252,140358,140441,140524,140619,140716,141434,141708,142828,143122,143300,143405,143521,143648,144130
43,AA6952-3,141940,142437,142639,142901,143039,143144,143405,143543,143637,,144508,,150054,150434,150552,150708,150846,151327
44,AA7488-3,143100,143249,143605,143815,143941,144014,144203,144258,144341,145016,145301,150338,150646,150835,150949,151022,151211,151555
45,AA7149-3,144109,,145028,145218,145335,,,,,,,152312,152555,152750,152857,153024,153146,153711
46,AA6482-4,150022,170558,171053,171232,171410,171532,171641,171840,171934,,,,,,,,175522,180147
47,MW4705-4,151254,151500,151851,152113,152239,152334,152523,152739,152825,153420,153724,155130,155432,155646,155802,155900,160036,160708
48,AA7536-4,152334,152701,152919,153057,153159,153304,153326,153515,153620,154229,154400,,160203,,182033,,,
49,MW4366-4,154022,154241,154645,154919,155057,155143,155404,155550,155635,160251,160537,162937,163251,163554,163710,163816,163954,164650
50,AA7101-2,154908,155432,155719,155900,160025,160119,160337,160452,160613,,161500,163527,163816,164129,164251,164359,164534,164955
51,AA7440-4,155835,160025,160315,160452,160601,160646,160956,161112,161156,161716,162019,164129,164421,164756,164901,164944,165130,165429
52,AA7195-2,,161522,161758,162125,162252,162418,162614,162821,162915,163648,163922,,,170703,170820,170926,171009,171454
53,MW4892-0,161740,161925,162220,162458,162603,162649,162915,163104,163207,163816,164032,170209,170514,170904,171009,171053,171210,171630
54,AA6952-4,162136,,162649,162821,162926,162959,163115,163251,163324,163933,164237,170325,170525,170948,171053,171137,,171724
55,AA7706-1,162832,163154,163527,163753,163911,164008,164213,164337,164443,165114,165525,171348,171641,171934,172050,172155,172304,172755
56,AA7488-4,,163816,164202,164337,164455,164556,164839,164933,165039,165643,170031,172304,172614,173028,173145,173251,173356,173817
57,AA7149-4,164151,,,,,,,,,,,172531,,173356,173523,173628,173744,174319
58,MW3346-0,165504,165632,165958,170230,170325,170441,170619,170736,170831,171454,171735,173451,173744,174245,174415,174521,174615,175214
59,AA7492-2,171126,,171819,172029,172145,172228,172352,172509,172542,,173545,175010,175308,175522,175701,175819,175957,180548
60,MW4705-5,172520,172639,172955,173050,173206,173313,173407,173545,173628,174308,174658,180136,180442,180838,181006,181100,181259,181938
61,AA7530-2,174017,174156,174531,174647,174825,174858,174958,175119,175235,180252,180705,182255,182741,183130,183310,183427,183640,184315
62,AA7322-4,174245,,175035,175308,175416,175533,175639,175841,175946,180739,181207,182730,182941,183354,183511,183618,183745,184315
63,AA7440-5,175404,175628,175935,180052,180157,180252,180515,180655,180739,181407,181610,183237,183511,183818,183935,184030,184114,184603
64,MW4366-5,175913,180052,180357,180442,180559,180705,180850,181006,181050,181759,181927,183427,183712,183935,184041,184158,184315,184920
65,AA7101-3,180430,180922,181156,181430,181610,181704,181916,182233,182350,183108,183405,185143,185619,185808,185943,190048,190216,190836
66,AA6952-5,181504,,182011,182222,182350,182425,182603,182857,182941,183745,,,,185854,190005,190048,190143,190718
67,MW4892-1,182150,182414,182803,183025,183203,183259,183500,183902,184019,184753,185026,190455,190751,191053,191201,191317,191519,191917
68,AA7706-2,184158,184315,184636,184836,184954,185048,185207,185703,185758,190304,190600,191821,192115,192414,192530,192603,192646,193204
69,AA7488-5,185357,185514,185808,190016,190143,190216,190411,190718,190803,191255,191627,192804,193048,193322,193438,193556,193746,194306
70,AA7149-5,185919,,190506,190656,190803,190836,190935,191150,191222,191749,191905,193153,193500,193757,193913,194009,194105,202013
71,AA6482-5,191042,191233,,,,,,,,,,194149,194411,194621,194738,194843,195009,195327
72,AA7492-3,191941,,192446,192635,192825,192930,193026,193311,193354,193829,194030,195115,195400,195613,195719,195813,195941,200354
73,MW4705-6,193449,193608,193945,194054,194210,194306,194411,194610,194704,195222,195550,200757,201102,201347,201515,201621,201726,202024
74,AA7322-5,194516,194810,195115,195233,195349,195421,195613,195802,195857,200500,200852,202024,202225,202428,202533,202627,202838,203048
75,MW4366-6,195719,200024,200248,200511,200655,200725,200830,200924,201040,201526,201726,203005,203208,203359,203516,203614,203730,204129
76,AA7440-6,201610,201736,202013,202214,202331,202428,202605,202733,202827,203421,203647,204814,205013,205236,205341,205448,205626,210038
77,AA6952-6,203410,203647,203907,204057,204203,204235,204340,204519,204623,,205341,210500,,210831,210936,211022,211225,211608
78,AA7488-6,205615,205720,210003,210204,210311,210417,210558,210715,210820,211345,211641,212819,213020,213221,213315,213420,213548,213843
79,AA7149-6,211429,211725,212021,212137,212304,,,,,,,,,,,215327,222203,
80,AA6482-6,213716,213854,214130,214353,214525,214559,214737,214905,214949,215517,215658,221038,221238,221427,221532,221636,221741,222237
81,MW4705-7,215105,215306,215647,215858,220046,220119,220530,220646,220815,221449,221803,222946,223146,223345,223450,223556,223702,224007
82,AA7440-7,220403,220625,220859,221005,221132,221216,221459,221604,221636,222140,222259,223545,223713,223850,224007,224101,224206,224511
83,AA6952-7,223607,223713,223956,224144,224300,224344,224511,224605,224648,225249,225344,230550,,230857,230954,231049,231228,231618
84,AA7195-3,,,,,,,,,,224910,225155,,,,,,231228,231556
85,AA7488-7,225228,225428,225714,225830,225936,230008,230127,230254,230350,230813,231049,232007,232230,232346,232451,232546,232701,233100
86,AA6482-7,,,,,233006,,,,,,,,,,,,,
