,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
33,AA7195-2,130641,130853,131244,131455,131625,131646,131847,132036,132130,,132942,134107,134425,134541,134646,134740,,135445
34,AA7536-3,132130,152546,132603,132804,132932,133015,133141,133319,133413,154312,134256,135402,160344,135931,140036,140141,140309,161229
35,AA7522-3,133308,133635,134002,134129,134234,134307,134425,134530,134635,135139,135318,140542,140814,141058,141203,141319,141436,141857
36,AA7322-3,134530,134835,135213,135413,135518,135635,135719,135815,135909,140437,140731,141814,142047,142333,142449,142554,142732,143216
37,AA7706-3,135507,135625,135920,140131,140247,140342,140521,140625,140720,141225,141457,142521,142816,143037,143143,143227,143322,143754
38,AA7492-3,140459,140625,140941,141108,141236,141319,141457,141624,141657,,142638,143732,144059,144313,144418,144534,144617,145111
39,AA7488-3,141951,143449,143732,143848,144005,144038,144217,144345,144440,144933,145239,150344,150616,150754,150859,151004,151048,151405
40,AA6952-3,142321,142616,142805,143005,143132,143227,143416,143605,143649,144229,144545,145605,145849,150205,150311,150438,150543,150921
41,AA7149-3,144407,144607,144933,145016,145143,145216,145333,145511,145627,150100,150250,151427,151710,151859,152028,152206,152345,152757
42,AA7121-4,,150543,150826,151037,151225,151331,151543,151721,151805,152356,152619,153808,154051,154344,154500,154616,154743,155617
43,AA7195-3,151048,151236,151554,151805,151932,152017,152217,152440,152502,153019,153304,,,,155205,155322,155459,160100
44,AA7522-4,153746,154040,154333,154555,154711,154743,154911,155143,155227,155649,155817,161102,161334,161545,161701,161755,161935,162228
45,AA7706-4,155333,155638,155933,160122,160228,160301,160512,160701,160755,161324,161712,162807,163006,163206,163311,163427,163521,163838
46,AA7492-4,160143,,160639,160829,160935,161029,161145,161229,161302,,162029,163133,163344,163459,163627,163733,163816,164153
47,AA7248-1,160956,,161617,161817,161935,162007,162123,162217,162301,,163133,,164614,164826,164942,165025,165130,165519
48,AA6952-4,162050,,162556,162734,162850,162956,163101,163217,163311,163827,164016,165341,165731,165931,170048,170214,170258,170552
49,AA7101-2,162756,162923,163217,163438,163543,163627,163721,163900,164016,164531,164847,165952,170236,170425,170530,170657,170803,171130
50,AA7560-0,163721,163838,164226,164404,164531,164603,164657,164804,164847,165414,165742,170657,170952,171141,171259,171406,171512,171842
51,AA7149-4,164142,,164730,164931,165036,165119,165152,165352,165436,165942,170109,171236,171342,171522,171629,171713,171820,172117
52,MW5537-0,165047,170352,170708,170835,171003,171057,171321,171417,171501,172032,172245,173603,173856,174119,174226,174331,174458,174838
53,AA7488-4,165119,171108,171353,171651,171757,171831,172010,172105,172150,172635,172940,173950,174236,174352,174509,174541,174603,175134
54,AA7121-5,165214,165446,165731,165847,165952,170037,170236,170352,170447,170919,171057,172139,172424,172613,172730,172803,172930,173213
55,AA7195-4,171757,171903,172128,,,172446,172657,172803,172846,,173235,174636,,175102,175313,175429,175513,180713
56,AA7536-4,172540,,173257,173445,173613,173707,173907,174057,174204,174625,174922,180356,,180724,180820,180925,181253,181454
57,AA7322-4,173434,173635,174003,174057,174215,174258,174425,174614,174708,175218,175502,180535,180757,181009,181114,181231,181348,181801
58,AA7522-5,174247,174647,174944,175051,175156,175240,175440,175935,180051,180535,180820,182013,182246,182552,182709,182815,182921,183417
59,AA7706-5,175346,175630,175913,180051,180156,180229,180323,180513,180546,181103,181359,182519,182804,183004,183131,183250,183406,183913
60,AA7492-5,180218,180502,180735,180842,181009,181103,181209,181315,181348,181856,182035,183417,,,183818,183902,183956,184345
61,AA7248-2,181315,181704,181856,182130,182235,182308,182414,182552,182658,183205,183512,184429,184818,185039,185144,185251,185418,185734
62,AA6952-5,182425,182658,182953,183048,183228,183312,183450,183607,183651,,184523,,185901,,190229,190323,190407,190816
63,AA7101-3,183501,183556,183840,184029,184145,184229,184451,184628,184735,,185555,190849,191143,191323,191439,191556,191724,192052
64,AA7560-1,184429,184639,184956,185050,185218,185301,185523,185640,185734,190345,190650,191746,191913,192103,192219,192335,192430,192839
65,AA7149-5,185239,185640,185901,190018,190134,190156,190356,190450,190523,191027,191154,192324,192430,192639,192744,192839,192933,193250
66,AA7488-5,190007,192208,192513,192639,192817,192911,193016,193133,193217,193711,193943,195037,195321,195520,195626,195731,195804,200130
67,AA7121-6,190345,190501,191016,191216,191355,191428,191608,191735,191808,192335,192534,193805,194038,194237,194353,194531,194709,194953
68,AA7195-5,193334,,193805,193849,194005,194059,194215,194353,194426,,195237,200330,222005,200750,200835,200930,201057,222943
69,AA7322-5,194459,194753,195026,195226,195331,195426,195603,195709,195742,200246,200551,201603,201837,202100,202206,202324,202409,202819
70,AA7522-6,195342,200130,200435,200602,200717,200750,201003,201119,201203,201647,201837,203030,203313,203451,203619,203735,203902,204323
71,AA7706-6,201603,201636,202016,202217,202358,202431,202558,202652,202736,203219,203440,204501,204617,204743,204859,205016,205121,205533
72,AA7492-6,203041,,203451,203546,203724,203746,203851,203945,204050,204534,204805,,205859,210026,210131,210236,210319,210540
73,AA6952-6,,205059,205323,205616,205732,205816,205943,210058,210225,210729,210908,212037,,212825,212931,213058,,213603
74,AA7560-2,210446,210613,211002,211056,211235,211307,211551,211719,211753,212258,212847,213920,214215,214331,214446,214602,214707,215056
75,AA7149-6,211731,,212258,212413,212530,212614,212825,212952,213036,213551,213721,214846,215129,215257,215402,215508,215603,215858
76,AA7121-7,213413,213648,213920,214036,214142,214226,214425,214530,214602,215139,215308,220514,220746,220935,221040,221145,221251,221640
77,AA7706-7,220503,220652,220957,221229,221407,221439,221629,221734,221828,222250,222544,223605,223837,224047,224152,224308,224403,224825
78,AA7492-7,222110,,222512,222722,,222921,223059,223216,223323,,224047,225035,,225508,,225713,225756,
79,AA6952-7,,224025,224341,224602,224740,224846,225141,225247,225330,,230154,231334,,,231901,232038,232205,232605
80,AA7560-3,225319,225436,225745,225912,230050,230133,230251,230356,230502,231006,231251,232416,,,,,,
81,AA7149-7,230650,230923,231111,231229,231356,231428,231713,231807,231839,232321,232438,,,,,,,
82,AA7121-8,232310,,,,,,,,,,,,,,,,,
