,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4338-0,,,,,,,,,,,,,,,,,,,,,,070106,070119,070309,070436,070552,070625
1,AA7749-0,,,,,,,,,,,,,,,,,070106,070141,070225,070331,070458,070825,071332,,071415,071543,071639
2,AA6942-0,,,,,,,,,,,070106,070331,070447,,,,070953,071047,071131,071248,071437,071755,072100,072154,072310,072439,072533
3,AA7537-0,,,,,,,,070106,070141,070236,070614,071142,071332,071437,071521,071554,071723,071817,071900,072016,072143,072522,072627,072840,072945,073051,073134
4,MX4458-0,,070106,070153,070258,070342,070541,070636,070730,070858,071058,071437,071933,072038,072154,072321,072449,072606,072711,072807,072851,073018,073344,073533,073711,073900,074016,074111
5,AA7712-0,,070458,070803,070909,070953,071237,071448,071554,071733,071900,072100,072700,072807,072923,073101,073217,073356,073555,073628,073816,073955,074406,074533,074828,075006,075123,075218
6,MX4614-0,,071237,071521,071543,071628,071933,072143,072237,072406,072522,072901,073417,073523,073649,073900,073955,074111,074206,074250,074417,074533,074901,074955,075302,075345,075451,075545
7,MX4551-0,071459,071817,072100,072143,072216,072439,072616,072722,072851,073101,073312,073838,073933,074100,074228,074322,074501,074544,074628,074712,074828,075156,075356,075618,075724,075831,075904
8,AA6374-0,072321,072649,072901,072923,073007,073344,073523,073755,073955,074155,074533,075050,075156,075324,075534,075650,075841,075948,080043,080221,080410,080727,080916,081150,081258,081425,081457
9,AA7450-0,,,073700,073744,073933,074355,074628,074817,075039,075229,075650,080115,080221,080410,080505,080610,080738,080938,081011,081106,081247,081616,081756,082019,082103,082220,082253
10,AA7931-0,073911,074322,074617,074712,074817,075240,075534,075820,080021,080221,080621,081128,081236,081436,081628,081734,081946,082136,082242,082315,082420,082821,083011,083211,083316,083443,083538
11,AA7485-0,,074650,075240,075345,075418,075809,080021,080410,080716,081011,081236,081946,082103,082231,082442,082548,082821,082949,083043,083211,083349,083737,083937,084306,084412,084527,084611
12,AA7539-0,075111,075639,080338,080516,080610,081022,081117,081309,081605,081902,082253,082821,082938,083211,083505,083643,083843,083948,084033,084211,084400,084800,085010,085222,085339,085506,085603
13,MX4021-0,,080221,081139,081320,081403,081712,081829,081924,082304,082642,083105,083611,083726,083915,084317,084433,084737,084948,085032,085054,085222,085539,085718,085951,090108,090203,090257
14,MX4338-1,080610,,081616,081701,081756,082136,082453,082631,082854,083211,083716,084306,084433,084538,084916,085104,085339,085539,085624,085708,085845,090213,090351,090530,090636,090752,090836
15,AA7559-0,080927,,082253,082358,082537,082916,083138,083316,,084127,,085104,085211,085350,085646,085823,090025,090152,090235,090414,090552,090930,091048,091311,091417,091545,091618
16,AA7749-1,082103,082620,082905,083000,083138,083611,083632,,084138,084527,084948,085539,,085907,090213,090257,090519,090603,090625,090709,090836,091216,091322,,091712,091807,091850
17,AA7393-0,082748,083243,083505,083600,083737,084044,084244,084506,084800,085159,085603,090119,090224,090340,090530,090720,091110,091216,091249,091417,091523,092017,092207,092359,092505,092601,092635
18,AA6942-1,083915,084149,084433,084527,084622,084854,085148,085317,085550,085835,090213,090741,090857,,091322,091355,091556,091756,,092017,092123,092550,092741,093016,093038,093144,093228
19,AA7537-1,084244,084622,085010,085104,085148,085517,085823,085951,090141,090636,091216,091734,091901,091956,092145,092240,092421,092550,092645,092825,092942,093333,093428,093618,093807,093923,093956
20,MX4458-1,084737,085350,085657,085740,085823,090108,090257,090403,090541,091300,091828,092347,092432,092550,092719,092814,092953,093217,093312,093439,093618,094030,094240,094525,094631,094736,094820
21,MW3430-0,,,090340,090351,090530,090930,091154,091249,091534,091923,092251,092847,093016,093122,093312,093406,093556,093756,093851,094019,094208,094652,094809,095020,095126,095242,095337
22,MX4614-1,090508,091355,091628,091701,091756,092218,092347,092517,092730,092920,093512,094051,094240,094346,094525,094631,094820,094914,094959,095126,095304,095657,095846,100131,100216,100321,100416
23,MW5425-0,090603,091912,092313,092359,092539,092847,093004,093100,093239,093501,093912,094431,094525,094642,094809,094926,095053,095253,095326,095410,095516,095846,100003,100204,100259,100354,100449
