,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4041-0,,,,,,,,,,,,,,,,,,,,,,,,,070111,070156,070240
1,MX4159-0,,,,,,,,,,,,,,,,,070111,070207,070251,070431,070547,070936,071104,071304,071348,071504,071547
2,MX4338-0,,,,,,,,,,,,070111,070145,070251,070409,070453,070620,070736,070809,070853,071009,071359,071515,071642,071747,071914,071947
3,MX4365-0,,,,,,,,,,070111,070207,070725,070819,070926,071053,071148,071326,071453,071558,071621,071747,072103,072240,072428,072533,072700,072732
4,MX4383-0,,070111,070218,070302,070324,070525,070630,070652,070809,071009,071231,071726,071831,071936,072041,072114,072218,072418,072450,072544,072649,073005,073131,073353,073459,073553,073638
5,MX4458-0,070111,,071853,071936,072052,072313,072522,072616,072816,072921,073308,073816,073910,074005,074110,074131,074258,074342,074425,074509,074604,074934,075146,075302,,075607,075651
6,MX4388-0,070420,070736,070958,071020,071042,071242,071409,071504,071642,071831,072041,072606,072711,072816,072932,073015,073203,073342,073426,073510,073605,073932,074121,074320,074425,074531,074637
7,MX4535-0,072251,,,072522,072544,072859,072932,073005,073120,073258,073510,073932,074015,074110,074204,074225,074342,074414,074436,074615,074721,075029,075156,075418,075534,075723,075807
8,MX3651-0,072932,073404,073638,073722,073827,074037,074247,074342,074520,074721,074945,075429,075534,075640,075745,075839,075955,080145,080218,080301,080418,080702,080915,,,081315,081420
9,MX3783-0,073859,074142,074425,074531,074615,074817,075018,075113,075229,075335,075545,080112,080218,080334,080440,080535,080651,080747,080821,080904,081021,081337,081536,081820,081926,082043,082138
10,MX4021-0,074806,075124,075313,075418,075502,075640,075807,075901,080051,080156,080356,080854,080959,081053,081148,081232,081409,081536,081620,081703,081820,082116,082210,082327,082432,082549,082611
11,MX4041-1,075607,075934,080101,080145,080207,080407,080545,080641,080832,081021,081221,081736,081853,081926,082043,082127,082305,082359,082443,082611,082738,083044,083308,083532,083638,083754,083848
12,MX4159-1,080545,,081221,081326,081359,081558,081736,081820,082032,082232,082505,083033,083203,083235,083353,083448,083627,083743,083827,083859,084016,084353,084553,084742,084847,085014,085046
13,MX4338-1,081431,,082010,082043,082116,082315,082454,082549,082727,082844,083055,083554,083649,083743,083910,083954,084121,084215,084248,084415,084520,084814,084941,085046,085235,085330,085353
14,MX4365-1,082410,082800,083001,083055,083128,083330,083437,083532,083711,083859,084110,084615,084731,084825,084941,085014,085140,085342,085426,085509,085614,085846,085951,090212,090317,090435,090529
15,MX4383-1,083308,083605,083754,083838,084005,084215,084404,084447,084647,084742,085140,085636,085752,085857,090002,090046,090201,090339,090424,090445,090540,090813,090940,091107,091224,091330,091415
16,MX4458-1,083532,,085542,085604,085636,085825,085930,090013,090212,090402,090602,091046,091151,091246,091425,091447,091552,091740,091823,091857,092046,092328,092454,092621,092715,092810,092904
17,MX4388-1,084215,084426,084731,084836,084858,085129,085213,085257,085458,085741,085951,090456,090551,090657,090813,090908,091035,091140,091224,091308,091425,091729,091834,092002,092118,092234,092317
18,MX4535-1,085930,090223,090445,090613,090635,090835,090919,091056,091213,091404,091624,092129,092223,092317,092422,092505,092610,092737,092821,092904,093010,093253,093347,093558,093704,093747,093820
19,MX4551-0,090835,,091224,091319,091404,091624,091740,091846,092002,092056,092443,092948,093043,093159,093315,093347,093526,093642,093726,093809,093915,094220,094347,094557,094702,094818,094912
20,MX3651-1,091246,091614,091751,091918,091940,092212,092411,092505,092610,092715,093054,093537,093631,093736,093904,,094105,094220,094303,094336,094441,094723,094851,,095155,095300,095354
21,MX3783-1,091718,092715,093054,093242,093325,093526,093736,093831,094032,094137,094525,095029,095123,095238,095405,095459,095648,095742,095837,095953,100058,100447,100626,100742,100847,100952,101047
22,MX4021-1,092737,093537,093704,093758,093831,094043,094137,094231,094347,094525,094734,095228,095322,095427,095532,095626,095804,095909,095953,100015,100120,100447,100626,100858,101036,101141,101215
23,MX4041-2,093948,094347,094629,094713,094840,095101,095311,095405,095604,095742,095942,100520,100626,100742,100847,100952,101130,101226,101320,101437,101542,101849,101954,102204,102309,102426,102458
24,MX4159-2,094756,095300,095532,095553,095720,095953,100058,100203,100342,100553,100803,101331,101437,101553,101711,101754,101911,102005,102048,102204,102342,102658,102835,103057,103202,103319,103353
25,MX4598-0,095427,101437,101722,101816,101954,102215,102342,102447,102636,102835,103046,103646,103824,103940,104046,104152,104342,104553,104648,104814,104920,105235,105340,,,105822,105916
26,MX4338-2,095753,,100520,100615,100742,101003,101215,101247,101459,101616,101816,102331,102426,102531,102647,102730,102908,103057,103140,103235,103342,103708,103835,104141,104235,104342,104426
27,MX4458-2,100825,,105246,105307,105434,105706,105822,105916,110105,110210,110559,111115,111220,111347,111452,111546,111701,111807,111850,112006,112134,112450,112639,112838,112943,113058,113131
28,MX4365-2,,102331,102636,102709,102825,103108,103319,103353,103509,103646,103856,104342,104437,104542,104709,104804,104920,105014,105046,105202,105307,105601,105738,110043,110127,110221,110304
29,MX4383-2,103308,103614,103907,104024,104057,104319,104458,104658,104825,104941,105329,105833,105938,110054,110210,110304,110431,110620,110704,110726,110821,111104,111242,111358,111503,111618,111701
30,MX4388-2,105800,110010,110210,110253,110326,110537,110737,110831,111020,111209,111408,111912,112006,112111,112228,112333,112450,112650,112733,112805,112921,113227,113354,113605,113710,113838,113911
31,MX4551-1,111031,111253,111651,111829,111912,112145,112322,112356,112555,112838,113047,113605,113700,113816,113922,114039,114207,114346,114441,114608,114736,115042,115258,,115638,115744,115838
32,MX4535-2,112322,,112617,112701,112722,112849,113047,113131,113332,113448,113649,114123,114229,114346,114430,114514,114630,114736,114820,114853,115020,115330,115521,115649,115744,115827,115900
33,MX3651-2,113238,113543,113827,113911,113955,114229,114418,114514,114703,114915,115128,115638,115806,115922,120038,120132,120321,120426,120510,120636,120824,121151,121329,121532,121639,121806,121901
34,MX3783-2,114039,114441,114747,114820,114958,115236,115404,115605,115733,115944,120343,120929,121034,121151,121342,121437,121628,121733,121817,121944,122111,122419,122557,,122927,123032,123138
35,MX4598-1,114452,115319,115521,115638,115700,115911,120121,120216,120332,120416,120803,121342,121459,121543,121650,121733,121850,122100,122155,122228,122345,122703,122831,,123200,123244,123317
36,MX4021-2,,,120143,120216,120237,120510,120720,120929,121045,121224,121617,122133,122228,122356,122452,122557,122736,122843,122927,123105,123211,123454,123610,123759,123904,124020,124115
37,MX4041-3,120614,120730,121129,121213,121257,121459,121701,121755,121955,122217,122630,123149,123255,123400,123527,123632,123820,123947,124031,124209,124325,124651,124840,125101,125156,125323,125356
38,MX4159-3,121118,121701,121923,121955,122111,122345,122441,122641,122843,123032,123505,124104,124231,124430,124514,124619,124840,124945,125029,125134,125301,125608,125746,130032,130148,130253,130337
39,MX4458-3,121901,130631,130937,131115,131158,131347,131557,131652,131934,132206,132628,133143,133321,133436,133555,133650,133828,133954,134049,134154,134310,134616,134826,135025,135130,135308,135404
40,MX4338-3,122345,122630,123010,123116,123138,123400,123559,123654,123842,124104,124314,124840,124945,125050,125217,125312,125501,125640,125724,125854,130021,130337,130453,130736,130831,130959,131042
41,MX4365-3,,124104,124419,124503,124557,124818,124934,125007,125134,125323,125534,130054,130159,130337,130515,130609,130758,130948,131031,131104,131220,131525,131713,131945,132112,132250,132312
42,MX4388-3,,125228,125534,125702,125735,125959,130104,130159,130348,130548,130758,131430,131525,131641,131851,131956,132155,132312,132356,132501,132617,132911,133110,133332,133436,133544,133639
43,MX4551-2,131231,131430,131735,131818,131851,132155,132239,132345,132555,132701,133038,133617,133712,133838,134016,134121,134259,134511,134605,134638,134742,135058,135214,135426,135531,135649,135910
44,MX4535-3,132029,132239,132429,132501,132523,132744,132817,132911,133049,133248,133650,134205,134310,134405,134521,134616,134804,134909,134952,135108,135224,135531,135711,135910,140016,140154,140259
45,MX4598-2,132250,,135014,135108,135141,135404,135605,135711,135849,140143,140353,140908,141036,141142,141332,141511,141701,141850,141934,142100,142228,142554,142732,142849,143110,143215,143248
46,MX3651-3,132523,,133237,133343,133415,133701,133817,133922,134049,134310,134521,135130,135235,135342,135520,135616,135754,140005,140048,140215,140331,140658,140836,141058,141142,141237,141332
47,MX3783-3,133533,133838,134215,134259,134427,134659,134815,134909,135047,135342,135732,140331,140448,140658,140836,141014,141226,141332,141427,141533,141638,142017,142228,,142605,142722,142806
48,MX4021-3,135308,135448,135816,135943,140026,140237,140415,140521,140742,140952,141406,141955,142111,142311,142406,142522,142817,143005,143110,143215,143331,143637,143837,144027,144133,144249,144321
49,MX4041-4,135838,140226,140459,140521,140553,140814,141003,141047,141226,141355,141817,142511,142616,142732,142932,143037,143237,143404,143448,143604,143720,144016,144133,144416,144543,144710,144816
50,MX4159-4,,141036,141438,141522,141605,141839,142006,142122,142354,142616,142838,143510,143637,143815,144016,144216,144405,144649,144743,144911,145037,145440,145640,145957,150113,150218,150301
51,MX4338-4,141438,,142406,142522,142605,142838,143016,143121,143342,143648,144100,144649,144805,145059,145334,145356,145702,145829,145913,150018,150134,150500,150638,150838,150943,151059,151131
52,MX4365-4,,142817,143132,143226,143320,143553,143804,143920,144100,144300,144659,145301,145418,145535,145724,145840,150156,150355,150449,150555,150721,151110,151309,151520,151625,151752,151919
53,MX4383-3,143437,143920,144227,144321,144354,144627,144816,144932,145154,145334,145724,150301,150438,150555,150732,150805,151131,151330,151415,151520,151709,152003,152214,152437,152543,152659,153003
54,MX4388-4,144500,144732,145005,145132,145217,145629,145756,145913,150040,150323,150544,151131,151247,151415,151604,151719,152035,152225,152320,152437,152553,152920,153119,153308,153416,153543,153838
55,MX4458-4,145238,,150312,150355,150438,150700,150816,150910,151026,151204,151404,151919,152014,152131,152342,152448,152709,152825,152920,153014,153141,153500,153638,153743,153911,154111,154616
56,MX4535-4,150710,150849,151153,151236,151319,151615,151814,151929,152131,152415,152637,153308,153427,153605,153743,153838,154100,154311,154356,154511,154627,154953,155205,155343,155510,155836,160331
57,MX3651-4,151415,151752,152035,152108,152141,152404,152604,152637,152825,153036,153308,153900,154006,154111,154227,154311,154606,154827,154910,154942,155047,155331,155437,155637,155753,160109,160545
58,MX4551-3,152709,152858,153214,153330,153416,153627,153816,153921,154155,154322,154544,155047,155142,155258,155416,155510,155826,160014,160047,160152,160247,160607,160745,160912,161029,161735,162324
59,MX3783-4,153141,153838,154205,154333,154406,154638,154816,154932,155142,155343,155616,160152,160258,160405,160534,160651,161050,161312,161407,161502,161651,162042,162208,162419,162535,163018,163323
60,MX4021-4,154311,154816,155142,155205,155343,155627,155815,155942,160203,160428,160840,161451,161557,161724,161913,162031,162230,162408,162524,162618,162819,163145,163356,163639,163754,164215,164554
61,MX4041-5,,155920,160331,160416,160534,160840,161007,161123,161250,161451,161913,162502,162607,162746,162913,163018,163229,163334,163418,163534,163700,164015,164142,164427,164521,164910,165142
62,MX4159-5,160428,161713,162031,162136,162230,162607,162756,162924,163102,163156,163555,164059,164204,164309,164416,164510,164648,164804,164837,164931,165058,165437,165542,165839,165922,170313,170851
63,MX4598-3,,,161301,161346,161407,161629,161756,161902,162031,162303,162535,163113,163218,163345,163501,163555,163744,163900,163943,164109,164236,164605,164815,165015,165247,165638,170103
64,MX4338-5,162158,162640,163029,163134,163145,163439,163628,163722,163943,164204,164427,164953,165109,165225,165405,165510,165649,165755,165839,165955,170113,170430,170619,170902,171018,171428,171805
65,MX4365-5,,163617,163910,163954,164142,164427,164605,164721,164848,165036,165247,165806,165933,170113,170230,170302,170513,170629,170713,170829,171018,171345,171544,171900,172005,172226,172511
66,MX4383-4,164320,164554,164826,164931,165015,165225,165415,165521,165649,165901,170113,170713,170829,171029,171113,171218,171356,171544,171628,171816,171943,172215,172427,172605,172743,172837,173131
67,MX4388-5,164731,165606,165922,170019,170135,170440,170651,170756,170935,171145,171555,172121,172215,172354,172511,172554,172721,172826,172920,173026,173142,173544,173746,173949,174117,174244,174328
68,MX3651-5,165711,172721,172942,172953,173015,173225,173331,173427,173701,173854,174106,174600,174705,174759,174916,175010,175126,175220,175315,175420,175525,175841,180051,180251,180419,180535,180629
69,MX4458-5,,170557,170913,170946,171018,171218,171356,171450,171628,171805,172016,172511,172616,172805,172920,173004,173153,173343,173427,173511,173628,173959,174138,174254,174600,174716,174759
70,MX4535-5,171313,171711,171911,171943,172027,172416,172616,172659,172848,173026,173258,173808,173916,174033,174149,174254,174422,174600,174705,174810,174927,175242,175420,175703,175808,175924,180008
71,MX4551-4,173532,173757,174033,174138,174211,174433,174539,174738,174927,175137,175347,175914,180029,180208,180345,180440,180618,180756,180840,180912,181050,181346,181502,181651,181757,181912,181956
72,MX3783-5,174810,175043,175315,175347,175409,175652,175757,175957,180146,180408,180618,181207,181313,181430,181546,181713,181851,182029,182112,182217,182355,182734,182905,183211,183305,183444,183527
73,MX4021-5,,175841,180051,180146,180229,180419,180629,180723,180901,181028,181240,181840,181945,182101,182217,182322,182450,182556,182639,182819,182948,183327,183516,183740,183941,184035,184119
74,MX4159-6,,183243,183505,183549,183624,184035,184140,184318,184518,184634,185043,185537,185704,185809,185927,190021,190158,190359,190442,190526,190653,191009,191114,191241,191347,191503,191558
75,MX4598-4,,,,,,,,,,183527,183751,184318,184434,184601,184800,184844,185011,185149,185232,185316,185442,185831,190053,,,190558,190631
76,MX4388-6,183729,190831,191157,191336,191420,191818,191957,192156,192408,192608,193017,193553,193720,193836,194003,194109,194257,194413,194446,194613,194729,195036,195236,195416,195543,195638,195711
77,MX4338-6,184245,184434,184706,184739,184811,185105,185232,185421,185620,185854,190305,190809,190926,191103,191136,191208,191325,191420,191503,191619,191757,192113,192218,192524,192619,192713,192746
78,MX4365-6,,185620,185916,185959,190137,190421,190558,190653,190831,191114,191336,191902,192018,192134,192250,192357,192513,192608,192651,192818,192934,193300,193510,193709,193825,193930,194014
79,MX3651-6,190231,193216,193532,193648,193709,193930,194003,194058,194214,194435,194646,195131,195236,195405,195500,195543,195700,195755,195838,195911,200038,200354,200500,200628,200744,200828,200901
80,MX4383-5,191735,191935,192250,192334,192357,192630,192713,192902,193050,193216,193438,193941,194047,194214,194340,194446,194635,194751,194835,194919,195047,195354,195511,195722,195827,195944,200016
81,MX4458-6,,194319,194530,194657,194729,194941,195036,195109,195405,195511,195911,200416,200522,200639,200744,200839,201006,201133,201217,201357,201502,201755,201910,202026,202236,202341,202414
82,MX4535-6,195449,195605,195911,200027,200111,200405,200544,200628,200807,200923,201144,201733,201838,201943,202058,202152,202330,202436,202530,202552,202719,203035,203202,203405,203510,203626,203658
83,MX4551-5,200945,201111,201357,201502,201523,201733,201932,202026,202141,202352,202614,203118,203202,203258,203405,203448,203626,203741,203825,204003,204119,204436,204541,204708,204752,204846,204930
84,MX4021-6,,202635,202824,202941,203024,203330,203510,203615,203741,203908,204247,204752,204908,205035,205203,205236,205416,205510,205532,205648,205804,210141,210319,210540,210717,210825,210857
85,MX4041-6,,204425,204719,204741,204857,205130,205247,205343,205605,205710,205920,210456,210602,210728,210847,210941,211129,211307,211402,211529,211635,212014,212152,212402,212540,212656,212740
86,MX4159-7,205659,210141,210402,210456,210634,210857,211013,211118,211319,211529,211802,212319,213940,214036,214152,214246,214413,214507,214550,214706,214824,215117,215235,215424,215530,215637,215710
87,MX4383-6,211540,211740,212141,212235,212308,212645,212740,212825,212941,213057,213434,213918,214026,214141,214257,214402,214529,214655,214728,214802,214918,215224,215352,215552,215742,215859,215942
88,MX4458-7,,213518,213740,213846,213908,214109,214246,214351,214529,214644,215034,215603,215659,215804,215921,215953,220120,220215,220259,220406,220534,220850,221051,221208,221303,221357,221451
89,MX4535-7,215023,215128,215424,215457,215519,215710,215826,215910,220037,220226,220440,220945,221051,221146,221303,221347,221514,221630,221713,221809,221935,222301,222429,222545,222628,222722,222806
90,MX4551-6,220534,220700,220912,220934,221051,221241,221357,221441,221557,221830,222030,222556,222701,222817,222933,223027,223143,223322,223416,223543,223711,224016,224121,224250,224355,224513,224556
91,MX4021-7,221957,222429,222712,222806,222911,223238,223322,223427,223638,223838,224037,224545,224650,224806,224912,225016,225143,225237,225331,225416,225605,225848,230048,230227,230332,230450,230534
92,MX4041-7,,224027,224323,224407,224523,224712,224839,224933,225049,225226,225438,225953,230059,230215,230321,230417,230545,230651,230745,230829,230956,231239,231418,231556,231653,231810,231906
93,MX4159-8,224250,225805,230059,230132,230237,230428,230556,230651,230807,230902,231228,231727,231821,231950,232035,232130,232257,,,,,,,,,,
94,MX4383-7,231018,231301,231556,231620,231727,231928,232013,232057,232203,232257,,,,,,,,,,,,,,,,,
