,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,AA7539-0,,,,,,,,,,,,,,,,,070103,070148,070421,070620,070937,071242,071408,071641
1,AA7931-0,,,,,,,,070103,070115,070254,070348,070442,070620,070726,070821,071242,071408,071756,072135,072323,072545,073006,073123,073323
2,MX4535-0,,,,,,070103,070359,070620,070843,070948,071104,071158,071314,071408,071441,071912,072040,072407,072712,072756,073028,073450,073628,073755
3,MX4021-0,070103,070148,070304,070421,070558,070715,070948,071147,071253,071419,071513,071557,071735,071840,071901,072313,072429,072629,072934,073112,073250,073712,073817,074007
4,AA6760-0,,071546,071630,071840,071923,072124,072429,072523,072723,072850,072956,073101,073228,073356,073439,091255,074112,,074829,074923,075123,075428,075659,093231
5,AA7712-0,071912,072345,072501,072556,072734,072901,073144,073239,073501,073607,073723,073806,074018,074112,074155,074556,074734,075101,075417,075449,075659,080110,080237,080447
6,AA7708-0,072556,072650,072734,072828,072956,,073418,073617,073733,073817,073911,073955,,074217,074301,074712,074807,075134,075406,075616,075710,080204,080309,080436
7,AA7559-0,072828,073155,073250,073356,073501,,,,,,,,,,074923,,075438,,075954,,,080802,,081941
8,AA6942-0,073534,073828,073922,074050,074301,,074712,074818,074934,075039,075155,075239,075406,075511,075605,080059,080226,,080929,081118,081352,081752,081908,082457
9,AA7749-0,074839,074945,075039,075155,,,075754,075848,080110,080215,080309,080353,080646,080719,080751,081236,081403,,081908,,,082740,082846,083024
10,AA7764-0,080342,080425,080530,080657,,081129,081447,081625,081857,082014,082151,082257,082541,082635,082719,083140,083340,083719,084014,084203,084458,084817,084935,085051
11,AA7539-1,080740,080940,081107,081214,081330,081458,081814,082024,082257,082413,082530,082635,082824,082919,083002,083434,083636,083857,084214,084403,084710,085008,085156,085356
12,AA7931-1,082657,082940,083045,083235,083603,083636,084024,084214,084458,084626,084721,084829,085029,085229,085301,085736,085903,090126,090516,090654,090916,091400,091516,091716
13,MX4535-1,083614,083719,083813,083919,084119,084258,084615,084817,084924,085029,085123,085218,085418,085512,085607,090009,090148,090516,090855,091054,091317,091611,091738,091916
14,MX4021-1,083951,084203,084309,084403,084542,084659,084957,085051,085250,085356,085512,085555,085712,085830,085852,090253,090410,090727,091054,091233,091505,091905,092021,092220
15,AA7712-1,085723,085946,090053,090231,090348,090527,090916,091022,091255,091349,091505,091600,091749,091843,091927,092336,092504,092809,093209,093358,093644,093949,094107,094317
16,AA7708-1,090042,090348,090432,090538,,090906,091222,091422,091527,091632,091716,091821,091948,092115,092159,092609,092747,093030,093347,093430,093822,094201,094306,094516
17,AA7559-1,091032,091233,091327,091527,091749,,092137,092231,092504,092620,092715,092820,093020,093114,093220,,093949,,094527,094716,095031,095431,095631,095831
18,AA6942-1,091549,091948,092043,092242,,,093020,093253,093358,093514,093631,093716,,,094117,094611,094737,095053,095337,095548,095758,100125,100252,100514
19,AA7749-1,093146,093304,093420,093609,093927,,094255,094455,094716,094843,095053,095220,095504,095559,095642,100042,100242,,100913,,101312,101632,101906,102055
20,AA7764-1,095009,095115,095220,095410,095526,095725,100042,100147,100409,100557,100651,100756,101018,101112,101207,101621,101749,102000,102359,102538,102832,103422,103548,103750
21,AA7539-2,095147,095442,095610,095725,095842,100020,100347,100535,100756,100913,101029,101123,101345,101440,101535,102011,102211,102559,102927,103127,103349,103750,103950,104226
22,AA7450-0,,100514,100608,100724,,101156,101609,101822,102055,102243,102359,102505,102715,102759,102854,103305,103443,103822,104120,104320,104638,105041,105209,105421
23,AA7931-2,101123,101239,101323,101440,101654,101822,102127,102232,102443,102621,102748,102905,103055,103233,103327,103801,103939,104237,104638,104839,105220,105705,105843,110055
24,MX4535-2,102011,102117,102221,102337,102516,102715,103044,103149,103400,103527,103632,103739,103918,104058,104131,104616,104755,105041,105421,105621,105948,110556,110724,110905
25,MX4021-2,102610,102821,102916,103106,103233,103454,103801,103907,104131,104320,104436,104542,104721,104912,105018,105454,105643,105927,110223,110405,110809,111425,111541,111730
26,AA6760-1,103739,104002,104058,104204,104447,,104839,105018,105242,105348,105516,105643,105937,110032,110128,110618,110809,,111719,,112141,112552,112720,113132
27,AA7712-2,103950,104509,104605,104721,104912,105041,105348,105600,105822,105959,110117,110341,110618,110724,110820,111236,111414,111752,112130,112319,112658,113121,113249,113416
28,AA7393-0,105242,105432,105526,105611,,,110427,110522,110736,110916,111044,111214,111403,111552,111636,112119,112246,112603,112932,113038,113553,114036,114203,114331
29,AA7708-2,,,,,110010,110106,110450,110702,110927,111128,111247,111403,111603,111803,111857,112308,112457,112804,113048,113227,113637,114247,114415,114617
30,AA6942-2,111603,111719,111835,111952,112047,112246,112614,112731,113005,113154,113310,113427,113542,113753,113804,114236,114415,,115017,,,120130,120329,120540
31,AA7559-2,,,,,,,,,,,112508,112731,112921,113016,113110,113510,113637,,114415,114639,114923,115532,115626,115825
32,AA7764-2,114415,114901,115007,115144,115416,115604,115930,120108,120340,120507,120728,120845,121045,121141,121235,121646,121825,122236,122448,122626,123003,123352,123530,123743
33,AA7749-2,115426,115532,115626,115742,115825,,120351,120507,120728,120907,121024,121214,121341,121540,121603,122003,122152,122531,122826,123003,123319,123754,123920,124109
34,AA7450-1,120634,120750,120845,121045,121225,121330,121730,121814,122036,122225,122542,122720,122942,123130,123246,123659,123920,124258,124731,124920,125248,125816,125932,130135
35,AA7539-3,,,122615,122720,122909,123036,123508,123659,123920,124142,124604,124720,125015,125109,125216,125710,125932,130336,,130953,131354,131909,132036,132258
36,AA7931-3,123446,123553,123659,123826,124058,124309,124604,124753,125025,125216,125437,125805,125954,130124,130219,130655,130835,131132,131438,131543,131920,132331,132500,132700
37,MX4535-3,124647,124858,125004,125058,125310,125437,125743,125910,130135,130358,130846,131121,131332,131510,131553,132025,132152,132555,132921,133204,133508,133847,134035,134246
38,MX4021-3,125120,125648,125805,125921,130230,130422,130739,130835,131059,131354,131626,131720,131909,132025,132108,132533,132700,133005,133414,133625,133919,134235,134351,134531
39,AA7393-1,,,,125416,125532,125605,130005,130113,130336,130739,131132,131332,131521,131637,131731,132152,132342,132754,133120,133226,133530,134035,134141,134319
40,AA6760-2,130846,131015,131121,131237,131532,131648,132108,132141,132405,132544,132722,132859,133215,133320,133436,155814,134108,,134955,135122,135532,140041,140241,183421
41,AA7712-3,131026,131459,131543,131709,131804,132036,132342,132522,132754,132943,133109,133353,133603,133719,133814,134224,134403,134648,135100,135322,135721,140409,140536,140747
42,AA7708-3,,132427,132533,132711,133005,133120,133458,133635,133908,134046,134224,134414,134710,134839,134911,135344,135605,140041,140241,140525,141046,141719,141836,142036
43,AA6942-3,133908,134203,134319,134509,135028,181904,135228,135333,135543,135721,135957,140157,140346,140536,140558,141035,141236,,141931,185932,143036,143427,143554,190947
44,AA7749-3,135532,135710,135826,140019,140230,,140631,140820,141046,141257,141403,141530,141741,141847,141942,142446,142541,,,143510,143850,144454,144621,144919
